M,0.455,0.365,0.095,0.514,0.2245,0.101,0.15,15
M,0.3501645689778972,0.26566465917683624,0.08970714578151137,0.22180764010261333,0.1000787448541278,0.05155824653865446,0.06791235626316104,6.958805795420865
F,0.5286551916217008,0.419622385856162,0.13456310832545232,0.684919142104851,0.25821115457229943,0.14202504459324344,0.21063118685134385,9.031616837645645
M,0.4400665059616516,0.36447555503214346,0.12540662896669533,0.5176439764357204,0.212266385497053,0.11325152035476099,0.15496509012942344,9.983913278068338
I,0.32941745690614327,0.2531800111463608,0.07960351212066866,0.20564382731294634,0.08547607720471266,0.039122578747121474,0.05609406682002856,7.002211988453913
I,0.42363842941104907,0.30057715430941184,0.09427787883976994,0.3512775558097944,0.14257110339518375,0.07772560435525663,0.12030829361461713,7.943134798374173
F,0.5272281664854771,0.41571086161212056,0.1500387094101768,0.7799551849657109,0.2366963314510668,0.14106573881096876,0.3289781680821901,20.00947290758736
F,0.5454831179872826,0.42405408935877376,0.1249783512698469,0.7619434127299018,0.2939278041116823,0.1493919047106582,0.25835565822640005,15.96858369351331
M,0.4725431076750689,0.370552957892345,0.12473441911468333,0.5142746432364614,0.21697595787021787,0.10972759033916756,0.16574363855941313,8.97369349210559
F,0.549844280296822,0.4404662055446183,0.1497947511209275,0.8928786770763627,0.3180625169752139,0.1503273718411498,0.32313228168867686,18.98299093450033
F,0.5236738496232279,0.380341258919585,0.1399472139571931,0.6074081501353881,0.19876951543119556,0.1468001723426174,0.21160477060961375,13.97718575705258
M,0.4326647366159352,0.3487876010637463,0.10990734703963465,0.4015867919253674,0.1705223051339598,0.08058207082909692,0.1348377684830189,9.96184329771427
M,0.4884950516512585,0.3791722622673416,0.13493278766183267,0.549919737718248,0.2199721926512675,0.09705166840199106,0.19200294262305506,10.990384292963775
F,0.5354737871663584,0.4058873953480391,0.14500789921334498,0.6805685436842815,0.27345703206177263,0.17107038887331374,0.20509954790333595,10.020548153073564
F,0.4699605747842829,0.35499493065094734,0.10016403077684885,0.46913278988113605,0.17008115439355884,0.08161654746074566,0.18490584840217178,9.974870546687436
M,0.5013833891958549,0.39929221384314073,0.12981443929806946,0.6634410507522192,0.25459487413045123,0.13199535325503556,0.23833129796327535,11.922387847455992
I,0.3547596281682822,0.2798818639112533,0.08591040805362399,0.29494060830000945,0.09504953125209019,0.03981615293152633,0.11708198905885066,7.016140969995299
F,0.4398219668524471,0.3382409440032389,0.1006144932716486,0.45702519292245264,0.18731107854966553,0.08673473148048318,0.12989303340274552,9.984455612696655
M,0.3639789911386051,0.2962434560902657,0.08029568110775027,0.257337835440641,0.0983368204271845,0.0420142730407792,0.10224212556187459,6.9653432949672585
M,0.4511331330510718,0.31970305854377123,0.10029024223392304,0.3737129002419558,0.16951251383081095,0.0734891327470294,0.11539388024610629,8.965285522729136
M,0.3563188989215008,0.28130297066139565,0.09470007295835815,0.24363690599250948,0.09420442785879556,0.06272421182693852,0.07371483187443588,11.033108111303916
I,0.38170283394607424,0.2754469509295664,0.09980529089235277,0.22040099337341174,0.08158233335834043,0.0484603489388951,0.08233257322439887,9.993399194400972
F,0.5649409012670341,0.43956578578579847,0.15543755459913908,0.9402680755834646,0.4266753592441837,0.21598762131217475,0.2695371975833777,11.966899034005682
F,0.5491823024085789,0.4144354916570699,0.1349214859733948,0.767708436272082,0.3185718952825505,0.2111300373673685,0.19800970317643465,8.978440333356836
F,0.6158820402192389,0.48016730799076723,0.16493244459411827,1.1558422534554282,0.5155982269321817,0.2987886283150842,0.30451343355026816,9.98657140411514
F,0.5616284838963238,0.442015670396469,0.14015365565904989,0.9250369361773522,0.3847858063444542,0.1880790662345098,0.3004276818899246,10.953758908666252
F,0.5786528009441648,0.4500235074493205,0.18495185514157128,0.9925191966208158,0.39355439296471817,0.2720095545752564,0.2830222441246686,11.033978653171209
M,0.590618520011838,0.4447490775559295,0.13981962573858725,0.9318197865015064,0.357136460516822,0.2324816533354861,0.28068024820745474,12.046772232625894
M,0.6070664411865258,0.47485277713989515,0.18052306660670722,0.9291020124198308,0.3919494488038837,0.21869006151100287,0.2950867439030058,15.046222457655064
M,0.5735204588128724,0.4260908524121865,0.1395851675581346,0.8644122800654888,0.39488160218637275,0.22712148946142935,0.20211688310506215,11.046066105968116
M,0.5776531170739955,0.4701826648912312,0.16422773860410164,1.004534923396096,0.3921809753748883,0.2400506157553517,0.329406926717288,10.000894760910885
F,0.6783669671149914,0.5598658185399572,0.16531480430644888,1.6306497366396058,0.6045691764567782,0.28165861718267204,0.45944605292822616,14.982333427172373
M,0.6630073990966868,0.5251186305183198,0.1650532170342433,1.3428064937270923,0.5471645717261593,0.3575366956889686,0.3489118693627322,18.02569431372951
F,0.6799312345543514,0.5498117239895178,0.1750148453518036,1.7951656521649486,0.8173840906628624,0.3909926461404881,0.45400326885400316,18.989077692529474
F,0.7041132285894836,0.5522824442902953,0.19989018399578587,1.7146625496321721,0.632799045660779,0.41065946448487567,0.4894418521111388,12.965889592401757
M,0.4643667091730662,0.3545252814480847,0.10528064028318124,0.4843976837378285,0.22942709270117545,0.12367898754753172,0.12359207268697228,7.9727803153466095
F,0.5413922411916524,0.4748397687958119,0.1541177549619623,1.2152025484077666,0.531932392635479,0.3061569932965419,0.3414524868726525,16.025849285053816
F,0.44923459085345413,0.3528057302418702,0.10483389399505294,0.521419835179638,0.2347683792526774,0.11475328447174991,0.14650724553484792,8.008812111507053
F,0.5758271718824965,0.44657161612780966,0.13474416825693952,0.8901050654444725,0.3799748335741353,0.2028872934582162,0.2593055643404641,10.984642134212892
M,0.3549996256879035,0.29036288382073133,0.09050838774654751,0.3321852207805979,0.13292624645498805,0.08448578726553567,0.09084497413314054,9.017559752388237
F,0.4496803216352264,0.3350332638503499,0.10508041702954757,0.42661855305391083,0.18499741010772044,0.09098842743239045,0.11607260819942793,8.999947780528895
F,0.5502939176149059,0.4250030396505777,0.1348174009127147,0.8587814856238485,0.36367934379343325,0.1965521462726683,0.27043501761963934,13.94672116087077
I,0.23927753988173972,0.17400260208597362,0.04450872003709608,0.07160696127818185,0.03411611531997574,0.022909800402154203,0.020839692299549697,4.997192382255094
I,0.2051537289824743,0.150170000296877,0.05572570722619163,0.03700505418108317,0.023961096934660565,0.015305080149732577,0.010296421871188888,5.0473344280338575
I,0.21057531676879152,0.15172841323681138,0.04991303711206509,0.04529255662519576,0.019071488589141927,0.011897572073421833,0.01562140345823805,4.026910181750216
I,0.3892191009926962,0.2953953171941868,0.09566337472073994,0.19566050173813,0.08950401431203509,0.045838728001826944,0.07630404827729916,6.9743232557988275
M,0.47071738630262133,0.369960172707167,0.11987911540796978,0.5708943359674271,0.29168967683577135,0.22659003218401336,0.1405495227646926,9.011267080078952
F,0.4574174319791442,0.3745653137846152,0.11933639015585874,0.4536098492002773,0.17949671200508283,0.1109357452699038,0.1494400383082052,7.0150394952702495
I,0.3236683540953466,0.24517213302854407,0.07005298872615993,0.15343034469447817,0.081464090228994,0.027057335288403726,0.04504056973304844,5.9885965253235
F,0.5260818571263646,0.4245176567092498,0.1610110469535431,0.8331116222360045,0.348928752129812,0.21352625121617194,0.24308692741728496,9.020063336072486
I,0.5180557745813908,0.4106639865506715,0.11992787200831559,0.5930944866918496,0.24237076315590286,0.109901818928587,0.18748183879549749,8.050162377310368
M,0.40102603930610453,0.32072424009557954,0.09513454327516556,0.3054659750981244,0.13458493331135918,0.05992687088654115,0.10106463111150955,6.977546927626799
M,0.4843967084638711,0.35986527474700253,0.12960852305073442,0.5502878615801763,0.2620163262552961,0.09518857584151202,0.16166247119108745,10.049534318095292
F,0.4724136566312064,0.36086082902485056,0.11994974558401353,0.4798943120063286,0.21090896130644152,0.1068686539203789,0.14993016399334977,10.02691203693073
M,0.40389413590043616,0.30906065947671757,0.09993744193960866,0.39748355689738873,0.17195897369215546,0.08944089756425097,0.1082741306735347,6.980557740115796
F,0.4994019072938571,0.39951095064032593,0.1407309620928787,0.659979674132287,0.2601710256188647,0.1757850892507899,0.21772121223817,7.992074163327937
M,0.4457887270322982,0.35003613535149686,0.12023187623507965,0.44145132055955144,0.19310353523738785,0.09673161060953897,0.1339855327000396,8.02845522266616
M,0.4694868177328902,0.38571782151091993,0.135485800636191,0.5985533519235263,0.2788259865150319,0.11955057066650672,0.1708076397898507,7.985323575479977
I,0.2464964284529833,0.18833942544750817,0.06001664336541417,0.08381776751657224,0.04213101272968126,0.01479694849844231,0.026853807942144793,3.948880847317944
F,0.5051591246678582,0.40109495236278125,0.12546077331124783,0.5810349530386371,0.2475508800692485,0.12909395698674575,0.1742549122999687,6.9890858120704
M,0.4490286376453504,0.3441268141637835,0.10557711602399737,0.40473845639367423,0.18369934149644582,0.11272084499897728,0.1345644405311727,7.0647245901701705
M,0.5054150858626761,0.4042702467263588,0.11018310162076335,0.6236499733120954,0.30560924485744845,0.16027014661291777,0.175891789906959,9.010342898901992
F,0.5307143955126851,0.4104365412166705,0.12993010532181598,0.7015462732467612,0.30029220406028323,0.1915511143748568,0.2016785266437586,10.003264641098829
M,0.4265894879912024,0.32494210582834315,0.09495749758673484,0.3881970695811341,0.16881454725355766,0.07998302067617523,0.09829791098138226,7.036633594440855
M,0.5197124992298198,0.40120338633228214,0.12004807141014925,0.5854855339758972,0.23270162163864977,0.13183853559664632,0.1835489204077434,8.043492247128318
M,0.4743571179242705,0.35419321632761247,0.12023070090314535,0.47616316423769545,0.2327520250849994,0.10122991420638126,0.13369718904612063,8.044555604123074
F,0.5642402118754687,0.44001169226047643,0.15953396014637733,0.9231508323592054,0.34756409063382276,0.1953199429489218,0.3208013766959533,12.030348184146703
F,0.5956037321991072,0.4959468676452862,0.18500285855566867,1.2801218057890742,0.4157164474103373,0.22404476529745349,0.48622850014209473,13.024317524232783
F,0.47390962759416555,0.38964011577987523,0.1199980982608822,0.5302104849908473,0.21396029732740038,0.1147900875423255,0.1701781312365881,9.973499315923995
