alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
14.246126215400674,1.6889937636483219,2.426130574032115,15.650593183737278,127.08492894480248,2.805939063946939,3.045455524584086,0.2820648454437752,2.290279280107531,5.674778212355182,1.0412624789272356,3.9207863422590967,1063.1252997176111,-0.004717430504688511
13.18499896115386,1.7650716967605218,2.140714354876861,11.1515603717056,99.86646061628988,2.64271212442009,2.758245516189478,0.2584632465821403,1.2875120148074162,4.350012613038032,1.0496438568836888,3.4015891283421955,1046.7994779405071,0.011848519158558031
13.149874732623717,2.340681233711524,2.668650086444504,18.666748807886588,101.19780761555467,2.796599092907695,3.2251474222144183,0.2975700097117073,2.8064294003729895,5.691864992150656,1.0326531769539977,3.1637695776867707,1187.717498324231,0.0008384552315002734
14.374660982100853,1.9359819065871882,2.496654339615518,16.817265378329594,113.05258048582417,3.8529127863723733,3.4981431652852817,0.24070146012710453,2.171915002365262,7.765597913065899,0.859186413737366,3.4539778803872654,1481.5551962465581,0.008763320417351162
13.238418995670392,2.6051735518301293,2.873131914208529,20.958259465914857,117.86891936228398,2.7999382130313495,2.689209420875832,0.3894112834841516,1.8146818887814742,4.340823905681795,1.039887781602276,2.9259481351942336,736.6275162905291,0.007300264344553792
14.200797863666741,1.7347945216957097,2.4491097207887167,15.227230922724532,112.11207689630658,3.277646147497051,3.383835314227011,0.3394739312100947,1.9819553948229982,6.745288048918308,1.0506955067656396,2.8420736985455988,1447.3446458896058,-0.0013961856601564318
14.400987829629145,1.852695644704655,2.451614750156191,14.630051002794506,95.92807985389494,2.5045211738179254,2.5177612222815187,0.2988814260272288,1.9731391198975237,5.2798616576842,1.01885747853706,3.576926328329508,1286.2183026451357,0.004935408838087463
14.04419344433552,2.149024325950005,2.610252484144536,17.56307924388881,121.19012526183633,2.5900608375994345,2.5226102795201584,0.30876454789834734,1.2496707266387008,5.020380484177431,1.0599172215754487,3.589970217631396,1295.4080591176378,0.014376935429822777
14.829282746620956,1.6452766027620647,2.1727662610796328,13.98837830337009,96.92221926079166,2.804324563881813,2.9725032451248574,0.291989704154508,1.9825639693355854,5.231740433960156,1.0819692346569225,2.8493187620624787,1048.0316446150807,-0.0012787924336635664
13.852013127815566,1.3370013154329448,2.2671797668696603,16.02184338076322,97.85182425902018,2.9817874804007936,3.1320588473945605,0.2216146397510107,1.856802821509146,7.187280508416043,1.0106296308687484,3.5565659622368746,1050.8867155265036,0.0017657849929197172
14.090609797848806,2.1478984711562523,2.2980670841688196,18.050772067317002,104.94341275182295,2.955283335657149,3.3122250787047633,0.22174709009023058,2.385253157177827,5.730610565130728,1.250061707669762,3.1711020464345165,1509.3693985495113,-0.00486911149567627
14.116283473404799,1.486203704204224,2.3270163802620156,16.806041904102297,94.7917279964996,2.1961423971293463,2.4332486324667473,0.2602952962651062,1.5718534149043144,4.990085302560571,1.1686243708629935,2.812281398412934,1280.1810169937544,-0.00774385397146871
13.74825897726633,1.7317601118125527,2.412427595773812,15.940942210370045,89.20378514113396,2.604456178229884,2.7651356668037987,0.29003618858534025,1.8099173998230713,5.577214303430659,1.1507031468753826,2.905296821850561,1313.762899111588,0.004157593696406885
14.748117852087884,1.7323896668247294,2.3900225918729965,11.412375533438972,91.01015862153076,3.1009269760387506,3.70359695849479,0.430450456093905,2.8033077971881846,5.437997982618252,1.2469431235164976,2.733894943190366,1153.828794732219,0.0007146977545002244
14.387420934829057,1.8632446056207062,2.380885801773421,11.972927182553654,101.84653289225864,3.297800310957875,3.6486077103731525,0.2883008978315717,2.958932520177197,7.48989994897473,1.1999355220833006,3.001489227254029,1544.7669680065442,0.002390591672381204
13.624721047023627,1.8023507470787694,2.7019986900824744,17.216385632513504,111.94201084637484,2.846945754005012,2.926589739575155,0.29959170271010266,1.4540996746102057,7.297020903860708,1.2817346743956355,2.878349373114963,1305.198425450516,-0.009511010648102624
14.310735521169825,1.9317636923120627,2.719854292788853,20.00034239776551,119.98476153505878,2.799384093727238,3.1455733456278865,0.3292174540177319,1.9683693591119416,6.2025538764333294,1.0691174118742215,2.6612959497955657,1277.6511288629777,-0.012029066319004335
13.830582372168129,1.5799036912708506,2.6205567802674956,19.940717916590177,114.80409391196349,2.950209981585791,3.4149654826504503,0.39870723826478627,1.7203427342452486,6.612729381498771,1.1280879631046727,2.581369082572861,1126.3911848112348,0.0032957330090629235
14.188952994680472,1.595247084316852,2.4806542487994316,16.48808093873752,108.42232610771359,3.293035497603731,3.925909281835774,0.3223411502849281,1.8660389353996196,8.708236001311963,1.2270331424313623,2.8240763863637826,1686.2794958563034,-0.0019382287269487104
13.636268042577885,3.0905779915883906,2.557769394853844,15.28149837593744,116.00656862069987,2.7032754124586624,3.0152855807448877,0.16938567344817687,1.6671010613174386,5.082796781366773,0.9633218978205421,3.3546374534645107,850.0075017392702,0.0004235621332580445
14.060771781854365,1.6203126512355275,2.2777117290726663,16.056053574535564,125.93683979972752,3.0012750432595547,3.171344605040265,0.2388221035169707,2.1047957965232804,5.657400314613009,1.096433011857751,3.7154523637816292,784.1737641381463,0.00800678167411539
12.919333113539428,3.7887676115283897,2.650236965363374,18.58936079871594,102.25012958788372,2.4240806892659568,2.4173895475677916,0.2504344652733326,1.9860574902539132,4.535642956137961,1.028623467163009,3.5164407658705286,767.7833392849044,-0.004558159159320861
13.717440115032126,1.882378270660007,2.3564186169955272,16.57308198290277,101.00283299448235,2.6091834293037612,2.8740230515196155,0.27236713708797455,1.692294836735322,3.8240794908012528,1.1072160615265703,4.001521868628178,1037.5074635730682,-0.00040903413644344743
12.862303903413414,1.6008337950949725,2.5228015234220114,17.792814897538985,95.07115938766627,2.4860228878922097,2.3788510740471884,0.26081676299812057,1.455499933085265,3.978922233813751,1.0908253484272872,3.6233769204966064,1016.4623824011976,0.0076235905744433535
13.50992278924564,1.8165700332394155,2.6100455921450316,20.001983381312517,95.89294111906038,2.518340136043485,2.6111409022462233,0.27760024525868715,1.6469802655323207,3.503712544537382,1.117792743932564,3.830410403171235,849.1286950067397,-0.006755382094246835
13.046883734156737,2.05481145258863,3.218146526516267,24.985892578226892,124.18147859083543,2.6370276581413665,2.6798122847692394,0.4712847913259445,1.905990386769717,3.5700637356779907,1.1302957789054997,3.1927044679604557,831.8075596949516,-0.007135357047475932
13.386656329379445,1.7809074918992187,2.619016483820356,16.14712048367851,92.98472116414666,2.851473037416447,2.932204290864592,0.34097111922654105,1.4439965742392427,4.777936581040188,0.9200581539267185,3.202544902378548,1195.95480349206,0.005762029848651324
13.299419633795186,1.7228010015717148,2.142441507363517,16.975160611577717,94.04917256742871,2.3976517893595233,2.193832649341304,0.2697669860506876,1.3482488268028756,3.952742055617127,1.0166394405851173,2.753923748801908,1285.78803299812,-0.0015421659752466862
13.87665081617563,1.9152575491877195,2.7988606928647033,19.3793654148422,106.93056919192794,2.9429643922703823,2.974522354500038,0.36973751087024004,1.7575257508187747,4.5372161478567365,1.246343096275573,3.385193090710127,918.2056702229465,0.002884509464492123
14.012360315056377,1.6949048465020442,2.2097708538727,15.989709109835005,96.07554474583333,2.633355310786714,2.3295883047007755,0.259463791427812,1.9839099105865527,4.705702075991525,1.0344342817341694,3.590869570721758,1037.791321825712,-0.002320720243014048
13.741538745564515,1.5110307840469153,2.7023151192687886,22.552315416984197,100.90714693088636,2.9998749985080764,3.2435344209512875,0.2897830907230926,2.380888070892582,5.736295907046278,1.1894113122591752,2.72486896013299,1286.4184462214914,-0.008639216994204961
13.59462167196167,1.621510906652924,2.3617542423133817,19.136375266542924,106.03976098197306,2.858334203408068,3.2030316751242864,0.22025079607242073,1.942260109803902,6.869544744470977,1.0884954700753526,2.8874554256242977,1514.5148579055715,-0.003869995324208055
13.67605278925688,1.833027849560497,2.357997085800751,17.225196769765144,104.13646832499002,2.4264460332148596,2.6877154924668223,0.4190931530875498,1.971693252582452,3.8461257283485497,1.2286880816283248,2.872586988449884,989.128041924368,0.0028236349822238225
13.743373699471055,1.5497425478229765,2.6963701799257276,19.516929005954196,131.9159108632452,2.9465344081502747,2.7485540604473897,0.5014756821472555,1.348488134156679,5.3911642491240075,1.2497233136384054,2.9988521313440186,1232.8651818701192,0.004844129693076507
13.510161402718508,1.7969762050667795,2.655448688911761,19.0356012515669,109.78337078932788,2.347030972563157,2.549548993063134,0.29304622048673334,1.5402630300537148,4.2093919794467345,1.0984602512330333,2.885070079600417,1095.1209064528155,0.00032759710763344995
13.482683746650046,1.801419781893037,2.4084007221777606,20.486695036807312,100.10060817076253,2.6893836341396375,2.9807622429426783,0.2593543996297964,1.86461846246518,5.097551152844515,1.042078275451599,3.476151417091465,919.0543408596191,0.0016123444429279093
13.295242035489673,1.6546504012423686,2.840649211721124,15.515119827815463,110.01445637664578,2.58975614573991,2.6704886430324826,0.34038358962846244,1.359098532535438,4.66398764884041,1.0883044427964583,2.7702941487252524,882.4261071149277,0.0010493218311485501
13.056386769255157,1.6539500739630941,2.5451889201324462,18.021124754024957,98.01731522252098,2.453740281297968,2.4381930601254087,0.29019450185759965,1.4455912060258214,4.229605471997936,1.1211051695335579,2.5116045410944206,1108.4732016933738,-0.0035603309277656985
