ParticleID_0,ParticleID_1,ParticleID_2,ParticleID_3,ParticleID_4,ParticleID_5,ParticleID_6,ParticleID_7,ParticleID_8,ParticleID_9,ParticleID_10,ParticleID_11,ParticleID_12,ParticleID_13,ParticleID_14,ParticleID_15,ParticleID_16,ParticleID_17,ParticleID_18,ParticleID_19,ParticleID_20,ParticleID_21,ParticleID_22,ParticleID_23,ParticleID_24,ParticleID_25,ParticleID_26,ParticleID_27,ParticleID_28,ParticleID_29,ParticleID_30,ParticleID_31,ParticleID_32,ParticleID_33,ParticleID_34,ParticleID_35,ParticleID_36,ParticleID_37,ParticleID_38,ParticleID_39,ParticleID_40,ParticleID_41,ParticleID_42,ParticleID_43,ParticleID_44,ParticleID_45,ParticleID_46,ParticleID_47,ParticleID_48,ParticleID_49,target
3.6133300000000004,0.762333,301.21,0.318484,0.0071048,0.112323,0.927242,0.902458,3.45068,0.205227,4.1576,68.9846,0.9511950000000001,0.0820018,2.5967599999999997,1262.02,0.861999,31.4498,0.362345,0.599202,0.932271,0.305506,83.3429,5.33625,0.499522,0.325475,184.747,1.19716,0.181856,-0.9158700000000001,4.53685,0.9644530000000001,0.786925,420.842,0.0883544,0.306785,2.06236,-2.79867,1.25187,0.0484982,106.944,-21.8243,1.32657,4.2018699999999995,0.0,0.09983510000000001,0.14652,0.531245,0.33226700000000003,0.24423899999999998,False
3.5531699999999997,0.6815100000000001,12.7561,0.277328,0.00825309,0.386521,1.18801,0.901541,3.1623200000000002,0.205156,4.05124,121.579,0.9011629999999999,0.0597129,2.66193,1288.37,0.820737,15.1754,0.268226,0.8112010000000001,2.02877,0.301238,110.306,5.62745,0.481317,0.618833,43.5307,1.3179299999999998,0.153066,0.07723630000000001,4.5046800000000005,1.26078,0.24379699999999999,417.709,0.111008,0.291113,0.984281,-5.07721,1.37452,0.0572871,165.054,33.7845,-0.129626,3.5761199999999995,0.0,0.116177,-0.18923399999999999,1.22041,0.0472765,0.215835,True
4.62606,3.35695,9.43079,0.231898,0.00406504,0.266972,0.760247,0.843989,3.34177,0.107037,4.30181,36.1108,0.8397319999999999,0.0661922,2.18363,410.522,0.183412,7.309489999999999,0.341463,0.593039,0.6124069999999999,0.382114,40.333,3.80905,0.47455200000000003,1.50711,114.875,1.48175,0.10415,-0.9368209999999999,5.5399,0.998589,1.48425,494.719,0.0193676,0.365115,-0.14919200000000002,-1.23013,1.34443,0.0905464,98.1472,-20.3459,2.139,6.1273,0.0,0.229094,0.45151499999999994,3.32694,3.7305699999999997,0.152027,False
3.41894,1.2249,233.86,0.28431100000000004,0.0,0.0,1.04175,0.890467,3.5359800000000003,0.187541,4.16962,-0.837097,0.898812,0.0626638,2.6791400000000003,999.319,0.583935,57.3401,0.350365,0.0706296,1.12886,0.357664,64.8093,4.94221,0.40376999999999996,1.8622400000000001,203.476,1.21262,0.287652,-0.935378,4.68391,1.1649,1.65825,477.041,0.11754400000000001,0.226086,1.6449599999999998,-1.8741400000000001,1.12422,0.06991060000000002,87.5507,-44.1643,0.808375,6.4624,0.0,0.12128299999999999,0.337327,1.00454,0.135478,0.276595,True
3.79225,1.68935,56.4224,0.216574,0.00199203,0.201235,0.858786,0.8671549999999999,3.1815,0.188307,4.34721,243.892,0.8745379999999999,0.14569000000000001,1.5484799999999999,526.482,0.380722,2.4691799999999997,0.223108,0.955691,0.604297,0.36454200000000003,29.477,6.11307,0.484387,0.334636,16.0292,1.3988399999999999,0.121273,-0.214979,5.44482,1.68754,0.202102,318.865,0.0658591,0.397846,0.662458,-4.6527400000000005,0.9099700000000001,0.049487800000000005,121.14399999999999,-3.9648800000000004,1.2004,3.3047199999999997,0.0,0.0815795,0.376707,1.11611,0.45080299999999995,0.29373499999999997,True
5.5862099999999995,1.57826,93.4934,0.324517,0.0,0.110372,0.413929,0.805139,3.35586,0.09172280000000001,4.04281,32.9472,0.364617,0.0208071,2.13961,599.091,0.212718,13.4742,0.251546,0.741336,1.6199299999999999,0.32164899999999996,43.7535,2.3123099999999996,0.437957,0.357724,143.442,1.65242,0.10968800000000001,-0.0377045,8.55542,1.11779,1.54714,483.86400000000003,0.0366955,0.187271,-0.41381899999999994,-2.22021,1.20364,0.108215,130.906,29.6227,1.83378,3.00146,0.0,0.269417,0.728003,3.79437,1.70612,0.335976,False
2.8921900000000003,1.26945,37.6599,0.24848800000000001,0.00224215,0.16065,1.34401,0.8835959999999999,3.41322,0.271918,4.30639,195.662,0.560625,0.0874558,2.01253,766.7739999999999,0.494626,6.18356,0.282511,0.8517809999999999,0.919156,0.334081,49.6158,6.12289,0.487285,0.765945,13.1889,1.16984,0.187202,-0.759058,4.48851,1.26247,0.677447,368.81300000000005,0.146601,0.414434,2.14127,-3.76201,1.08653,0.062163699999999995,103.01,-40.0832,1.14856,7.039680000000001,0.00224215,0.0929582,0.20768499999999998,0.739742,0.033867900000000006,0.22128,True
4.13603,0.564898,8.09031,0.211769,0.0275,0.32751199999999997,1.59179,0.929478,3.2643400000000002,0.189106,4.360130000000001,58.2231,0.9183049999999999,0.254712,3.1524400000000004,1390.23,0.8531120000000001,23.1373,0.20125,0.759847,0.70645,0.27625,182.025,3.386,0.48673599999999995,-0.15998199999999999,37.2404,1.54129,0.136719,0.294796,5.24677,1.40192,0.621967,470.355,0.0992228,0.24449200000000001,0.343672,-4.1188400000000005,1.2997100000000001,0.0875205,183.942,58.8057,-0.28980900000000004,2.7075,0.0,0.16307,-0.606474,1.52282,0.337111,0.22821799999999998,True
4.76544,1.06386,2.37022,0.297151,0.00383877,0.16780899999999999,0.7465729999999999,0.8831450000000001,3.12189,0.150367,3.9377,6.77509,-0.406777,0.13826,2.7285,829.4639999999999,0.355116,29.1885,0.24184299999999997,0.438417,0.562184,0.358925,49.241,3.4516400000000003,0.40489400000000003,0.352329,173.864,1.66747,0.176148,0.660153,6.95665,1.27756,2.33763,497.545,0.07381669999999999,0.346049,0.138935,-1.57152,1.13215,0.06832310000000001,120.98200000000001,-14.1229,2.90962,1.9493099999999999,0.0,0.22534899999999997,0.30005,1.9970700000000001,0.98172,0.201752,True
6.711469999999999,1.3538700000000001,98.9085,0.28119,0.00690846,0.09732769999999999,0.803437,0.720503,3.6337300000000003,0.19070499999999999,4.44094,270.267,0.40219499999999997,0.154684,1.60725,654.15,0.190101,109.596,0.312608,0.45439399999999996,-0.23232199999999997,0.25561300000000003,21.0226,2.91217,0.365307,-0.0728111,138.639,2.0251799999999998,0.258414,-0.228557,12.1741,0.386908,2.27026,306.83299999999997,0.0132974,0.260315,-0.6522600000000001,-1.8041099999999999,1.57108,0.0507786,218.55700000000002,-41.2553,-0.434224,3.12122,0.0,0.213923,0.08906030000000001,9.53308,4.68498,0.203461,False
