feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
0.8456037739916167,-0.6287247430715813,1.4550780814433328,-0.7469469925753782,-1.2982620289559985,-1.6802489808704912,0.5985951781859147,0.3976711795461298,2.0108134706469944,0
0.45986929180712705,1.0690422636209653,0.03919442925267679,-0.03674171692030881,0.005222653890830918,1.0898117390774877,-0.9894780860356079,-0.9460089874629072,1.2620998318733518,0
0.711552761894737,0.6946634190792762,-1.5172516008163595,0.5760291037514607,0.8664769993643813,-0.40878684544599475,-0.5474823579774666,0.2561123753308264,-0.44070908789575614,0
0.23628306108913255,0.4187329825669207,0.5044611046043764,-1.0336193099837756,0.20020661766271514,0.4729104311867349,-0.6461444143487639,1.2330472435801298,-0.3815501052584992,1
-0.9813577265632607,0.4735565841395985,0.04229620716076675,0.6685574150111283,0.600012599351206,-0.2252960132118931,0.20498734796750834,0.5094153128298479,-1.5629503538474443,0
-0.5316849712660683,0.9938458912691824,-0.15391145166555711,-0.46721467489698654,1.3131618141048795,0.6845684025299518,1.681439944618815,0.2942292312313447,2.15603570515524,0
-0.44094543438126466,0.2742285635556705,0.25534191171305853,1.9641611177900462,-0.40559371853527343,-0.5148827385725231,1.9872762758947156,0.47199651474390913,2.2498081003622366,1
0.3438588975049002,0.3350121611314629,-0.38633144205456965,0.09667737062234456,0.004388337543051416,-1.5992288137267485,-1.7412632768486243,0.47102356680722884,0.38018626500258323,1
0.53371831075238,0.1939060873225555,-0.3429704250339142,1.3092825333149511,1.4164283401328266,0.6700708247436632,0.3248556689136585,0.3492128151785888,-0.008419058529821522,1
-1.004321387249431,0.14717555588364545,-1.978115030113505,0.4726374458060646,0.7864555869258647,0.16122155252212847,0.07603196016148511,0.617576564628756,-0.05307683219642025,0
-0.39674113079523815,-0.19073193871736796,-0.9371046083960425,0.5558239653324076,0.8326765641964781,-1.0170143514232144,0.7567144545528615,-0.09435742662476886,-0.15530905890329494,1
-0.07592007593303211,0.3868892278882352,1.9679980119686578,0.9514981266954673,1.2024746302731546,-1.5193398894092258,0.29099444909436206,1.0957581198881263,2.187831463028662,1
-1.108658818006263,-0.2615528342829076,-0.22264993934813265,-1.8658968195257437,0.6095602919522576,0.898489041020818,-1.2239610409430122,-1.0659915772899868,1.1375055010815478,0
-0.28388772552944497,-0.05265117939275578,-0.40116853321913,-1.0688854954713336,-0.22917053950223845,0.5170139666555539,-1.1199938438269863,1.9246853751794946,-0.1072797104366451,1
0.4833998480316159,0.1657053087281584,0.5151125630923775,-0.1404895972288907,1.7050966517413202,0.8181413946468966,-0.09669921358773378,0.6289538718112141,-0.6982652584457225,1
-0.021567865849852083,-0.7795282109270899,1.1315309130266358,-1.072085192653755,1.7823019962796511,1.6310647344105285,0.5283666297527534,1.0650444144342774,-0.8026504210204268,1
0.49139832403420103,-0.050716353940155924,0.021560938041736904,0.9197959165091517,0.36551794008832755,0.3846857963781809,0.8646508821202605,1.9661954029490145,0.4190352239260596,1
-0.7878754091804053,-0.4692395815883682,-0.2593750806107887,-1.311717901641406,1.0471870057704706,0.07720809918526095,-0.6913830514421293,1.7045357276324629,0.5746214495728111,0
-0.7239659220090849,-0.6125838803429552,0.40204404158922136,-1.7352983684092653,0.017922282694184503,1.7775231177442539,0.5686723474286755,0.5875496254494122,-0.03360828114004193,0
-0.2281446121254657,0.36758202610308344,-1.8631658106409623,-1.1613666826123492,-0.8291440763256823,0.7822079625555698,-0.8389586858792858,2.1903585287742176,-0.4084999960684932,1
