feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
-0.015525928803978656,0.5845217624417831,1.559201800952206,1.1517282741667383,0.4821754060007266,-0.12544022834458823,-0.06268806632911963,1
0.6097501136137187,0.08261199005166685,1.0948525154643893,1.059102371817098,-0.5079055696727521,-0.14323568307999704,-2.6148766015914258,1
-0.2091562665211557,-0.8699132247088239,-0.5836456730853198,0.03721509467912296,0.6184471925209377,1.069153995664453,0.3926538385772168,0
-0.40370849197166403,0.09398981716888578,0.1712726684158739,-0.6304432357233368,-1.561105900693286,-1.589629770074372,1.5076805381635732,1
-0.3488486994996166,-0.8947129968235528,-0.1690905162854326,1.6072334046972352,-0.1492878711346299,-0.4186008934017355,2.013976550330603,0
0.31868901430873325,-0.4426319458917878,0.8990735075951052,0.7602957234424818,-0.34396833321406134,0.4363569314842304,0.7389141074086422,1
0.40078089240118,0.04179829779730076,-1.3160292790074408,0.2217843389397244,-0.9443818478625131,0.3686404370757843,-0.3042779597884867,1
-0.4885323755042076,-1.0008678190770972,1.2222844701183484,-1.1942528658122165,-0.6025325170696667,-0.08660901441687073,0.36692147904919137,0
0.4636813701334881,-0.732631759471434,-1.5232595145111945,-0.2268486828269351,-0.535948883597604,-0.3109877604504739,0.7544547913803372,0
0.3655204729676872,0.14544710262624733,-0.951786413926582,0.016186263492961664,0.9253182047831032,0.35287617135545724,0.8681267009345632,1
0.8483185256622922,-0.7443649241534902,1.1490337993451682,-0.9091695878640736,0.4561913504626946,-0.9720635832123169,-1.2043288415205655,0
-0.49768460113719715,-0.5740540916615035,0.24654739740110868,-1.8929212524865178,1.7764805044577048,0.0031929160448713268,0.547858887747969,0
-0.4683604990890135,0.7902588146653491,-0.6620842475032841,0.43478885491364616,1.463782715923545,0.3585982868177148,-0.2180349720451313,0
0.2770398998943879,-0.41304718154367787,-0.1228700564698423,0.3854909284729097,-0.22340399560375793,0.7986811845499973,-0.35233683803157123,1
0.6912663797163159,0.7072201454817901,-0.25009398915831277,-1.3657482796193254,0.028115858179310716,-0.22195521180261601,-0.05480968868100186,0
0.1855590080719971,0.42889796111720413,-0.24719681804106602,0.8629109833124453,0.5444445325111759,1.212929539573814,0.5072232060888519,1
-0.43820427514904076,-0.7221401061485514,-0.7357776461050836,-0.7580231297767756,-0.28989375906555476,0.1293669754977413,0.6041655610533936,0
0.4440343301987838,0.8413726630973645,-0.07029469635712828,-0.2185245429204902,-1.038437463112956,-0.28328431027145623,1.2226593350929518,0
1.0135604134801526,0.016927810923190234,0.861180131387934,0.6737297539261503,-0.06791549872801667,0.560820848880073,-0.9685448684303228,0
-0.09033812597153723,-0.43462507998293687,-0.07715969758876237,0.19691764687055516,-2.1505220604165833,-0.9122431917025018,-0.21492002879919894,1
-0.13108137116178487,0.4820680322611247,1.1367672343220634,0.28362946984186405,-0.20237355319516534,1.0617898338600518,1.5404364925972573,1
-0.46857050310768167,0.31408391009925335,1.5580378691722834,1.5222923206790302,1.1003490795993265,-0.5690153092022914,-1.076193012237708,1
0.5641015628102628,-0.15681470487962637,1.3636140904598926,-0.9413422470964153,0.8121751585658517,1.517641203056657,0.7402874133902574,1
-0.09990899467173074,1.060404073844006,0.5973556520254514,-0.16390103267359507,0.025825994970032976,0.45579205262674627,0.32768842696239275,0
-0.24464839492512638,-1.0940986918969373,-0.34615737873416763,-1.0369285246869635,-2.614444276776715,0.47776471560898276,-1.2072845339880338,0
-1.0006275223532795,-0.39061184520181436,0.04687315007175379,-0.10053838586486828,-2.0617690566564177,-0.5429293298889036,-0.7922097511379046,0
