lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_2_pt,jet_2_eta,jet_2_phi,jet_3_pt,jet_3_eta,jet_3_phi,jet_4_pt,jet_4_eta,jet_4_phi,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,target
0.52670019865036,-1.078237533569336,-1.1038628816604614,0.7257151007652282,-0.5091135501861572,0.8104490637779236,1.7200039625167847,0.025662139058113098,1.2002381086349487,0.4371784031391143,0.6790112257003784,2.2679738998413086,0.25595274567604065,-1.624464750289917,0.5116418600082397,0.31851062178611755,-1.304310321807861,0.9340999722480774,0.7409887909889221,0.9861024618148801,0.9504553079605103,0.2382907271385193,0.9144185185432434,0.8557902574539185,1
1.0618187189102173,-0.5990449786186217,0.9991669058799743,0.6366093754768372,-0.282378226518631,0.33821383118629456,-1.8378920555114748,-0.9640031456947326,1.182233810424805,-0.5798497796058655,-1.7029787302017214,1.7591989040374756,-1.4716992378234863,0.053714867681264884,1.0843788385391233,-1.3004978895187376,1.4165290594100952,0.7881932258605957,0.9665905833244324,1.0415600538253784,0.874785006046295,1.736085534095764,0.9520055651664732,0.826134741306305,1
1.049008131027222,-0.5376849174499512,0.27895694971084595,0.8829708695411681,1.4469783306121828,0.6558160185813903,-0.4931599199771882,-1.4901053905487058,0.6082398295402527,-1.6192195415496826,0.714520275592804,1.0268579721450803,0.7392948269844055,-1.3287909030914307,1.3883943557739258,2.4621977806091313,-0.15064527094364166,6.039106369018555,3.299981594085694,1.1584283113479614,0.8667625784873961,0.73378849029541,2.12927770614624,1.741110920906067,1
1.145819902420044,0.2570735812187195,-1.5005886554718015,0.4138476252555847,0.889552891254425,0.6177074909210204,-0.6060461401939392,1.1865241527557373,1.2419121265411377,-0.4341437518596649,-0.2598634958267212,0.5999224781990052,0.9186137318611144,-1.1240935325622559,0.673507571220398,-1.82434356212616,0.7928078770637512,0.9270163774490356,1.1952810287475586,0.9891988039016723,0.9887591004371644,0.9725042581558228,0.9595069289207458,0.8421698808670044,0
1.0570604801177979,-0.6993637681007384,-0.8480717539787292,0.6795482635498047,1.405214190483093,0.7241550683975219,-0.15054038166999814,1.1937310695648191,1.4617395401000977,0.6644798517227173,0.5697097182273865,0.42149120569229126,1.174393653869629,0.8786062002182006,1.2591451406478877,0.09531398117542265,-1.254923105239868,0.8284015655517578,0.8701235055923462,1.0521202087402344,0.6530765295028687,1.2715133428573608,0.9457772374153136,0.8337857127189635,1
0.6588327288627625,-0.6263160705566406,0.913163423538208,1.0495223999023435,-1.338162183761597,1.113210916519165,-1.679455280303955,-0.7200780510902405,1.0661507844924927,-0.5643078088760376,0.3039462268352508,1.1072925329208374,0.5262966752052307,1.3878532648086548,0.444461464881897,0.8323625922203064,1.1779168844223022,0.7695309519767762,0.945220232009888,1.033803939819336,0.6450796723365784,0.1520778387784958,0.5752663016319274,0.631879150867462,1
1.3249858617782593,-0.5201534628868103,0.5852404236793518,0.8245961070060731,-0.5349823832511901,0.9287139177322388,0.39309585094451904,-1.3287822008132937,0.491527259349823,0.4731192290782928,-0.7575486302375793,0.8134780526161193,0.6173214912414551,0.30944785475730896,0.7625945806503296,2.04911732673645,1.450378656387329,0.8007434606552125,0.927951455116272,1.2252800464630127,1.109951376914978,0.9611349701881408,0.9880220890045166,0.8336820602416992,0
0.563485026359558,0.9709926843643188,0.938687026500702,0.5363935828208923,-1.2422738075256348,0.9197364449501036,-0.23867084085941315,1.399958610534668,0.6174307465553284,-0.41083079576492315,0.7644549608230592,1.5447652339935305,0.11395398527383804,-0.05567061528563499,1.2810518741607664,0.6366491317749025,-0.8237563967704773,0.8810905218124389,1.1590294837951662,0.9927384853363036,0.8181053400039674,0.7698678970336914,0.9227854013442992,0.7736964821815489,0
1.2980835437774658,-1.1960878372192385,-1.5316609144210815,0.6265644431114196,-0.2603594660758973,0.7127957344055176,-0.4535507559776306,0.9498058557510376,0.7399348616600036,-2.3030667304992676,-0.4940016865730285,0.4227205514907837,-0.9637805223464962,-0.16218034923076627,0.6250695586204529,-0.4760027825832367,1.4026561975479124,0.654651939868927,0.749319851398468,1.1385999917984009,0.9784467220306394,0.2825009226799011,0.7579429745674132,0.7170172333717345,1
0.6709113121032714,-0.42860043048858637,1.2449705600738523,1.2930492162704466,-0.8128825426101683,0.8083420395851135,0.916927456855774,1.5851199626922607,1.3039824962615967,-0.6779585480690002,-0.7547744512557983,3.3431277275085445,-1.367020606994629,0.2284564971923828,2.150258779525757,-0.06458808481693268,-1.7149451971054077,1.105371594429016,0.7973586320877075,1.2391207218170166,0.8162354826927186,1.2452270984649656,1.059989929199219,0.937528192996979,0
