feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
-1.7715617116520441,-7.939326262339155,4.258620336147504,3.9465596693678138,-3.241522167694828,5.690718216646855,0.12680351351921337,5.182458413881041,-2.0065656242570844,0.9587452685165757,-3.2993355740343855,-0.4438130186268576,-7.743149885858624,9.608657586281465,4
-1.0433602526488823,-8.50184726328367,4.982035811750161,2.318684633373143,-3.8733155207424943,7.6850763478063495,0.20084013127448452,3.398670656905115,-3.66174752348031,2.448358930711848,-2.0377910086591413,-1.5602087797264348,-10.02268429481681,7.958510278056597,4
-4.989645591219343,-0.5148758676628535,-8.115937998846446,0.4676366765890643,6.790906771922155,-7.483544920454804,-6.840092101848467,2.564761423048781,-9.43454303953686,-2.4113676278519747,7.28475227181025,3.9287224937494623,0.06343304367065847,2.251598696622123,9
2.13062703481332,4.771820530546355,-5.539601441064917,9.245734308237884,-6.846887882527001,8.912091911225952,6.350414726371383,9.53599400346822,-0.14686662803470996,-6.603307910850478,4.541893012225711,1.1609293954346818,5.515041063233354,-9.185733685706152,0
-2.6057649340576194,3.203260706460489,-0.45770068760657256,-10.022837435662783,-8.196753121132984,-7.4542425642039305,5.075369982799452,5.071650512700507,-2.39575954472611,-0.8908287001041642,11.465625663739612,1.827022534148171,5.101647580038312,6.618962949870991,1
3.2037497794662695,6.260244308958834,6.0835026397662775,-1.9621118863227875,1.5043442749739855,1.956620192307333,9.30453476589008,-10.688763943871177,6.624367624193939,3.6266359404124153,-5.082285535839187,6.5824329643255535,-1.6699097751748202,-4.505267466911051,3
2.369888127460678,6.112463344553242,-5.874384597590878,6.806401011047403,-9.06173288031504,8.152490446691678,5.162749328382754,9.941129144819197,1.5885648725458028,-8.652060828956348,3.6703588757550945,2.1315187668704905,6.513488567042329,-8.813337394427629,0
-8.497338537362781,-5.719813273634154,7.945670653966733,7.722279670306186,1.6255508492536783,0.3831885921023984,0.6783802493355191,-2.2082179470438525,-10.291983430742123,-6.313902960365,8.344684732498225,12.655422646838204,4.485587115519712,-0.29232505884004867,2
-2.0198265598204905,-4.89676479981547,1.3617475504433603,-2.353741854005383,2.5263441092796475,0.6606192834123393,9.925540466583003,-0.033429903801292016,1.6258166695481402,-4.044263525008331,-3.7240041750628725,-7.824000979469672,8.787993023404713,4.933211104608619,5
4.544402014060004,-5.4655990612282785,1.7073460700790786,8.667379262869163,3.4437017316175678,1.9101385894628158,-3.6570231298745335,2.8923016578401084,-6.908412566673393,2.188103363582464,1.7490108085322047,8.835562325674704,-5.714798592229868,-9.882940137790563,6
-8.377211079032007,-7.441510906453252,7.460715253839835,10.186272786317824,-0.4437480297266738,1.713338197054243,3.1216935069754808,-2.4092482208731796,-9.432962873078363,-8.839754825590324,7.220988452068287,9.305016156885781,7.882667226378647,-0.6481014088321011,2
-3.92658046288199,-0.5414575840881808,-6.040628540787838,-0.25605861030774507,8.522448417076994,-8.39042570007613,-5.753542574988127,0.8181739398305554,-9.019475756116687,-2.3180623049772295,9.14022494562639,8.299246070979247,0.3496928717199919,0.968995306843031,9
