feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
-2.108048928757715,-7.363521077555367,5.159518789077078,0.8208027483878442,1.1226039122706168,8.86529829335262,5.032395588106941,-5.169375721055438,-0.684530585049345,7
1.532887243091579,5.492347918720819,4.911601507105879,-3.2423744739829563,-4.426375919003151,2.4352024287243577,4.094380609926513,10.595571561145672,-7.6250780976949795,2
4.115792891257649,8.773641414709354,2.0958663417903955,2.208774602724392,5.430557507286501,4.548230891488343,3.4317250209133627,7.335567431289189,3.965339219615986,5
2.2848859883386776,8.046498911546806,1.5175587934582497,2.117561430090747,5.190991117344438,2.4138897091462574,4.069659217891931,9.831289087217128,2.612641318013683,5
-2.869000910783018,-6.341417060172689,4.9686437110920725,1.737262433872772,1.0083665320112978,9.52432819645364,7.161348711560142,-5.709561529693539,-0.4473948784268627,7
6.661430696879833,-8.615791241028651,6.744845512612647,4.5482303801173,7.906757948060787,-6.704791234261341,-0.006226414231789046,1.3092578760678344,-7.493240464626089,6
4.407821455115209,-6.5819392826279115,-7.505521705146396,6.501823476868552,5.924386285469121,8.160227215202879,-7.2998914360942875,-6.794011325872285,-8.708351892545615,0
2.8408937592276318,10.218449830654462,2.28945217199402,0.9331894020091058,3.7402461257874275,4.387060732081136,4.915600949431621,7.860097521998079,3.335997862733746,5
6.405123505045522,8.709117160399295,-4.296290220691648,7.79190749836568,-4.611429772667568,4.681475065511777,-2.659599853331544,9.961814482675074,-9.799138525602086,3
3.6056926249673262,9.11032708569026,1.8753723846181884,2.3177460798636003,4.370676371040485,3.1108315849433454,4.523497093886444,9.91517373711458,2.739869160343425,5
-7.603878152321638,9.005052909754511,4.730206741357344,4.524604529540227,5.930848822223085,-4.358411000699734,4.711832749513615,10.373370768494842,-2.892718522634711,8
6.596031378985285,5.572545541872596,7.4014424109520585,-3.533629979486162,-0.10825304938033686,2.3236899008527807,4.711617485443167,-7.410053356775977,0.8482992336660786,9
-2.117091846047425,-6.351576325763622,5.400969298899641,-1.254890966340078,0.5023627710221823,8.375987582093838,4.54601330998618,-6.420355811962542,-0.3435988544843427,7
1.0875113037782103,2.892312384575627,5.629644457010638,-3.9660379521555402,-4.780258646403882,4.410764315290833,2.672404757117172,10.45640059153926,-9.459583106729962,2
3.7391554388120203,9.247011030270412,1.6359019485293964,2.06795716632583,5.554236529137668,6.126725043908022,2.6383468756260338,8.289551996055208,4.141542464610367,5
3.3895701641300082,9.769494039337625,7.322179506459161,-2.0030747521587458,-9.055237721893084,7.67472363292691,7.715462178335047,-5.479222351934524,-7.145343330215139,1
5.72146106515169,6.97393113602367,-5.337755434742544,6.998415592990958,-3.1781879739426953,6.573578160590239,-3.51049460786333,10.613761407632792,-8.724042494417203,3
-3.7069097959516246,-5.776812647821339,6.768096427123343,0.7276371631223661,-0.8470524997836038,8.208239670380863,3.204820537004607,-5.453174896168312,-1.0176492017441172,7
5.792166403803658,5.351202734597205,-5.004851651679183,7.160589486222831,-5.05048202332243,5.958418262970447,-2.3826919255253056,9.766975744471178,-8.548724537673003,3
8.00069677072332,6.39713873394726,6.0106400139475955,-4.81546096701236,-2.2928744796839684,3.360350468893791,5.917933149509132,-8.45875970895358,1.8121208656088308,9
1.5174636051037855,4.388500833991085,5.453943294249854,-4.361015625509023,-3.7228386056073393,3.7076593838981955,1.8159536624019101,9.855504258154026,-9.399325144817977,2
3.8564258542729273,9.171322708436564,5.25070942642441,0.22109144024250738,-10.325205718947501,8.288061981726429,7.6692658538925755,-7.087529920892776,-8.724220713988728,1
4.624412363341113,-5.830475308967477,-7.625482983191677,7.703649489784993,3.9951655709558684,7.055762304774292,-5.86516217307261,-5.8116643731962325,-6.985395384572149,0
4.1660602924619425,10.608756283257318,6.60313983799954,-0.5227989506779525,-9.991503827799438,8.735964526933348,8.735780646620519,-6.9455514705228785,-9.628332313476028,1
