feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
1.275865923802396,-0.46348535986425127,-0.3780806030301129,-0.8103481168454585,0.6689645347914097,-0.45849253551645774,-1.090504385163027,0.9889727350752829,2.1342636369116623,0.12106153025948113,0.4238966445223698,0.0014718881508934813,-0.7042894479758521,1.8876469606368136,-1.0458892347514195,-0.6635960853083224,0.2129181596418306,0.32167524684389787,-2.561330868148184,-0.48281877990324845,1.5251133506128485,1
-0.005100184476684311,0.010400815018735923,1.1220840947906823,-0.24079920200833935,-0.9347943943918477,3.6436987850695153,1.490063723581643,1.5094790838908243,-0.7767850702867799,0.3130701672105907,-0.3258086147513631,-1.5139108856549133,-0.1594263000037281,1.0561695004838754,-0.20901943464150954,0.3472314106302759,0.69943387505802,-1.1890275031432143,2.5445667569070034,0.2069262634446771,1.223727299617619,1
-0.7700253261209369,0.5623776818069451,-1.6194470540577242,0.12207076551211987,-1.6560135455507676,0.5398368501886771,-0.4793027326302381,0.3351270791367583,0.5778136627271496,0.7096021012457046,-1.709795454977231,0.2396712156522278,0.2479508307838531,-0.376924989972062,0.26919046800250485,-0.9368980694723618,0.4280328669253967,-0.4109905741804319,-0.7919570587505218,1.5493715354485824,1.7835800224416016,0
-0.3124775573769281,0.9022194866150707,-0.7186889204546165,0.9710018394120014,-0.729755727793301,0.24362565724957613,1.31439870780664,-0.606883333850969,0.2943936306036824,-0.8120782354791108,0.4780135899392635,-0.8745435620642109,0.03308270299042798,0.1834594177341822,-1.1511185944626514,-1.3659333851084463,1.3746146941600976,-0.15285561704382206,-0.7271321844631871,-0.1184704541318609,-0.08928475770184323,0
-0.08533016859619638,0.36762961027930147,-0.4952449892994171,1.7244342191178446,1.108033470820224,-1.400026878588062,-0.30263146902285804,-0.3406986565738795,1.3087501886185506,-1.666281956944009,1.498871278483897,-0.20959779935091008,0.01381873635317511,-0.3528730256837009,1.6274298709167654,-0.2976879453475548,2.11572355507273,-0.6116352004335877,0.40437657899902224,-0.23059317764106396,0.7792147090913351,1
1.4409802824285056,-0.2450624165617017,-0.01411910355571255,-0.4553944975919687,-0.8283270135421932,0.1726346931877436,-1.172114086059246,0.5773660536933622,-0.20907026800901157,0.2779092993271226,-0.0683260077210848,-1.011817030004843,-0.6428059951111763,-0.3110053783184625,-0.9456931413162072,-0.5761293591850606,-0.3167612244814585,-0.6553947339331258,-0.7609404925060372,-0.6233016404409416,-0.941513287437029,1
0.9367080787280351,0.5070786008717839,2.9528873195712118,1.258282190570551,-0.8748408671549303,0.019088668502256947,0.08982775044708778,-1.8153057873943914,-0.3326315920257918,-0.6631571843077907,0.4967540031293545,-1.3574981449992056,1.5784281908969837,2.077298107154975,-1.3973874112155316,1.305597234985063,0.3178970011946824,0.24311232387810988,-0.31904725585972815,0.20848592630613677,-1.1248101880529093,0
1.7065599290769962,-0.3939926022440841,-0.8522772975663152,2.280686058783572,0.12351878100915602,-0.5329988074699368,-1.0699192152264716,-0.09660043109916426,-1.856918741263417,-0.20549841911787436,-0.44252127563346894,-0.516911699450118,-1.017586613004801,0.9339792524643754,0.08400703256474308,-0.7784415523589141,0.7397003328722024,-0.284684564158759,1.0558751790949648,1.5585931867552654,0.6849900537218021,1
0.08939784536054574,0.8705735515455061,0.12509694241709904,-0.3166275288203594,-1.1684342006003594,-0.08008403673637772,1.036397990598498,-0.025925471588964993,-1.2560585044779538,0.7854646603082073,0.7768129170266957,-0.3003718185094218,0.42859574935019573,0.668826284613097,1.1153112466730388,0.3467956731852575,-0.6799415735510033,-0.1726093940668489,-0.5717765985160244,-0.6290556697507146,0.5126359506562196,0
0.2559755539052231,-0.15625028779752026,-0.7719913147798115,-0.003769797695193316,0.2668609236467553,0.5695548895818479,-0.9504549600684059,0.01885085169023957,0.06187354326553706,-0.0949493600675801,-0.5211036457529097,0.8981513530866859,0.951101347978872,-0.6492533814817,0.3369104071407659,0.035688526671381816,-2.9778223958434182,-1.5585759868400737,0.4761751125063988,0.3207963278787816,0.11317793727848992,1
