MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
3.9167,52.0,5.376146788990826,0.9862385321100916,489.0,2.243119266055046,37.88,-122.28,True
1.9167,52.0,4.262903225806451,1.0096774193548388,1212.0,1.9548387096774196,37.85,-122.26,False
2.1009,16.0,4.499565595134666,1.104257167680278,2181.0,1.894874022589053,38.68,-121.31,False
4.3269,35.0,6.648809523809524,1.0773809523809523,496.0,2.952380952380953,33.82,-117.95,True
5.0499,32.0,6.213872832369942,0.9826589595375722,486.0,2.8092485549132946,37.9,-122.08,True
5.4746,30.0,5.998745294855709,1.0426599749058971,2568.0,3.2220828105395234,33.84,-118.03,True
2.7813,36.0,4.65034965034965,0.9545454545454546,761.0,2.660839160839161,39.44,-123.79,False
3.75,52.0,6.081632653061225,1.064625850340136,792.0,2.693877551020408,34.1,-118.1,True
3.8125,49.0,4.473544973544974,1.041005291005291,1314.0,1.738095238095238,33.77,-118.16,True
3.9345,41.0,5.663194444444445,0.9791666666666666,752.0,2.611111111111111,38.03,-122.26,False
1.6389,24.0,3.294294294294294,0.921921921921922,470.0,1.4114114114114114,33.64,-117.94,True
2.7639,9.0,8.758620689655173,1.7241379310344829,66.0,2.2758620689655173,39.04,-122.69,False
3.7282,8.0,5.572549019607843,1.0235294117647058,1624.0,3.184313725490196,33.68,-118.28,True
8.3818,13.0,7.533066132264529,0.9799599198396792,1496.0,2.997995991983968,33.83,-117.83,True
2.8229,52.0,3.6897590361445785,1.1159638554216869,1415.0,2.1310240963855422,37.8,-122.41,True
1.845,24.0,3.1207977207977207,1.0273504273504273,2863.0,1.6313390313390312,34.1,-118.35,True
5.0828,14.0,6.79107505070994,0.995943204868154,1584.0,3.212981744421907,36.83,-119.73,False
4.3278,8.0,5.843045843045843,1.038073038073038,3833.0,2.9782439782439782,38.36,-122.68,True
3.0087,19.0,4.3125,0.98,920.0,2.3,33.84,-117.86,False
6.9322,52.0,6.450777202072539,0.9015544041450776,468.0,2.424870466321244,32.74,-117.21,True
2.0258,20.0,4.599231754161331,1.111395646606914,1865.0,2.3879641485275287,40.56,-122.36,False
10.3942,39.0,8.089285714285714,0.9732142857142856,353.0,3.1517857142857144,37.46,-122.15,True
7.5755,20.0,6.350993377483444,1.0066225165562914,798.0,2.642384105960265,37.1,-121.87,True
3.8929,34.0,4.441037735849057,0.9622641509433962,1227.0,2.893867924528302,33.79,-117.86,True
5.6613,15.0,5.953051643192488,0.971830985915493,1400.0,3.286384976525821,38.32,-122.69,False
3.5625,15.0,16.611764705882354,2.9529411764705884,703.0,2.756862745098039,34.25,-117.17,False
2.3266,43.0,4.478823529411764,1.12,1484.0,1.7458823529411764,38.58,-121.47,False
4.4792,11.0,8.047619047619047,1.2108843537414966,543.0,3.693877551020408,33.68,-116.95,False
4.8623,18.0,11.22844827586207,1.9655172413793105,1301.0,2.8038793103448274,34.34,-117.61,False
