feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
4.300069983111364,-6.800001067468431,2.7444390795191698,-10.486583631358847,8.562258682769079,6.730613519642518,-7.561888699546019,2.2836095530665017,7.255773825310606,-9.896777004732183,6.703033843329789,0.6986833832033473,7.991981716857007,-5.881164861510644,0
3.610559520099321,-6.545295074450054,0.9877506426327406,-6.134445174333965,6.29442091631801,6.883825716921354,-7.54182319390029,3.3988399476198907,8.18885621431734,-8.611521280207556,8.559235357454966,2.123446739269009,8.688612253087072,-7.0985603089375395,0
2.12640966403061,-5.342805583613781,1.9269944904458474,-6.9320927420374545,6.882099848515658,6.139660682369175,-7.500897379744155,4.082265910595805,8.622538657861966,-10.376348106239083,8.729843924851323,0.42980670229925955,8.327686166205611,-7.113104924145759,0
2.589488421191272,-8.673395302373336,2.526749101957483,-7.44343560228988,5.604058986297764,4.808054718225948,-7.663837488743587,4.560196530099326,7.349584006014524,-10.68175154409801,7.225608359227973,0.7546506385120518,7.832269225737715,-7.22668799080527,0
0.9158732070802125,-7.683437663362746,2.192785197755077,-4.837274793599391,-8.653277421513764,-0.4686149700552095,-1.8431837549387629,7.360047668271724,5.582968295174073,4.76565794762327,-2.8800320796777994,1.2544451155779253,-6.539338155875079,5.892666712479192,1
0.6249046354349469,-9.33667780608015,1.8291536372772519,-2.7103753560212973,-9.250917127930299,-0.24552484613058911,-1.9362819660549722,7.12662290234159,6.027434052812543,5.45966978048857,-5.748286316382668,-0.2321318232862304,-6.541402219860749,6.381297153975784,1
2.9311416578104508,-9.872598507121255,1.2451824166885728,-7.02111003495311,7.607853864841791,6.243988017820134,-6.83839709377743,4.425715413684456,9.29166419149751,-8.490416144659324,8.780937099712807,2.354437001360185,6.291444393916997,-5.893434843335059,0
1.0494877709546309,-9.677211617019072,1.9090012488957706,-1.893585063181976,-9.140638359383678,-1.7647837734883116,-2.43158655895202,8.154532425814946,6.060998771174915,2.8879698506418814,-4.901509563774759,1.9313761925518114,-7.852765685087005,6.7234112500687155,1
3.0359141227510853,-8.568066799763427,2.484840958926689,-9.000191783414119,6.936906575279755,5.049808878894469,-6.635782656432351,4.618124906353698,6.722909996610229,-8.997996293182421,8.339399244678793,-0.5674170806453231,7.291102627682881,-7.135209466569633,0
3.0907462746370653,-7.190671860915069,-0.24215880148780355,-9.926109366874472,8.794655795983122,5.583355347520891,-5.75265726568504,3.824415002708784,9.385059213352568,-9.19674572898883,8.207412458117481,2.0599270162865086,7.902348385999185,-7.4602009019028905,0
4.747715445528808,-7.3753991562589825,2.3115601601653784,-8.47275624049424,6.604256959864484,4.648229717442345,-8.435606778119734,3.041223939054585,7.831934372855469,-10.080262262288862,8.558387730350521,1.238125474110086,6.972545344987043,-7.999346658453445,0
