feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
2.0485019130387876,-0.16505065939421742,1.4138429775725898,-1.0049083028860377,-1.1708464486134174,-0.09783304304584946,0.5271245079450939,-0.32694035937553484,-0.21696244211505408,1
0.425773740375575,-0.15378766130258315,0.3542060605900133,0.7134197860418201,0.19053062866903328,1.3815171954763614,-0.11966254130446564,-1.4102231701430676,1.7535443851991799,1
0.07317476475805056,0.1106935003222924,-1.7331668618735083,-0.19093639038255253,-1.4317092535603166,-0.03942548386752616,0.2559981286300902,0.1629323642374623,3.3226372173122143,1
0.8660492689317651,0.1779998037534144,-0.059713842164802584,-0.8798101242663724,0.459449408139511,0.27150232776765,1.6679015569327436,-0.6304233637228973,-0.08623952734957352,0
0.7669946246598336,-0.5348788876199495,-2.0351172305334324,0.4770577162042372,2.059467225262669,-1.2737866411874676,0.4997012943572418,0.01578285837782989,-0.7842728879354984,1
-0.42857014797888515,0.9263500095630572,-1.3990940393140934,0.05599509927090941,-0.12849746637084072,-2.014825549149529,-0.5123939746819979,0.8016141765714949,-1.4208256057902036,0
0.9283181581080429,0.36723881209004117,-0.5361549040642791,1.0186148526416032,1.831677835591219,-0.38154920209535215,0.6120868503316101,-2.1231146071674405,-0.3109971697147902,0
0.7801229309838075,0.5805460713336033,0.5438954654810524,-0.12968119948208373,1.5996214955928592,0.39857670606082723,0.7230607506316824,0.6370246504511076,1.263102942717494,0
-0.4398222667702971,1.0263244101948792,0.211889216836415,0.5790292198187728,0.256131210280832,-0.054129389779128304,0.17344049307271212,-0.3795474114488998,-1.509686978674522,0
1.0299829870781556,-0.5400817345252008,1.011501883765331,-1.060275273039241,-0.9871226034864573,-0.16867481619058394,-0.4123166828683321,0.49001151683522765,-0.03979324621003538,1
-0.960070035965669,-0.11232596919101807,-0.49887412179292817,-1.7112172677744735,1.312106751180331,-0.6269150491749566,1.9267374900521108,1.0051163093363362,-0.23495651637671008,0
1.1406572328923699,-0.572432981647462,-1.5875882716772307,-0.2436589244233692,1.2839828913499902,0.6291816606058372,0.06000299971742612,-2.5529826085572846,-1.0362759698187765,1
1.0507705860447822,-0.4995231853949633,-1.6284239640452212,1.1247711478679168,-1.335689694681835,0.45981561778832725,0.5632934083965704,0.38712457819594326,1.3173552138373812,1
0.5895096709982586,-0.33339893032872453,0.6379797858225547,0.09571362281961877,0.006196476609738942,-0.547340810656035,-0.13881654198123086,-0.13206121559252915,0.2518302606002018,1
0.40954007143530413,0.9810901110226933,1.4190405283196275,-1.097498090438754,0.8273219396771316,0.025940416953698746,-1.491637654844512,-1.0493809113693875,0.003130993547101421,0
-0.46001642987310826,0.905430709571199,0.061652107958215664,-0.34558546489485975,-0.041539327122226154,-0.778843123510892,1.3548949662903058,-1.1652080825810234,-1.1493274094226806,0
0.08618270339354542,0.10927058292164663,-0.5741552809160352,-1.1635132208763752,0.8370594540075987,-0.9080460317981692,-0.7286243674714269,-0.03224469483664139,1.2600757791082273,1
1.093548568988658,-0.5076271978044787,0.18785772615196428,-0.12025705279271962,-0.35508411511697746,0.533886340567638,0.5744082949947178,0.704636495133715,-0.19801996710016154,1
0.06554642865172489,-0.08626880293176964,-0.8215174726203849,-0.4677209894174506,0.9538688658605905,0.6636710944136877,1.750440377622131,1.248130449724924,-2.159072967196599,1
-0.9263586514336215,0.2013596090885788,0.9162173200838897,0.3774562016266869,1.4941360582038896,-0.6102812483191793,0.9014430397316017,-0.6869252711244421,-0.19715451877546455,0
0.06781108427801977,0.9716385365082261,-0.7220760312420553,-0.1372019196094208,-0.23789579420562335,-0.18906423203241235,-1.6638074979114335,0.6220225428642808,0.7407975291023458,0
