feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
-0.34042044439342,-1.1135026671479968,0.40850887800499824,0.8802763600424005,0.4160499814226344,-2.3312766067861226,-3.6386670216394332,3.4769903712156847,1.0165275918442989,-3.049819975123177,0.9103290968081484,0.2879385856743079,-0.16299234153984088,2
1.785696173365217,1.153449459852355,-1.9192821095811055,-2.813502693737137,-0.33369932424052706,-0.3252980012218485,0.7750430073243324,-0.6090001185495253,-1.8912959338120177,0.6292619553581786,1.1842426294423178,0.9384312633562474,-2.145957221458634,0
0.730475751015198,-2.7384017230521875,0.5482597399966278,-2.4294852150255593,2.3236223948598242,1.3967843312912507,2.9444274050972523,-0.4236343097125803,1.6642303919842245,-0.11137039663719117,0.5403907728819181,0.5648822912640296,-0.06605019858396477,1
1.850350489343473,2.6489645754395106,-1.256093453561267,1.1660793459545442,-0.9677491997025707,0.38676189898436497,-5.7852876896297465,-1.2117657164014322,-3.905799113646694,-1.2361241051574625,-0.6877037456475662,0.7997612789745945,1.4473646613289222,0
-1.3025168967066862,0.8118772048696774,0.32471675813158374,0.8997779229274188,-0.50415768626593,-0.7723429945190307,4.867193650800953,-1.5794672351227144,3.4429269773278897,3.623222959362338,-0.35116763626590236,-1.6504504318770004,1.0640950942903333,2
-2.6604322172214263,1.6085391938425144,-0.31991171252639083,1.3908277761889427,-2.842227017229294,0.5279796279068778,1.1802363926063293,0.02708800282768542,1.6601109143058959,-1.2180941878560483,1.3901931490840982,-0.7899590990606914,-0.5817952144656278,0
-2.678764293711094,-3.152374460389986,0.6858114482699881,-1.146766676558851,-3.6159991111204786,0.9986305041835075,6.056923693661064,-0.28088718844931004,0.38992345607291035,0.5358402167706438,-2.6325345974925805,-0.3171872656614368,-1.9163592540729173,2
-3.1814655184269722,-1.183752120875814,1.2774783365553897,-2.168443564367335,2.5641179510885843,-3.269590940557059,5.617834373262009,-2.809692307673017,-3.3932071319340498,-2.85325502417166,1.2387762455050106,0.5309000299188127,-3.8750607065890446,1
-3.0964030942434295,0.9054857443148466,-1.068247794748361,1.0155077470776592,-2.7292433856759972,0.6065065345601395,1.894848324911116,-0.4894493487057463,1.7780510277686554,1.6512515894322415,-0.8453619095578625,-1.2203824288972838,3.3491636727790923,2
0.5565877529559319,-0.5360395656322681,1.1110869732190207,-1.1590904349647726,-2.3942806728514086,0.7174651130201571,2.7363928241435227,-0.9628193757847194,0.5370237667214878,0.05846173482248007,1.0967937423536793,-0.3866368447329476,-1.9444321157116542,2
-3.612427103630766,2.157177556594006,-0.8600972652173496,-1.4445056852364937,4.776615279560081,-3.5642711243117833,-3.168139421265069,2.5103906759104717,-0.6654223385734301,-0.7683005118746582,-0.47755951487565734,0.5092598266675614,5.104012644036488,0
-0.006457507896757919,-0.4784703739949503,-0.3533218775560302,0.5026128689875897,2.682000738446324,-0.5155323005800359,-6.162923937737228,6.093018600858472,-2.667553255174563,3.7307528803055723,0.2288251941041554,-0.06036703301016502,2.642041348588367,1
0.05495880902136374,-0.6914209254773747,-0.4159284856272323,0.38709347577042097,0.9733907705608542,-0.3394498573183502,1.3100241887680026,-2.0153429859718233,-0.8988125881651663,0.8030475202577971,0.5693812334001234,-1.0924878788350403,0.7975646996543275,1
0.30748319714600714,-0.476132942225748,1.1130595477471381,-2.6621889432741437,-0.8935747048607431,1.404547415198508,1.3129284942612556,0.29289473554614576,-1.1652097252161195,-0.83025148688785,-0.32291961555718157,-0.4660228273731433,-2.2921466120143235,2
-2.282143455140294,3.2075409937376747,-0.7145805477673672,-0.49976741289208126,2.0613979787548473,-0.4438951938737392,-0.3696324232057495,3.0977817865460824,1.7953128652972352,1.0981879335403009,0.2109251027532941,-0.07134899882585514,-0.2934018572948388,0
-1.0865298393840217,-4.11943202195101,-0.6987867932946328,-1.8787729859352742,2.059177506008914,-2.130566584280198,-0.6150359253483451,0.34842149599059113,-2.037837581150615,-2.7115495504132117,-0.08757407836780776,1.1955337859306308,2.5932514009126977,1
1.8193936391364671,1.1039052790557222,0.16577597197001637,-0.11669195319529901,1.5708339874964847,-1.4587138581573837,-2.1089241867681365,0.47038382481717045,-2.922903442058595,1.8043197727222235,-1.834354550093016,-0.5503778721663561,-1.022854459475437,0
-1.2182934905179308,0.3027680788242961,0.09135147795328859,-4.077880104241929,-0.440619762127191,0.47106979055059717,2.268161608360974,0.09247882782055483,-0.9520706826176284,0.7321498493123058,0.8155533693091146,0.4129932151087451,0.9648408505264743,1
-1.9063584949124386,-1.274662434128808,-1.1593868280330695,-2.04466964698263,0.9419495713214654,-3.438407829390277,1.4898628607730526,0.9168165252748599,-0.309757667465585,-2.175855595662629,0.2930078843179847,-0.09612543705069378,-0.4694754987829599,2
-2.4606687776447957,-0.43849658939565783,-1.5292280116549546,3.3466622115976166,-0.11347140827789914,4.121463938120341,0.7525026521368741,2.161306493754529,0.33059788496378495,2.640292965627127,1.1324089334749705,1.1120110935559309,-1.6428034655446446,0
3.10662770131092,-1.1441918335968502,-0.7693657046081545,1.023629890137824,2.098689285586084,-1.1558282833781979,-2.6877380609152626,-2.586573521512579,1.0261565527136423,-1.409290383238873,-1.3462299088077567,1.0901537096702154,3.7737649923305256,1
3.218912283397097,0.4650392162091229,-2.018997087741673,0.3012709703427421,1.8578115782089335,0.4619885367140407,-1.2967248589166922,-1.2363360882368877,0.2414529210758094,0.5212999063468874,1.5497325124884533,0.7329418620492775,-0.39068416796292893,2
-4.380097094925186,1.3576049860891715,0.5370164100857877,3.621057779367069,0.49311711606620157,3.648427416517853,0.21268135314806003,0.1710993593998409,0.0747352827757386,-0.8587198745757543,-0.4991511045007694,0.013138446717336534,-0.44802039006827243,1
-1.7183174127829255,-1.2476998605520242,0.5371811296400486,2.41801264390568,0.24456635413970673,0.02021839413871529,0.13461118401586836,1.304674176259104,-2.8793823286629894,1.4815984908521371,-0.6238022010630131,0.3309149725041742,-2.27760280160202,1
-0.3508576401753627,0.7068550734302568,-0.46836564207285447,1.0493624443779295,-2.0213998775663464,-4.322449970790162,-0.0362085696345118,-1.5770553450098572,-1.0666167774466973,-2.868237090352169,1.8909176822795317,-0.6696187274791898,-1.6379503011600138,1
-1.0665403644510119,0.4799681549898236,0.4173781241301737,0.15022464542572145,1.696518799013739,0.23722035692076449,0.08883680628107182,-0.7467281277793747,-2.315044451472883,0.5148880639014207,-0.5174411614971341,0.551426420222747,0.15264551487126965,0
2.060055093590103,3.0588673154061055,-1.307312611185441,2.111952896171916,-1.6603497009030248,1.0473876471235677,0.6190410667660504,-3.334308810450949,2.001025899356584,1.7013465089678248,0.19054947573127964,0.3773425870121488,0.23181247421876072,2
