feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.39718021832701456,0.2380168794525293,0.6710290047250589,-0.08212485215424409,0.6284614536407402,-0.7481529720806984,0.045193556396567004,1.5100502205947675,0.9688371239252251,-0.10699088203146252,1
0.5270121316940198,0.04232673127365186,0.6115134354114683,-0.04764917866202209,0.14530482893063124,-0.6071532702999426,0.027845922992560574,-0.16094755020763063,-0.02134409868820169,-1.026932580691433,1
-0.47224067219640875,0.8422673864874866,-0.9153878460192518,-0.6713647840920978,0.33747602428553153,0.23112778064160663,0.8295663082066174,-2.262051550075545,0.5930904581618094,1.0080163193447507,0
-0.3434478423157252,0.18683765601230187,1.3452367774337692,1.0626566911390527,-0.5653170820004224,1.2970750455338913,-0.331383517819533,-0.4421707892310816,1.6977418126337926,-2.013091241232813,1
0.7639046452318643,0.41504348366982313,-2.269441629301925,-0.5857845806737256,-0.5431586000158529,-0.5103938009743214,0.4425868419257004,-1.4946556621227851,2.1002001291711787,0.23349597130049368,0
0.5327034820020589,0.20692646147650656,1.9066270090081046,-1.3266111934608744,1.2076167999842757,0.32223483647940715,0.7284819693897192,-0.8313531569763689,0.6658930440850894,-0.6032630465187688,1
-0.4041927507347087,0.837791146989336,1.1173876076865004,-0.5655064273047049,0.17275244428643888,-1.5653199956521988,0.8193218230837758,-0.5891280011178335,-1.5062669876676462,-0.3843590068490226,0
0.00784258269689432,-0.5419481587073699,-0.8685441568998711,-0.3229563918773111,-0.20377382542482567,-0.5409671367234992,-0.7121988269678835,-0.055180248363959336,-0.6266644199727937,0.030604166658218416,1
-0.6738553375886553,0.0012321737567761726,-1.05376892759801,-0.044611647139675324,0.5756389939731291,-0.46109977865447377,0.9581040510523038,-0.0909132558195525,1.4878513418207593,-1.6654079924196092,1
-0.46542874449941973,-0.21132036349538003,-0.8225958443224982,1.4588912266498106,1.067574182938241,1.2997032953371301,0.05520462571521756,-0.4637004205726787,0.5061178011941352,0.3167272884264815,1
-0.6281660346457381,0.6272915961323943,-0.15798122639230666,-0.2519075060658856,-0.21412515980463306,0.9293901244436882,-0.9776358203506106,1.4906091832535844,-0.40752917249064424,-0.2982796071856928,0
0.23223451605861592,-0.2227287478705799,-0.4054906480419619,-1.5217814886441212,-0.5062359921827517,0.3312025808932999,-1.5097342153223343,-1.141891429065872,-0.8881174697577966,-1.019720893482462,1
0.004452884876198791,-1.0356854284469068,0.3428530672728697,-0.023608933314241232,-0.5102725655091094,-0.12635001664727696,-0.29808022859508904,-0.28331366240630074,-0.1814292652495987,0.2032815760686191,0
