feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,target
3.6207307305334355,-10.893248768612747,2.207675928477471,-4.1754531606417995,-1.6911755050170612,0.6857767147771141,6.709608926725557,-4.329526675204232,-4.2405435867999675,-4.310980227207633,-1.0058846380297881,0.4947524610866695,1.797480218232836,-6.1508479945960035,4.232745792342131,9.967166532021462,15.52828696346789,7.283648819703685,1.2478948138949626,-0.31112310425068557,0.5363276512347386,4.37335195542931,-7.701082329942388,-13.042053510487554,-0.9181762821533671,1.1607124127534303,-0.4136182321642508,7.994231037368323,-5.096544020078505,1.506337563967725,8.672854503268454,-1.520138294918417,-1.389757986086357,4.863859906590511,-3.1616731149475967,-1.1236474625689514,-2.4666012277283524,-10.762701454869422,5.431814454684636,11.974006338140626,3.378738397838665,0.3165481833065775,0.6168509105352956,0.7088743837875472,5.081140647527463,-2.7279211007704633,9.42525690302072,-6.0049381285964785,1.0811941712720055,-2.0078984791954815,-1.0563795483180702,-7.434940545560594,12.476067290531411,3.2344132462088186,4.109570040012266,5.820719520850973,0.48957764350442656,3.5621596741473898,-1.4953949156551885,3.1544334759901975,-4.966838986583696,1.0203370888938985,-5.807583365147718,-0.6620160912735059,5.855207391684683,-7.975386760227033,-1.5549219846783282,2.6440119753004643,-4.162378698321787,-5.286717762544687,-0.5240175288645548,4.136337762411137,2.9072794276652347,0.549761505511527,5.726007171889889,-7.293232437354095,-11.841954653146825,-1.0201171653046162,4.066057340927495,2
-5.064010217441561,-12.087280869171689,-0.6360472961260073,-1.7144621326504053,-5.069476428238661,-2.611593447260838,-0.48645309530966463,-1.9801534978290976,-3.521399469339527,-1.2767076888384232,-2.306150366039886,3.1606255315811715,2.336886106631606,-1.652843510922532,4.180540116076158,-8.776914275381642,9.961511887525791,8.033829897889145,-6.524079756889116,-0.42166102285448803,-8.51433630055939,3.4484747293525366,3.9413140593485982,-12.258983411476049,-1.2098482482554247,1.674878034176401,1.1959441911260622,-5.512322067003484,0.4123583275741549,2.7352486993114766,6.7546149420023065,8.092390121417266,-0.07475838607704288,-4.472039270537975,0.14057199580277024,-0.8761978286137996,-2.4469603744315536,-6.92630654257122,1.7671175923522404,-1.2060539203278027,1.5750167720028942,1.4342321040730948,-0.15260527584519085,1.6089401093575462,2.3838185933027054,-8.283888900944227,-4.419897291255559,6.2512709915928015,-1.8666580756323174,9.46624191081502,5.048030763527038,1.8474128260860028,3.9031048941795143,2.7325378499000266,-21.205344924227653,-1.8292223760411392,10.229487596607088,2.1380256367802764,0.5071910346554664,-1.474540144328171,-1.803506218776159,-0.8247618366603806,6.4914758884906405,1.1849877638242512,-4.327698427601812,-4.255164306787236,-1.2701627740295802,-1.6726966169792872,5.190080208988269,3.2754035110453206,-0.11071449188316139,-6.607804078377267,0.7375549950958639,5.090858710560686,1.5416905454990317,-9.597075087205198,26.908318031818308,-2.252116771773346,28.14078744377609,0
-3.25578028726519,4.507622418614502,1.1181897401290097,-1.4048668545339487,0.8542606356897934,-5.161805052884893,-7.8507644045213985,0.8733062424715166,-13.028553613262208,1.645056254374862,3.996258911772699,9.924849756886537,-2.1506016650824917,-1.186446299889747,-0.3407919004297639,0.009774931402234177,-19.79529734251689,-17.406702787251607,-0.2461071801994943,-0.6668334610782821,2.616436467150205,-2.236178942304066,5.721864636129269,22.951666203850554,-0.1392263817674615,-0.5887303965644826,0.5979468698336674,1.8848457848906732,-5.032761103568571,-8.021235811650152,-2.320961523254258,-10.243751125022529,-2.523672763116916,7.004090623204694,3.6591969879833863,-0.38478085294734626,0.8625981873222055,12.776791068990297,11.365920534595661,-5.170868115784155,0.02977148300161625,5.829515319067539,-0.33093749719757115,0.4852061392093341,4.75052839884801,-5.255170458579128,5.593084821164792,2.0227912389132685,-0.5401562829225566,-4.184468951802667,-10.463902172207023,3.5760144128472753,3.426987615798759,2.79458357202949,23.913528914969163,3.118167548467204,9.444935269830971,3.2777749179941296,-0.6695450546423366,4.56318729747041,1.3866274975080444,1.29471882548488,1.201255044702279,-0.41634764931503426,3.5494914235505775,8.05665067541261,1.3862915712083321,-7.309404508119366,-6.213297974575264,1.0798383029441418,-1.0014589501038098,-5.537684862449142,0.39681006820585835,10.437336304937883,-1.185343471650838,1.1815263925556456,-0.30578991549541756,7.923816539479324,12.984281747110954,1
-2.9634855601343886,-0.6215143908001775,-0.9850224583329472,-2.96807372148274,-0.9896871754280752,-3.278308150668557,-0.5018733692387137,6.381960829061322,-14.761116330179098,0.724787796831948,-3.4329843157114355,-13.967428484749954,6.388310567565019,0.005549147303297586,0.13041196873071237,2.9739005153112235,-15.338943961857368,-21.71318547393022,0.07299741111674618,-0.2609822932463276,-3.7321713898276023,5.692605194922657,-4.012207270402774,-53.00292306896286,-4.18216981044236,0.888575436607129,-1.5139776223675547,-2.0791048133172096,-4.285654138908051,-4.958431272161768,5.286319365584065,5.776018630868982,5.017672502371405,3.6226459001058444,-3.7009981408307673,1.9783152319799198,-9.435279463602136,-1.0752120335225714,-1.7625480923752885,-6.97699420872422,-1.353071028652396,-4.086063334877073,0.531512643242135,-1.0180131072019434,-0.25520238718421373,-4.261313400818353,-4.526884776646655,-4.696775600927126,0.7476935638484749,2.2417038207826705,-2.926741869496495,1.7203335501340065,0.6914258777557376,-8.588756006365331,0.4125876689000658,-0.311397989313959,-13.405534010407541,1.309330887533608,0.6406201178050996,3.595829093953507,-2.8323002137623856,-0.9557021181834188,-2.704196049968132,0.03127877832639889,-7.626141493246584,7.405566369544194,1.828668104126963,-1.495434008263837,3.4519800020643885,2.3042059917047917,-0.5692523092230546,-1.0215479755195433,1.74458465561701,4.74146020073091,-4.579267144573569,1.5514948815754352,35.02744806265156,-5.589740065946154,-11.401621368063312,1
2.082479274091509,11.56253245183377,4.5629630039952485,-1.960764766105873,5.104860276048841,-4.831184045846318,-5.953210056134388,-2.799671989026023,-8.389333359909706,1.5474981923808135,0.8064395744481871,-4.222549700060313,4.247324188050998,-3.098553185753895,-4.8078723242806,0.42266186320794796,-14.880361347909435,26.031155147726093,-7.499478661101944,-0.5499462161188512,2.830521845621827,-4.599151778485496,3.9416143287748726,16.73181183252848,5.294353965224382,-0.5440270120385274,0.13202041450556076,-1.8210185736066733,0.03331961311218179,6.342307331833746,-1.8969592516699492,-9.425123111059222,4.1514976876644525,0.4022686687239525,5.875186466183936,-1.1480831522446375,8.918755714947128,-17.208767908986626,-7.752477699090231,-6.098453423333175,0.9461026732371207,-5.031618075845775,0.5892958292744065,1.2923980212766097,5.511459542663776,6.399263431351212,2.1713445606744486,-0.04177267545546692,1.0186915267723724,-0.2860451073580814,5.777983531347193,-2.61281701821505,2.2800879886751897,3.8865484084945776,42.28111891976902,1.1446006414190317,-3.2442059030901014,1.6029072232447872,0.40049487676607043,2.9263000403760815,-4.333112959125925,-0.014206425939769774,1.1057041706502564,0.07854205307156964,3.415965667269033,-2.54399622754446,-0.8353821282008219,-2.6134894587185697,-0.7060128804681627,-1.4041142395594317,2.0898382140431004,-2.6112842137504284,-0.8722022095403117,3.4412154048034136,1.454542309674324,4.620837304425123,31.773799685738982,-1.317894041898868,-0.3668303169907886,2
3.8547449633738484,34.3612154283899,-3.371039590374071,4.887870974213211,2.6679995089004795,-12.846351846531213,-3.4877905334995636,0.8964005032276954,-10.451763672850984,0.11162141589598651,-12.37903746502329,4.43094878367179,1.13576154977467,-8.876153414833805,-1.653410245132366,3.9020971307404877,-36.989379096799134,-22.73595864391303,0.7274736482373655,-0.7954537228853246,-6.3727548380076815,12.91252862635471,4.409425299315627,-47.835842809067984,1.5864478041499188,-1.3530691254763034,0.10814402778771479,-2.588053679599906,7.72930703098462,6.2471147324300365,-1.8485694658223228,22.54792058090346,9.195525860399172,-8.82132403807457,-4.434131333207679,2.0464864596550485,-7.9022019454818455,5.761750676100504,-6.456601984383184,1.1305218480944619,0.3813733925246787,-3.1329924185890414,-0.5734295701740829,0.3366059051433455,-4.169420707507824,-5.06061506870008,2.201556213610658,1.7152278469022049,1.122595002037014,2.0303092494009105,7.402453989114624,-0.6319318822400923,-0.8964614873496983,6.05938721150277,-16.19241754747262,2.078800478498154,-9.001330679700427,1.4335408640412841,-0.40500623752657955,2.5670367904670455,4.970889009341348,0.6587688826392389,9.658816537836952,-0.012633271156241133,-3.8683602235669277,3.0899941990748188,1.3277396776337893,-3.7416016148906275,-3.5739249227389536,5.630993284011776,1.6023630989058468,-7.241733755249234,0.0059283536279804054,5.949759547901054,0.2999527386445584,1.0795618672893528,58.42377859366239,-1.984715119250294,8.626484919190641,0
-0.3759255611855137,10.019252159811987,-5.100318431082341,-2.1016362810090534,-1.741886401777007,3.9157474820212155,-2.4310389962661683,1.9911289206798268,-6.674616779732282,0.39779563859484024,2.1706504017245725,-11.708616083647414,-4.01310222409457,1.175762293436458,7.260329350560424,-1.3614964983946156,38.01409046775897,-35.67054678507407,6.449517169206501,0.3719619239432696,-2.1683997904713466,-2.7257588905147765,-1.2560473300717572,32.17466925294504,5.4348095967723875,-1.4712066297557098,-2.2224535971335984,-2.7464178312594303,0.8964648550410012,-0.24462058888723415,3.7015116669039543,7.976917848508364,-0.8728075983337387,1.1863920710414693,1.4083800014262238,-1.90523398059952,0.047652203304808904,6.7589133334049105,-1.4756730058504162,8.738561573738169,-2.660475929158492,-0.2923988641801728,-0.0774208335450643,-1.759606375403381,-2.304442733550285,-2.429905335661153,4.837033409640992,8.242131913137616,0.21856854890332275,-3.9730459216209306,4.059947448980589,2.6578245755266448,-3.6796699801574406,10.58099587055215,11.54277376171779,-2.94187832624211,3.500290335479106,0.7335815911152554,-0.9267466149037556,1.1081287722054034,-1.2603506258893482,0.6673924200081821,0.6683058073382844,-0.2618440230308497,-3.3647549902186995,-1.7372916203922484,0.2592107749720501,5.1925039731122276,-4.5038806744218025,3.4407993588676153,0.687744979460178,-2.9196523248759885,-0.3375803650377516,1.0770035713034267,-4.363802853922415,1.3959899624484002,-37.84757039979082,7.790929662456806,0.048623889742830495,0
1.5475141990296155,7.024830224783672,-4.028897818117255,7.5823216857977105,-0.5572998783320715,4.70795099580081,5.668087092160055,4.496339979023947,-7.020003193891241,1.7852913812116533,2.3485677704658565,-26.468222913835973,3.9097938653985023,2.6733752908666317,-3.4555756874736634,4.950007068123829,1.2118197603996665,-4.496690148932054,0.3240324985297365,-0.33059113317030925,6.927582074960125,2.9738661632708543,-2.7101140409991076,11.7285496764386,4.5380341330553176,-0.2714299613816784,1.2591886458957253,-0.24634254029621716,7.339223432450469,0.8867073827760534,5.0330783128437036,9.994475835280953,3.36819992550079,0.13426291613686125,-3.210065190290033,1.4030223084106035,-0.8138262854223333,7.99830043592877,4.545355199378177,-4.22392901708605,1.629759125548049,1.0689545235739222,-0.9393512513134977,1.422102728076438,3.7167816361975827,-0.9564237040737109,4.674786522739146,-2.103351688524059,-0.8490384739179099,-2.2282251063944574,-4.857828882070339,7.64075711502662,6.769144560601334,9.861837433681874,15.410856224936595,1.6731414639261244,6.7466469384111045,-2.3613774373762153,-1.4994063403232332,4.5446207681965385,-1.3235174064856374,0.5321991500872886,-2.133611705589995,1.371514186546766,1.0033011864762633,-4.7032486449057425,0.6983250055665712,1.550724211909667,-6.679950163553918,2.2085889367826903,-1.0376820708846766,4.472813291364428,0.12962141431024676,4.26817702874701,-2.200235687413766,5.493172490848919,-32.334745371882505,1.66408830159839,6.306701108557436,0
4.13333532809024,4.909261387659704,5.400860003305982,-8.617728593737489,1.7033391264952975,-3.2529497369171168,-0.8244313478883045,4.315383505632635,18.124820011020713,-2.047289207275384,0.8565322854151205,-8.589698657182023,0.2870565063114774,-1.837604569984355,3.3523562568082803,-5.702231060013681,17.040774972753265,-8.483661542721547,4.487370906922232,0.7802129574883628,-1.3080962854225953,1.2253238715555035,1.4757676401527648,-16.89281860793207,-2.556508951264666,0.7381304830954479,0.5290124102293374,1.8044759765641856,-0.08131109479906418,-6.595791061321802,5.5228974258217365,-3.5849188468956306,-0.4381254920229143,5.1459440781591335,1.5931076716747428,-1.3782228499036537,-2.468299784764092,-16.952495906372192,0.16710471203095478,6.8431021107427945,-0.8785287629504512,6.708189518604841,-0.07638280028853399,-0.7654717664147076,-2.42816593662689,4.625119477933148,2.1608458989312664,-1.86934525639224,0.31242536556685774,-1.5041593973743237,-10.463743991000285,-3.916118227516239,2.6229971083456824,4.188973842920628,-12.262965160313833,7.442612836864388,-4.88768237499619,4.695622003316966,0.026784487395585154,2.3847303929678265,5.696352567224735,-0.9301067591530475,-4.794055354827598,-1.2959862024081232,5.766941565305857,-1.9819054087640988,-0.9811230243351069,7.539722111869703,1.2524456360895302,0.21629982067141817,1.8626261202102319,3.831438887736674,1.5048135593971141,2.1215470101285705,4.462981783271807,-7.92147043554799,-17.933619636999662,0.8641278763531186,8.486277151470667,2
6.0008855754994865,7.08154296951408,-3.065997019145936,-5.255815725395546,3.2953919028765846,-1.0697185396329725,-3.940542850591795,0.877141561019763,8.641563502577924,5.0252113820875755,2.7149666515256445,-11.045381981500908,-0.8108005466716479,4.881972205657967,0.9036425346288921,-2.0823626065456864,-11.481009094419278,-1.3732118195456484,-0.2894228088355373,0.34638052880735465,2.076370122331426,0.4344121999813647,-2.1750299960249233,14.27713566648547,-3.7116642521788386,-0.7614409267642048,0.03289027649612261,3.4180257003859422,0.9385667831738183,4.553624660637087,-4.250433628034621,-1.1116942334774116,3.3599338257308937,4.411140565408978,-0.9434896895018456,-0.04896007386229002,0.7823487231411735,10.757105831691652,-2.9639508715667575,2.4743534595134418,-4.392885794391774,3.8698564648919778,0.631040652763025,-0.15194817715356293,-5.648444491337276,-1.4133036334694054,-5.072449313621792,2.2614411648723984,0.7968313519278308,3.734593164975768,5.0182305209168705,3.9845949127620823,-7.389911560613328,3.2795829095096405,-18.437083257012,1.9118965148411413,1.551327734015099,0.39274547237821644,0.7321355826001898,-0.21151672409310351,2.673396959256018,-2.745004067555535,3.9553135967622763,0.5609204399047802,-4.020043263113026,1.316052086703679,-0.18853992599310912,-7.414679295151158,0.2679037022663606,-2.5104814679310836,-0.1680717755165878,1.1695303067418172,1.3069269004843622,-0.05486484258194857,-4.677528351505422,-2.0933324966064073,-18.116695899273868,7.149021007596878,-9.700069204029102,0
