feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
1.6483548800679588,1.2029079536454088,-8.499567696489626,-4.486860482668499,0.35437161582666454,6.377811839217883,-7.944623641806933,7.074783730829012,2.1747947724918584,-7.206921433872153,-0.9640355419532749,2
-5.278180390131412,-0.46924663789800103,5.465113691187971,5.096032329575615,-1.8685704210188936,9.545169624500684,4.611606772383439,-9.25965034138226,-6.284036046230276,-5.872885215414528,-11.796522115573762,5
-6.984983262937442,9.438902499570938,1.2685480609206405,4.898001630138045,-2.1546471254575517,-5.689364345604014,-1.1791496034611917,-2.3797266558590744,-0.35801294507477943,-6.4824098362959575,-1.8724257781162745,4
1.677421130237326,2.618510527126215,-8.805667713624658,-5.820735803416686,0.8094242817261195,5.3988127502303165,-9.077573340867026,6.989457675507561,3.4688314091155443,-6.532936432955896,-3.455445619945026,2
3.8604589473844957,1.1644838581115882,-10.249002459833276,-4.708021805094511,0.889560849177257,4.01086866871499,-8.863366894723974,7.075543480913891,0.7120535943460431,-7.372013546019412,-1.7038853875812507,2
0.4548660079214881,2.517861495564767,-7.683990247276958,-6.661411833152819,0.4287435358291741,4.815342405708527,-8.875881714859714,5.843265696264286,1.2042731200695962,-8.29158476020518,-1.9430928301517252,2
1.5055982759565039,2.6083796335208733,-7.987636392172209,-5.479439458288834,1.9379380381120506,4.0583128352459275,-6.179112827646086,6.0544978742459055,2.3741293275847877,-6.574967553406094,-0.5557838801712944,2
-5.438631713702388,9.42045817724649,2.166920030697922,5.103168965671292,-2.11584397448296,-6.13606281684089,1.1169500753150494,-0.8519782719517295,-0.8411833250217793,-6.393555538669783,-1.0802780052651477,4
2.7573720420606667,-10.935207053405822,-7.89447676734656,-8.556242056211229,-0.6081492431442439,-0.6423708435165191,-2.5720665807805756,-6.035647906507793,-0.3220176144403697,-4.625932205508161,-1.0558942418494626,3
3.8369478445460885,-9.087822132672207,-8.962828573769528,-7.918176266039471,3.050996077869968,-0.37103226039726916,-2.383193713769829,-6.5617773342035415,-0.5010202571893322,-3.4449902829313714,0.879428001638044,3
3.7424527466835027,1.5592252419037644,-1.7348744663691582,-5.913210339364983,5.528649154561157,-6.815343923963154,-1.8733945662797982,-5.884712398187765,9.833236515887313,5.12547062015655,7.315368977256362,6
-4.3708661195032725,-0.6840763308664158,4.408729688829249,5.559684913551024,-3.492790166050193,9.571317906350526,4.134201950592853,-8.759550156514738,-8.245474680764012,-5.65231740035705,-8.622915027013805,5
4.6657688727820945,1.577529034956429,-1.6540519172307966,-5.895818856433853,8.462743514841597,-9.45617877739023,-1.6030399972433391,-4.491767508230071,8.23473934526086,6.008094583571358,5.857665791456893,6
-5.137509924686228,7.378858141625223,1.1966288073849496,6.198737631774626,-0.6332684271075644,-4.617206669736668,-0.2743921294941743,-0.13476152810241004,1.147833849626445,-8.547759156239895,1.244277836331659,4
1.3230168879776005,4.583859356041616,5.095314559489051,-1.0874740643781906,-7.572708279975524,-2.2291997893845967,-8.510620630762093,5.651591458997073,-2.5469921885741407,8.105043354,-6.559207812600686,1
2.6437842337975663,-4.887740887714434,-4.265098811635375,-2.3090715235700774,-1.2118080919372938,-6.193922354181019,-3.6861913277057976,-6.191863781492033,8.602793900602725,6.63244641363387,1.558819786347663,0
1.3862836245005792,0.981602304652125,-8.744178122221555,-6.001281655593164,1.2740323750836464,4.389491068959767,-9.496401732261242,6.9907505907731045,4.004111634216709,-8.906067648986934,-0.887618702445772,2
3.91438635930184,-8.199485404464005,-8.378969212854326,-6.875550837132091,0.48228862099721015,-3.1903356385416077,-4.530296328649904,-7.089612844072793,-1.4515386212388248,-3.7381798252592326,0.20262756295744233,3
1.6975456889629899,-3.0566258961966306,-4.544756501730683,-0.7916813269383745,-3.631178540976773,-4.071894955997294,-6.122648325690291,-8.457937705573066,8.015313503579657,6.882199575671438,-0.9205155750999292,0
-5.658913446045212,10.729868053763782,0.5782610645686608,3.973705283842565,-2.3704433392817608,-5.563307621904914,-2.1785786938805547,-0.2756795952266068,0.030826555251843246,-6.009991932947694,-1.4729437864829085,4
0.9110168844237534,5.72588622885437,6.5558929881357555,-2.362018127060781,-7.708537553458309,-0.23380701277705618,-10.1600133167503,7.642908141316994,-3.1299955049075314,7.368750940151139,-5.616470152867601,1
1.6149940414234067,4.716476872750794,5.187805388824814,-3.8257524055548484,-6.335376997888642,-0.18847108279362845,-9.220708362837122,6.300117933464782,-4.825725719304466,7.669690519023458,-3.97718044667383,1
5.934337490816196,0.2633247220781862,-2.498554859659175,-4.575181225903446,7.385012691198639,-8.336809506030034,-1.4011890797516315,-4.521975592296524,10.503708232496829,4.973136724635063,6.835513864136175,6
7.860343191158629,-0.5249713373708473,-0.6095271215695031,-5.23775867091722,7.521896227178239,-6.9613341892889755,-3.072841792446236,-4.199145755320179,9.701285386782313,4.539339273184751,7.777053377907978,6
4.147473398023154,-1.9033617303985402,-2.435612749198028,-0.7484011771478295,-0.7619501189589806,-7.373814398691474,-6.611056965164192,-7.479296810894664,8.147460496441157,8.669481420732017,0.8221142906581602,0
6.291249854069994,3.6705821982321405,-3.432437228749964,-6.02708593770728,7.350716223440828,-9.159611863319778,-0.8626490739637229,-6.678356277105398,8.598013122339022,4.642169858320623,5.342364861745775,6
1.6337340817658237,-3.4733326380657727,-5.215937416877631,1.8552821816247955,-0.8016768994983617,-5.726043139032743,-3.0117664821578907,-8.492466376719852,7.950347579104433,7.114446347378276,-0.48971221148127886,0
3.097829980979145,-8.719440930600813,-8.931623161534057,-7.299331169766985,2.1083148754260552,-0.8540401927836516,-3.4263665817137046,-6.699293179101407,-1.35826984853585,-3.1625576762789684,-0.7725323810827249,3
-6.661392090233697,8.834239416819475,0.47624180657773385,4.481618563898478,0.3398243937353618,-6.82750059312788,-0.6521400300863077,-0.5811354125143424,1.4011694407163644,-7.816834367356547,-1.990416063532528,4
1.935225854312583,-5.2937872890139275,-3.0691426190491464,-1.22297749110932,0.2661686542409103,-7.137861283554848,-6.06761859980676,-6.864432540634396,7.556758754060476,7.952546897471916,-1.525662448836932,0
-4.773407565592191,-0.307181935660194,4.387735534769614,4.917240801361822,-2.474480359822478,7.726749389546831,4.155141969267059,-7.738146204421299,-6.8606069113788095,-6.575021945184498,-9.027541315518134,5
2.0407973052712696,6.478546843881789,6.1601331015355045,-3.4014993794334503,-8.966607547602164,0.28183244225504334,-9.380853919968143,6.819894364185017,-3.4709782148929595,10.200546548942617,-5.8223096356730935,1
-4.712980821788043,9.838240622792535,2.9702900028648527,6.782427218829942,-0.43835076486823066,-5.745030376173466,0.24656687761252113,-1.2297763511729132,-0.02282184424835293,-6.7587393744546675,-1.995389401429536,4
2.338862274474307,3.044492715315402,-8.988584527626626,-5.322891276081104,2.555000440616028,5.20719635697203,-7.590660138619681,6.867967727930878,3.1494697212870855,-7.167756292852978,-2.6407317585939305,2
3.1681335573170486,-3.571075827781487,-3.1393169692551885,-0.2741218518624307,-0.9843640985862059,-4.789689510246177,-4.2673923442297514,-8.278729791007017,8.978300047984296,8.233026920946664,0.6545485558229284,0
6.242842841033187,-1.287742059405021,-3.617090951702049,-5.092112279969767,8.319635635678509,-8.881464932800586,-3.2601290013348856,-4.86148546223564,9.491424213389042,3.571997097737398,8.704123008880206,6
1.454761027846571,1.8453505786278357,-9.947996762216626,-6.310629349414179,1.6073529780356322,4.291799061097647,-7.792443858909192,8.666155988163354,2.2051407728175247,-6.4548296582343125,-2.799347849617174,2
-5.853849753431074,1.7832567091854938,5.018299506322526,4.6376499185400615,-0.8375515336118735,10.475291135684282,4.630215846470437,-9.002730533915058,-8.157174958985623,-5.091398940887659,-10.324664557948859,5
2.6683720331428686,4.090177317888398,6.136164876116506,-3.5698730213698844,-9.123374087031474,-0.4851378536286133,-8.619090992553158,7.7362066280973885,-1.6624588947342165,9.761980388391539,-9.2203162448347,1
3.7511833536743224,-3.1645293140090853,-3.6819234612430174,-0.6202330837821023,-1.3288598152824802,-7.249272674506768,-3.8443581331718084,-8.908112578026211,8.76644695792006,7.342815072182333,0.29510827248135846,0
1.0384886513018539,3.344519332796164,-8.595735546595796,-5.655252227878847,0.20992472697220943,5.463264327695391,-8.825703656660112,8.213722232851184,2.9977359632006224,-7.669793707199084,-1.4308986683172598,2
2.4345537096340393,-7.7556728661518495,-8.952498985525882,-7.686353049586839,2.365663903022606,-0.4275662167353556,-3.77311680434251,-3.0772783538345823,-1.0351827508662814,-3.5118837291811498,0.890955935788058,3
5.4167053793775395,-10.170102506673466,-7.557972965433633,-8.600010891383311,0.40635758506540554,-0.3787089087364786,-3.1793819140393884,-6.545000395336514,0.539836947593558,-3.113629705477837,-0.03699167306985385,3
2.9638820203845744,1.917367406267955,-10.804414756269214,-6.403034142009344,1.2828189980816649,6.140264928468328,-8.331936388623191,6.041475388535352,3.3861283347808757,-6.125220571730954,-2.6126696474721296,2
3.6738870985379495,-10.121745323976384,-8.152151003857082,-6.943361420412707,3.252535826558099,-0.1285195254014908,-4.036476365333527,-7.321797161976191,-2.0045904729251727,-1.0003821671287656,1.692587546181374,3
2.5903238338990735,-2.6775051006733253,-5.31178962588198,-1.022955976035059,-1.7805868494448371,-5.732200757216309,-4.570200984257599,-6.87125065651316,7.66107006761161,7.097883617090315,0.4287626893535814,0
1.6512854598936006,5.18978254233545,5.198304063240597,-3.8335536171929627,-8.155220363302819,-1.3755635798194263,-9.220928590351138,6.322989511435384,-3.527630159037269,7.132020393199541,-6.594770800704625,1
-5.3706078559791415,0.08025300524303555,6.96984047911441,5.163596863708574,-2.3365421045714494,7.922907653106087,4.97115548685504,-9.352799702544795,-5.325187979521913,-5.594502414714162,-10.028784812523243,5
1.759195708156511,-9.208539152690573,-8.330959159111263,-8.08098772536223,0.799139584100667,-1.802500549718086,-4.242743011935377,-6.388654843624015,0.5760808507155832,-2.79413216848015,-1.2304359691922795,3
-6.922327678629591,9.761727773781326,1.8141738615089413,6.223908419755983,-1.0812685395691917,-5.763469175589105,-1.5171348546593126,-2.293590029844996,1.2052304665162183,-7.251281351435586,-1.8686013501884242,4
6.246964870977697,-0.36484341787768326,-2.3941518435617404,-4.14239788214702,7.06017717079123,-8.954954740714026,-3.7687748374017818,-5.551745602556215,8.438006418701915,3.954726508397689,6.206790853600749,6
3.1762263415320406,-3.2238981097477994,-3.2516439797272927,-0.5380184585952524,-1.078682478195045,-6.35890416584725,-4.519082674740123,-8.743099601060155,8.243615539068584,6.194447978751323,-0.6894058871004011,0
-5.225622346482107,10.681880973620506,2.684152238329559,6.087347934074697,-0.012205770969005103,-4.889626376427793,-0.9021116642186109,-1.0630285972203866,0.3506987708193266,-6.272071441047683,-0.5149270646159645,4
2.947319775338934,-9.58376355181429,-8.204368828925759,-7.8170907294957015,2.2364026991562285,0.9035453808644021,-2.0283891630506217,-8.665581410684405,0.5988510888333756,-1.7928491592683473,-0.6143790108143574,3
4.777071167725101,-0.6751122003405088,-2.674703378638231,-4.276780240228513,8.52544127095957,-9.705919885569344,-0.853940212031522,-6.110922533543701,7.6045377047214675,3.41136529673664,7.609367170272138,6
2.2659468190198235,4.022103049513717,-6.8017970030195265,-4.772622564197308,2.063586412392055,5.586014779135845,-8.395780412011746,6.786865435607192,3.139527375525297,-8.654373607665718,-1.69089750594782,2
2.3014622505068743,-4.045376508156634,-3.3289938857591936,-0.07189881703043555,-1.9599940264515565,-6.680599886763738,-3.3366898380644883,-8.729802587017655,7.637162010089644,8.034201288520016,1.4087885460957044,0
-4.768432312055854,10.277962833938444,1.7038090195572426,5.865180464541609,-0.7364147512044863,-5.839906245244345,0.8389535956916166,-0.04788738301281947,0.5515438129351489,-6.571258185092584,-0.9947505574097779,4
-3.6855278047395905,10.585002660221138,0.16314602349070428,5.972105748657373,1.7595564114212223,-6.6669501495207495,1.9732102879774729,0.6906056483483154,1.21635158011354,-6.255348238741594,-2.596474695149257,4
-6.590231412691265,-0.4849288974621504,4.28940161486124,5.9626375628374495,-0.14697347856768372,7.908880533007474,5.064598747301146,-8.56239191148115,-6.9931679946612615,-7.923014773740388,-10.49733513492257,5
2.5102074844323665,0.8940054670100548,-9.086441482993225,-5.0566896910802726,0.3762645826932417,5.216314544354518,-7.078684707175613,7.690108164429262,4.2811042576332285,-7.531047821015638,-2.719649237155679,2
-5.190136094170655,-0.3746923509080061,4.039382981281019,6.55613225545514,-2.284840292352427,9.840562281122738,5.215018255003781,-8.16845309710365,-6.5746118080373375,-6.240162569433527,-10.370047613124862,5
3.017298540586003,3.1621522567238953,-7.723233594256788,-6.828589519893445,1.6019969138799741,3.7984390989023824,-7.907981822812902,6.505972026236232,2.016032100402148,-7.307830230078447,-0.7692937305521086,2
7.773237048937022,-1.7999020234004481,-2.723572107793034,-2.733324142439674,7.2890316209285055,-8.166579101440327,-4.788351584041433,-6.643413854557687,9.300893975796225,5.712420863322635,7.053494361116952,6
-5.406399197749075,9.653374160307543,1.7926296143868437,5.394839066802469,0.23767235445419677,-6.680600893709709,0.056610064964043416,-0.583009440987148,-0.02620709093614959,-7.76185296063046,-3.535796652599563,4
-4.530131844208492,0.1634940376819408,4.173455629934477,5.884378119509206,-2.553329007594775,8.218093525861436,4.42664842752987,-7.300352295039949,-6.599905285339613,-4.84232095685549,-8.225506389535058,5
2.9919626769626384,-5.487709975864695,-5.618616658795413,-1.5144518711035044,-0.008784033573725591,-6.194252285784508,-4.703644850608624,-7.336986630403124,9.726285262109894,7.368979525877831,-0.25863523023078583,0
5.192212695822679,-2.7931150060818113,-4.861109387572158,-0.4345946405876715,-0.7066569550035258,-4.379060650003374,-4.667090254426058,-8.100709623043247,9.394247750468741,7.029876616534856,-1.1701932051831139,0
-6.910409383417646,10.724035729143049,2.361980199735985,3.636399238445496,-2.332168117567444,-6.653842105121585,-1.11965011665409,-0.42401419936980933,1.4120215692523954,-7.354620250611693,-2.192002616755511,4
-5.8664236523447695,9.667745976102081,1.5900936891095356,6.740662304102481,-2.5231728736997203,-4.5332565173438635,-1.350308270291094,-0.18958824006004138,0.8949024169040879,-5.9880356453743815,-1.7152916704136085,4
2.4088467929136597,-2.4739703512327202,-3.5733768303854556,-1.3843447515711271,-0.865407803426048,-5.426040771450266,-5.65706677862334,-7.687974087411715,8.899517613493398,6.367553524799138,-1.0908141960967586,0
2.4167925794661085,-1.2911720238197313,-6.304915470698323,1.2782576744290899,-0.7120815033183955,-5.643654057870248,-4.351617310940751,-7.878707154159736,9.537382772771753,6.5167284640829,0.021365243035472582,0
