X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,target
11.797069549560547,0.8399327993392944,1.602512001991272,1.1385589838027954,0.5832381248474121,1.6802899837493896,8.92794132232666,11.179289817810059,2.873974084854126,1.1705219745635986,0
10.882740020751953,0.9829000234603882,2.403769016265869,0.14114369451999664,0.08577030897140503,0.5707855224609375,9.264140129089355,10.926360130310059,2.325305938720703,1.5934209823608398,0
11.457770347595215,2.5108630657196045,0.5341708064079285,0.9974154233932495,0.0,0.5656548142433167,7.807279109954834,12.140410423278809,4.415469169616699,1.7482320070266724,1
11.668490409851074,0.2769990861415863,2.0031399726867676,1.2138359546661377,1.3380169868469238,0.6746811866760254,8.031412124633789,10.420510292053223,3.2397520542144775,1.2671849727630615,0
11.53633975982666,0.25019270181655884,1.3354270458221436,0.5645747780799866,0.2573108971118927,3.518989086151123,8.068766593933105,10.976949691772461,3.553277015686035,0.49917110800743103,0
11.20775032043457,2.966571092605591,2.8043971061706543,0.2822873890399933,0.12007839977741241,1.5154670476913452,6.163641929626465,10.521679878234863,4.702866077423096,2.231544017791748,0
9.10763931274414,0.7595136761665344,3.2050249576568604,0.7057183980941772,0.6518542766571045,0.9235180020332336,9.18942928314209,9.712324142456055,1.646003007888794,1.2180980443954468,1
12.129229545593262,2.680635929107666,1.3354270458221436,1.594923973083496,0.4803136885166168,1.1454190015792847,7.172236919403076,11.938070297241211,4.807374954223633,0.5407058000564575,0
10.636289596557617,1.447543978691101,1.602512001991272,1.698428988456726,1.0635520219802856,3.5048789978027344,8.666454315185547,12.292160034179688,3.657784938812256,2.533613920211792,1
10.329130172729492,2.6895720958709717,1.7360550165176392,0.8562716841697693,0.7890868186950684,1.1685069799423218,6.798683166503906,11.836899757385254,5.016390800476074,0.9515212774276733,1
9.996973991394043,0.9918354749679565,0.40062808990478516,0.8468620777130127,0.051462188363075256,1.500717043876648,8.404966354370117,11.938070297241211,3.7884199619293213,1.1924220323562622,1
10.329130172729492,2.099832057952881,1.4689699411392212,2.3476901054382324,1.612481951713562,1.500717043876648,7.471080780029297,12.646260261535645,4.885756015777588,1.3683780431747437,1
11.907790184020996,2.1445090770721436,1.3354270458221436,1.2044260501861572,0.30877310037612915,2.374851942062378,7.50843620300293,12.595669746398926,4.833501815795898,1.4589990377426147,0
8.479034423828125,2.8325390815734863,3.2050249576568604,1.7031339406967163,1.561020016670227,0.7118784785270691,5.67802095413208,10.724020004272461,5.147026062011719,0.7748101949691772,0
10.554149627685547,0.8846099972724915,1.3354270458221436,0.8562716841697693,0.6175462007522583,3.0623600482940674,8.815875053405762,11.482799530029297,3.1613709926605225,4.299214839935303,1
11.072030067443848,0.5093209147453308,2.1366829872131348,0.8233382105827332,0.7890868186950684,1.8553730249404907,8.554387092590332,10.420510292053223,2.7433390617370605,4.4494948387146,0
