feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
0.008869897587653039,-0.09760159316701432,-0.7912509492413574,-0.735677888719811,-0.5494505816298347,-0.7746604360428754,-0.2495679954665599,0.08072153257900797,1.6772569541572824,1.991916348477401,-0.46148049937563745,1.2969844815602236,2.479266512005829,-0.6334710350594004,1
-0.8261142913812968,0.16048791774806742,1.342487286335362,0.5918309745017934,0.24964357130715942,-0.15941113628988926,0.019387035313473414,-0.008592148221464351,-0.18651413392644547,0.0282317007939759,0.3932642664126025,-0.18608276864150156,0.5650397365944547,0.3454439152574338,0
1.7198315870117866,-0.28252429526372086,-1.2265692386418685,-0.45466634144170587,0.4695519818874767,0.07140911792631878,-0.12298524490705251,0.1140808492430181,0.024583005659447897,0.5906347936681157,1.2092224675170722,-1.2046175630021745,0.057734868083080836,-2.9137370010637644,1
-0.019778419657524478,0.9819361155687301,0.7374741683966619,0.7249892124380571,-0.5663383770039697,-0.053784552577860675,0.9951646280083339,0.6407830129175933,-0.6791579591011967,0.7368935817450092,0.8745560306975568,1.3193353839850184,0.6607913533460424,0.019443188073710902,0
1.0449630199116924,0.5262553510686363,1.1631882405090204,-0.7406528448639291,1.0518996292890717,-0.7086386850510632,-0.6885855842583298,-0.17238079867293882,-0.7835737672519392,-1.5449397952746113,-0.43369949600979135,-0.966723905014188,1.6463842449361663,1.6462201651018649,0
0.6581987871106952,0.7164176535547246,-0.40861453799576064,1.2220250129777124,0.4939305930190306,0.5095940356472678,-0.38809752267200215,-0.34698893041588874,-0.8374999191512087,-0.4391838230062201,0.5795617586704356,-1.3451578378261386,0.20349246148289404,-1.4953952586950015,0
1.674433787163041,-0.22109493433659566,2.052064927340689,-0.7915982716598802,-0.8038119879911007,-0.9162261807191241,-1.2885526841501667,-0.5888452417491639,-0.8194071028627887,1.2502234991529928,0.7652917509772761,0.8685375636697906,-0.4581333795744081,-0.6779989549361765,1
1.8530542116935809,0.16409239926302543,0.4645364918219426,-0.49919879976453513,0.22562864198432372,-0.6183521150460157,-0.6524953334910327,0.7366266475228087,-1.1962362175904486,-0.5492288415697635,0.2420203541574683,-0.07281748864116856,-0.7732934080873067,-1.6359509289883372,1
0.2455443741527183,0.9776944508916827,-0.044619698636111295,-0.8381686509420891,0.7271139102241705,-0.8306879753896251,0.4485271575971083,-0.4096144016481036,0.8220778485108821,0.49871155453254257,1.0055398152396917,-0.03718254449720041,-0.3816698621782153,-1.1785228504321388,0
-0.8777059891788301,0.6367033238869422,-0.7064693610173046,0.39260058073225007,0.162587460602494,-1.3862170417684418,-2.359255974321381,0.6364622646790662,-0.03056540169973076,0.347450151993641,0.35604058611881123,1.008468970645951,0.7854560339205533,0.11841427927011396,0
1.6420597135113852,-0.26866229895983385,0.19519461413287942,0.6278883778331924,-0.7397728286279871,0.9363669588162279,-0.03185910456630391,-0.22410075030370888,-0.5641189560090365,-1.4242526894018555,-1.0326044091095936,-0.175511798807623,-1.6493040253359121,0.48084422358848494,1
1.860447630952444,-0.019822887007904796,0.07705186063922596,0.051913854301494596,-0.09719252020848798,-1.5419450722945376,1.0187161455646607,-1.4010068573672207,-2.185673730439363,1.6222322208162097,0.3921228582920639,1.1092027247421803,-0.6572050018191624,1.210196612287802,1
1.2411508163852034,-0.35108011383519544,-0.013211107297955918,-0.47264210118358435,-0.8117598645693319,-2.238742955169535,-2.1061998509824225,-0.8473967539499643,1.09172126440326,-0.04301699627911638,1.6122335174248776,-0.8249473993038964,0.5995103299084255,1.830338907638116,1
0.3308045267402422,1.0591744377418755,-0.06822244935939556,0.2826914474760422,0.9849392919356134,-0.6783178693621564,0.3885221795050703,-0.6864896205777653,-0.5821225753686268,0.2444391562124864,1.250510160782393,1.3221283255509604,-0.25495720097089025,0.4450756409526628,0
1.839670038531215,0.0946583184940451,0.7314064703192619,-1.0478714347847196,1.3139284868763415,0.9423997999347762,-1.6134928492174359,0.35058920411006494,1.5447161808172427,0.5843884921823614,-1.8446521609619846,0.6005848569349127,1.5198821287673452,1.0706419331822112,1
0.6131092631693061,-0.2895755260675727,0.5936263839665812,0.8451929012368654,0.06997021711783362,-0.04330834696485111,-0.792245085549537,-2.4861897032225064,1.9536071164527238,-0.6067607890459534,0.18962647076836178,-0.44372203591007986,0.09919382949025501,-0.1683710337459674,1
-0.2743399637949937,0.9848698488221826,-0.39461229420141225,-1.4369876820678795,-0.09758040979520852,-2.231211759025211,0.9126285796411255,0.7232504587947114,0.19815367018032995,-2.498712611197017,2.4888475182857452,0.4537402984823217,0.18754158173064395,-0.4979413342849752,0
0.15013354929428357,0.2326832367778489,0.62018855177525,-0.5307710951220673,0.20744770847370803,0.6988532404070918,-1.641869034648475,-1.089816629323677,-0.22646515414862423,-0.5352344063126029,0.7684714791002134,-1.0747401304172775,-0.5627640481824668,-0.7510505965582688,1
-0.9986248379505722,0.3884265192803785,-0.0735710391705744,0.3682666430717049,0.3541323842127938,-1.0946276573823428,0.7233229522027504,-0.14534319326806885,1.109122174781211,2.0214110246113166,-0.487518883534704,1.1191690327814456,-1.199372702706692,2.5042300499209578,0
-0.20814924272771673,0.9556403096965419,0.07883997199230784,1.193113271677967,-0.23864394246317017,0.2211137347290401,-1.0742239815470638,-1.033030209940222,0.30807751453415416,-2.4854968600117266,0.5770068105196262,0.697650298583077,-0.9072806355116737,-0.05523019680254278,0
0.9830113994342956,-0.4289837878033148,0.7758005461802411,-1.5980467521424175,0.7013662257588129,0.34669514545166336,-1.211977945187664,-0.094845667083279,-0.07969877869431882,0.25042998008138767,0.7101550030610383,-0.583671990363852,-1.3917722687665235,-0.43534291537186454,1
1.4086288933458886,-0.4199934683472678,-2.2110752493805617,0.7598755067875158,-0.5319135314757949,-0.06552613025639396,1.0771184841324912,-1.34467528131722,0.4831518699113017,-0.13846136546702265,1.2967475985161396,-0.10069770423174101,0.38335816086189334,0.3842939961878559,1
1.8910995383527962,0.18566549787736925,-0.019221417431082945,-0.5706547768108579,0.638886283794426,1.2149704504187737,-0.8434687206000838,0.22010036330042204,-1.0582460418082091,0.22495206012949176,-1.2230775152998408,-0.18795892226763117,0.18555153332622554,3.3336536800957486,1
0.9297918072085689,0.5683929010336204,-1.3995222064985098,-0.4474451303740518,-0.46803914109567496,-0.5720721415384206,1.047640416323165,-0.0826698167369762,-0.09458900702003531,-0.8771819384254276,1.3565188968953665,-1.4914372475365976,0.8030816091929642,-0.6341308927041545,0
-0.20222344458912195,0.9816077085497079,-0.3332362910405994,-1.310186078929911,-0.6567936308660769,0.5104125338541884,0.5425703345070635,0.5440863699746848,1.7156851560300652,-1.2929287508740812,0.9651182162350371,-0.9971467368150565,1.2759040198146945,0.8778031288092898,0
0.26021759884458584,0.8723168604536058,0.35742783091072045,0.642421691219449,-0.4830537608002891,-1.4983096285700361,0.19192369535290293,1.1342477037051355,-0.5846245611856846,-0.5085419113818542,1.092061431100642,0.09180218249189773,-0.885925003176514,0.4220453709296719,0
0.9995459909869339,0.6126582703770462,-0.4851722033799349,-0.6568759311139157,-0.4455756619266199,0.8523961622868624,-0.9689751437971116,0.7828981892220571,0.5524975012667427,-0.7720425634709552,-0.6313870097158241,-0.004206093033630583,0.15289973867713527,-0.6989967980371113,0
