feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
-0.234019096072364,-0.2955604532247975,-0.6726065459149594,-0.5191532160246888,0.8198144582529462,-1.0339317960204086,1
0.5946209453496822,0.16201566699265985,-0.9560480751104206,-0.5942046890258801,-0.0593209050673967,0.6220947982336197,1
0.6911140927401731,-0.6646580217593109,1.3691570619041848,-0.1058086578946682,1.3205432504588002,0.382953818402114,0
-0.1812511131245162,0.35253013438052627,-0.5980190191563982,0.04900353754220789,-0.46326201984617144,-0.07004874394618017,1
0.18875861882228973,0.9930886567047736,0.42779245999196114,-1.8562921699828552,0.7161923124362234,-0.8487497278502408,0
0.9750843634344757,0.22619832975455995,-0.15394396774795635,0.5170189197115167,0.34284663158214945,-1.2073867838707357,0
-0.3491430631299466,0.878867277685744,-0.25566172884068433,-0.2917511236613996,-0.0211801956368135,0.7878651736279473,0
0.028245271925457324,0.4761318107766035,0.29872165893973995,-0.1840928962559852,-0.32567244978186094,-0.03356301451970754,1
0.37968882754933303,0.3588338993205495,1.071409627186256,2.021818771569584,-0.13855202283084445,0.13293115338535536,1
-0.05783746335893192,-0.18591121280355308,1.339267730616477,0.4669722261193957,-0.9228723857782163,-0.5588557100688387,1
0.39065839820446907,-0.02215721135923361,-0.7317082079326402,-2.0095647833937176,2.0657165664768935,-0.10868482884234208,1
0.11954760075888715,0.5887036478716003,0.2168208836617469,0.34190923580601024,-0.5466391316746946,0.6026832058559819,1
-0.40841166387767214,-0.9800582778733743,-0.26370219314469623,-0.33744438955825995,0.07468951698239767,0.8067892257104636,0
-0.02292757892275339,-0.6878781177948685,-1.1650462611608916,0.318973686971557,1.0475959510278694,-0.809172620995853,1
-0.3785727096083418,0.841681890196838,-1.2346099416763212,0.7470816279182545,-0.35586128133882017,2.472093060213493,0
-0.3330164788828661,0.9320031304482611,-0.5570821926358919,0.5700591489603419,0.8697419059287641,0.7470593781410474,0
-0.8718045896770832,0.2151637108163319,0.030386184939699742,2.861121893399454,-1.0706905033239562,-0.3942930204641752,0
0.7548486118112249,-0.8120552999590346,-2.2070529107602628,-0.8826371817815115,0.6800738801627983,0.26450393918306475,0
0.13355454153062346,0.5730629855586339,-0.3634971563519679,-1.0120357205651165,-1.9634479915709646,-1.0632498478536703,1
-0.3342211628898775,-0.8325535247689276,-1.5813757300583515,0.6491096947598542,1.2848134772425612,-0.29469269188209385,0
-0.32586156449357084,-0.5397296794653534,0.1956433464458765,0.42024670003463266,0.8165108192545378,0.8261515285479851,1
-0.46043717910783794,-0.2751941286202619,1.3499931291300784,-0.130419641241967,-0.7770820553681338,0.4443022964094886,1
-0.1532822314305305,0.895422202938629,1.8521202566523394,-0.32663580627037697,0.032175703559871004,-1.1044192141362472,0
-0.16408651639262994,0.467190230308478,0.8133691449435911,1.9671868853061216,-0.006820477265863145,-0.9754040388374028,1
-0.31477005142255243,-0.3881666030151919,0.9341294367851732,-1.3144190580578698,-0.23953551941920087,-1.6502621627424643,1
-0.6514977804323858,0.4749013606788563,2.073133309888687,1.9802074636736726,1.010630815509702,1.3052379834629424,0
-0.4602122508317802,0.5454608930046508,-0.7047666562563166,-0.5719044857180682,-1.8672885549214244,0.5019498001555889,1
0.5341203938793867,-0.8431565241812583,-0.6733572386661633,0.4062468114294013,0.10231624947426517,-0.1047215562662352,0
0.45547252130203403,-0.14521200429166395,1.509859913658921,0.599346701629068,0.03768493523737198,-0.08039480250049952,1
0.26907171097950877,0.3809042892341859,-1.4459477881850566,2.1886261388085853,0.18107533633824544,-1.4176260549643194,1
1.0850117996034012,0.3918469622484141,-0.07535563423337421,-0.05734125347107702,-0.8504457489440314,2.1691450229509748,0
-0.06885337216573789,0.44539818737436015,0.2329430053985111,1.2031787919109087,-0.5885655108589369,-1.2319052685470986,1
0.9795730688756968,0.41073621939236155,0.9241853438361448,0.23847815162787894,0.44821112913033695,-0.5385548389119453,0
0.06723610745021907,-0.5562059283552403,1.811764185841732,-0.18456039633451174,1.1648373795287739,0.15082095315595118,1
0.5303091681897494,-0.2433102231509637,-1.5366575847370547,0.3808591180189618,-1.4917252582409635,-1.4795674972979829,1
-0.531015931048429,-0.1841152242450328,-0.09111687173869396,-0.6302879984146784,-0.1591919404000914,0.058471508979669407,1
-0.2377879829592779,-0.8358072695873509,0.2511475727341036,-1.9336057028068128,-1.1731726249576648,0.9874466042011709,0
0.351161767078502,-0.4368170158557025,0.10068795861393415,0.6985174184841784,2.6906976260649684,-0.8506175105852483,1
-0.07671840942565991,0.4683037891483422,-0.31416150340903054,0.44305632368010256,-0.9841691951749716,-2.747953807508923,1
-0.0730211878351477,0.5694721316672875,-1.2388603805777234,0.205653802008171,-0.569758926531746,-0.70911836529219,1
-0.9927680615702474,-0.3079353101188001,-0.07745649450259849,0.6703311786910184,0.6044744452428232,0.8698299151355678,0
-0.049753632183381136,-0.6074692660478694,0.02568842094349229,1.3775454295411032,-0.728406213342667,-0.27475871292132736,1
0.8001460897837577,0.7105365979813857,-1.9207031876579501,-1.2027533839952105,0.26530846396121166,0.6667411636409792,0
-0.15077494871075364,-0.4991992262512222,-0.6972278516677188,0.028699448458164585,0.5805517170230289,-0.752056468500806,1
0.16802553931840497,-1.065848750603877,-0.9891082634060343,-1.1462270264741201,0.2325256442297058,-1.2903684335724066,0
0.041273776245826316,0.5034133225562349,0.16800584204744973,-0.5411194666858135,0.13755107406949815,1.1637622849793026,1
0.04198814774381894,0.4401049359888203,-0.34756368094488577,-0.9116015041067276,0.1170431953246003,0.9107789768681385,1
1.0311717622031702,0.2809529377164177,-1.549248833271308,1.0824433189351872,0.4069183106162583,0.8093365370646318,0
-0.4419209710956628,0.26571582454336706,1.4055746315005586,2.29547704404554,-0.25826531459248725,1.07721624755117,1
-0.5134210796572806,0.30929075667335,-0.4160152311853965,-0.6073353508296097,-0.9720286838658843,-0.3309040897734329,1
0.4318713482230682,0.2653104520186362,0.16207056550562704,-0.971241253634874,-0.23578892743664223,-0.9995329762505469,1
-0.3567395371593216,0.4865584272943303,0.8169817778916676,-0.5713733720383383,0.023898562697483566,1.6656993101130588,1
0.3795690545989137,0.516422457989404,-1.0398239997508603,0.5438951700929947,-0.20694567577578332,-0.5503197941695559,1
0.20576435931297188,0.4469084955043709,0.22932050830041786,-1.4449517009935675,-1.263810385960603,0.2875339151900536,1
-0.7538897135300362,0.6049743017784869,-0.060147875586874476,-0.4732516856369101,-0.7775227752056856,-0.32086104689307904,0
0.05938022671884728,0.5655357813541662,-0.8256320924807586,-0.005334658541422104,-0.8032362159970847,-0.12143957704392146,1
0.793062040328762,-0.6943480430684699,-1.4712063153574328,-0.007900402019593486,0.7928765401639885,-2.1511636962776852,0
0.42690602655441834,0.4179255455016585,-0.6555829612925541,1.3891477125868088,-1.218046598041461,0.17947849555546833,1
-0.45454196166680005,0.050993620140034446,-0.3772629788037324,0.15023493542166033,-1.5549949674783892,0.8118242186074507,1
0.4964883871307966,-0.85101077669692,0.2065799491053637,0.20482182377796895,-0.6087673123193059,0.9447674285644243,0
0.027683297622186385,0.5520026123667131,-0.36640240155732645,1.8858996955516145,0.4377928741820539,0.9440896653407185,1
0.1717501237244446,0.5937390150063471,-1.085630575779036,-1.571330316551647,0.7897341474106204,0.5378509950107463,1
-0.25747020000124304,1.0272158292221052,-1.077038178105629,0.3724486784329174,2.1745187440131413,-0.5516290841569775,0
1.0034106997943397,0.42628056734896463,0.08944269575230049,-0.26719739052980657,-0.368573221622747,-0.44286246544750524,0
-0.42304970505700273,-0.9027690026864824,-0.4302437078035819,1.485645052575479,0.6498173996794574,1.0422614295052077,0
-0.2609601575418106,-0.563703345663422,0.6215115424022146,0.059608789594053226,0.5240565525600589,0.7883264463885904,1
1.0116573022671087,-0.42845886911030445,-0.11570527652931158,0.241568670409659,0.11930060657129507,-0.5313638072518336,0
-0.7887866148795031,-0.41926428086446593,-1.1682786942920005,1.2528489173377475,0.07208557330078584,-0.8963166820890828,0
-0.4453292088639016,0.9093453148890183,-0.015376226781587492,-0.49003571767341636,0.5616825870143578,0.21257388319234874,0
-0.2104632692314266,-0.9132027891914941,0.6874337978131857,1.064758191029233,-2.0281999600887657,0.41995946238218124,0
0.008420673262088896,0.3453530890173271,-0.013807837804491572,-0.8299186135710077,1.3146224117698966,-0.07450956942495965,1
-0.12781635015972212,-0.5006994135256947,0.6830506561624823,0.2052765602199992,0.3846560071525669,-0.6045677513750983,1
0.2644635629901543,-1.1345394454680442,0.27706963001565227,1.5538067500636952,-0.5852342823709568,-1.2882348341672007,0
-0.04570914780632106,-0.2849824732481301,-0.306790555680301,-0.32325162943092495,1.5144662567093814,-0.8496607457400768,1
0.3910751073649373,0.36911972811147964,0.9295695274958238,0.6322286793153384,-1.010045723101786,-1.3548916464995462,1
-0.3243780692870344,0.23943210888008865,-1.0814706445465183,-0.22317645280013348,1.1769262209421243,-0.8935069676415558,1
0.23240977380217626,-0.35403955035864537,1.2840054674417818,-0.03099229428190476,0.029765660014228538,2.065686736349995,1
0.2638987959560953,-0.9405534118227121,-0.4032069527575692,0.5033715986327194,-0.8498806555599208,-0.7983851588427615,0
0.32848694470856854,-0.4192641042983313,0.9737027455529237,0.2877331981512667,0.3751166863096916,-0.2196406460744673,1
-0.8888482817948841,-0.5411697605993218,0.6466733996858688,-0.8004602615089164,-0.3798014122297929,-1.028271810028209,0
-0.0844259645175577,-0.539225482562939,-1.5428755727710033,-1.1882733671081689,1.4107755356043776,-2.277997457321496,1
-0.35221827497935565,-0.4369289291856884,1.2770422168246316,2.613886325884838,-0.1771061092373483,0.2981657088378886,1
-0.48300888744128706,-0.4785808533819332,-0.6555163156914867,1.6726579599026319,-0.7064832870678058,-1.7977800263037518,1
0.20393647031723525,-0.4656416107254363,0.7751304898179685,-0.8753393486218698,-0.5780808995200261,0.12599064161744974,1
0.5729497931077365,0.32666611918606897,-0.8214095653355719,0.5972352450090807,-1.4816661077203204,-0.004228780907358811,1
0.13462292018908384,0.525822668152854,1.4525055514255258,-0.8204394135811854,-0.31127584666766794,-2.283691016968485,1
0.11277173600747051,0.4748781761590478,-0.531601566241366,-0.6198116947523684,-0.0635982046294297,0.2751573224995121,1
0.14465458298078246,1.1040089946239713,0.6372503367425602,1.9736180007007336,2.01369180900283,1.2667394262927156,0
0.019747554592666458,0.5033643830270388,0.5932683146926331,0.07299666596231207,0.37103755409598216,-0.43644064991165016,1
-0.2539269911929726,-0.35429084415968337,0.6299240533513285,1.005067075994101,1.5490306144753192,0.19789376063763778,1
0.37007490137498794,0.2417984484444014,2.0696207519908443,1.747157637712237,-0.7685546802482571,-0.13453198189375365,1
-0.4321618456510286,0.3177350808107923,-0.3215245966354501,-1.23341380972503,-0.7570566904035575,0.11094936048267469,1
-0.6518672156324434,-0.5809939664641715,0.6138629441022112,-0.9599365402587926,-0.9704204643441325,-0.49152375296236894,0
0.6760166194801467,0.8693476406888937,0.33277657328517546,0.31724223903609816,-0.8441310841096079,-0.8702361638536489,0
-0.6886994974066909,-0.6788006551683841,0.7434369408805946,-0.7172034093590817,0.44948894184141985,-1.498286156104713,0
0.32887067771677386,-0.7063003631270477,-1.427720350527208,0.1273259163955099,1.1306190223613528,-0.5591822462462278,0
-0.2432895865618271,0.3668343660656547,0.7699483113204454,0.3464023811016827,-1.5716873692558362,0.2795690592556448,1
-0.3010323466280563,-0.23004704815353244,0.5603161263176824,0.3855386877894188,-1.5173898046898628,-0.2979400859966389,1
-0.2850914334986832,0.41502453702166586,0.5627378932720771,2.1396299930481475,-0.843590487103251,-0.18145155880765257,1
-0.031196159501020906,-0.4251445206353035,-0.34277663523156626,0.2036055499625754,-0.9056186906564625,-0.35949613774966155,1
-0.49688692598292006,0.20080364558841757,1.263189444374234,-1.7335135580444578,-0.6966976168251985,0.11120184635650357,1
0.30619914909526835,0.4213604920663348,1.6077823509055886,1.121602129216507,0.23820809406324053,-0.1654314304271284,1
-0.16074964769025032,0.30704983393486873,-1.6397455265448508,0.1966592076549702,0.30503780012783427,1.0075005400190666,1
-1.0135715620610497,0.16821213572685614,0.9328064886283888,1.4560372348700952,-2.3246547293545805,-0.3266944447704787,0
-0.540438481317109,-0.12120985877506502,-0.09529537271323837,-1.1045524517749363,-1.3885844208047733,-2.8722799088262447,1
-0.27875286313310327,-0.9779365432780021,-0.31413277850345517,0.5276585804039718,-0.09128754445967836,-1.27069361486339,0
0.18160731981542738,0.9035676256263594,1.1654707483133886,1.0509316742972523,-0.5486591903157607,0.1927997140226116,0
0.2530798010838943,0.35897548438289756,0.9201643487800399,0.7603811380969905,-0.5847014525511918,0.6500501829067119,1
0.49132764006713586,-0.10585613859957353,0.1655001925491042,-0.6979907462110766,0.2894311412171587,1.1752480028135954,1
0.13292149649213691,1.1719824126405962,0.36045092547177504,1.1812993890238301,-0.10216001861706632,-0.6808326375290253,0
0.9029238935204185,-0.7063736964355412,1.0659373059222996,0.49793557543267375,0.9676911688771392,0.6998324775479768,0
0.008858680297822732,0.6806299745613846,0.20975094871490083,0.12026120001123977,0.7649690621920758,0.723488360244802,1
-0.4939918305517373,0.2699959949380055,-0.39144684975820654,1.5132586358478701,0.09917719575027846,1.281644017607493,1
-0.19749468421522587,-0.25444246238685586,1.3839622250855264,1.5257442764310654,0.6451426494578855,0.23263796890488422,1
0.6954520596018812,-0.15835440651265026,0.7968989162836737,-0.04003150839253654,1.3819423783109683,0.2736495153552971,1
0.3501222178369549,-0.2551237275233419,-0.21254160111283954,0.24125100811938352,0.162783408147612,1.42016820121695,1
-1.003680538974888,0.29846876403758144,-0.160595789914673,1.2228834871983112,1.0055201384619683,0.450803138619282,0
0.8598748467052433,-0.38400902050392394,-0.2818454541124612,0.801044952674057,-0.5791671593859976,-0.9572772541615002,0
-0.23794425664762683,1.085199184492857,0.9053303569790403,-0.772452696293429,-0.8945671545786584,-0.07974706859790126,0
-0.6543117052741289,0.595271833050093,-0.18985542217862683,-1.2611898868894893,0.3456870676484213,-0.6478517808187894,0
1.1085395498915946,-0.3069255035948498,-0.7304236411899735,0.8993786375618085,0.0682582616377377,0.3657505750217303,0
0.0356850997142703,0.43314293075487226,-0.5575889674687796,0.8791433953794877,-1.0489113356424244,1.2735095623655999,1
