lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_2_pt,jet_2_eta,jet_2_phi,jet_3_pt,jet_3_eta,jet_3_phi,jet_4_pt,jet_4_eta,jet_4_phi,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,target
2.2548549175262447,-0.02732528187334537,1.4247455596923828,0.24182258546352384,1.4785914421081543,0.77188241481781,0.36536937952041626,-0.32147935032844543,0.5820518732070922,-1.0121110677719116,1.4091671705245972,0.7592110633850098,-0.3256961703300476,-0.8195438981056212,1.116752028465271,-0.6084216237068175,0.16353760659694672,0.8094907402992249,0.7804349064826964,0.9949751496315,1.276824474334717,1.2419719696044922,0.9097903966903687,0.8096694350242614,0
0.7294742465019226,0.33206918835639954,-1.2619984149932861,1.824170351028442,1.224631905555725,0.964532375335693,-2.824161291122437,-0.31926241517066956,0.9898533225059508,-0.13204655051231382,0.12085238099098206,0.909542918205261,1.5384931564331055,-1.4280885457992551,1.2287192344665527,0.2568816840648651,1.3654772043228147,1.145243525505066,0.845174729824066,1.2522627115249634,1.1210373640060427,0.9239533543586732,0.8169722557067871,0.7908793687820433,0
0.5016279220581055,-1.1756343841552734,-0.2765618562698364,1.99838924407959,-1.1166206598281858,0.5547733306884765,-0.376312792301178,1.5962073802947996,0.8663419485092163,-0.6779585480690002,0.5053494572639466,0.5709449648857117,-0.07355725020170212,-1.5850787162780762,0.6416212916374207,0.4459325969219208,0.5131322145462035,0.7785656452178956,0.9277288317680358,0.990338623523712,0.9946607351303102,1.0305205583572388,1.3352586030960083,1.1015318632125854,0
0.7697362899780275,-1.0480444431304932,1.2066850662231443,0.6038289070129395,0.04467236995697021,0.4727848470211029,0.4841969907283782,1.515268683433533,0.5923759341239928,1.5445444583892824,-0.08287280797958375,0.6645511388778687,-1.4990067481994627,-1.7043467760086062,0.5885584950447083,-0.03793773427605629,-0.69723641872406,0.8808203339576722,0.8493096828460692,0.9905142188072203,1.0051318407058716,0.4116187989711762,0.8327513337135315,0.9060776829719543,1
0.6593817472457885,-0.30588036775588984,0.30503544211387634,1.0614914894104006,-0.12243667244911192,1.479090213775635,-0.916978359222412,-1.2977372407913208,0.7975986599922179,1.2434185743331907,0.363867849111557,0.6554188132286072,-0.8763965964317322,1.1287918090820312,0.6598768234252929,-1.7718757390975952,-1.524055480957031,1.009340763092041,1.1555233001708984,0.989971399307251,0.6599617004394532,0.5272458791732788,1.3857187032699585,1.2475198507308962,1
0.3813909590244293,-1.4892524480819702,-0.27323269844055176,0.830382227897644,-1.673024773597717,0.715360701084137,-1.0526397228240967,0.9692089557647704,0.8560178279876709,-0.2486113905906677,0.3222556114196777,1.3301559686660767,-1.626441478729248,1.4655162096023557,3.11220383644104,0.8756693601608275,-0.7505079507827758,0.9003697037696838,0.8105258941650391,0.9905302524566648,1.2479467391967771,1.5927318334579468,1.2030569314956665,0.9942445158958436,1
1.0307072401046753,0.3827155828475952,-1.4051525592803955,0.303518146276474,1.4003300666809082,1.1999629735946653,0.5782688260078431,-0.12800239026546478,1.3972771167755127,-0.337006390094757,1.7076655626296997,0.42149120569229126,0.6127702593803406,1.330715537071228,1.0378880500793457,1.0172492265701294,0.4382190704345703,0.5632678270339965,1.0639424324035647,0.9910767078399656,1.1409603357315063,2.1094574928283687,1.1637269258499143,0.9313886165618896,0
0.5138895511627196,-0.3662663996219635,-0.3015305995941162,1.4907338619232176,-0.1336205899715424,1.2314757108688354,-0.21490532159805295,1.5762499570846555,0.7134950757026673,-0.5730501413345338,0.09033674746751784,0.7388389706611634,-1.766619801521301,1.0921794176101685,2.3790614604949956,-1.4728922843933103,-0.9724728465080258,0.8753821849822999,1.0261381864547727,0.9938783049583436,0.6691829562187195,1.3674932718276975,1.1414458751678467,0.95103120803833,0
1.0874400138854978,-0.3156200349330902,-1.233700394630432,1.4843671321868899,-0.6866132616996764,1.3032041788101196,0.3406136631965637,1.278550386428833,0.9404990673065182,1.683450937271118,-0.21325835585594174,0.5175560712814331,0.032031599432229996,0.24232485890388486,0.8107892274856566,0.591676652431488,1.07692289352417,0.8956225514411927,1.0149910449981687,0.9798926115036009,0.9642000198364256,0.28152123093605036,1.0699480772018433,0.9065117835998536,0
0.6899442672729492,1.529076933860779,1.1900392770767214,1.07648766040802,0.20419082045555118,0.364047110080719,0.10196824371814728,-0.5565372705459594,0.5335790514945985,-0.14467440545558927,-1.1037625074386597,0.943964719772339,-0.8909605145454406,-1.71211302280426,0.5077473521232605,0.3484922647476196,-1.6994075775146484,0.823288381099701,0.8038197755813599,0.9881904125213624,0.7676397562026978,0.7545315027236938,0.876757025718689,0.7263653874397276,1
