feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
-0.0030062249632413604,-0.5816567039497715,-1.022596887387006,-0.5905292123528081,-0.37364501915690873,1.5967068516233918,0.1244705781326248,-0.47107437268221486,0.03517265456412793,1.135173827893061,-1.2664222975035104,0.0438950521391123,-0.6357155315489565,-1.6744862650752623,1.1957808188195165,0.22904502429683307,0.593676074855237,0.9364214083300617,0.08706489829246783,-1.7449550095469053,-1.1316050721119983,0
0.9492649812258123,0.8418677498688437,1.3831106109669449,-1.608517245419041,1.1918747983593156,-1.033563873306273,0.5354593662628405,0.1519010793536495,-1.2902643968693837,-1.1835465496368076,-1.8173091067126848,-0.34528356430840573,0.0694689197502356,0.18400498210138702,0.2983069334780766,-0.46473238013176643,-0.3157215257151682,-0.45827823432338505,0.6068915376582675,-1.5333469658145238,-0.6066649687420163,0
0.8391114911420297,-0.6758357372668731,0.3265610531048936,0.9663546580618843,-0.8417178787944689,-0.3994116210590803,0.6840720197637147,0.5406175230155056,-0.41639496389990593,-1.5281883260689013,0.40574458453199813,1.9333456203125223,-0.434833290443713,0.12359675468735079,-1.2202255378927498,0.14621401763585096,-1.5861655381660356,-0.04899177435824646,-1.838196268265301,-0.885632538024234,0.32338729524418897,0
1.1548151465574061,0.24992773406932123,-0.86313256865024,-1.26215911301671,-0.12582691968859533,-0.2523204760211887,-0.42184517429989504,-0.08895131266699159,0.2985392385049359,0.5950827364443332,-0.11265387949856756,-0.5933878312390058,-0.8736290019170339,0.9474043900114294,-0.6627621409169293,-1.1652176116961555,0.1347523247282058,0.7882244690794087,0.9204298908439629,-0.4223100028908958,-0.842973666518805,0
-0.8511973774458204,-0.2786740145209119,0.4040515977017986,0.2922722350442424,-1.0322561231247387,0.5020879418818454,1.8141168807139505,-0.1561579861143067,-0.09107905788039648,-0.20549430499407131,-1.8203478728025462,-0.3305104153956803,0.8800784510962034,1.1053839533706882,2.0993155232258087,-0.23011853571550925,-0.13500834517005592,-1.2019001173406116,-0.7035556964726934,-1.0334945586358018,1.0991441579313324,0
-0.1912728434406519,-0.37026425573369137,1.3179926698576576,-1.6032790283888823,0.5598512916303818,0.479884646378452,-0.6825153480467631,1.334604598175263,-0.9523817352897622,-1.1922153051773872,-0.40870745383847706,-1.280011601769178,1.2829061439656062,0.512796825000252,0.4438635825769274,0.7923819447926851,-1.8865542123036991,1.7404443273313948,0.4167549246050768,-1.1524689105797494,-0.5530707819346389,1
0.027830170553608334,1.1621304545717477,-0.49564655080822023,-0.7545981222638459,1.9165151196874801,1.6683939930295195,-0.4647300418680024,1.5207593124319818,-1.2953741695592873,1.3214112192638514,0.06083584810514355,0.5949884539322805,0.09407551516253702,1.2931184505884328,0.5034861732451867,-1.0380880805646695,-2.8458726729546533,-0.20540419527903953,0.8955862426954976,-0.6551063664101057,0.8371196645147784,1
-0.5235511263107705,0.19123911636698737,1.971801445312638,-1.525772338247044,1.0283882067420622,-3.388492825769375,-1.11033905554548,0.9990123686237417,-1.0573446162207623,0.5155719557068302,0.5948492964479555,0.6700393951260764,0.14171033651242584,0.21066702621674185,-1.7132777209167487,0.8485489671994079,0.26778577144729127,-0.28151039130323907,0.7921910201169279,0.4479086035303955,1.38101676602331,1
-0.8711334081412081,2.3913615455405783,0.5049787766568345,-1.0148835636782947,1.4802732956319984,0.030161302927297004,-1.3060078722991626,0.21424713370667936,0.029078947246316867,0.21878752090495246,0.4028280074414907,0.5177762289030178,-0.3357996271519632,-0.5212827117416002,-0.6706974874864614,0.07755606959802962,-0.7352084174871258,0.8016150154550726,0.16421986528131305,-0.44059028646149384,-0.985298808247238,0
-0.2968328654581552,-0.5369613259381917,-1.267739143092848,0.81913294633626,0.9855763714451712,0.3630508422555853,-1.1338640630324575,-0.8815793567099076,-0.4953476447878169,-1.406450485652779,-0.9895269798390874,1.291062759909272,1.1347616447135815,-0.35608817224134975,-0.28449556621630173,-0.7727304568938999,0.35083263477030024,-0.4620767710429764,-2.419477809454875,0.06824015048963275,-0.672612785877466,0
