feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
3.729139573701442,0.9474691439671135,-3.0405439285393645,9.772625557089976,-8.211172195642854,-9.472873744812528,-8.595090503753164,6.057246789451722,-9.647932994657191,-4.835134777103871,-0.02392804798614656,9.27443885965258,6
3.1665336654753244,9.072300907258372,4.732577267237057,-6.957343228314054,-2.0468022400727626,-0.9609423318576893,-3.9770406122727544,6.976292310031882,7.249744604471416,-7.383626383585861,-4.84729495492321,2.7688671091331565,2
4.224487643173638,7.960605205794837,3.351065066042185,-7.116212579229022,-1.0834746641239934,-2.7513850613055926,-5.010862089790983,6.341468302772104,8.099253033800665,-8.103994604403686,-5.610838548601086,3.793676544423379,2
4.757216873300644,6.851826782302582,3.564542297833078,-8.787479768888714,-1.7562967494193162,-1.8992804155378424,-4.723809958998232,8.639968663445357,5.8672319752244695,-8.466672145282553,-4.03993022564807,4.320296935371141,2
3.5536601338718246,7.371342037605699,4.0141493633086025,-6.45885969699103,-0.0626964550348712,-3.246328892163071,-2.6771555041995647,8.165929603850167,7.6989784536413834,-8.903122867427651,-7.98402148141661,3.595982056721769,2
0.8848064604698356,-3.699588018775473,-9.013797636825913,-9.751693742959006,-0.488483830426254,-7.266555091612913,-7.4886891634686945,4.711833051345464,5.633257056200087,1.9988675778282736,-1.1567352295282862,-8.265901292110103,7
0.41487311663678184,3.578816215253073,8.58047209961439,-10.15402055423414,11.055320891921339,-6.066436588689701,-10.616764850035658,-6.636980385036162,0.6856171805383999,0.5673919818236464,-2.38007221501161,-1.9243889145688775,1
2.1269280549528102,6.009489592395235,6.98066275497548,-9.497312962090543,10.893114566848451,-6.163675440822915,-11.55912892120869,-6.098419510728405,2.4381975054820932,-1.404187720705952,-2.3121990582661764,-3.550735736246856,1
-2.6596755393839118,-0.4905092079916382,-9.287654405145355,-4.95263732232717,-1.131910162817724,4.039376946130917,-4.684577741694944,9.046971134693713,6.2215891128973935,7.488630154826279,10.411074875231991,1.2639331076604339,0
2.5998589810031496,3.8560993773987953,11.292634214418559,-9.832692258307649,8.715974638513188,-4.993219896677235,-8.751283445621562,-5.503949925134165,2.3625779785832286,-0.4535577332803594,-2.4333398351925157,-2.659861462882825,1
4.492174889023579,6.483284705459115,3.8136111651649305,-6.794302558356843,-2.052728788033199,-1.6638744723032608,-5.33432548269599,7.196575316595532,6.570490521234898,-8.09513170529399,-5.962798625553273,4.664976496191825,2
3.2534661111655714,5.477232501475316,3.810482174979606,-7.276765833156321,-1.4976914411006863,-2.7335018584302193,-2.873717711593818,7.578943780292832,6.324985750443859,-8.608032468610077,-7.0819261193443355,4.749118591891303,2
3.6731678147676825,3.2857408956223977,8.66999952500008,-5.336115382890592,3.2115214599791284,2.183008804966269,-10.03150900666127,-2.3577898584863815,-2.5043203233374105,-7.061131018002491,4.452873383008633,-7.973152050591954,4
-6.1408809434166445,-7.205008726095222,2.738939103399635,-9.450802382451213,-7.322291139483742,7.634196079306633,-1.5516312507154084,-1.71111279071607,-8.189136132409127,3.516824492980426,-10.819568855550271,5.620766945692394,5
3.9478505539889515,4.858188027037572,10.224123013029567,-9.016782836241816,10.091934056066599,-5.548935990340942,-9.283303791805162,-6.149883329766071,1.9070899439186766,0.08805160228244391,-3.319222652476929,-2.641598716120161,1
-7.004558726399585,-7.023597374534647,2.604118698702545,-8.623617150534498,-9.861166935009729,6.795795127408828,-1.7484942135646633,-2.1095180814925714,-7.5776038531066385,5.493126311881007,-10.131768569386187,5.314528048508515,5
4.249970653709455,2.799268838912693,7.179038563075799,-7.573110577025064,1.7636059203338768,3.491151251803637,-10.35834542591999,-1.9403396739314263,-3.0561828997679417,-4.443107351216358,6.1665894529563126,-4.450997256585692,4
2.769415070065335,2.9457329777132704,9.50709252453468,-8.990111836845065,9.815261203395238,-6.751950421979188,-9.779619512378336,-7.606933091432203,3.242354014812513,-1.3589548025796514,-2.6869761187975483,-3.7278466344968813,1
4.752239421622136,6.524497166221452,4.880242499771712,-6.296550518484736,-3.9968538713448827,-3.49702531923557,-4.221810002321888,9.389290770717466,6.033005804312809,-9.144944742310498,-6.574059795576325,4.583147950100812,2
