feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
-0.9099771966302019,1.1329008483053695,6.488168138785569,1.3969155343184303,4.378354783621662,-1.476556854757583,-1.0507057211113537,2.6664345606694315,3.309565779777197,0.9614816521579861,0.4627548657760465,-0.26389753853803755,-2.0963367118912877,-0.03331151126012899,-0.6232310941965109,-3.754540209667177,-0.056768296166769705,-1.0193626454407279,1
2.454703341471599,1.4164590408270212,2.4681159963740353,-3.7158057544915426,2.2068619674425527,-1.8474439891037913,0.9891830559819675,-3.8361890527605618,-1.7131248575267017,-1.3118493926883377,1.131604752026282,-2.2125771162069494,1.0605032758981634,-0.9396330938370032,-0.6964041265890043,-2.1237043372511777,-0.6189708995993223,-0.720373086426495,1
1.827515109900871,-0.7163446127045622,-5.4640371364141975,2.627023571685209,-1.3558615849246372,0.37123447695957945,0.4462691242400962,-0.012403373224873573,0.5348340770128854,-1.3344899740125147,-0.1327029660572412,1.1808623546383912,1.158459408129054,0.6461765363197773,1.2530566182061265,0.488332162266806,0.11370883600263548,0.22131687996965693,0
0.3752382038498663,0.4231489299843128,4.1194943940415225,-4.747263470287858,-0.5932877633029254,-0.3341342897667463,-1.506471540316655,-4.744224980547312,-0.6241017093442588,-0.2939959419861857,-1.4496665235629755,-3.3179676888268386,4.595079666682622,-3.7044262507561254,-1.1462098885333696,-1.3583621489146402,0.04962020581469673,-1.6709600731477532,0
-1.9436783321743691,-0.18872858375734983,3.454370043948969,2.4655515893725717,-0.5934611323260759,3.7391984400000178,0.1240212622885342,9.626600847479516,-1.8888168755170136,0.6992404219792794,-5.979130924975811,-1.9084837653510287,0.8540016293373088,-0.03579904849856419,-0.2010411530847767,-4.426346268344379,-0.5720410185971607,0.3396874325747971,0
1.2614422178054996,-0.5835991015289049,0.35628210414203876,0.03535478676895698,3.0899728495243783,-1.4928201598625015,-2.031903144541922,7.103475793627298,-3.627330380914319,0.6438239013402722,-2.009656537215821,2.399041571981644,2.536970450822268,0.8448318675647312,0.003016595541427199,-3.972290113828421,-1.0923571856974132,-0.08323255984806785,0
-0.20698213430774237,0.3392024926590249,2.6456099029039404,-2.284963053776543,1.0678135040391696,3.808615244045068,0.4987165040925409,3.09268280448229,-0.7958656960220026,1.4297353515771414,-0.3303312126088187,0.5855780902061708,2.2893783312787157,-0.847721758103513,-1.5471097180279616,-0.5235706499854029,-0.3804573352249121,-0.5873095656500308,0
6.248819236709762,0.5038080082482281,-8.274457839474485,2.585614213583879,2.3555181817287814,-1.979302159282943,0.631288370219251,3.2706967864251073,-2.5647813560750934,0.2178735543507686,0.7742688121029324,1.25240945826884,-0.2997598571176999,0.2704655097647777,0.43688039561892517,4.218103763466436,0.7321117436165921,1.2394250345632527,1
1.908634883952299,-1.3749812109342066,3.1964228281644758,-1.9903316171769208,2.5947801171512994,-1.7679671657225124,-0.5555853441708675,-3.8493201695820822,0.8789848445774779,-1.3260539241947584,1.1479861020382607,-1.28601589380582,2.6497889973290243,-0.5971078114690593,-1.0153268865193756,-3.8509609474474606,-1.317682861938355,1.4352120020924541,1
-3.1428447677183935,0.13064684607752589,2.0680469763445064,-1.6944334378431969,0.18217908225063661,-3.1763000489666977,1.889488048889424,-4.732540456817814,-1.5304059163268304,-1.2289595385154533,2.0910506990602733,-1.6917622967197632,2.902874898649679,0.3000598297205237,0.7737202137753408,-0.12717106129957267,-1.3910361173525292,0.9069963020520002,0
