feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,target
0.6715455948531114,0.737695901983635,1.9778472665149205,-0.2676624292199582,-0.06572844267274572,-1.1047248561784802,1.2570271861367293,0.15166549408347538,1.644092686070567,-0.36417858239191675,-0.5666704971275337,0.18891868926534364,-0.027525822335389003,-0.2637956212080762,0.5719293176326795,-0.8072855803075243,1.2004517065536422,0.6994012568098447,0.5604580670729463,0.5700308601837225,-0.19088950879178676,-0.8356231339559793,-0.5086726289371234,0.3739662188160685,-1.1652615992178963,0.38261596762364986,-1.014167408460747,1.0532258452182441,0
0.7220431814784752,0.850975716044355,0.422379583788658,1.7052838347416308,0.8213141576278197,-0.6155928542607841,1.1159528249200277,0.48469980595376244,-1.0016038195429486,-1.009718834416301,0.7922216107152912,0.6445224837311407,-0.1969397079275689,-0.09096172286868531,0.8566999139833362,-0.6858892183553016,-0.028578916248616377,1.7615311147297132,-1.2157246962970465,-2.0184029878251395,-1.0691689142990697,-1.1089236950238543,0.31735154223771905,-1.1777768272721447,0.8822387540596539,0.16315593059643466,-1.7360874412254172,-0.5339480977846773,0
0.3163229816207087,1.2716659672446093,0.9304846724981245,-0.28860355979591557,0.9927608107675616,-0.6879056307029282,-0.6508700520685998,0.6254487013441349,1.684457132858596,-0.6486821432149298,1.2224995850047364,-0.21607470672516813,1.2975224023520011,0.8618969691490496,-1.33798875435768,-0.01932561078638054,0.08124703967748732,1.257795758952351,-0.8658901003282445,-0.4050086257531432,1.006489973011049,-0.8858811504343775,-0.8071413036002698,1.3463858379771076,-2.4172864615121497,-1.6838978867518184,-0.28872356714388375,0.05107461142725535,0
-1.2247220167542665,0.2547791671577502,-0.2987383840540221,1.697917850366164,0.8353428689772016,0.8268904742234197,-1.8874232524845351,0.5763901438290536,1.2730542100075866,-0.07207443783673824,0.06180081609564625,-0.8279386961010108,0.2539303999466072,-1.011631200341741,1.7190241680402796,-1.1516831896433268,-0.9069666117975184,1.8111570789827018,0.9216511354017629,0.3866482968508138,0.5485659747603502,1.384732155419036,1.5802805912544995,-0.7448673424237899,-0.4360965014378428,-1.052449709262776,1.5718206444553955,-1.4253118703383612,0
-0.029810633563928324,0.06864192816035725,2.2634308097133844,1.5020296136940225,-0.40355387674347554,0.3045240438120904,0.019452890873959714,0.230635734431318,-0.8639444236256674,0.048957760031999566,-0.295954385898331,-1.4628094617914924,-0.1294693348287885,0.9268229516732804,-1.6905360796079039,1.1027421883885762,-0.2368096850719075,-1.4462785304004635,0.3554386780021085,-0.4240272298102335,-0.3592683574259736,0.6315594885753676,-0.9092467492093016,-0.878141198118022,0.3845021323279543,-0.12524158887550704,0.3134600262376596,0.5520715931020216,1
0.8523414680659844,0.4904028821517055,0.7253582850273359,-1.314089521713922,-0.7758869627719802,1.6973500963548793,0.22703792163241024,-1.2863276927392342,-0.2725139294635046,-0.21550186147134798,0.4450239618718104,0.540993757718176,0.5301156656618811,-1.2026843699045904,-0.05367116167083672,2.4103574842651603,-0.2265692892638592,-0.06784652545635314,-1.4402948472952317,-0.1076940496510614,0.26989979663528246,1.172023220282237,2.342487395128265,-0.2629463171051655,1.6146688551330506,-1.0280618578737497,1.2103591775428773,-0.42941134804047837,0
1.2610271374675277,-0.219433500483579,-0.34828946699956764,-0.9649566311057008,0.7133481092508035,-0.42790832599615325,-0.532187323525059,0.9288031482348781,0.7926545681918509,-0.7459141702674946,-0.4488216611565667,-0.0937322353658529,1.6435503575651924,1.0843990316981988,-0.7306245980156392,-0.23866654570899065,-0.3585492586931889,-2.8251040779175716,-0.4037308255891808,0.7636907554548849,0.6080336807915667,2.9240589822915477,1.0310593637514631,0.1850362418506782,0.17428765188275147,0.6035439197324631,-0.008508816129561763,-1.2356972626297875,1
0.853023978131259,0.3457118973512201,0.8835893719151785,0.8402369977214684,0.5788578060011617,0.12250809913275018,1.4232813187577174,-1.0142497255126801,1.2320706567466575,0.23935565490807995,1.5484341198021594,-0.372856105658274,1.1678120002548926,-0.6400681533061023,-1.0413447384004386,1.6382672719872025,1.8614233607413926,-0.16092781186135802,0.3820301328216783,-1.3969005063334985,1.2633897266087164,0.3899819193826004,-1.2076848141910173,2.162261559693712,-0.25530518342696157,-1.0635732275256014,-0.18172408643013904,0.20094855923907845,0
0.5541803921527325,-0.3113770411323597,0.38979320711476656,0.4345214556117396,-0.9425542364415259,0.7661519727083965,-0.6630761992130135,-0.3946924780856273,-0.24386584139529605,-2.6207630837569593,-1.3875289792038816,-0.9745747761221645,-0.509718462816859,-0.15991749509317327,0.6656014256092947,-0.2972532296310161,0.9922995683737615,-0.1091738380922073,-0.7697108899567112,1.3716831725175769,-0.4760776678996396,-0.0574690474568334,1.7010172632765668,-0.1182176406508858,0.3365494774427388,1.585190453727747,0.5959098938202445,1.9584412025203382,1
0.5258174815781433,0.8368163899314428,-1.9691399836890444,0.5593761980565941,-1.1590186038208592,-0.9198608830901761,0.9633762947614097,0.4595754019022116,0.8432761664055822,0.031782333274383505,0.22795981887047115,0.3577809884145861,0.5900847396163129,0.6641784164866833,0.8345892043879004,-1.3958776576959357,-0.7145135280998833,0.7948058294220915,0.7650086404482647,1.2024681636283543,1.0241443933164733,-0.7286586888905633,-0.7077569748361842,0.738892141946899,-0.6881381724174118,-1.6464028172729057,-1.2888925596581804,2.1943875061043587,0
