feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,target
-2.85384128002248,1.5124748869725675,-0.6243238200515,0.20488104036634014,2.850096971503387,0.4341771787925126,2.4627242852582594,-1.7963705953197247,-0.8811316003785508,0.45809097439033963,1.5497038002932846,2.4499654574016736,-0.6512996082728291,1.5485255050618663,-1.10354518404191,-7.119812630258168,3.5102324749310108,-0.19866732383418162,2.2676567266192897,-1.1692333878064192,-3.708757262973553,1.7022408767126356,1.2390599403056604,-3.109073062922638,-2.256139756350022,-0.9390810014235597,0
-2.697510336693808,9.971845331781026,-2.5950330875087984,-0.15725255681431555,4.8345188415405875,0.0625787404621706,1.6883824848773505,2.3497299682612223,-5.98367346598242,-3.0743850145314537,-1.5495843412325625,-3.37010009068738,1.259383466968421,0.1553531855944646,-1.338007440538813,-0.9811487042235585,0.10853477283222579,-8.697065475457284,-4.555585567705973,0.8423662701612038,0.19483865181003623,0.08059305084357149,9.67156410571664,-1.9855691976905394,4.558259206703159,0.5706571765297453,1
3.1033344023844567,0.929359098206777,2.886368207200923,0.063712988871327,-1.342318664912618,2.2117547705963228,2.835065709917922,-4.030528711284743,0.904827356055609,2.1094751663982008,1.3589812089262496,-6.948429267817134,0.39970222205382555,0.026606819173230278,1.5068027807919726,0.597198204017954,0.6259550555311739,-3.960120112420318,2.300892353568912,0.5261151416590335,-1.9298987818804423,0.6659892005356478,-9.90494612095998,-0.06098642379994357,2.682133325547367,-1.097748407176403,0
-5.918229342462809,-8.112413819861864,-4.155686384446702,0.5747935067831013,2.1807950390602366,1.3258219580192465,0.44460334577973337,-1.3514651282224768,-0.6165949382941271,3.101785232802846,0.8163428184183072,1.2709493052719076,-2.6370818088650707,-0.11437566083280573,-0.230946850904187,-0.7187963733728484,6.08098897006498,-13.22863447521921,3.663127505411884,-0.9265793577165192,-1.7151620521839133,0.17149775503618625,3.0794929815157186,0.619763891637173,2.638131557332742,1.2197845349346583,0
3.210490239374307,6.193680424327542,2.411186023955212,-0.1864065880477682,-0.17530193922030002,1.009051518234998,0.24284540166966906,-3.7955522807059783,-3.176952265242185,1.820484458917035,0.6347600116717378,2.9043825060631043,-4.333576588229089,0.5327465563538325,-0.9500937619676421,-1.5552647795402117,2.306896437232356,8.420627649319965,-2.2908321954072255,-1.1162866876970952,-3.006596896582597,-0.03148458047266889,-4.300884565219937,2.311306538069467,0.19966010807034218,-0.32949515639631305,0
1.0723414822459396,3.380299774627474,-4.221168259017109,-0.6733331327767366,1.9874064233397144,0.14750374243348097,2.364337494101078,-0.8576450419931367,-0.09586331424902839,-2.2526343823026735,3.0081814234330873,1.5644688638812745,-0.9926511686843844,-0.19276952064785097,-0.4946199759912119,3.493825783807069,2.9350426070731404,-6.5124536114306775,-0.07107936004158888,0.919405061258054,0.5590468922744829,-1.3446451605215692,-0.41843950878986236,0.9807462325619931,1.7731266671970043,-0.3738727369949891,3
-2.2274260801376986,-1.4430540047922489,-1.9287580748642221,-0.16549619179199962,0.04412077886479926,-2.2539912314515425,-3.1990703607853717,-5.205119372572164,-4.2836849184496995,2.0479292266147158,-5.733280998011098,2.3473961051534147,-1.0368035549652879,0.2459816993212582,-0.9437653171556397,-0.23668655251918724,-0.14379850735290767,-3.1877763515732997,7.379723644845649,-0.3602790466552109,0.6085781100806444,0.7594769872606602,-8.411242108479227,3.3664231242518934,-1.784750982425821,0.7895779591522447,4
-2.0692393260856656,-1.3290263629795458,-3.5809905938579214,-2.2969834823837707,1.4975664067137542,-0.5004569145489912,-0.08359468149605176,3.215077671847654,-3.9387307977743395,1.257209906404772,-1.7287421757167722,0.7759985669087387,-3.450512033664351,-0.413490652323388,0.8384041598862269,-1.0411657354117854,0.5781929284499712,-11.538998425123744,2.0220347398687513,1.41445279315736,-2.201787512189056,-2.2626686733181343,6.109791936655416,-0.8408262100497659,2.161285937669642,-1.9119997969521256,2
1.720855292100568,2.18251502776262,-3.1034013968836245,0.014127559828567645,-1.3932167000193947,-3.890354971287266,-1.1829160154226095,1.4417881683837859,0.16402565033343208,-2.7516455757628715,1.5628645746205023,3.0571288840291384,-3.4761117005678854,-1.435795144910228,-0.35701618703092236,1.9526876634972097,-1.5333448347291778,-2.733097280566432,2.108479789730333,1.3118955532197307,1.2904619725033433,-2.7793109931628677,-1.4848667050629718,1.3400177038874048,2.021170159187397,0.07184939886721294,1
-1.0797208797176339,-7.025810683920138,3.205970021692166,-1.0239405438955305,-0.8593921002767191,3.469417490226686,2.9951916926751183,4.760216961164083,1.135964077875013,4.997633842392265,0.5812712724478908,1.8334405438882004,-1.0945936844913122,0.8636161280258933,-1.4485696957792982,6.481512212879688,-2.2928026747203654,-9.682364582932482,-2.7760133625590524,-0.7178775372483904,2.543277004304765,-2.91342127617823,6.222004271686445,2.0689558356856317,-1.6591175841370862,-1.904369071750224,2
3.8593622473224505,-11.014607414049454,0.9466498342395452,-1.7838522130516339,1.0487999201519154,-4.249315973148827,-0.5112801480920279,-1.1225838308914624,3.4750076818777154,1.4383410043599716,2.5933288156290857,4.2026053305409095,1.153490640817976,0.9777290858196157,-0.47807880872041203,-1.580495591132558,5.290884378217255,13.397349939748604,-2.2172601346015477,1.1401434738482632,3.4705885530635996,-6.299242235637532,1.562225076856302,-4.176157169223314,-0.13653640454026172,1.4362210848127777,1
4.419725185515995,-14.791281494017296,-1.3950315492916938,1.43685280854327,0.332975827936119,-0.020387565100921767,-6.825300264097108,4.39616461417644,4.155435085485751,4.1534328093914485,2.1048930273797977,0.35460555482035216,0.2815503674106261,-0.2859497113297365,-0.6990404855027993,5.013689288360465,2.8977970824351735,-5.416539220447333,1.4120791485787896,0.6794887970370175,-3.985780427608465,-1.0660362378291481,-2.3118803793477714,0.9609395164920642,4.448939441609799,0.6342938422632409,2
6.441724757791899,2.302410947196339,-4.292199074054718,0.49020133869225296,4.159070868533509,-0.7332264890122824,-1.805366253282084,2.0188686500937996,0.8575379761706174,-2.244426946149723,2.745877192405916,-3.0212164798853545,2.5357824631941286,0.20237689996648933,-1.6967634635941644,2.4719398507815287,0.5473418812023201,1.0680920200566186,-2.9766568371417144,-0.24717957857314868,0.7954527626719299,-0.5632415107743595,-0.7676240042526192,-2.8190890010633853,-3.1723607548429653,-0.1255042737585659,3
-2.3209418231210375,-1.8742855630908077,-3.798307018186134,2.6575335858074314,0.8440465233971397,-2.3766504683876715,1.779569483351021,-4.925366176106163,1.3752295075381888,1.8637530260468087,1.7522799975795937,0.1166524589291349,-1.3319966961153946,-0.6308289567694826,-1.787516929291967,1.8737489147955528,1.2660144825765727,-12.078325121499702,5.410710743817789,1.5112218268713413,-0.1374343139082852,4.117312646537368,-5.304816220622623,-0.965202488027533,-1.103535517733107,-1.3641051649689675,3
-3.651608446038468,0.3620762665736432,-0.07320010188827641,2.225832912216025,-1.0082882671896396,-1.8997932813733729,0.3387522125288427,0.9031380896277965,-4.559450839924193,4.272391969854411,-4.293608747895767,-0.36925901739784417,-5.921708763708005,1.0730603293544023,0.5972150177410436,-4.97322371938024,-2.0772073623749367,-2.3291759714888247,-3.564335717381852,-0.9976087990130706,-3.8579332375121522,-2.972062471832041,9.771915289701203,-0.4777641573473854,1.3925885509800535,1.4973237992578283,0
-4.007350523512702,1.092788534429578,-3.082132869913241,0.37319891047460324,1.470989052804765,0.820609066248537,0.39525351457931057,-5.731260842264267,-1.9603033468759232,-3.05850392316344,-2.2147565948232515,3.654000944943388,1.7885694580573275,-1.5061432039638398,2.917549565435507,0.7614828286616515,-1.3233486131784957,-1.5822546908893846,-0.6861481427159959,-0.40808181246412345,-3.0113625544861806,-1.6582601566287032,1.9737811628556936,-1.8315871025152974,-0.3778014252199391,-0.41402430448092753,0
-5.367222031282277,-10.048677905668127,4.526470570404641,1.065626816453263,-1.5328235718911034,-2.4190874405334593,-1.0642465374065921,1.767061062444618,-0.633082320437303,2.2935680501603493,-0.21722864977589884,0.34918852371058795,2.73275421798644,-0.4725573232026599,1.7367296362797122,-0.5196670083148853,-4.385922737097726,-7.964499954072718,0.9738429776553957,-0.131777637781793,-0.7801473219732821,-5.215152126738535,3.7469438487706195,-3.2269570337101245,0.15306403871794272,0.02399567092680305,4
-2.1328304835892276,12.472512115053153,-2.162108185602135,-0.7459054124742186,4.35854384688553,-2.347954166023184,1.6965414480191927,-1.7311502870783895,1.8265957466628486,-3.0578524811347116,3.7216130299896912,3.9415717301629782,-0.32515205421078597,-1.0679388269053376,-0.7637601679772216,-1.897616454067954,-2.581518373460372,-4.096462508440729,-2.106353265872283,0.5428415467091389,-2.023592058171186,4.09387707347327,-0.8152179574464886,0.994790396755895,-1.0259537754206218,-0.06835997154913352,0
2.257699506372322,6.4660451793088685,0.9875312697673744,-1.0720392412560402,-1.2700076834848364,2.9995512507977184,1.4130798453513762,-2.9061483861246202,0.3435185902010979,-3.0003921080675653,2.433130050765866,0.011537494044165597,-0.5709047513395096,-1.0291872077062625,-1.7876413634548016,-0.3414181081501554,-0.7791685156516375,7.14733925293395,0.43876601103225155,-0.8841892147975297,4.664829725632145,2.6800179198724092,-2.9324897649087744,-0.8075531404526006,-0.2875370754695663,-0.41873117265694626,3
0.8498859345626493,9.806027933036495,-2.1219592050647647,1.2024294506827435,-1.0043737168989224,-2.6378061787310956,1.0575689930143715,-2.550994753107939,-2.2825450490613832,-3.2022556229173356,1.7944003893582527,1.8444724877809078,-2.5976188458888725,-0.5076155741924929,0.10161502778492174,0.5512110509098156,4.203790951807941,6.644732370002276,-1.1363507592875275,-0.2973209058746715,-1.0445521118909753,2.3036085254519096,-3.9224435074144375,3.3878618405406944,-1.9801142721487421,-1.0722524612785733,1
