feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
1.072424449380707,0.13626996081097237,0.11549503079339747,-0.6637114489337816,1.4320286479445787,-0.35790994842725243,0.236060474152689,-0.3539533404866824,0.363668611428999,1.4502033627212663,-0.3866160073519565,-0.7292305594102901,1.8214560520096508,2.1657003091830185,0.07047261132372645,0.8944583789025915,1.2360963204183404,0
0.8131225681544484,-0.4557941271992471,1.0998889157945426,0.6009423187913233,-1.2218794977987022,-2.645026981973671,-2.481442656540085,0.14356607839166724,-0.27926963412681327,0.2854877129750033,1.5933806132764827,-1.2502759328432718,-0.36677573702774513,0.38799428046049755,-0.2735180657950674,0.20342715079124388,-0.26054710773443296,1
-0.6323450116719453,0.663047714930775,-0.6818384692122057,2.914934739248905,1.1803867136251807,-0.5946096630601599,1.765825820309994,0.36488854115277614,0.4275110234445072,0.4129000339518397,-0.08095525531056318,0.11406752293578959,0.06834749240435606,0.3812040494625309,-1.1263807869506897,-0.21548318931528188,0.3319811140706993,0
1.083034358812284,0.2854375526486689,-0.08800272833566875,-1.4323695956051803,1.0312320943356248,0.38969376170566317,-0.6341294112225045,0.5957384086472619,0.29504536248352436,-0.2841341816018133,-0.47317281684466456,-0.06080530056325137,-0.03687436105178552,0.07376044030687255,-0.019080241354766315,0.3248090300613359,0.7330604780406252,0
-0.5197442800914526,0.8922206403030015,0.3550674484902305,0.3986888283882502,-0.5671550448474378,0.8207618150151197,0.7408011094948548,-0.1351495589896977,0.291685878607357,0.8214509034008022,1.3034492220732548,-1.0321616063629198,0.7697096639789727,-0.15309359603652659,-1.010871218905241,0.5621637433224874,1.1661123092519496,0
1.1178486705825503,-0.4049137810980576,1.235849990121696,0.3381765660042305,1.2604461261980016,-1.3850058840675519,-0.48748289352611024,1.5043331471616308,1.0969161799813092,-0.8906134073701696,0.4918518110741026,-0.6579146398553937,-1.1805100080005801,1.6644543932415503,-0.6730162719467623,0.47094964850898474,0.5471028578649653,1
1.147550945476036,-0.44112086281666063,-1.3216963653825493,-1.164241559321348,-0.027791103345490006,1.3280781464553744,0.6849255152639118,1.15501380857276,0.8041831705376973,-0.2753872870252353,0.2284243960006736,-0.23173829777595834,-0.36525857907865217,1.8852723643525382,-1.3056888326429275,-0.3087783090497778,0.6039400116256215,1
-0.04434051741451832,0.32131378079645095,1.8735254876608716,0.6336640592513859,1.0597924831460201,0.7499380246200614,-1.0188681695401118,1.1447011150439226,0.7887354934011683,1.5496524186401004,1.0154461826678745,0.6650112657760872,0.17057473737266493,-2.687040764920306,-0.3347847067569543,2.180106989133116,0.20018972294649134,1
1.7847183463257332,-0.11315982242321221,0.00951839076460616,0.31953921167817934,0.7224418358736064,-1.2175191769206428,0.0329477488131444,-0.28608352830868927,-0.5461401257138457,0.12031856101775011,-0.11580783780789927,-2.454049306467977,0.1714449908975539,-0.6338913335848543,-0.6744797725798317,-0.0914160025398243,-0.8902568401874055,1
0.41226200805918056,0.8817232716951797,1.4507548320269332,-1.395014743251047,1.533701893064086,-1.5784900130218797,-0.19858639364515168,-0.7479973943028131,-2.5907184196861266,-0.22777796496460237,0.6207291453086317,-0.48444706739070575,3.431451704309867,-0.8394989315541256,1.5477071277626253,-0.09068924493038706,0.761626128431733,0
0.7281423306438328,-0.34304216590729686,1.5215006537094862,-1.0969626326982533,-0.252151802904174,1.2923945204666984,-0.029015933812350517,0.608821621027708,-0.39596697367236394,1.0598503033591966,1.5867883127529063,0.5394712921307824,-0.6818693044115826,-0.21874328010027397,-0.05023014944147516,0.6800390519205378,0.142916084352084,1
