feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
2.3371204227541655,-6.0895223979998505,-9.761523938332799,-1.4332187075486,-3.9341423064592846,7.663861768088921,3.3076277495501496,5
0.9882119091341266,1.9906703459997097,-3.713342744773822,8.066714585872768,9.021644360872077,4.719835300537512,6.598151483251921,2
7.742237444912426,3.5041578084971947,-4.755082926727169,-0.7460210957210109,7.4787267262786115,-6.95565132580831,5.166197055307877,3
-2.155615703419162,0.9549270175196942,-5.480587855954516,6.49922299721309,9.352496578314616,3.6955167947378103,5.5157059226449565,2
-9.081911113870008,-1.9063074714811523,3.4735256114076725,-8.680447736525386,-8.506916595806366,-7.84521059941365,4.404600263703763,0
6.720819758123474,-3.509112860971331,1.8393561188114953,-5.2692830442479375,-7.923341979892145,8.437337845543437,8.981468124711613,1
7.440358379738491,2.9681166133197694,-4.413862055385119,-1.7825467675197342,7.363466290379121,-7.32324562609957,5.75794097544311,3
1.2097104723453538,-6.381466666319124,-8.622634437842667,-2.6322664837232335,-3.5693086333165427,8.590322977931608,-0.3404279393950318,5
4.499239540260167,2.740474661698782,8.954563552399524,9.085876327726107,-0.37724311795167365,7.181736295927504,-1.274182302863467,4
-8.967012282349017,-2.9348748096064856,1.5321611661461567,-7.0991131250835,-8.911932551869882,-8.809057058092561,4.951189450691578,0
-1.677459200696005,1.8508348863570157,-4.979138102692526,7.641072179579738,10.66081186452143,5.443311867369435,6.597467971649138,2
0.42750156041148946,-5.4097516850843315,-8.452136003856179,-4.143742838612126,-4.771762350024789,7.83814120453909,0.9248431744720668,5
1.0679834164111097,-8.957157236194544,-9.004188491324083,-0.9631607504152451,-3.013358803014113,8.690409096223279,1.4576352876538552,5
-8.38011433816519,-2.3237475208593623,3.775086917149662,-6.769893015156064,-10.121991642491873,-9.967191075120201,3.309001240188542,0
7.282244487067447,-2.6463458348769717,3.3835275725322935,-5.03274625669372,-7.939946699062594,6.212494735277906,9.877823410985366,1
7.869475146382808,-1.5937253512987097,2.0871775136635016,-6.075430905546002,-11.756208452220534,5.737516263624034,10.233917484294654,1
8.891274322094471,3.0393814276666786,-5.5120123542064,-5.643133816293084,7.186713602833364,-8.09192432987527,5.875956000018469,3
-9.028020065379787,-0.3098429725830327,4.1995553773915395,-7.915173324713682,-8.466903330560374,-10.586209018893143,1.3990100175066966,0
-1.7905996734354677,3.8633272269758123,-5.519110640762167,6.015604359247757,8.877768618884971,2.799881837864313,7.415326928532716,2
-8.353541999584339,-1.2891023861624382,2.500233898506687,-7.308154227804164,-9.992426880779973,-8.83362880393262,4.882822912949083,0
3.688016736118647,-0.4935177926388521,8.772092207840647,10.071511851993213,-0.5642468639002962,8.958029334519896,2.2304071852554688,4
-9.300577576181546,-2.542953927750218,2.848030033949703,-8.189131649581133,-9.034988147477662,-9.409455890961286,4.299579547762494,0
8.36995037451558,-1.3112872610494712,2.8184541176549405,-5.894343926727879,-9.63407849898558,6.771096121679595,9.531960292813517,1
-8.496935372004879,-1.498065188362303,1.871057265547905,-7.569930252998559,-7.678708405290302,-7.877982566645591,2.2096324357022628,0
8.646964111207918,-4.043107442456838,4.8124249672671,-4.271229825515413,-10.404708146427522,6.845996642392718,9.19806500268993,1
