MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
3.9167,52,5.376146788990826,0.9862385321100917,489.0,2.243119266055046,37.88,-122.28,True
1.9167,52,4.262903225806451,1.0096774193548388,1212.0,1.9548387096774194,37.85,-122.26,False
2.1009,16,4.499565595134666,1.104257167680278,2181.0,1.894874022589053,38.68,-121.31,False
4.3269,35,6.648809523809524,1.0773809523809523,496.0,2.9523809523809526,33.82,-117.95,True
5.0499,32,6.213872832369942,0.9826589595375722,486.0,2.8092485549132946,37.9,-122.08,True
5.4746,30,5.998745294855709,1.0426599749058971,2568.0,3.2220828105395234,33.84,-118.03,True
2.7813,36,4.65034965034965,0.9545454545454546,761.0,2.660839160839161,39.44,-123.79,False
3.75,52,6.081632653061225,1.064625850340136,792.0,2.693877551020408,34.1,-118.1,True
3.8125,49,4.473544973544974,1.041005291005291,1314.0,1.7380952380952381,33.77,-118.16,True
3.9345,41,5.663194444444445,0.9791666666666666,752.0,2.611111111111111,38.03,-122.26,False
1.6389,24,3.294294294294294,0.9219219219219219,470.0,1.4114114114114114,33.64,-117.94,True
2.7639,9,8.758620689655173,1.7241379310344827,66.0,2.2758620689655173,39.04,-122.69,False
3.7282,8,5.572549019607843,1.0235294117647058,1624.0,3.184313725490196,33.68,-118.28,True
8.3818,13,7.533066132264529,0.9799599198396793,1496.0,2.997995991983968,33.83,-117.83,True
2.8229,52,3.6897590361445785,1.1159638554216869,1415.0,2.1310240963855422,37.8,-122.41,True
1.845,24,3.1207977207977207,1.0273504273504273,2863.0,1.6313390313390312,34.1,-118.35,True
5.0828,14,6.7910750507099396,0.9959432048681541,1584.0,3.212981744421907,36.83,-119.73,False
4.3278,8,5.843045843045843,1.038073038073038,3833.0,2.9782439782439782,38.36,-122.68,True
3.0087,19,4.3125,0.98,920.0,2.3,33.84,-117.86,False
6.9322,52,6.450777202072539,0.9015544041450777,468.0,2.4248704663212437,32.74,-117.21,True
2.0258,20,4.599231754161331,1.1113956466069141,1865.0,2.3879641485275287,40.56,-122.36,False
10.3942,39,8.089285714285714,0.9732142857142857,353.0,3.1517857142857144,37.46,-122.15,True
7.5755,20,6.3509933774834435,1.0066225165562914,798.0,2.642384105960265,37.1,-121.87,True
3.8929,34,4.441037735849057,0.9622641509433962,1227.0,2.893867924528302,33.79,-117.86,True
5.6613,15,5.953051643192488,0.971830985915493,1400.0,3.2863849765258215,38.32,-122.69,False
3.5625,15,16.611764705882354,2.9529411764705884,703.0,2.756862745098039,34.25,-117.17,False
2.3266,43,4.478823529411764,1.12,1484.0,1.7458823529411764,38.58,-121.47,False
4.4792,11,8.047619047619047,1.2108843537414966,543.0,3.693877551020408,33.68,-116.95,False
4.8623,18,11.22844827586207,1.9655172413793103,1301.0,2.8038793103448274,34.34,-117.61,False
2.0324,35,4.216666666666667,1.0208333333333333,633.0,2.6375,36.78,-119.81,False
3.0,39,5.10431654676259,0.9424460431654677,661.0,2.3776978417266186,39.14,-123.21,False
4.1603,17,4.3907284768211925,0.9072847682119205,1401.0,3.0927152317880795,33.7,-117.98,False
3.4083,34,4.7282229965156795,1.0801393728222997,1042.0,3.6306620209059233,33.98,-118.1,False
4.2054,23,5.321100917431193,1.073394495412844,320.0,2.9357798165137616,40.67,-124.14,False
3.2917,42,8.062893081761006,1.2452830188679245,451.0,2.8364779874213837,39.1,-121.83,False
2.6944,17,5.1475195822454305,1.1005221932114881,1995.0,2.60443864229765,32.74,-116.98,False
4.3269,34,5.5344827586206895,1.0531609195402298,1661.0,2.3864942528735633,36.59,-121.84,True
4.9091,6,4.94017094017094,0.8162393162393162,910.0,3.888888888888889,34.07,-117.38,False
3.0703,34,4.371287128712871,1.0148514851485149,974.0,2.410891089108911,33.91,-118.14,True
6.8089,5,7.191666666666666,0.975,1109.0,3.0805555555555557,33.88,-117.44,True
1.2056,23,3.398843930635838,0.9075144508670521,716.0,4.138728323699422,34.0,-118.24,False
6.2583,37,4.959501557632398,0.9595015576323987,783.0,2.439252336448598,34.02,-118.44,True
3.5511,17,6.233870967741935,1.1559139784946237,1126.0,3.0268817204301075,38.65,-120.76,False
3.1812,22,4.346590909090909,1.125,390.0,2.215909090909091,37.38,-121.95,False
2.3333,33,5.782828282828283,0.9949494949494949,508.0,2.5656565656565657,36.78,-119.75,False
2.9094,39,4.017045454545454,1.0965909090909092,1991.0,3.7708333333333335,33.95,-118.18,False
1.7542,31,3.1597222222222223,1.1430555555555555,2189.0,3.040277777777778,34.08,-118.31,True
4.0905,18,5.401213755900202,1.0377612946729602,3982.0,2.6850977747808495,34.27,-119.17,True
3.025,22,4.006802721088436,0.9829931972789115,865.0,2.942176870748299,33.85,-117.91,True
3.8029,35,5.641379310344828,1.0528735632183908,1110.0,2.5517241379310347,34.11,-118.02,True
2.5644,31,5.234527687296417,1.0944625407166124,817.0,2.6612377850162865,35.35,-119.04,False
4.2292,36,5.76678445229682,1.0424028268551238,797.0,2.8162544169611308,33.95,-118.02,False
1.5132,28,2.567219152854512,1.0718232044198894,716.0,1.3186003683241252,34.02,-118.49,True
6.5958,17,6.95703125,1.0234375,860.0,3.359375,34.02,-117.72,True
6.0783,23,5.633986928104576,0.8660130718954249,934.0,3.052287581699346,34.27,-118.65,True
2.6094,30,3.8747553816046967,1.0802348336594911,2264.0,4.430528375733855,34.06,-118.09,False
1.4063,22,4.1732776617954075,1.0375782881002087,1304.0,2.722338204592902,33.94,-116.96,False
3.0958,49,4.034246575342466,1.0662100456621004,1066.0,2.4337899543378994,34.1,-118.28,True
3.2219,31,4.825958702064897,1.12094395280236,1468.0,4.330383480825959,36.51,-121.44,False
4.2542,16,6.048561151079137,1.0989208633093526,1603.0,2.883093525179856,36.97,-122.05,True
1.4766,23,4.143947655398037,1.0937840785169028,3786.0,4.128680479825518,36.76,-119.76,False
1.9441,18,4.157051282051282,1.080128205128205,610.0,1.955128205128205,38.51,-122.45,True
0.9589,47,3.1724137931034484,0.9252873563218391,593.0,3.4080459770114944,32.7,-117.14,False
1.8641,39,4.547861507128309,1.1466395112016294,2031.0,4.136456211812627,36.75,-119.76,False
2.7317,33,4.368613138686132,1.051094890510949,1166.0,2.127737226277372,33.94,-118.12,True
4.9769,14,5.389048991354467,1.0028818443804035,1214.0,3.4985590778097984,37.3,-121.81,True
3.875,20,5.838,1.016,1711.0,3.422,38.44,-122.73,False
3.1944,32,3.992574257425743,0.8935643564356436,1283.0,3.1757425742574257,34.09,-118.01,True
6.0436,46,5.131736526946108,1.001996007984032,1225.0,2.4451097804391217,34.02,-118.46,True
1.7301,5,3.1649122807017545,1.0818713450292399,3148.0,3.68187134502924,32.56,-117.06,False
6.8233,18,7.228915662650603,1.0096385542168675,1155.0,2.783132530120482,37.67,-122.04,True
6.6539,22,6.412121212121212,0.9454545454545454,2408.0,3.6484848484848484,33.73,-117.98,True
3.2333,48,5.045296167247387,1.0278745644599303,681.0,2.3728222996515678,34.11,-118.29,True
2.4708,22,5.645328719723183,1.3823529411764706,1384.0,2.394463667820069,41.13,-124.06,False
2.1538,17,5.341836734693878,1.0816326530612246,530.0,2.704081632653061,37.9,-120.28,False
3.7396,13,12.774709302325581,2.7252906976744184,1274.0,1.8517441860465116,33.8,-116.49,False
2.5804,48,5.453172205438066,0.9939577039274925,741.0,2.2386706948640485,36.77,-119.81,False
2.8417,34,3.564638783269962,0.9524714828897338,1491.0,2.834600760456274,33.99,-118.47,True
4.7109,35,5.92,1.0057142857142858,1001.0,2.86,37.62,-122.03,True
4.3472,15,5.923832923832924,1.095823095823096,1144.0,2.810810810810811,38.34,-122.47,True
2.6078,23,5.760299625468165,1.142322097378277,730.0,2.7340823970037453,38.42,-120.65,False
3.8214,46,5.155979202772963,1.1143847487001732,1479.0,2.563258232235702,37.61,-122.41,True
4.375,51,6.5021645021645025,1.051948051948052,586.0,2.536796536796537,34.19,-118.3,True
5.0962,17,6.063551401869159,1.0299065420560747,3199.0,2.9897196261682244,34.28,-118.68,True
9.3198,38,7.275268817204301,0.9806451612903225,1203.0,2.587096774193548,37.44,-122.19,True
3.8269,31,6.255892255892256,1.2356902356902357,701.0,2.3602693602693603,38.07,-122.84,True
1.7212,39,4.584905660377358,1.030188679245283,1211.0,4.569811320754717,33.94,-118.24,False
4.87,35,5.72488038277512,0.9976076555023924,1336.0,3.1961722488038276,34.08,-117.94,True
5.1773,52,6.358558558558559,1.0342342342342343,1177.0,2.120720720720721,37.84,-122.24,True
3.724,38,4.480286738351254,0.8458781362007168,631.0,2.261648745519713,37.92,-122.31,True
4.2411,41,4.637450199203188,1.0557768924302788,561.0,2.235059760956175,34.03,-118.44,True
2.7092,35,4.389952153110048,1.0406698564593302,774.0,1.8516746411483254,33.8,-118.12,True
1.2778,42,3.4615384615384617,1.1497975708502024,890.0,3.603238866396761,34.0,-118.28,False
4.6727,5,5.395330739299611,1.0202334630350194,3845.0,2.992217898832685,34.02,-117.57,False
5.3478,8,6.210344827586207,0.9431034482758621,1959.0,3.377586206896552,36.83,-119.73,False
4.2283,36,5.6109422492401215,1.088145896656535,748.0,2.2735562310030395,34.4,-119.71,True
3.6875,36,3.8521739130434782,1.017391304347826,577.0,5.017391304347826,33.72,-117.9,False
1.8845,20,4.42619926199262,1.007380073800738,1726.0,3.1845018450184504,33.79,-116.95,False
1.5026,38,3.1928166351606806,0.994328922495274,1071.0,2.0245746691871456,38.43,-122.71,False
2.1818,35,4.473413379073756,1.0634648370497428,1566.0,2.686106346483705,35.4,-119.03,False
3.1493,24,7.307322929171669,1.460984393757503,1721.0,2.0660264105642256,33.81,-116.54,True
2.925,26,4.302752293577981,1.0435779816513762,1499.0,3.438073394495413,33.76,-118.0,False
3.588,16,6.015267175572519,1.0954198473282444,595.0,2.2709923664122136,35.33,-120.9,True
3.9375,51,5.231805929919138,1.0188679245283019,1012.0,2.7277628032345014,34.14,-118.2,True
4.2917,38,5.191747572815534,1.0339805825242718,1138.0,2.762135922330097,33.95,-118.02,False
1.8792,41,4.254545454545455,0.9484848484848485,765.0,2.3181818181818183,38.61,-121.44,False
3.1094,40,4.822916666666667,1.0729166666666667,841.0,2.920138888888889,38.37,-122.73,True
3.4202,34,4.885714285714286,1.0612244897959184,942.0,3.8448979591836734,34.08,-118.06,True
7.6717,26,8.1285140562249,1.0301204819277108,1486.0,2.9839357429718874,37.81,-122.12,True
2.4817,33,3.8757225433526012,1.0346820809248556,2050.0,2.96242774566474,34.16,-118.13,False
8.3996,15,7.946778711484594,1.0476190476190477,2412.0,3.3781512605042017,37.56,-121.94,True
4.51,9,5.736216216216216,1.0735135135135134,2630.0,2.843243243243243,34.08,-117.16,False
2.1774,40,3.8875379939209727,0.9604863221884499,1438.0,4.37082066869301,34.04,-118.19,False
8.0,28,2.888888888888889,0.3333333333333333,29.0,3.2222222222222223,34.25,-119.23,True
2.7019,44,4.054373522458629,1.0874704491725768,1740.0,4.113475177304965,34.02,-118.14,False
3.6953,34,4.891203703703703,1.0625,859.0,1.9884259259259258,34.05,-118.4,True
2.7829,24,4.204678362573099,1.0263157894736843,1294.0,3.783625730994152,37.93,-121.29,False
2.3375,40,4.129251700680272,1.0136054421768708,777.0,1.7619047619047619,34.07,-118.36,True
3.7237,42,3.7324414715719065,1.0133779264214047,1082.0,3.6187290969899664,33.95,-118.36,False
4.1656,24,4.687951807228916,1.0433734939759036,1568.0,1.889156626506024,34.15,-118.41,True
2.6506,14,4.813486370157819,0.9971305595408895,1350.0,1.9368723098995695,36.92,-121.74,False
2.0417,24,6.979910714285714,1.5044642857142858,1015.0,2.265625,39.08,-122.86,False
2.8247,15,4.953029759770527,1.0354965937612048,6583.0,2.360344209394048,33.15,-117.04,False
2.0174,20,4.146739130434782,1.0043478260869565,3450.0,3.75,35.26,-118.92,False
2.6104,37,3.7071428571428573,1.1071428571428572,1838.0,1.8755102040816327,37.82,-122.26,True
2.0388,26,5.586466165413534,1.1334586466165413,1972.0,3.706766917293233,34.11,-117.22,False
2.1915,22,4.1237721021611,1.117878192534381,1135.0,2.2298624754420433,37.95,-122.33,False
4.233,34,4.9943609022556394,0.9680451127819549,1948.0,3.661654135338346,34.32,-118.43,False
4.875,42,4.728280961182994,1.0314232902033271,1328.0,2.454713493530499,33.99,-118.43,True
4.5841,4,7.006453099792579,1.1424291311362065,13251.0,3.053929476837981,33.52,-117.12,True
4.1797,6,6.794212218649518,1.1363344051446946,5690.0,3.6591639871382635,34.12,-117.47,False
1.8661,24,4.984520123839009,1.0030959752321982,909.0,2.8142414860681115,39.52,-121.61,False
2.1944,27,4.02,1.0342857142857143,1684.0,4.811428571428571,34.05,-117.64,False
