ParticleID_0,ParticleID_1,ParticleID_2,ParticleID_3,ParticleID_4,ParticleID_5,ParticleID_6,ParticleID_7,ParticleID_8,ParticleID_9,ParticleID_10,ParticleID_11,ParticleID_12,ParticleID_13,ParticleID_14,ParticleID_15,ParticleID_16,ParticleID_17,ParticleID_18,ParticleID_19,ParticleID_20,ParticleID_21,ParticleID_22,ParticleID_23,ParticleID_24,ParticleID_25,ParticleID_26,ParticleID_27,ParticleID_28,ParticleID_29,ParticleID_30,ParticleID_31,ParticleID_32,ParticleID_33,ParticleID_34,ParticleID_35,ParticleID_36,ParticleID_37,ParticleID_38,ParticleID_39,ParticleID_40,ParticleID_41,ParticleID_42,ParticleID_43,ParticleID_44,ParticleID_45,ParticleID_46,ParticleID_47,ParticleID_48,ParticleID_49,target
3.77924,0.767138,7.15562,0.23288299999999998,0.012345700000000001,0.409753,1.2078799999999998,0.8577620000000001,3.3342199999999997,0.222385,4.40526,242.18599999999998,0.738589,0.28233600000000003,2.6196,1338.62,0.755464,18.8325,0.26749,0.960065,0.658867,0.29080900000000004,152.447,4.85527,0.477547,0.0601452,39.8593,1.23958,0.15070699999999998,0.198784,5.28918,1.45264,0.223843,309.23900000000003,0.0910436,0.326878,0.768043,-4.709230000000001,1.75482,0.08781019999999999,159.936,18.9326,-0.441104,4.77112,0.0,0.113792,-0.0242048,1.16869,0.617058,0.21040599999999998,True
6.31572,1.8194099999999997,124.65700000000001,0.368683,0.0,0.155164,0.739917,0.7461300000000001,3.63325,0.190853,4.19585,167.715,0.319859,0.8354389999999999,1.5772,555.174,0.167739,17.8636,0.188636,0.8368709999999999,-5.15899,0.345455,60.8308,1.89275,0.389461,-7.475169999999999,97.5165,1.3647,0.147807,-0.78892,10.0473,0.6756979999999999,0.8570129999999999,381.88699999999994,0.029929,0.254119,0.572199,-2.2469,1.16506,0.18166400000000002,126.346,-36.8722,0.9676899999999999,19.5539,0.13863599999999998,0.31448000000000004,-2.34112,3.2690099999999997,0.384296,0.22756700000000002,False
4.30739,1.6345,1.24181,0.238891,0.0021645,0.283467,0.745796,0.8611989999999999,3.18372,0.20511999999999997,4.22841,104.958,0.5124920000000001,0.11592000000000001,2.20071,680.0210000000001,0.32257800000000003,4.44524,0.255411,0.929002,0.640796,0.354978,96.8403,3.86208,0.490019,0.13776300000000002,1.2336799999999999,1.6884299999999999,0.153781,-0.11187899999999999,7.20775,1.362,0.8286610000000001,432.957,0.119493,0.34915799999999997,-0.403633,-3.4506900000000003,1.18411,0.105744,134.722,-2.65275,1.06281,3.4493,0.0,0.17531,0.46445600000000004,2.82776,0.8321370000000001,0.194536,True
4.49627,2.5143400000000002,107.71600000000001,0.280412,0.0,0.0893217,0.650454,0.8158979999999999,3.3624400000000003,0.153384,4.29661,360.336,0.839836,0.16528900000000002,1.5163,429.11300000000006,0.18322,14.976,0.23655900000000002,0.177094,0.063252,0.295699,14.5008,2.5042400000000002,0.472925,0.0375599,132.06799999999998,1.5411,0.18093099999999998,-0.69638,8.62347,0.9039659999999999,1.94065,245.19,0.0188047,0.251771,0.21726199999999998,-2.00616,1.33067,0.098851,143.83100000000002,-23.4323,0.324946,3.7574400000000003,0.0,0.170106,0.176956,2.48707,0.227437,0.289639,False
4.10995,1.63675,132.526,0.256994,0.00598802,0.12845499999999999,1.09959,0.87434,3.25218,0.150154,4.314019999999999,133.17700000000002,-0.028619400000000003,0.439125,2.0811,738.7919999999999,0.292989,20.1764,0.187625,0.690044,-1.0333299999999999,0.311377,82.717,2.7019,0.383569,-0.72855,147.264,1.5709899999999999,0.165261,-0.538413,8.48698,0.921328,1.27739,427.14599999999996,0.0898718,0.312474,-0.08826160000000001,-2.48523,1.28495,0.0973648,150.338,-23.3391,0.601414,4.00729,0.0,0.21208600000000002,0.039766,2.49193,1.1241299999999999,0.194404,False
6.383830000000001,1.71525,117.412,0.347001,0.00239808,0.08057389999999999,0.609058,0.77675,3.4595300000000004,0.197966,4.155390000000001,136.237,0.650392,0.5181640000000001,2.0127099999999998,575.635,0.17819100000000002,19.7549,0.227818,0.8535969999999999,-0.627324,0.326139,22.3433,2.02658,0.44276800000000005,-1.20252,141.78799999999998,1.6624900000000002,0.121557,-0.177698,8.22498,0.871185,2.51238,481.689,0.0453685,0.306723,-0.124827,-1.42798,1.19374,0.107552,121.521,-1.0659,3.0000400000000003,6.958080000000001,0.00239808,0.26066500000000004,-0.05943430000000001,3.06885,3.98561,0.23796799999999999,False
5.13198,1.59744,392.88599999999997,0.277958,0.00217391,0.0,0.5085689999999999,0.75062,3.40904,0.126698,4.2477599999999995,-0.00756836,0.533529,0.191521,1.78847,554.4259999999999,0.209975,6.15294,0.23695700000000003,1.16551,-0.363887,0.293478,73.5997,2.26114,0.449371,-0.571731,137.225,1.84769,0.157754,0.369692,9.65056,1.14437,0.866706,376.68300000000005,0.0395159,0.23608800000000002,0.00405439,-2.19517,1.2484899999999999,0.158222,157.79,-13.7695,1.03423,7.81155,0.0,0.277021,0.0750445,5.36469,2.80147,0.265173,False
4.41885,1.28461,122.419,0.20711999999999997,0.0281457,0.19281500000000001,1.17295,0.8103779999999999,3.5263400000000003,0.182971,4.79416,158.282,0.716196,0.624041,1.9815,766.84,0.41154700000000005,8.873569999999999,0.278146,1.45899,-0.593182,0.281457,67.9481,3.78156,0.455371,-0.369025,6.4888900000000005,1.51144,0.0805659,0.20294700000000002,6.12646,1.49709,0.7319359999999999,326.786,0.106472,0.394868,0.5065069999999999,-3.12741,1.18118,0.0917633,169.558,26.422,0.181729,4.7523,0.00827815,0.1409,-0.39472199999999996,2.1552700000000002,1.684,0.227088,False
3.6034800000000002,0.18023,222.892,0.254923,0.0280992,0.030035000000000003,0.960808,0.9074139999999999,2.9628799999999997,0.161412,4.22248,67.752,0.88861,0.572271,4.3755,3154.74,1.8076,14.1816,0.157025,0.6846399999999999,-1.57766,0.33305799999999997,353.749,2.94505,0.47318599999999994,-0.17666500000000002,454.56800000000004,1.45907,0.138493,0.154555,7.739330000000001,1.28162,0.34316199999999997,289.41200000000003,0.08414160000000001,0.291083,0.337985,-4.48803,1.66051,0.10628900000000001,200.56099999999998,-25.3317,-0.324346,2.05798,0.0,0.222658,-0.649875,2.97135,-0.0827227,0.255578,True
5.59218,1.0069,84.5427,0.226239,0.0173913,0.289594,0.6805140000000001,0.8335100000000001,3.43238,0.134974,4.57444,123.568,0.9187790000000001,0.5728270000000001,2.15979,963.2669999999999,0.482707,16.975,0.22753600000000002,0.9906469999999999,-2.35906,0.30144899999999997,113.147,4.10141,0.471322,-0.810276,51.229,1.6128200000000001,0.152341,0.084593,6.85177,1.46583,0.955354,383.67800000000005,0.0897573,0.340411,0.595897,-3.45497,1.47464,0.102004,152.76,-9.89682,0.530118,5.92399,0.00724638,0.174818,-0.511243,2.1433400000000002,0.5565479999999999,0.227618,False
