Timestamp,Bid_Open,Bid_High,Bid_Low,Bid_Close,Bid_Volume,Ask_Open,Ask_High,Ask_Low,Ask_Close,Ask_Volume,target
2011-12-31T23:00:00,7.42949,7.42949,7.42343,7.42343,0.0,7.43511,7.43511,7.42537,7.42537,0.0,True
2012-01-01T23:00:00,7.43153,7.43663,7.42858,7.43259,6061.52,7.43345,7.43696,7.43041,7.43361,6097.75,True
2012-01-02T23:00:00,7.43212,7.43708,7.43082,7.43499,12136.06,7.43408,7.43791,7.43169,7.43757,12101.92,True
2012-01-03T23:00:00,7.43612,7.43741,7.4329,7.43619,10386.44,7.43648,7.43924,7.43376,7.43771,10372.17,False
2012-01-04T23:00:00,7.43619,7.43692,7.43266,7.4357,11485.66,7.43771,7.43838,7.43444,7.4368,11360.04,False
2012-01-05T23:00:00,7.43612,7.43654,7.43166,7.43367,11506.75,7.43646,7.43827,7.43317,7.43483,11685.72,False
2012-01-08T23:00:00,7.43389,7.43655,7.43221,7.43519,7839.84,7.43501,7.43777,7.43315,7.43631,7858.74,True
2012-01-09T23:00:00,7.43519,7.43877,7.43318,7.43618,9022.87,7.43631,7.43902,7.43398,7.43742,8833.38,False
2012-01-10T23:00:00,7.43691,7.43788,7.43424,7.4357,11441.34,7.43716,7.43842,7.43495,7.4368,11474.45,False
2012-01-11T23:00:00,7.43605,7.43725,7.43376,7.4357,11271.87,7.43638,7.43828,7.43416,7.43664,11230.14,False
2012-01-12T23:00:00,7.43639,7.43689,7.4327,7.43515,11961.97,7.43741,7.43823,7.43318,7.43594,11800.35,False
2012-01-15T23:00:00,7.43538,7.43597,7.43287,7.43487,12021.4,7.43622,7.43903,7.43398,7.43593,12185.86,True
2012-01-16T23:00:00,7.43378,7.43767,7.43141,7.43461,12573.89,7.43532,7.43873,7.43248,7.43579,12599.61,False
2012-01-17T23:00:00,7.43461,7.43714,7.43307,7.4361,14398.18,7.43579,7.43794,7.43378,7.4367,14421.78,False
2012-01-18T23:00:00,7.43611,7.43674,7.43304,7.43563,13931.96,7.43669,7.43771,7.43361,7.43643,14020.66,False
2012-01-19T23:00:00,7.43563,7.43656,7.43333,7.43515,14235.13,7.43645,7.4371,7.43369,7.436,14248.72,False
