feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
1.0764459990387103,-0.15050311280154072,-2.8161150546962785,0.26311245137581063,0.7024688565707397,1.3485886316216673,1.1010589742262737,-0.2477009286317983,0.15101103775394678,1
1.066174022924055,0.9940745616122142,0.25527628163396254,-1.4583717573412864,0.5823855409395062,2.3956616894890352,-0.3299294675364155,-0.425747791880727,0.3999076453392564,1
0.5584746097592604,0.7633096122169332,0.49453038069301125,-0.29376473891049704,1.6820746734917005,0.5603478221828624,0.8258475404386523,0.4698039949191638,0.2319880281264112,0
-0.7825657413426549,-0.09622060013992101,-1.3002246836888631,-0.6099242521996514,-0.07384726922869096,-0.17205147878453256,-0.7033185427059467,-1.2024286620966205,-0.9651169155488757,0
1.4301766975848775,0.3627337700455542,-1.2036833806634422,-0.631993197386114,0.546570429595575,-1.8998779227937386,-0.5546895095606253,0.2817690711148025,-1.244657717301146,1
0.5368870778619381,2.5743162312671233,-0.5710326044709659,0.8290791829240722,0.16749153999595273,0.0846346682619018,-1.1356006266707674,0.5153391377894552,-1.0720563482129806,1
0.9211655956420868,-0.18569349544970032,-0.3428271879687581,-1.7746056677523692,-0.6205970636628674,-0.5553859051697179,1.0259464492609376,1.4941498702663485,-0.37150808921286366,0
-1.0959190327244779,0.07648557041515068,-0.05032996974398619,-1.028084108073205,-1.4264277223270274,-0.13558842944166938,-0.4873984959570315,-0.22685943274995235,-0.8761655259451454,0
1.4748478985737539,0.6507431698608184,-1.5593553013496508,-0.17659535477917054,1.2879833761406374,-0.8361193948814472,-0.5191230265826906,-0.3468133462562331,0.4129465028185824,0
-0.3046970764378376,0.047165665909309186,-0.04363596507128054,0.4390365893817833,-0.4328861638078349,0.6074658181154777,-0.028667938424599776,-0.11744192039266178,0.7057562299885367,0
0.5156146330640514,0.21752056900502661,1.046069435974459,2.4997287541234594,0.5008388488665549,1.3531359759713069,-0.6156165368983976,1.3315872189398505,-1.3407238574825475,1
0.02860500664925038,2.316094672706908,0.8044165875335669,-0.5693141197982625,2.2155658484761727,-1.0503755959734487,0.42026309138145734,0.8820130237592185,-0.23620917305905437,1
