lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_2_pt,jet_2_eta,jet_2_phi,jet_3_pt,jet_3_eta,jet_3_phi,jet_4_pt,jet_4_eta,jet_4_phi,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,target
1.0091121196746826,0.9807324409484864,0.6218612194061279,0.7900289297103882,1.4997814893722534,0.7669356465339661,0.6406533122062683,-0.8204199671745299,0.672450602054596,0.7480179667472838,-1.671908259391785,0.6141478419303895,-0.18915884196758273,-0.18048661947250366,0.7221890091896058,0.794885516166687,-0.15674930810928345,0.4515064656734467,0.7196908593177795,0.9866994023323058,0.9755011200904844,0.7361705899238586,0.7009392380714417,0.6293275356292723,0
0.5137065052986145,-0.7100773453712463,0.07254854589700697,0.7004472613334656,1.1976475715637207,1.070063829421997,-0.4476093649864197,-0.31759876012802124,0.770403504371643,1.8942389488220213,0.9664130806922911,1.2869530916213987,-1.2368550300598145,-1.2927331924438477,1.087786555290222,-0.9781951904296876,-0.7260918617248535,0.849672853946686,1.0652670860290527,0.9901851415634157,0.6796694993972777,0.8858157396316529,0.943531572818756,0.8481197357177734,0
0.5947795510292052,-0.5143096446990967,1.626715064048767,0.7923601865768433,1.601619482040405,0.4670135974884033,-1.3318846225738523,1.565716743469238,1.2001121044158936,-0.7527542710304259,-0.1289236694574356,1.4817172288894653,-1.5226731300354002,-0.609853982925415,1.1014173030853271,-1.5145334005355833,0.7090161442756653,0.8088932037353516,1.0175232887268066,0.9915398359298706,1.1459243297576904,0.8871826529502868,0.8942314386367798,0.8127959370613097,0
0.7069641351699828,2.061837911605835,-1.6426331996917725,1.101097583770752,0.4148132503032684,0.9335691928863522,1.5477039813995361,-1.266137719154358,0.6682958006858826,1.019031286239624,0.1053171455860138,0.7286529541015626,1.9426437616348264,-0.02904348447918892,1.057117223739624,2.3339428901672368,0.6585191488265992,0.6515674591064453,1.1575546264648435,1.1734346151351929,0.8108410835266113,1.1386678218841553,0.8318768739700316,0.75752055644989,1
0.8114623427391053,0.41388258337974554,0.8138432502746583,0.8632554411888121,1.1236097812652588,0.9269734621047973,0.3396234214305878,-1.091509461402893,1.0120122432708738,-0.008682089857757092,-0.555590569972992,1.4397437572479248,-0.04442929103970528,0.10031263530254365,1.139632225036621,1.7526322603225708,-1.307639718055725,1.0323418378829954,1.1566753387451172,0.9880061745643616,0.9761107563972472,1.3350443840026855,1.0057463645935059,1.0430773496627808,1
0.4381237924098969,-1.2126452922821045,-1.7425082921981812,1.3666331768035889,-1.3457990884780882,0.8098994493484498,2.8151981830596924,0.8805088996887206,0.9148148894309996,1.1190826892852783,-0.4745826721191405,0.6879087686538696,0.9868824481964112,1.4289036989212034,1.207542896270752,0.504230260848999,0.4520919024944306,0.9775536060333254,0.7836515903472899,0.9873921275138854,0.9157476425170898,0.7508077621459962,0.8334710597991942,0.7914033532142638,0
0.7065981030464172,-1.5184714794158938,0.1363576054573059,1.1395850181579585,0.8623354434967041,1.617142200469971,1.8665579557418823,-0.44122445583343517,1.8570766448974607,-1.3307216167449953,0.9198073148727418,2.541240692138672,-1.2678035497665405,-1.7354118824005127,1.1924517154693604,-0.6542269587516785,-1.0185304880142214,1.830841302871704,1.3428088426589964,0.9922165274620056,1.284052848815918,0.9002428054809569,1.0433958768844607,1.0000985860824585,0
0.8196977376937866,0.5648477077484131,-1.391281008720398,1.0969451665878298,0.9198451042175294,0.6514189243316649,1.2912344932556152,-0.43568068742752075,0.7205457091331482,-0.28163808584213257,0.030969956889748573,0.7866079807281495,0.921344518661499,-1.6411068439483643,0.4481125473976135,-1.4129289388656616,1.5097543001174925,0.9145927429199218,1.006637692451477,1.145087480545044,0.9740462303161618,0.7999805212020874,0.8785178661346436,0.8085901737213134,0
1.1377675533294676,0.3866114616394042,-0.3609007596969605,0.7446264624595642,-1.450656175613403,0.5894924402236938,0.2049521505832672,0.5190562009811401,0.9251389503479006,1.391067385673523,-1.3329071998596194,0.8224347829818724,-0.5660017728805542,1.3273870944976807,0.7874221205711363,1.3878556489944458,0.2789593040943146,0.8579868078231812,0.951386511325836,1.0596983432769775,0.8482587337493896,1.291234016418457,0.903145670890808,0.8134196996688842,0
1.5707670450210571,1.4092787504196167,0.1885145604610443,0.1846263557672501,-0.6874013543128968,0.9748839735984802,0.27624872326850886,1.6921143531799316,0.8648311495780943,0.6110543012619019,0.1053171455860138,0.5770917534828186,1.4938910007476809,-1.332119345664978,0.4851104617118835,0.1569428890943527,-1.1700215339660645,0.8339479565620422,0.6372090578079224,0.9983195662498472,1.2484437227249143,0.3885916769504547,0.7937007546424865,0.7522980570793152,0
