feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
-2.161841816245111,1.2440524456446262,1.2113716817941298,-1.4927881749159142,-2.071699270722469,4.153059874741938,0.9652417886670026,0.45294705208712416,-2.3835189858407837,0.9622044080377035,-0.2807024448802131,0.3294917946166366,1.0217318225603982,0.16648494920666201,-3.823109939064674,3.3281216491786783,0.5862970190073468,0
-0.6741789968100638,-0.3962024354416054,-0.48561612585175595,-5.364756641097284,1.1728147252424017,-3.4023661013221007,-1.754901005582762,-1.2855609446262402,-4.0170724799415805,3.4089180701338195,3.816074911969785,-1.120133726341881,0.6623271651555108,-0.7346593750043904,1.1885683092988466,-1.7116517522429848,0.5876501614668697,0
-1.4828437945816861,-0.2129523097283581,0.5176080668294587,1.7018086080505475,0.4157849244906109,-0.9601532612102355,1.9311805113117142,-4.068035763204316,-0.11089272151658369,0.2047612309100898,-4.221233182953513,0.012072054103980157,1.8373326627202227,-0.893498569600966,2.7314403302317762,-2.6178309850031205,-1.3084753566877607,0
-2.3674160732519,-1.452642719237366,-1.4314193076834911,0.7071443043384555,1.139511093388844,-1.1177467893441237,-2.8828183268439678,2.5085564241533285,-2.7042015397121277,1.3546999233591552,1.2457664652531335,-1.3112674661697175,0.19799562652271732,-0.09703044887016855,-0.01137607971616783,1.5023935556849999,0.5290329141682857,4
-0.7279854027994646,-1.5219901459705474,-0.5480693322507373,1.3960505115797897,0.8699855898128313,0.7868709010209972,-2.2293823157879293,1.4179500106235117,1.2393117732870622,-3.5350367399027576,-2.9433024121387166,-1.1471330061348572,-1.2552750013492746,0.3349842447090301,-2.1318953025923078,0.009398411446932986,0.1448614588302168,3
-2.26682031214422,4.145394820223617,-1.6278186395306788,-1.6629211827560508,0.13252324759549028,1.39612244162011,0.25537662150296414,1.7006298976848284,2.1261821933851657,3.104012378868244,-0.92803937301774,-0.77658161145108,0.6732892841641714,0.2019775647551111,-1.9111974714295696,2.8424489855909947,1.8094824844456856,2
0.9749791514668023,-2.0954758101517434,1.480066430882618,2.205855471176395,1.689912390166687,1.7544721914152372,2.7310850919649337,2.7304292178194904,1.379198109779196,0.27013691534722417,-2.5563725521672356,1.4426256534450121,-0.2746511208500791,-0.06741789148228683,1.119129196113378,-2.639463226897972,-1.1516315396697387,1
2.039662861756903,-0.6450045036787442,-0.6731427480821751,-3.03128190616847,2.1571924361678994,-0.8914085303249568,2.2112648243938096,1.4329382298393503,0.08423120094762737,2.5166490419670273,1.6570504461599818,2.173366932480291,0.10513257511794921,-0.9837290998129015,1.718182808824192,-1.7077253087925186,1.3253637015616269,4
-0.8286787139562881,2.103508417191706,1.1458578372026251,-0.9479817961684613,0.06508627130647093,1.1100951476032201,0.4681786292238441,0.05510515316317455,0.7991741297687114,0.5546802127109411,-6.1407714464738135,-3.586067525577595,-1.3270218372673317,-0.022328676851996847,2.2890929470517785,-1.327612619190534,-0.22322622604247586,0
-2.7809710756168373,-3.849989162341071,-0.5420237410728975,0.061938411306749486,1.3272863075795311,-2.4822253525100444,1.111656225248204,1.9357009733810508,-0.4323021201230757,-4.153878104297637,-7.5165557571662776,-3.160483817939214,-0.9742494442740112,-1.0325529255309822,-2.6820215937458713,-0.19476805764123073,-0.5515317902298468,2
-0.057190446861204225,-2.354410248731018,-0.29268732162503636,3.546156556815295,-1.2920446954768003,0.5645110221896668,1.6900599098731903,2.9413560885088765,-2.4127346269921413,0.31468041007390757,0.1632798731813349,-1.9229606866969096,0.4097716349259975,1.212586779659826,-0.33566342414772987,-1.196033186125225,-1.4304081820810823,4
1.776363417075707,1.9430425465312424,-0.4938934813599867,3.934451833339181,2.345056689466713,2.321732843308318,2.8406175420496846,3.604061728191892,1.282215037755952,3.047500528159417,0.7039075226343743,1.5575477232730046,-0.6790393175979874,-0.22850202769746253,-0.3413662019382575,0.011654132494471225,1.5099439607358978,1
-3.0998232478735273,-0.7909981044982342,-0.05562638134861333,1.3981987012883823,1.9592497745876996,0.7099675040198942,0.5874503824352874,1.014135848488328,-1.2375391683067232,-1.9360772053747852,-5.180136645047359,-0.6551255625698926,-0.20505144171730527,0.41174615024126865,-4.218380388267433,2.5234774200097103,0.2639198747635864,0
-0.9700904356618317,2.742565481328013,0.20522891344590422,-2.2270025886159486,3.2660236374412186,-0.900223634112409,0.7627086716934085,-0.35410883466689413,-2.5968105440371287,3.9977910141575883,-0.5244563887494308,0.4166903091898396,-1.0427502672317255,-1.320420051762387,0.7164716496423951,2.0729683891027153,-1.678465179869196,2
-0.4429102421676343,0.6136863528794867,0.8790279015888378,-0.1262242642844731,0.19952304478367644,1.94692899918116,-0.7411713348591882,-1.94904706290052,-1.0539021457928517,0.7448658287059831,0.355540896888554,1.5443394398753605,-0.644384197014736,0.027213217868924278,0.3999959210528591,0.026453608865830036,0.5622054595413507,0
-2.58037117200381,-4.513035625357542,1.7635962532715546,-0.9037662667738269,-0.29652419545401854,-1.6853576788146198,0.6351971453585294,-0.8222566282831669,-1.4965297795438555,-4.223283562244225,-4.389219116696276,-0.4678591771039463,-1.360031038573297,-0.5300436005536038,-2.2427212116504855,0.2228235721487417,-0.7511756026579607,2
-2.121818024818736,1.9946953576156152,2.5453367094236583,-0.7270972494712735,-2.302649485926256,-0.6731145689313331,1.8399204007523142,1.9492190131638658,3.7264199213923885,0.8876013173038495,-0.9824695186793106,-1.2604388337176786,-0.536429842004975,-0.030699910477483175,-1.9457553229528606,2.488400037098904,0.9560871500396401,2
1.0322368030364784,0.4697861070117051,2.5180326768602064,0.22070837948078115,-0.5406128788372706,-1.1287899051365535,-0.21471797803363657,0.5494749880676975,-3.0375069539668824,-0.1843901149028827,2.4382028191508924,-2.2641124826074557,-0.7134379251177673,0.36542458262228517,-2.2277257544490308,0.8084643725540885,-0.050534631119185415,3
-2.2913643489845184,0.2634768308231159,-0.030566440778127025,2.351416570902751,1.014830958185665,0.012011992765760038,-0.8816024974903429,3.4532520607485084,-0.3669901500903734,-1.270717561362886,-6.956710674959622,-3.025934016648469,-0.43827663496029556,0.22924731173824411,2.0109383305989392,4.520665153338091,0.1963450741728304,3
-1.15624702441869,-0.6389342784721519,0.06159881948692427,-1.9003762435816078,-1.6159016697965018,-3.389963397214464,1.7387879777366009,-2.574009065910093,-5.124308914154692,2.61264410547578,4.3473931771513366,-3.164988368663661,-0.776786670471797,-2.4994701736366793,-3.4212178269320073,-3.8291945780658763,0.6639921208485461,4
-2.2212764714474877,3.3115410339571287,0.28485678363488165,-0.2585036946006154,1.4707826842330727,2.984783153719503,-1.6216763521792394,-0.10343882556851125,-0.41688972933043367,2.5606492379113623,-4.102191546898891,-3.2342368174693252,0.8149676790619563,0.7495588470296264,-0.10963235381552283,-1.7936770701721558,0.5538849104082794,2
-0.5714806132371595,-0.19342665684242516,-1.737434222570116,0.3689877527153944,0.4183724940611693,0.91796540508271,-0.0046338420114835355,-2.4857632328030226,-2.5313192086277954,0.14468541238492216,-3.72351332374027,-0.23456741711436502,-0.10057769599742197,-0.11367751992710093,3.9042693193039857,-0.427323272818523,-1.2421789547516973,4
-2.530447228233523,-3.136524237126091,0.9472452522742395,-1.7640836447006216,-0.5075511930503622,0.4745832218808712,1.3159455890809135,4.8019197124437945,0.730948328477149,1.8121102209751605,-0.3096870949837388,-0.011576501589193544,-0.021377987818820696,-0.09048446744844031,-1.1181872298095599,-0.8552848201202661,-0.9984641302717018,3
-1.9575095901215822,1.2526254872439058,0.8663248036142778,-1.623803148594765,1.6198859423792142,-1.9442880441944097,1.4717618474333283,3.766269938445697,0.040671227916497354,3.800961937942821,0.37478832708475207,-0.5734789140024443,0.809762915527775,1.0091122520314175,-0.9071269802221533,2.675319462723692,-0.47443958643428263,1
0.23928327423154006,0.3496532762513789,0.5930919730303775,2.5150797830807865,-1.093910303683755,-0.6132353665657195,0.02748128783707182,2.245316459833221,-0.06575237719877092,0.5100144507173832,1.52427706730295,-3.7084829182774106,1.0735338175423532,-1.0124378047671674,-2.1875989819647446,-2.0943226066721623,-0.15435078117473558,4
0.5690012328733242,-0.8144793563518533,0.3528528259397362,4.213942657342709,1.9654755251529723,1.2390988950226336,-0.7302680022065212,1.6720555165942448,-0.3383219767688497,-2.59062756904389,-1.9084197321922782,0.6901543657503835,-0.09773206758526075,1.4897498079562332,-1.2782041785715677,2.115509300354856,-1.9336963852194702,3
-4.746393349227004,-12.83953942201958,-0.3310582608025034,0.8923744469648749,2.0332385282647523,0.9147215671372753,-3.9369567212900387,0.6824361958156883,-4.375939141899389,-3.3714673732517833,-3.9691939791461426,2.9982202990489455,-0.026580966920328734,0.9473446186997942,3.672848535929692,-5.46560634213917,0.010888215828387336,3
2.1150122001967304,3.5922312337949687,-1.6916554547041727,-0.7869370476420061,-1.6957904912359059,-1.3735854145819721,-2.8105625308078888,-0.5624147749646333,-3.4741558175512712,3.322369568774069,8.840328194671736,-1.2174880834831159,-0.15600352088869296,0.4551599922238034,0.6265979162066682,2.7126776130366643,1.2164197087407334,1
-5.940419215990699,-1.414856777131674,-1.677825830653261,2.056688799089823,-1.2248495608118866,0.4689413816926349,-4.477534315221433,2.784924351227189,-0.7508721502958406,0.9606282736324144,-1.29684259816169,-3.633844120642593,-0.5644636990379119,-0.1620811562218905,-0.97806016917797,0.8814669803337734,0.5898008530177854,4
-1.0758137128576681,-4.902460749584853,-0.625568565797943,-0.35301175977148647,-1.7354742745445044,0.8893123619897851,2.805686765939667,-1.0311429167267023,-1.9894719253378295,-5.287103008226808,-5.599454595237441,0.2158855624905045,0.2816777446467799,0.46728297356034576,-2.1040186325651673,-0.11686474961706939,0.5967524193170157,2
-2.1052873829508725,1.7151609846145492,-1.1008163022557649,-0.8035300021805056,1.6248140548764303,3.3906094829672444,2.0466796442309185,3.313687080193929,0.47895767109358545,0.23480832490508652,-5.185730339668181,0.32581631434077496,-0.1670410256798181,-0.4484825259815666,-3.763888915153192,4.323828660989009,0.6641861481885136,3
-1.359704072638181,-0.8903338250312072,1.5748802577185994,-1.3767311792919397,-0.060046152928403984,-0.17505194908249821,-0.031142942010359054,-2.6308243552403203,1.4111449328615473,-0.798869618459239,-1.8782944393922405,0.9757139650264924,-0.03943432166960568,3.615229638786028,0.3140511711103138,-1.984182447949898,-0.1703601288790312,1
-3.2605627537493387,-1.5900607723597497,2.65579807152353,-0.6174621087287422,1.4019833555220296,-0.35983487023501226,-1.6265671852323267,-0.269583087948561,2.0813024104111277,-0.18329830061305463,-4.353095226212713,1.2503857859971177,-0.2563726167584676,-0.31132999223008995,3.0978897551410927,0.3150274732898356,-2.43823306351245,0
0.19368534103692736,3.9076232006107845,1.2860597725144005,-0.032653933226917786,1.4549914331235256,4.281425771982512,-0.07790785099191266,-1.1060638466687478,2.829777424757382,0.5486407510161376,-2.553127214343797,0.14335331348277425,2.999498956018646,0.7814460669716817,-2.6651987137709856,-1.720536831420265,-0.41257811072076744,1
-1.022904797484808,0.17509037816358952,0.09027564971239899,0.4534233328872117,-1.0821729645028193,-0.9175660332773399,-2.216870670850367,0.39005921044992453,1.8830355437780881,-2.4541214308808854,-1.9052249845193552,-2.1680125098627077,0.03868311207865358,2.1494715341997144,-0.23517545527357142,1.3517966514662605,-0.03473507154408312,3
