feature_0,feature_1,feature_2,target
0.8801966757173374,-0.0695743787893815,0.08500148551342608,0
1.4106025728766078,-0.3000696272250897,1.071470046729643,1
1.4352833661094315,-0.33367565040835806,-1.3911323552589867,1
0.29465473841561995,0.034055796523877406,0.3742480521638979,1
-0.10272255427013947,1.1631116091036229,0.9627930062871464,0
2.1004325646569573,0.43191842752745135,-0.4184698369107304,1
1.081008390501704,0.12256598662447395,-0.4608260661089761,0
1.0444753296894607,0.304300640116628,-0.6890458347643611,0
-0.032084024203334255,0.3046213706096537,-0.07714249870323511,1
0.8986503262174854,0.5098589700930893,0.708673038491439,0
1.1597867017582406,-0.5442711240541046,0.03484538193106461,1
0.5864910288379945,-0.4115318913820579,1.635560324356201,1
0.11024559246741926,-0.01556200483454719,1.9114317349816359,1
-0.2256587189994991,0.8358852590800114,-0.9514313512253506,0
0.15402895702760333,0.9382465820855523,-0.690402695856462,0
1.7823182657103513,0.31207771059329714,1.1037534055246,1
1.0549828289194192,0.06357537889881786,0.2504168452571141,0
0.8745883915543319,0.5304603310685442,-0.7421305343425093,0
0.6071588570892958,-0.5187155257562699,1.5125589815906084,1
-0.8489918722398113,0.352411761091816,-0.04207835102552851,0
1.0286953817681725,0.24899973642384388,0.47865140106285525,0
-0.2508557782769445,0.8199743607433575,0.413111450809804,0
0.9440771670708699,0.6582102486289232,0.6502146999477024,0
1.4888190056288493,-0.15104553944270677,0.7353647550766438,1
0.38319641495524887,0.774002738486121,-0.9478333507291886,0
0.04507550549992573,0.27784601324403935,1.1106144467736567,1
0.12106473499443626,0.9281131158222742,-0.4726053493150963,0
0.9026051725063164,-0.5004286667664407,-0.5676129933485974,1
2.0545547684496612,0.5338642621698851,0.14068919045574096,1
1.0148505511507442,0.17269894344066392,-1.0543884897871496,0
1.3001644302019686,-0.2951786331170569,-0.5602145364789827,1
-0.8486212826885504,0.39950332601497335,-0.8828865978709094,0
0.5931990786823846,0.6983295533774017,0.17748337978981912,0
-0.33511326936300695,0.9847952205045295,3.410256758960385,0
0.9212767105096048,-0.5405099056745037,-1.4544929929852721,1
-0.08289717873872474,1.088577998907728,-0.2530547518326369,0
-0.1788573493127243,0.9430562319873478,1.8172103735886995,0
0.6669931911426761,0.7514523943948422,0.8819855120710569,0
0.6750210444937733,-0.3001237825451772,-0.35117864828222,1
0.21926526933388812,-0.02222396463610081,0.7652280526124231,1
0.10421832597771907,0.3996512956001853,-0.6497044816513236,1
-0.7617048872212057,0.8253983522089,0.08675680883191411,0
0.6903760573169564,0.9135186467848246,-1.0275708424040502,0
-0.6788781484848936,0.8417946929246529,-0.693092747659811,0
0.5195681048224823,-0.3855097668177186,0.525787362765529,1
1.9303779331675475,0.12769119650017877,-0.37873613318726534,1
2.07074200970673,0.27472112745204386,0.3661321106522019,1
1.9963118319434108,0.29050745121695354,-0.5652486227462665,1
0.0007195998275970598,0.45088200426405,0.04099906779066636,1
0.7525913509678801,0.657814770671205,1.1334597963371098,0
1.683674103783032,-0.48524965696692346,-0.5134023709757364,1
1.8540074083646212,0.3065953588034245,0.5408184403488485,1
-0.8280950204257662,0.2137377591862323,0.10085077908620639,0
-0.7614577953959635,0.9050680920456464,-0.34398135735090407,0
-0.25483562398714915,0.9828109686392351,-1.620004470635704,0
-1.0006954304332267,0.4500798669263594,0.8543697234638846,0
0.5615350425299517,-0.5525676307642352,1.3888368407639908,1
1.9719262550458727,-0.23277889255372247,-0.5297303359663934,1
-1.091797251948543,0.2171607049216879,-0.7109341868900073,0
-0.03758915906039605,0.34053715531194617,0.9742096273447921,1
0.49492486521858203,-0.12799128332566864,-0.17764783816824484,1
0.9220341755166255,-0.6523906730657081,1.483362878015973,1
-1.0961382646431326,0.054619680478084465,0.9606981582295716,0
1.3832982463004868,-0.300413905375046,0.18676895696475873,1
-0.899317286670321,0.6130613838952634,-0.6790674244501438,0
0.9121225352756732,0.3586696595065978,-0.09358583764952667,0
0.9871139733455279,-0.5789121340358918,-0.37691668584230825,1
1.6448597976546866,-0.27440862708820046,-0.4830674914750697,1
1.9487222423105135,0.4668076995056206,-1.1765836108686674,1
1.7547975831195024,-0.12432705197749858,-0.32777032740780876,1
0.662784700889267,0.521231114074941,-2.1830117144572068,0
0.17257242150900462,1.1099199535334192,0.5800539238031194,0
1.4929427915724887,-0.45361285852906214,-0.674999498254143,1
0.5646155780954479,-0.5015458807288967,1.982019336770208,1
-0.042246672287727716,0.9520159586772358,0.7665541208411464,0
-0.5570766832627253,0.9004353998247827,-1.1068880560193988,0
0.9672446145959822,0.35885191433059443,-0.11019188433543813,0
1.062977603584052,-0.026523884374936794,1.2461513002253854,0
-1.1110238644871722,0.1350058046258634,-0.8376686627051603,0
-0.17795921002248763,1.147430692696986,0.22254423372019377,0
0.019903041296346773,0.5951216897839632,-1.4316761307551267,1
0.3432746588586205,-0.14937039085950946,-0.7416227890162341,1
0.06214553255507073,0.8253749472403624,0.4929486251992536,0
-0.5947546836339025,0.7663171665150409,-0.5921437799072652,0
0.6508449853431018,-0.33261178982622086,-0.03942744117857857,1
2.057931614628904,0.5706421059040983,-1.8377531402138452,1
-0.7356913244086805,0.5744406468193543,-0.015043047910222247,0
0.1387907030990443,0.8225581406676634,-0.1798882518751806,0
0.8546285679622423,-0.5530050949012884,-0.47716020633019735,1
-1.0092114517358506,0.45266018111013984,-1.4735416427804078,0
1.8037904573134778,-0.08488999930898056,-1.0350624358460105,1
-0.588549746072428,1.010230160691843,-0.004095648817528273,0
1.532607605300952,-0.4896611124002525,0.42443843117481606,1
0.0012083184430511235,0.8589975992010471,0.14063870606663828,0
-0.9113695109511635,0.12489164640404574,-0.5577416532037068,0
0.7326007951918055,0.5490453993059558,-0.6925043842776064,0
-0.882174324663771,0.39085749333661113,-1.2017447512633175,0
-0.1548336591719268,0.9939822174424496,-1.1032553629337438,0
0.46830229349343777,0.8676646482213344,-0.24666614610484083,0
1.6415562080465764,-0.29340871514723943,0.2645562336760817,1
1.2393628848691278,-0.535070820198495,0.2351497376329667,1
0.3718323774845616,0.9908058888556757,1.1660611281301947,0
1.0743870133783953,0.11527760843069142,0.8159011648995541,0
0.3163116854509854,-0.06895962883209274,0.33866007125689196,1
-0.5457109387767085,0.7328405366820392,-1.1220419984251513,0
0.48199222309425704,-0.2802220271163737,0.7604878494328104,1
2.047111541062297,0.4831108324819089,-0.8202815072299106,1
-0.8121537602120131,0.8825350552692705,-0.9507586847387888,0
1.243676858411754,-0.6104551946741363,0.09247887659275324,1
-0.7857007078512901,0.6456122341355722,-0.12109223459093774,0
0.15506923678718448,0.07304718350182748,-0.02224498483871253,1
0.593917906836204,0.9913994302826372,0.3879951018958146,0
0.7324623418897902,0.8526486971663706,1.7133537120130704,0
-0.2715109279665789,0.17390581820557438,-1.5136667667266062,1
0.41455359655645757,-0.423196562321188,1.8568552923771184,1
0.8672386687602842,-0.4613873862886158,0.7050705822414838,1
-0.9283038650477324,0.3632780780066255,-1.5272998773909627,0
-0.44894434468169114,0.954396406587523,-0.4785070116821704,0
0.8698168278735726,0.42188292896903,-1.3683451339527026,0
0.7407048964089933,0.6145778056746426,-0.14337010823817095,0
1.039997323836692,0.09377049417961504,-0.0584414530175819,0
0.7343717118953211,0.6099157264496485,-0.22013953608618098,0
1.561950324161117,-0.1783013110496517,1.4469588307996506,1
0.13239872737908362,-0.00989625838620714,-0.3895322521733028,1
0.9574834284130499,0.12206924158307972,-0.47543997841524815,0
0.08760684975753413,1.089612261509683,1.3997098449225505,0
-1.0933377594986406,0.32734324038137147,-0.7086023371300371,0
0.14939424149640473,0.9910434871928744,0.7767930809565549,0
0.16295821719295084,-0.09056714939970129,-0.6733448121201915,1
0.9173828839706482,0.22904432719413,0.20543045173807783,0
0.2005818162609209,0.7168720725793422,0.31882271110676025,0
-0.9688195623225283,0.34663887451503267,-0.6479463765703354,0
-0.5963171107368148,0.8906569414477615,0.34929105523192977,0
0.8459324205701897,0.04425211033433289,0.3422487895308025,0
-0.2432959941506636,0.9503475120081764,-1.143452300514966,0
2.034094042458204,0.16780886852281063,-0.5853167692616019,1
1.5586933527515308,-0.2476906790848877,0.7737590964043172,1
-0.7575337915468114,0.4603148703823028,-0.43988775578420136,0
1.0947732275920776,-0.5776574925170053,0.5284533657118209,1
1.5901648087317302,-0.27323132422272645,-0.14748622086027205,1
0.7036610182753533,0.615422065196627,0.3442717614745945,0
1.8453919030450368,0.03920742660972562,-0.5657784987023233,1
1.1143350559624536,-0.4271362886351007,-0.10321885608608353,1
-0.094311170901514,0.9110801439112235,-0.25318068537610894,0
0.024973543754964966,0.8752404318024769,-1.052036433648869,0
0.8137261400393228,-0.5291582375815571,3.5788879987401185,1
1.0736315636155287,-0.46570794317657305,-1.479850317949232,1
1.001118065954413,0.6468667972550869,-0.9684762315900799,0
0.4292216902235881,-0.27901598265381783,0.34490771132146036,1
-0.6288863041292323,0.9097814429616502,-1.1326072503200566,0
1.1029159862576667,-0.6096599136300134,1.2050864099785241,1
1.6329789659119487,-0.07590598369508295,1.3364476997543364,1
-1.0386024277286594,0.08526702230604019,-1.2633479238432632,0
0.4603593102615027,-0.38044081685874975,0.7335840640527348,1
0.6974463124318505,-0.40664183826049216,-0.02465314080124676,1
0.6950107036718907,0.6305106544624266,0.4571986974013673,0
0.01766400416306324,0.3696943657461814,-0.1392246508843437,1
-0.2610688802126346,1.06194649959519,0.666218962528232,0
-0.5289491419386435,0.9306200957023045,-1.3550800536282588,0
0.3650877066375104,1.0320236023634155,-0.2584583288031342,0
0.7002553784587466,0.847467845049571,-0.44416240677008684,0
0.9257270671577289,0.12720738721932534,0.08157784128634973,0
0.7348842090725861,0.7768368089279984,-0.5514803652516753,0
0.21295659986210907,-0.2786101574965427,-0.06554259392667074,1
0.7113898955374197,0.7144577617957928,-0.6671775193687058,0
-0.971939217635755,0.7726436317783096,-1.7244660874790572,0
1.9060040748822098,0.296444248137814,1.1228615133055313,1
1.890786852897939,-0.1354455625015738,-0.23842293974527606,1
1.9020249166767722,0.2573036616518625,-0.12946187790172808,1
0.01586870763122323,0.5029008195148292,0.6211428000555215,1
