Timestamp,Bid_Open,Bid_High,Bid_Low,Bid_Close,Bid_Volume,Ask_Open,Ask_High,Ask_Low,Ask_Close,Ask_Volume,target
2011-12-31 23:00:00,10.06678,10.06678,10.04935,10.04935,0.0,10.06872,10.06872,10.05119,10.05119,0.0,False
2012-01-01 23:00:00,10.04733,10.06384,10.0334,10.04223,105049.9507,10.04927,10.06622,10.03502,10.04597,99215.8265,True
2012-01-02 23:00:00,10.04338,10.1562,10.04041,10.13531,263965.8887,10.04522,10.1575,10.04227,10.13725,261182.4273,False
2012-01-03 23:00:00,10.13528,10.15373,10.02131,10.05465,280171.0823,10.13722,10.15494,10.02235,10.05661,274341.7503,False
2012-01-04 23:00:00,10.05463,10.05507,9.92284,9.93069,277064.459,10.05659,10.05701,9.92423,9.9321,278508.8,False
2012-01-05 23:00:00,9.93044,9.94976,9.86128,9.87486,234003.4637,9.93232,9.95079,9.86232,9.87682,241314.6789,True
2012-01-08 23:00:00,9.85702,9.92517,9.83428,9.91289,259585.3105,9.85892,9.92654,9.83598,9.91483,256226.4915,True
2012-01-09 23:00:00,9.91287,9.95355,9.89838,9.92299,300639.3513,9.91482,9.95429,9.89932,9.92436,313433.3751,False
2012-01-10 23:00:00,9.92287,9.9347,9.83641,9.86749,317733.0665,9.92424,9.93543,9.8374,9.86898,317268.0701,True
2012-01-11 23:00:00,9.86742,9.97608,9.8656,9.95166,362637.7136,9.86889,9.97699,9.86639,9.9536,328496.9318,False
2012-01-12 23:00:00,9.95162,10.00298,9.81201,9.83962,319539.9547,9.95358,10.00383,9.8131,9.84168,315739.7049,False
2012-01-15 23:00:00,9.81504,9.85604,9.80826,9.83779,277520.1472,9.81588,9.8572,9.80913,9.83926,270442.6328,True
2012-01-16 23:00:00,9.83782,9.94538,9.8251,9.88796,187499.8524,9.83928,9.94569,9.82663,9.88944,177134.3706,True
2012-01-17 23:00:00,9.88805,9.98584,9.8852,9.98233,157908.6447,9.88951,9.98718,9.88589,9.98306,156901.228,True
2012-01-18 23:00:00,9.98237,10.06434,9.96758,10.06228,131717.2614,9.98384,10.06546,9.9683,10.06367,141146.1903,False
2012-01-19 23:00:00,10.06185,10.07998,10.00329,10.03507,117402.0575,10.06332,10.08076,10.00418,10.03639,121941.2688,True
2012-01-22 23:00:00,9.99283,10.12698,9.98744,10.1047,128978.6714,9.99417,10.12823,9.98936,10.10624,123403.0505,True
2012-01-23 23:00:00,10.10472,10.13535,10.05323,10.11598,119016.1879,10.10614,10.13607,10.05413,10.11794,124280.6274,True
2012-01-24 23:00:00,10.11593,10.18009,10.0365,10.16913,116297.6302,10.11789,10.18104,10.03737,10.17101,112653.0282,False
2012-01-25 23:00:00,10.16971,10.22418,10.15711,10.16722,132997.9175,10.1712,10.22502,10.15829,10.16917,139247.2994,True
2012-01-26 23:00:00,10.16719,10.25908,10.14619,10.24972,142339.4023,10.16912,10.2602,10.14759,10.25022,139406.2829,False
2012-01-29 23:00:00,10.25596,10.25596,10.14537,10.19287,120544.0598,10.25684,10.25684,10.14592,10.19405,115983.7883,False
2012-01-30 23:00:00,10.19285,10.24808,10.11586,10.14563,149092.2855,10.19405,10.24822,10.11677,10.14685,138001.5278,True
2012-01-31 23:00:00,10.14564,10.24908,10.10343,10.20517,135770.281,10.14684,10.24997,10.10416,10.20678,154474.1919,False
2012-02-01 23:00:00,10.20554,10.23391,10.14891,10.19262,132889.3164,10.20674,10.23452,10.14981,10.1938,136918.5663,True
2012-02-02 23:00:00,10.1927,10.23112,10.13466,10.20348,125857.2951,10.19388,10.23246,10.13586,10.20542,128919.1335,False
2012-02-05 23:00:00,10.16754,10.18938,10.10206,10.17979,124712.2735,10.16946,10.19012,10.10293,10.18132,125683.314,True
2012-02-06 23:00:00,10.17971,10.28758,10.14869,10.28128,138168.4944,10.18124,10.2885,10.14951,10.28246,142113.3987,False
2012-02-07 23:00:00,10.2812,10.30278,10.25231,10.28035,145545.1221,10.28238,10.30382,10.25339,10.28204,144666.2899,True
2012-02-08 23:00:00,10.28043,10.32971,10.25184,10.30224,142863.7775,10.2822,10.33042,10.25313,10.30383,159138.8948,False
2012-02-09 23:00:00,10.30224,10.30692,10.20395,10.23499,124667.4136,10.30386,10.30778,10.20497,10.23693,135046.6392,False
2012-02-12 23:00:00,10.2421,10.29947,10.22503,10.2251,146978.6196,10.2431,10.30042,10.22602,10.22602,152265.1096,False
2012-02-13 23:00:00,10.2251,10.24662,10.14134,10.1809,140141.8489,10.22617,10.2472,10.14208,10.18208,140995.4994,False
2012-02-14 23:00:00,10.18097,10.22734,10.11403,10.13033,145334.396,10.18215,10.22795,10.11501,10.13151,157445.8656,True
2012-02-15 23:00:00,10.13037,10.19993,10.06228,10.18058,155037.5876,10.13195,10.20088,10.06311,10.18178,149501.2978,True
2012-02-16 23:00:00,10.18042,10.23263,10.17019,10.18817,119085.1013,10.18162,10.23371,10.17084,10.18911,125889.8269,True
2012-02-19 23:00:00,10.21551,10.29536,10.21201,10.26742,102084.5076,10.21649,10.29593,10.21315,10.26945,92778.6012,False
2012-02-20 23:00:00,10.26755,10.3082,10.22698,10.26145,148783.3134,10.26942,10.3095,10.22759,10.26321,154409.8917,True
2012-02-21 23:00:00,10.2619,10.28661,10.2448,10.27419,119563.1055,10.26267,10.28748,10.24552,10.27535,127760.0337,True
2012-02-22 23:00:00,10.27402,10.37547,10.26082,10.37118,119945.0365,10.27541,10.37632,10.26157,10.37196,115761.7431,True
2012-02-23 23:00:00,10.37103,10.45656,10.35797,10.42658,118761.5111,10.37196,10.45753,10.35881,10.42731,107559.9923,False
2012-02-26 23:00:00,10.4383,10.44937,10.36556,10.38934,143798.0615,10.43905,10.45212,10.36639,10.3912,146248.3863,True
2012-02-27 23:00:00,10.38934,10.44692,10.38298,10.44015,141898.3356,10.39135,10.44763,10.38393,10.4409,140085.0983,False
2012-02-28 23:00:00,10.44009,10.45771,10.32723,10.33425,148522.1861,10.44085,10.45839,10.32819,10.33545,145480.7995,False
2012-02-29 23:00:00,10.33417,10.35786,10.30162,10.32288,136890.9062,10.33537,10.35868,10.30234,10.32492,135193.9521,False
2012-03-01 23:00:00,10.32313,10.33964,10.23192,10.2377,126530.3613,10.32456,10.3404,10.23279,10.23822,117868.4037,True
2012-03-04 23:00:00,10.23508,10.27734,10.21614,10.26086,125460.7093,10.23553,10.27793,10.21667,10.26258,128945.5101,False
2012-03-05 23:00:00,10.26082,10.26826,10.17186,10.17877,132002.0939,10.26254,10.26871,10.17282,10.18004,132148.9842,True
2012-03-06 23:00:00,10.17872,10.21994,10.16832,10.20885,117936.567,10.18001,10.22059,10.16903,10.20968,122596.0526,True
2012-03-07 23:00:00,10.20869,10.30662,10.19744,10.29492,119178.9906,10.20968,10.30753,10.19825,10.29688,113496.2412,False
2012-03-08 23:00:00,10.29496,10.2982,10.16177,10.17816,131327.2101,10.29693,10.30105,10.16296,10.17896,133460.1389,True
2012-03-11 22:00:00,10.16351,10.20777,10.14673,10.2047,125126.0167,10.16426,10.20948,10.14778,10.2055,126176.4941,False
2012-03-12 22:00:00,10.20463,10.2331,10.12991,10.15142,131002.7228,10.20551,10.23397,10.13067,10.15304,133050.7637,False
2012-03-13 22:00:00,10.15171,10.15988,10.09842,10.11395,132794.1032,10.15267,10.16067,10.09918,10.11568,130580.8792,True
2012-03-14 22:00:00,10.11392,10.18174,10.09493,10.15198,125986.6411,10.11568,10.18305,10.09587,10.15379,120828.7985,True
2012-03-15 22:00:00,10.15185,10.23569,10.13017,10.22502,120999.9696,10.15401,10.23668,10.13116,10.22558,113362.6942,True
2012-03-18 22:00:00,10.22827,10.29532,10.20069,10.27515,109690.3533,10.22874,10.29633,10.20144,10.2769,116811.568,False
2012-03-19 22:00:00,10.27565,10.28817,10.22759,10.26683,117402.9728,10.27634,10.2886,10.22855,10.26803,114091.8877,False
