feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
-4.191236265666569,-0.8718845759346158,10.49954828465966,1.1293345243472217,2.169405936641663,-3.5059136161942663,4.649551972529282,3.7940340374517203,-4.55810151818172,3
-7.661212177718896,8.975685587362419,5.22347998885213,-1.9159083784263289,9.55163057434438,6.9514354850873055,8.52346569670223,-9.127067218829866,9.570513028875496,5
-5.8110517887604205,9.997353113560596,6.784800094760614,-1.4412473956322283,9.160219399202115,5.206493739796639,8.690485148457924,-7.288352796650468,8.966429047203011,5
5.201419393959929,-9.699283159283594,-8.78723627114695,-1.2136509241472528,3.188134988145032,7.400703786659092,4.801140544655187,-2.9443544886332935,1.221384382439323,0
-1.1490909170160049,9.332111878718111,-8.723192007010587,0.3190097557675985,5.781818762249807,4.021003889492842,-7.979806297391872,-6.029453212952191,-8.88430403188444,2
-6.4702094681767734,9.49266776272734,7.844629209872227,-1.3000257851858947,9.110998852865801,5.415772301519567,7.459842139877995,-7.727443739165453,9.811012987903908,5
-1.4787434203606173,7.353356776484416,-7.359237942863523,-0.4068038859080756,6.466670180290194,4.313387669285582,-6.841419290765309,-4.290810972235049,-6.374022007569146,2
-6.270008823290804,8.3888992808283,7.910969418474298,-1.4605777722893258,9.371773987116251,4.9322640480916125,7.952262947030943,-7.9796686096788285,9.884074734926507,5
0.16987128408073104,8.718610700633555,-5.606233739414036,-1.4075051988303553,6.33136468076846,4.841492819353613,-5.421473034709614,-4.21504015890455,-6.3632756304347,2
1.9817848130490692,10.51021007175244,4.942698072782443,-5.059112113126015,-2.788956508475504,1.970827996120474,-1.471075613703936,7.461511219260255,-5.56898839067682,1
-6.125543620813056,9.6005514140582,8.063550495935072,-1.105935927301707,7.957940745589866,4.3541687271836595,10.020196589369025,-8.04075849807329,10.974676253246988,5
-6.000858462957183,-1.4723227510137558,7.383716920256794,0.8450751955749511,1.6085433770902233,-4.692660248318762,4.992478258667569,1.9516923950897713,-3.709483855546509,3
-5.545934480709707,-2.369039417181175,6.587544467897365,1.6864164126659498,4.156629219701215,-3.083557358312386,5.67735329188059,3.7965570900808463,-6.447111514818367,3
-7.4523182781809965,9.28662699864528,6.81077270391684,-0.6245472285892657,8.33863122732787,5.931873774300911,7.066124490623491,-9.298614534704495,9.904282471326116,5
-3.3676994449773403,8.30284337098056,-7.946481394633743,1.7388438802114892,8.025890355090542,5.9876738853899925,-6.58452993227187,-5.100345767603572,-5.821308738837107,2
6.697722939320864,-10.229050814707737,-7.170734614019603,-3.458081640116471,2.6443848412717,9.215989289606282,4.101925041599218,-0.33325398115252547,2.084518782416894,0
1.7695889181840663,8.990436194871894,6.343430521641588,-3.704921424431454,-2.408305206261379,1.3626284183779434,-2.0916786685354847,7.3788880320987555,-6.37841984379655,1
-4.315387421517084,10.303115423721547,7.761039605809971,-2.005281214479166,8.30975978958471,4.410728619848296,10.659564325724991,-9.03789969241125,9.608074048666062,5
