feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
-3.1378231206473157,-10.299021472321888,2.2228779482718206,10.583048124353661,-6.241015920320038,-3.69479271828519,-1.670441334963313,6.502383770518025,2
-3.201179410473971,1.1041020613029584,6.2618482531491795,4.329628035685216,5.551848880611002,6.095324565814661,10.007441067898743,4.414629716829059,1
-3.428402723204498,-9.270174150798876,1.9548543989250085,9.179501267090366,-4.384776839638694,-4.787667534323518,-3.469495988811932,7.06763850493666,2
9.29450929357554,-2.5333786586120657,9.625047671090211,2.532810318053988,-10.21129663902935,-6.861041904432241,10.199336440236111,-5.884251986351064,0
-3.9317913849158987,1.8861333481262064,5.510719839290345,4.090451538898095,7.944417602858371,4.615276210386273,9.193724950632092,4.921971875656835,1
-5.328748419641548,-1.6624007759672452,1.8267315400779673,5.823321847165609,5.6490856631635165,8.502465864109778,-10.786265108658652,-0.672924482867908,3
-1.5862591996601327,-10.221158140114103,0.6844150154370832,11.00040717113973,-5.3675050324321925,-5.697899387738886,-3.968531233835505,7.106262939778483,2
-4.8512651696728195,-10.189764867482381,3.356309544953215,7.4320556059379435,-5.063542995993482,-6.706233597199071,-3.0254270019961176,6.2198396031203895,2
-4.384208521693958,-9.226828225205,1.616366512932181,12.005223224150285,-4.279002175782321,-5.765284589256797,-2.4268195242647375,4.94427627144127,2
11.54068500862545,1.023887139070848,8.015818764697027,2.841647963399241,-11.14455158270233,-8.315204787821667,10.022032347868118,-7.571618767673327,0
-4.861807678217853,-0.1895674099142881,4.413190174354492,3.0906692347398885,8.690539612942915,5.15078279912848,7.857260397081284,5.613313878556456,1
-4.042721751407305,-8.741740458510256,1.8278534297565483,9.738231282755743,-5.3860399407160875,-4.18504823127652,-2.803571026359686,6.157210342349292,2
-6.875593816501336,-8.71785464706674,0.8515593653643092,10.723515540565163,-4.4499640188394265,-6.075154016899773,-0.9313454002997614,6.599698150644496,2
-3.1494186763768615,0.24244923267272633,5.8833712003352865,3.273242777545507,7.942283014631049,6.265542352323659,7.506076943345677,5.149789479145401,1
-3.1765049833411467,0.35571878029719484,6.7493195799116386,3.7360381781356553,7.83621469915883,3.3641568525669094,10.079723615248193,4.086494755987344,1
-5.487848399431766,1.4967645436104482,7.150288480703559,5.665641641590576,8.67860867744738,7.532291266385952,7.185669491479709,5.966636310310065,1
-4.199553649107454,1.9365085260402894,5.752831117613092,3.47488121523006,8.932703576948041,6.7589717954001145,9.554746100539617,5.173828389804899,1
-2.714156643140199,-10.738333547454193,2.09571066844742,10.479158087722883,-4.605105125338402,-5.020782891504653,-0.9287711790555693,5.857432625219387,2
-4.751081734003097,2.028718191305967,5.912835750283997,2.7164195100406188,7.947297522128223,5.922643294048015,7.906424051215777,4.384142371945561,1
-4.0216498001921455,1.230077973043936,5.97025213516066,5.326307672046906,6.839041055912901,5.853988428299995,7.4322094935180765,5.738512014672204,1
-3.3974082906957777,0.17475776587153835,6.214384765417444,2.905440663055753,9.397545077130307,5.867503745232559,6.90403560806389,4.773270445657883,1
-4.6126467932239645,1.3886809460551766,5.008511970794427,4.055006880487139,6.421464359066199,5.714574153292188,9.277104747543909,3.5158297193387664,1
10.222696943339212,-1.9939971364455078,9.92699466088814,2.561509009064876,-9.963092938539234,-6.820137278609518,10.076498411696774,-8.33449310544056,0
9.464449714106092,-3.718269063141572,9.256514329433768,1.0519278272211923,-10.43739745188854,-8.797067426400064,8.374598005557889,-6.573891529277003,0
-2.703376630260071,-10.152685889146738,1.4799393730740968,9.138886995774676,-5.986899928265142,-5.576979749604854,-1.3263386793417196,6.932686359593786,2
10.33329404167252,-3.7148142020001655,9.526761749077863,-0.26138261401913887,-7.829602449349341,-5.853214152812294,10.278226620020556,-7.852858800953841,0
-4.944392713222541,0.46131482739219193,6.674730568189312,6.874685688562007,10.12099718959313,4.191603265568798,7.377101197136952,5.821789469526536,1
-4.386639609382131,-8.281676411753274,2.0965395621273664,9.328181006331658,-7.022422190169116,-5.461013260867127,-2.0055798719155287,7.195111370183122,2
8.762183173965202,-2.423722637759523,7.490627596801341,3.2401095455213396,-10.162528161675873,-9.59200128461545,8.593852977468215,-6.70703141599999,0
-6.0228750553343176,1.0062684796050623,2.1903263044828587,8.680684067342971,7.5925604825358155,6.979993000438559,-8.941372803696028,-1.2108806309121065,3
9.375749605267359,-3.046976579351031,7.540001212037605,2.632841411272301,-9.175246365922478,-6.789409932461525,9.752458161742993,-8.184219235007697,0
-4.3538739316968265,-8.629374093718724,1.1236967733456247,10.16223953286374,-5.755306577719052,-2.8036277210004794,-2.759571114366409,7.237275559476842,2
-1.1922043831770157,-9.818334594935441,3.3234632364644203,10.217208219458737,-5.41259832400176,-4.923816935965904,-2.9962426882872033,8.162266760426967,2
11.263900845483011,-1.5543187282045052,7.572995795131768,5.011857664234913,-8.010395867393857,-6.817716549106362,9.231407191570383,-8.455253415216573,0
10.325178288846027,-2.3886546051005837,7.851718699902152,3.163670610081956,-9.805743983315047,-7.981562753197058,9.490699741570987,-8.951876880796835,0
-4.775507666477281,-3.848649911898411,2.509889662794734,6.9443183312937515,7.3345128251763265,8.035851662494691,-11.235567199420178,-0.5517636869409552,3
-5.300316897065397,-9.742089708065603,1.9155968709663753,8.875092779141116,-4.886168264679376,-2.36946426706225,-1.675223546523543,7.56349810023775,2
-5.9659994478917175,-2.278468737182596,1.2667480623751002,6.024126790922189,9.294610563271974,8.412886661814543,-11.251187167769249,0.15735750987368985,3
-2.9029574128474627,-8.736700821348155,2.8812768212609,9.340151533754339,-6.330009200362036,-2.8421208699993796,-2.979627942758591,4.350416839830127,2
-4.157390075552523,1.1557198839899034,6.4999544304566,4.957649308752499,7.783183280706507,4.155412161057621,9.712733958474129,4.814917772579546,1
-4.912837864042574,-0.1277619759153612,3.962403631179032,8.984246290971043,6.313397210255298,6.175520859954348,-11.493183880732813,0.4233122357465016,3
-3.0869994383418904,-9.860275310148616,3.0711088912275675,10.212189800730274,-4.350550675831264,-4.0121872470602895,-3.7847589369522363,5.19811505942352,2
-5.363170678582548,0.18023023095104018,3.4701752221478523,6.232465635707381,8.096723810897636,4.550007576027675,-9.520579556219761,1.5566757106432685,3
-6.02295542725096,-2.5302474704858557,3.177125839196161,9.131808808911238,7.338325787799776,7.303308166117315,-9.328153380984615,0.60595279249417,3
