feature_0,feature_1,feature_2,feature_3,feature_4,target
-1.879988090712021,1.9897876050613377,9.511451269933682,2.7335275274219235,-8.221216060186983,0
-2.9944522376039244,1.4013256001110874,8.92215052884687,2.154435737528776,-6.561625959421097,0
-1.5321301545458939,5.079407266469158,5.966556386107262,-8.843271593712583,-5.744221912879008,1
-2.996366820287729,1.5861767394821178,8.959415969462373,1.0351284548500437,-8.008065782484344,0
0.4417907262471601,5.625309345905693,5.485747075056963,-8.279078281414815,-6.776029344764477,1
0.12503908168844724,5.781544221657535,6.910980050535275,-8.738415745883568,-7.117397127837837,1
-2.6577993678611285,2.6418162851032356,9.673984619730657,1.2529784743508476,-7.0771755652746915,0
0.29309550163514664,7.543022834889197,7.01534485787918,-8.259289699020524,-7.3149700748257,1
-3.933009505431671,0.5386191423199357,9.63944496839814,1.2115997735096504,-8.407208878926726,0
-0.5771620327051594,4.100278586988205,7.289507022103952,-7.2628395034398885,-5.225938304877191,1
-0.12788816989396246,6.237120017719256,6.252310933738906,-8.099079210719136,-6.968748358201396,1
-1.8223931806767943,7.552528488731767,4.74205428030063,-6.731997650276639,-6.2597679152859165,1
-2.8400755470767782,6.524078217699505,7.4400266772701205,-7.117999680331495,-6.936330099515297,1
-0.2979046740211776,6.054809662734833,6.135607883058794,-8.463668019939645,-5.504417272105308,1
-4.376144709006753,-0.1953834665234404,8.870632603898835,2.819478078502091,-7.431655762901182,0
-3.148599431443414,0.1637541695540382,7.21147900700061,1.861141553460674,-6.7336726307776145,0
-2.7769627607592984,1.436399310104445,9.447795015856084,1.8835957639220962,-7.827709644480624,0
-0.041506308445479645,5.393263450537364,5.488581185115503,-8.480401111930888,-8.467623726577497,1
-0.5857397308767647,3.278948609337564,9.075957826911338,-0.45300965578196184,-8.919116387229295,0
-2.8014663307025045,5.033488989125133,5.697484810840587,-7.006701321157118,-9.116119981011304,1
-2.317725436927768,1.3860885990585476,6.729119892376995,2.1265177399309656,-10.010483168274195,0
-0.3358151715862997,5.567812225226388,4.9655556145213025,-7.077696938855359,-6.025254532074184,1
-2.257765178488822,-0.7748098359596056,9.312355007864983,2.3174412878528905,-7.257043816776504,0
-3.1849768374941623,6.820425527871916,5.334858326342593,-8.378996104448957,-6.926941851001855,1
-0.880689176557697,5.621300946420652,5.912451982276811,-7.6803428116209975,-8.98832156108215,1
-2.987451370778203,2.223755098461101,7.708705639443901,2.953468124832484,-8.152660212962235,0
-2.2416065707922423,6.082669189334265,7.531092415248212,-7.831873779144994,-6.315280073826203,1
-1.0897886948112787,5.517880238721102,5.820577665600245,-8.701640650596792,-7.248829123856956,1
-2.002106721416575,1.2496061166473167,9.072198407758481,1.9899925524554742,-8.675127823283638,0
0.9474627781505829,8.309671764047625,5.558074534614098,-8.294303784200316,-7.8011887177724395,1
-2.0470860830053814,5.960544846249826,4.169063034767484,-9.230849041823628,-7.603260108317467,1
-0.9265659082482673,6.896414093805703,6.648483392618977,-7.78516223818071,-7.51573218325442,1
-2.3248479092813916,0.3543860061785119,8.06552481408892,1.024201932291522,-7.484626832411397,0
0.4793639280910791,6.127332970407216,5.469058826502471,-5.786415597754617,-5.7901736930913295,1
-4.801658799603224,-0.04181361971274411,7.75604729685424,1.0502669157165383,-7.143037599324671,0
-3.4625961789463653,2.5502729214425965,9.408638749585096,2.2095647264612888,-7.325776790358213,0
-0.574450443366155,5.711850872075418,5.1312176714964215,-8.741375942418532,-8.026676871886558,1
-2.121807788817399,-1.7648146896711059,8.122198509534822,0.7514907344504438,-7.976649835579548,0
-0.15405779103467532,4.908494946405324,5.130205101930521,-9.572391956424338,-8.412521124543979,1
-1.4976700678179404,1.3430892216220585,9.09559797896389,1.1713063181407506,-8.404769177309309,0
-1.7754876903679997,6.649316506143654,6.090075251588259,-7.311286078111656,-7.528137333379289,1
-3.0615029873065756,1.2752860796265773,9.00846654371333,1.443272705909285,-8.229786580132878,0
-3.01896810311933,5.97607188460878,4.152825964516947,-9.241070860586213,-7.120777707748976,1
-1.1962500160963707,7.2715728889089934,6.3603707219864365,-8.454428243336604,-7.191041902966816,1
-1.9485656998279857,1.354905904385035,9.011222468425105,-0.9943795536296198,-9.67067288118487,0
0.1441648994804403,6.140977908246153,4.865920454535393,-8.40354547522585,-8.869727019068959,1
0.2900918497971665,6.301428154070463,5.861832256246485,-7.1405675273518145,-7.45820553513125,1
-2.11890096671476,7.232627659657029,5.868702297627831,-8.094840178859958,-6.882666021624044,1
