attribute_0,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10,attribute_11,attribute_12,attribute_13,attribute_14,attribute_15,attribute_16,attribute_17,attribute_18,attribute_19,attribute_20,target
0.339043515978181,0.442916763377902,0.0332350789721794,0.346972759409466,0.891778390531079,0.909024330802316,0.123706049468658,0.0990844465193803,0.50769601456314,0.0487799342852525,0.0244985652844098,0.87142505158456,0.0508319967184177,0.545541357398974,0.45182216382307,0.488876364367244,0.984383555326808,0.0691646858702465,0.0229811997660352,0.966012248031879,0.140611152153721,0
0.136501812840297,0.624053701744438,0.0511301144898998,0.685505755425253,0.349127647689746,0.936318425184005,0.823298902635927,0.166417918692842,0.880085234861199,0.0605285528984868,0.0646314415505676,0.901959434755479,0.0400049895010931,0.715888193664206,0.00173194810574704,0.0225654707713869,0.793180632461578,0.0696531252421404,0.052300979679263,0.537673138583459,0.493758393630072,0
0.939450186723539,0.902285759505683,0.821926655188946,0.530934687755659,0.131958393328314,0.835686182535178,0.530414754555768,0.956704130400599,0.438629891344267,0.0781890902328994,0.0667749423285695,0.236825104408995,0.113749370982351,0.183982773686449,0.203762535989568,0.12444640315779,0.132153244864215,0.953807773949239,0.726925412603059,0.0180856712603732,0.131478574041496,0
0.525097985665733,0.337765455983435,0.864034992752302,0.779579205057499,0.239179230434856,0.739590007330233,0.530279128300308,0.462749891678731,0.763618010950769,0.447084279272194,0.617538805452032,0.627371029949609,0.120596655639327,0.530041103032044,0.0519886046541831,0.0439994300351803,0.058644059715678,0.696651759966356,0.353259278266513,0.0242392673684519,0.445310397853145,0
0.986636610085421,0.0166217328541627,0.0176109841412103,0.843879613668203,0.520241694257161,0.355244230194446,0.0663098882247566,0.963191236408633,0.00430441068778527,0.119650971468083,0.112883224431883,0.0340067679865471,0.481147242303172,0.570349877608956,0.54329609149066,0.396735034188707,0.796034654508123,0.00368485816877831,0.820245516953877,0.808860533065954,0.511613954719671,0
0.0597054816417041,0.693408699917228,0.90750059536568,0.75109933187892,0.513371446024432,0.859481717195646,0.878715585354662,0.163315190637981,0.858867106932341,0.344874352166988,0.21938179117414,0.650994076858399,0.393035354553363,0.55063914596452,0.518825903192119,0.54127626723405,0.709409951857449,0.930746469467073,0.323403535206772,0.623727559615975,0.251949611438044,1
0.631038854940058,0.143512071029395,0.417848551569363,0.247978051388174,0.789384098616104,0.790207507377567,0.262316879088826,0.308172747381278,0.69882521953029,0.650862888476342,0.235594774473584,0.257938731152461,0.864095182210598,0.798878526056021,0.898234384007003,0.531977772194746,0.557325479833004,0.339772179594874,0.431481628646885,0.484894012659176,0.0409997093866231,1
0.073882570661779,0.0445547504609028,0.179933646848998,0.346792460120954,0.0598326242477552,0.611474538085516,0.817398072939935,0.0554152206223475,0.682256406693823,0.572952891814664,0.397292417784353,0.661251546960115,0.244672682697761,0.57284942809657,0.0957523209153646,0.111762203084741,0.0243617487325406,0.0308229981673099,0.0347133759386288,0.0505380175242007,0.407972561865082,1
0.0286423716359781,0.923534673898438,0.517109610942477,0.55951164043341,0.373872345656162,0.281460138529533,0.936178043236652,0.0121121134703194,0.772033898423251,0.480262440110486,0.788328142750793,0.944839525595053,0.23152666306906,0.3789587414224,0.307351680761133,0.561137078933825,0.431966888367042,0.850331632962395,0.0344121380213571,0.205223879279632,0.758962150953386,0
0.273036344296077,0.968815866973603,0.981949914807029,0.986850473389849,0.521643002086789,0.822426259679744,0.85169947556265,0.435257702281106,0.739096364403603,0.714844551119146,0.816786097186645,0.742422735613703,0.686616280076272,0.888650921167419,0.0870295929812329,0.244482880553659,0.409783438634172,0.97445116283298,0.343736259672929,0.211320372000324,0.890813288887866,1
0.0635895859689778,0.350403254325865,0.263733941319564,0.396221200107506,0.216623807546908,0.574397813639802,0.485987857819752,0.255257555686091,0.558680731201676,0.0566192831427169,0.0098523180539513,0.642542124026698,0.888395867784252,0.570349877608956,0.992284385410022,0.966339931008635,0.0659004032656743,0.524679669684679,0.0704064907795463,3.51677044363054e-05,0.0921729809919832,0
0.804344702754202,0.789635048002585,0.888357826296416,0.977933480653383,0.801997332039262,0.541660536068201,0.39334328446688,0.516286775314881,0.191224486706811,0.2115919575992,0.149632297570577,0.296908689273526,0.974047741442116,0.787526718041096,0.787239567747141,0.590859856924962,0.524796762932229,0.610379083968505,0.445102311901119,0.539380637318933,0.1644010327308,1
0.135736815221415,0.953119072363966,0.992944264718239,0.944386537554676,0.144769755107846,0.748886114991787,0.887808319385586,0.0543233950876871,0.898414095091269,0.959478787968548,0.932965080075441,0.899511503731735,0.0998729111756114,0.850468589905807,0.071534234492229,0.0616170520146081,0.246018354274307,0.992271030028921,0.0700960087765139,0.130777962887925,0.965108855319284,1
0.85506716774144,0.698542272137953,0.443171639696438,0.665332740098783,0.00931717669341659,0.803663987742933,0.32236510499125,0.77348579296847,0.265911628339987,0.275335681602945,0.418338847227112,0.159198256562975,0.59553478332828,0.794962193986713,0.784258803357751,0.619854958674098,0.0842288066673467,0.7270482448177,0.95320864453225,0.25231054964973,0.552400734465559,0
0.756387399951383,0.786879346840564,0.734198858652998,0.615017670899298,0.745994570606615,0.541660536068201,0.278830624114376,0.892303065616774,0.519781441970918,0.724293146088116,0.552499073607842,0.379843095281209,0.824378180913547,0.643016260218677,0.750349365422064,0.674032086363157,0.738015373258159,0.7270482448177,0.542829951613175,0.628717750957913,0.346519499389252,1
0.773021067243593,0.0540153021826319,0.243508533017571,0.0132063960299638,0.956703707938762,0.120299565122027,0.112433032238655,0.86206284970844,0.134977878601179,0.470457124182801,0.112883224431883,0.0618290258735927,0.765729507273518,0.218244016133927,0.656538021882132,0.674606238211769,0.789604960648477,0.0928480945302496,0.939772529887098,0.832999501097529,0.205688537215249,0
0.563130725424406,0.690376605407167,0.705854391268211,0.548427502857469,0.726805300514783,0.562110730644843,0.711251242583274,0.34829157723897,0.635522588039204,0.746417834162977,0.557700843316576,0.302941415625652,0.59899685504881,0.485219128963914,0.455979515283825,0.315805024843112,0.6744934675963,0.723390820937796,0.58914692147343,0.493948660401351,0.268455783673813,1
0.665923125934641,0.484395339150024,0.551622418102918,0.890147909100485,0.00930468650564675,0.76150776194855,0.739073282370601,0.929409398648963,0.898414095091269,0.946250701156026,0.975325934717009,0.758627135612319,0.283479013242249,0.970290308298902,0.0143090119477684,0.111762203084741,0.0738595913256651,0.67943560919717,0.648824621950439,0.0367201030034586,0.9444913650292,0
0.798445203863482,0.549140810062348,0.626684894160798,0.97941568509361,0.201980745573286,0.977478936162273,0.258068456333791,0.798268740532309,0.646919601004694,0.909583047878026,0.466817604523347,0.257140165255132,0.235478258390613,0.974938985828706,0.580780875434192,0.729127113628722,0.286846223258101,0.614684882346903,0.596389424109858,0.0651239726052946,0.647815948682004,0
0.364465582196706,0.322873160324686,0.195625871912593,0.397162998924942,0.39710406344663,0.707642869508215,0.465333498666447,0.156537138087602,0.236993279507775,0.109707694513715,0.20438569161353,0.593396268034412,0.485130726329672,0.694009753943104,0.261920008674814,0.308590553660235,0.491754223269043,0.408980109094468,0.152153983805853,0.611741788859089,0.226415578262522,0
0.421277709302912,0.168908868378379,0.484886115796849,0.407416630691926,0.873261718623724,0.318271144589788,0.538112134299097,0.632439399288049,0.598246605285912,0.539094874236227,0.334014618455078,0.542213614863735,0.702608374235851,0.4572666531258,0.85399548357313,0.739486116980093,0.951223838437366,0.418708968002352,0.423305398799551,0.902347220923197,0.428563491056089,0
0.633528261621688,0.760974826411098,0.617209854628006,0.0408915125290546,0.297436439298529,0.050458132075895,0.457777029915209,0.751298268656017,0.18728426916605,0.878244023315743,0.955170699726218,0.591484222448539,0.520115711835997,0.142720212312549,0.244482470005198,0.18518163750117,0.239358323377724,0.839963033548113,0.812549293714573,0.00105460132264647,0.926013294908592,0
0.279424991193736,0.679598105513545,0.686646602865175,0.93560735740466,0.742268247358133,0.294360226193741,0.237184264750293,0.460147000379411,0.36582468026663,0.112635229893531,0.140060382483605,0.40300081428059,0.479553705543658,0.795168131308038,0.080825462965423,0.0601751567884395,0.672223049413821,0.652689947494572,0.602754215713127,0.290511718037227,0.36561324539505,0
0.768134339686423,0.881510909273205,0.638993002969392,0.473778428864524,0.373678165709272,0.885317537096565,0.00570071433555274,0.984741733159056,0.17614969154822,0.674286148552849,0.49572710389192,0.00708331843561243,0.546935376671393,0.613734987713328,0.389138870206922,0.421810885890255,0.54108395968672,0.310985344918186,0.538910533799732,0.185433978913223,0.861925928762282,0
0.601585983909782,0.905772899775775,0.458313870224227,0.454699961432781,0.40934004286085,0.619738356225867,0.611262294575968,0.686813288214236,0.422777318316663,0.54317480755656,0.384834166692089,0.514893261193763,0.421430555933733,0.693646383232855,0.592945575029716,0.628322174215691,0.439623644757292,0.93353066670965,0.528655368704088,0.482995524583415,0.189267196752939,1
0.85506148982255,0.568960346540314,0.713889022722887,0.532833867949976,0.22850540541191,0.520675042305662,0.189137185559128,0.749399494419301,0.28574753583217,0.839003027378352,0.436391680326101,0.136075181973258,0.312757687081468,0.382749317050362,0.164441510073486,0.369946217540187,0.278947390223533,0.575774470932612,0.773677063231485,0.278017389424394,0.471161259123942,0
0.468572781681791,0.249515907162861,0.527281832315092,0.75109933187892,0.217888855922554,0.868027570454114,0.632776717809386,0.709792410241324,0.461389089088132,0.262564233521552,0.0646314415505676,0.357200659613413,0.983269638157921,0.689727137657341,0.870285028438806,0.9166098687625,0.353473591159185,0.286635453950331,0.832080004282099,0.374556713848648,0.131546039548044,0
0.729656275416333,0.817043211692925,0.878204502473559,0.419355455501748,0.233017745300563,0.86593108313451,0.606480235965788,0.375058782065566,0.944655950109923,0.956663452512841,0.715926437212154,0.608490691711754,0.247489563987291,0.87000146388822,0.0879180092471967,0.175275876356537,0.132153244864215,0.973930279688744,0.346530552970773,0.175182247686649,0.783537937767298,0
0.729656275416333,0.465737400242424,0.385249550811743,0.349253566175638,0.754591925508898,0.566682206186842,0.355373753807404,0.580562419919208,0.302449774090094,0.0747147821829213,0.1398309266265,0.39561195320078,0.791422955640101,0.62413321703885,0.379464692925284,0.484154012791946,0.729894535025181,0.472333131122095,0.493329050240264,0.794764408385804,0.00645992065552604,0
0.431651235745718,0.87572182878843,0.617845097078694,0.680272384369718,0.0474224586255058,0.979305953036155,0.869597760313298,0.557014788901565,0.848130605577737,0.407467682868859,0.49572710389192,0.908995219849992,0.305400076545075,0.76597459101508,0.311446897437883,0.252337350124015,0.147521641481613,0.787567681989267,0.102318446528406,0.0741642216976386,0.649833663281908,0
0.756894193424487,0.187444464566127,0.223213415817862,0.957335429097847,0.143409284214553,0.696341522110268,0.0370290313560274,0.808970330290708,0.00874701863049278,0.290594138242125,0.197665046651966,0.053139810016574,0.208447266163355,0.780290297001633,0.580962757847744,0.170843737304396,0.104736462618691,0.150312070929453,0.79020595077584,0.0584285697334517,0.437398669879358,1
0.00602682857456285,0.6705199997037,0.880401230423953,0.251052307314038,0.158762525050967,0.306559340716978,0.788046737598044,0.0903455703957483,0.863691926341297,0.790393367697926,0.796878851324283,0.729414386930912,0.174646076492323,0.237872277714936,0.0658203008757777,0.0385091920490113,0.120709222352619,0.859260565763107,0.47833699195362,0.186298343063858,0.611289414931255,0
0.904750244189724,0.0458563450292477,0.0557588379204827,0.935532782628557,0.845876163941171,0.735753541475881,0.372472312383999,0.436375220359276,0.00430441068778527,0.0747147821829213,0.0859599179157536,0.446443793878594,0.38741324185935,0.841723938865364,0.540404943699811,0.420053920411397,0.916248437291777,0.0691645532662724,0.355712658627393,0.9174842083422,0.251949611438044,1
0.428132321986185,0.724031734619749,0.420698630187658,0.987903149885947,0.835601081083955,0.599572955635182,0.285122830682629,0.620342990231286,0.522485785629937,0.160640431182812,0.170661341409022,0.704860583283258,0.00999318002023699,0.826397409738389,0.131734116047892,0.0192618755782783,0.286846223258101,0.344589313631369,0.299533397316323,0.497549274582053,0.63491802382022,1
0.0576691477917428,0.724328129804912,0.803159376254565,0.88030860728283,0.936120602106963,0.547510313317999,0.590609574456922,0.1632057207337,0.538171081105815,0.538007881371469,0.810652499410153,0.253272318035392,1.0,0.611235615603645,0.415119507753655,0.329286009172179,0.723938208396789,0.857146313265485,0.120698029861677,0.468867686032743,0.363372241223651,1
