Timestamp,Bid_Open,Bid_High,Bid_Low,Bid_Close,Bid_Volume,Ask_Open,Ask_High,Ask_Low,Ask_Close,Ask_Volume,target
2011-12-31T23:00:00,2.44399,2.44539,2.44399,2.44539,0.0,2.44541,2.44701,2.44541,2.44701,0.0,True
2012-01-01T23:00:00,2.41704,2.45459,2.40916,2.44264,41309.1303,2.41796,2.45551,2.41036,2.44389,38892.12,True
2012-01-02T23:00:00,2.44814,2.46098,2.4393,2.44419,135870.4204,2.44942,2.46163,2.4406,2.44611,112744.5899,False
2012-01-03T23:00:00,2.44378,2.44627,2.42548,2.42973,169244.2301,2.44454,2.44778,2.42649,2.43169,124707.0206,False
2012-01-04T23:00:00,2.42765,2.43797,2.40178,2.40747,125221.4088,2.42873,2.43946,2.40306,2.40928,109871.7906,False
2012-01-05T23:00:00,2.40414,2.41375,2.38416,2.3858,185098.9015,2.40508,2.41464,2.38477,2.38632,136124.9992,False
2012-01-08T23:00:00,2.38464,2.39442,2.37855,2.38546,175414.8774,2.38558,2.39522,2.37971,2.38598,131740.6708,True
2012-01-09T23:00:00,2.38489,2.3988,2.37931,2.38603,162265.9594,2.38575,2.39962,2.38044,2.38627,126099.5604,False
2012-01-10T23:00:00,2.38475,2.38758,2.35368,2.35691,178027.6294,2.38548,2.38838,2.35447,2.35848,136353.0814,False
2012-01-11T23:00:00,2.35521,2.38108,2.34907,2.37246,119658.3994,2.35549,2.38251,2.34991,2.37276,120249.6593,True
2012-01-12T23:00:00,2.37015,2.38613,2.35043,2.35632,185097.0292,2.37047,2.38672,2.35218,2.35721,143884.6001,False
2012-01-15T23:00:00,2.35234,2.36001,2.34,2.34527,140396.3405,2.35338,2.36193,2.34148,2.34703,103954.9595,False
2012-01-16T23:00:00,2.34667,2.35864,2.3386,2.3457,159928.4886,2.34847,2.36148,2.33936,2.34706,136385.3907,True
2012-01-17T23:00:00,2.34328,2.36281,2.33995,2.35433,173678.5105,2.3452,2.36332,2.341,2.35487,143339.2998,True
2012-01-18T23:00:00,2.35452,2.36915,2.34728,2.36623,164547.8997,2.35487,2.3703,2.34998,2.36799,153708.4107,True
2012-01-19T23:00:00,2.36615,2.37447,2.35877,2.36392,142733.0996,2.36771,2.37544,2.35962,2.3657,119364.0014,True
2012-01-22T23:00:00,2.35854,2.37765,2.34964,2.36353,124788.0016,2.36034,2.37842,2.35174,2.36479,115324.0491,True
2012-01-23T23:00:00,2.36442,2.37935,2.35766,2.3727,137710.021,2.36527,2.38012,2.35931,2.3734,120983.6992,False
2012-01-24T23:00:00,2.37245,2.37842,2.35954,2.36683,130570.288,2.3734,2.38018,2.36051,2.36831,119310.6689,False
2012-01-25T23:00:00,2.36476,2.37598,2.34106,2.35033,125786.7702,2.36549,2.37772,2.34228,2.3526,131024.1778,False
2012-01-26T23:00:00,2.34951,2.35305,2.33447,2.34501,138858.2404,2.35017,2.35429,2.33523,2.34564,125667.1212,True
2012-01-29T23:00:00,2.34927,2.35525,2.3369,2.34609,163114.5905,2.35029,2.35619,2.33911,2.34719,143404.1193,False
2012-01-30T23:00:00,2.34598,2.35475,2.31716,2.32449,151762.1412,2.34704,2.35673,2.31934,2.32536,136761.5707,False
