feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
-0.2622822415754476,-1.4590444906721136,0.5864189205279957,-1.3448748158820316,-0.8702569512733398,1.0164551343507722,-1.1526822162304762,-1.1017472857168664,-0.06693517199794653,-1.1048428369762844,-0.1988222862834024,1.1496004871537133,0.6693534193388483,-0.18431205301285208,-0.15900846133362723,-0.526416088521903,0.9513299001804796,0.04865453103718127,0.3235102704066289,2.0679418601932205,0
2.119148224516698,-0.8513116718199526,-0.7686812472999752,0.3556972241991719,0.5245600607366067,1.1635344107850931,-0.9725240142029249,0.9828894306583025,-0.04089938603413623,-0.3894005359754513,1.5353975215686568,0.7881222552269476,-1.0755612979540858,2.189062577407425,1.654033231037677,1.7952786387609765,0.5391933209902722,1.6952887496932405,-0.44449713719286815,-1.4021521459578234,1
-0.15782584024990812,0.6142985141546122,0.7710876535195188,0.7334905485934783,0.46378751005952734,-0.5659862669038207,1.868336152770376,-1.2219119021385385,0.578147254551804,-0.3491324037020645,-1.806224993531883,-0.21208482669629727,-0.9912550703663745,-1.3845667148579959,-2.2964050888465937,-1.2050803961370729,0.9983868081406222,0.168010943795452,-0.009533865742350947,-0.4210117674997088,1
0.22406472520849216,0.7275882915497773,0.038065986057708286,-2.221354698075072,0.697466213364371,-2.342066686499232,-2.3939437428586587,0.7569257978762116,0.1770022048013913,0.0639354113712409,0.5170450107847195,0.25600250408892866,1.1301940039846377,0.49838217892062087,-2.104453476023678,-0.7678681203043469,0.9406420465701197,-0.6638886072505088,1.6590080684538402,-0.9348241900702956,1
-0.15586922399502529,-1.1303459490921712,-0.949460339872777,0.5344114733286593,0.4991663332477342,-0.09836751130938867,0.30687821499854934,-0.33014632442251396,-0.034698560692154205,-0.607274315165589,-1.6917420611508427,1.158656762993339,1.9490670632793308,2.689811459102767,1.1871860686099722,-1.1387901422665636,-1.0438681715095541,-0.5282941479369863,0.6188132149155259,-0.7352203620247257,1
-1.326136137678444,1.9301619579252416,-0.7743335645846149,0.5733937004254429,1.2668530813259593,-0.17522905770870698,0.0033056467590530368,-0.9339244619625477,2.149096021925154,-0.7938137656013752,0.8183712096270097,-0.11653645162830867,0.3743589392901677,1.7859523179098244,0.5507523488506442,0.7963269963503226,-0.2707195596834346,0.26546387105554436,-0.519126361645831,0.26882517599151784,1
-0.33910597419607535,0.6280675836657208,-0.7553632672812116,0.14014564017547693,-0.8988854549326859,-0.7125457315297148,-0.6969706741658115,0.8646012940944675,2.1621521383113054,2.4696582553262,0.3423783751114577,-0.6202966114260124,-0.11502672475943419,0.5079058212585845,-0.11642412528007619,-1.132203652758848,1.1185569291625617,0.6014037680057139,-0.15227511986503336,-0.6118695618285153,0
-1.6165284967054692,0.8280212405452761,0.34906143419699937,-1.6505816534145945,0.030457405893442,-0.15175412143137906,-0.9752879439008566,-0.25589930969302543,0.9047371788131219,0.89075763425486,1.3925904483802216,-0.3984948385685238,-1.0008723507881445,-1.6630166300664768,-0.4690660279506377,0.3064166318802358,-1.0570064066095113,0.3801521750012108,-2.1775317239958953,-0.8319642231069038,1
0.7524735766786234,0.304952867405145,0.34280420655451244,-0.7804464622124192,0.1857486058692792,-0.14202913656015512,-0.6701376748108371,-1.87068620159355,1.5542411424985898,0.020826537698532762,1.2720019999228156,-0.12223556599391859,1.7049648033473257,-1.0805526174257483,0.017578146587682118,-0.567163004512294,-1.5181086870139509,2.1688625441811844,-0.26018248137023403,0.8011955599712487,1
0.7884110646710006,1.1666568328734075,1.4281853178767843,0.39667775251698834,1.0080010304973595,-0.045278557400296605,0.2706317377636221,-0.6656671740896511,-0.8875774920886254,-0.020386861957059476,0.6335443820231651,-1.1146708944672106,1.7344855547226017,-0.5394219449255543,1.6761868759632523,-1.1352251030115195,-0.5679836852857396,-0.5851090679110335,-1.1737524303828837,-1.3117738706017896,0
