attribute_0,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10,attribute_11,attribute_12,attribute_13,attribute_14,attribute_15,attribute_16,attribute_17,attribute_18,attribute_19,attribute_20,target
0.95128629488093,0.438487062308927,0.490252849680083,0.662282004146653,0.882476818707017,0.681984878345831,0.134764935297591,0.842679331533493,0.0639730895860142,0.27839531369341,0.102102335203043,0.33494665078089,0.786450936988833,0.545541372263802,0.901575487512545,0.95953025002777,0.782744481036274,0.425570501709641,0.25816888676308,0.794777486903561,0.277950502769959,0
0.174350537835377,0.201591219900943,0.107334275259853,0.919555844447354,0.948505881737963,0.977117918599116,0.804520456487891,0.110798340931662,0.863691926341297,0.11451816901991,0.278307109891737,0.846834570709197,0.676861275483629,0.990327828312906,0.232954998323153,0.277785538880684,0.975286610164921,0.147154799772493,0.0933376084745007,0.98699404345663,0.51626131259567,0
0.799829110326262,0.407975996653396,0.512131646553416,0.941659681947194,0.233017745300563,0.895303267128545,0.741553799882648,0.938957451595947,0.438568275819287,0.65230586926031,0.77164163824627,0.695673067496479,0.598837335381033,0.989791981008221,0.391239226881289,0.924912071291028,0.237540810181413,0.857146313265485,0.648349684679762,0.42344230977553,0.77221070751431,0
0.898249262333248,0.1257248703049,0.179933646848998,0.762433713361142,0.545837077833423,0.335099576289924,0.461806618619475,0.856145405167493,0.431204670583836,0.486581734316115,0.419273792606614,0.627402343997795,0.578835838104304,0.631277223445234,0.596934701244585,0.527845732930523,0.6744934675963,0.110703587993912,0.267649874586085,0.609594133529548,0.407972561865082,0
0.526170610420512,0.850656053119804,0.813287425958866,0.491923757874653,0.794609794971995,0.45443609159107,0.558287175498981,0.753281865165562,0.588193607103438,0.318391400160057,0.230136408133839,0.319659873498166,0.411895589496671,0.270372781335294,0.385130788391444,0.267709652140316,0.791244253786551,0.783716361631606,0.739163076258787,0.599574914402099,0.221157929146198,0
0.779522958821881,0.496853263715308,0.422302522965282,0.0165892112449902,0.31134360269021,0.351309059931233,0.399679714323988,0.505908631937058,0.824592622922081,0.0664085769212386,0.0820680395007754,0.40300081428059,0.106037695312226,0.280776897132539,0.00528818625916277,0.143531130684826,0.471463273279223,0.14448931255433,0.601115000750709,0.217396448724988,0.389663824655306,1
0.164252468883044,0.453238869251258,0.158051955756332,0.133708420255198,0.729926762037902,0.198341740707191,0.482465757012865,0.214522719438331,0.329840144663399,0.357901451515458,0.586179796956924,0.13654900158358,0.687526143712616,0.0798849063967753,0.702466848367391,0.381279329494773,0.809987795341596,0.347614467028751,0.447036651756354,0.615679389777238,0.463624393751179,1
0.321057719747146,0.09215445942069,0.486706533325597,0.318833718185121,0.956888370803031,0.00810063504881155,0.527041101234951,0.381430502123115,0.614496960210392,0.861462250746934,0.942813427821896,0.0556797801211733,0.838940384934131,0.30394463767399,0.922179053019911,0.770411453748338,0.854634507020512,0.470858103448751,0.973015619075678,0.879490745851136,0.890813288887866,0
0.345258970664828,0.86267036834422,0.577968543117004,0.495226491347849,0.127948272249158,0.844263471122071,0.472062040663521,0.526746360367703,0.491314527176142,0.486043010120508,0.284164647225074,0.658888518528344,0.670667556991999,0.707347279950606,0.295610429490213,0.37253189153409,0.0998328082946345,0.478577275459517,0.301778949755561,0.154581909029791,0.791823709624177,0
0.789353914628631,0.818756818726998,0.297283515141124,0.242034297136427,0.579381207467981,0.529850106611324,0.233941182719463,0.580060554804969,0.298769698938055,0.286971307412608,0.313153878432876,0.439580582060684,0.506970042465278,0.377983638462658,0.375201966595603,0.516095284378523,0.542856046386299,0.448859885027345,0.844850142187458,0.646150263849118,0.330534204948841,1
0.12323259481803,0.0935725753970519,0.383225067604398,0.510784023326399,0.40934004286085,0.306559340716978,0.546362266857908,0.0584652420837655,0.534239586104799,0.2115919575992,0.334089480464017,0.0858312005563866,0.871144794152166,0.359438591732397,0.898234384007003,0.771235931160485,0.598480494626707,0.543037393333547,0.439746825364757,0.36247592428318,0.491372224471422,1
0.364465582196706,0.116669383543221,0.415690330665487,0.796714851898925,0.143309771710986,0.637306085682521,0.134820739052802,0.644723907881352,0.316702698399008,0.341002183186123,0.193429162804987,0.174788111157374,0.497348699364193,0.794934248110859,0.271394276690593,0.150197659350938,0.132153244864215,0.40507377282131,0.673261824863042,0.251769587156478,0.342766795533919,1
0.978608911126673,0.0501233824664213,0.0398460950117108,0.032810747923474,0.452861362801241,0.0597567463659444,0.00570071433555274,0.987122980171549,0.0102755081572711,0.305549580286264,0.270103244899748,0.0618290258735927,0.870289235731602,0.0219893610645214,0.847091518872995,0.819352371229799,0.472389873767957,0.0151984634322956,0.99299304263268,0.69212719435692,0.0364942573707207,0
0.815785960275836,0.358836225544522,0.630739695445478,0.0979099126859816,0.767015997083274,0.273075749982063,0.209847179968796,0.918447472124935,0.330191773015161,0.995887244461868,0.829539221155635,0.00708331843561243,0.784446684674191,0.133020555559255,0.385117862042113,0.353827992650633,0.525963079638229,0.501781497558267,0.96886975098073,0.588058711553859,0.688594651460598,0
0.61465183205268,0.127468694230108,0.187408409372498,0.386410802168625,0.739317904553603,0.119733555795824,0.097759141464664,0.86206284970844,0.215227583688702,0.503732614715259,0.339258107410559,0.0831542675338486,0.597330342800228,0.265087651347728,0.79880015463507,0.754840598413698,0.718466754127523,0.173754847577699,0.675703709755984,0.45072354520179,0.614686779459337,1
0.756387399951383,0.30767682405215,0.174324371194866,0.197708268521372,0.326806014689247,0.136271975308543,0.220861183831555,0.805654762869732,0.0851745315907073,0.513524092652304,0.489673253463671,0.246283518430307,0.297402666504878,0.223860022318647,0.244172070142056,0.0683920467664979,0.54108395968672,0.362784906821176,0.875785549734598,0.616676964464362,0.718342783280105,1
0.847141436049835,0.848315013358324,0.713622027120197,0.936810321764316,0.874773786418198,0.847065282711356,0.506272178182325,0.929409398648963,0.690409595438226,0.928498219723804,0.783672476431068,0.803612332083463,0.32016119664208,0.811217715378271,0.325394123858209,0.19404687054187,0.795295606362054,0.518893465805096,0.69524625871721,0.697159998334178,0.540223454574648,1
0.95128629488093,0.50053813824518,0.308417545958617,0.3165045485691,0.954993260096472,0.0411879420070846,0.0481850337943589,0.935106059418893,0.00874701863049278,0.902283440495481,0.839959851506157,0.355261726044176,0.870396566960098,0.000178987388918116,0.964131938471125,0.535190663119455,0.975312434174763,0.119887429834265,0.883172200469629,0.95992398311109,0.87639210782364,0
0.232146356546893,0.832648594258673,0.839939363164336,0.739798269077606,0.0825053353473053,0.787181455010188,0.914227116075564,0.187302176442713,0.917768512192368,0.878437904784601,0.955170699726218,0.839676744446226,0.283594674519268,0.818432582417739,0.0847748509332329,0.246641110315445,0.0493068199537372,0.884310148967452,0.429524715330615,0.130777962887925,0.789693988113286,1
0.667344974070889,0.404000611697737,0.232140674041395,0.168348726789524,0.587805084044413,0.255240489169654,0.255471766524318,0.751376882921922,0.18728426916605,0.322613034504543,0.229546088546883,0.335241034551563,0.763569405385603,0.223860022318647,0.655066717091102,0.758796488637087,0.596232289469643,0.263252776369925,0.842971341395866,0.499012794489806,0.471893712526532,0
0.363763371067653,0.150624048594217,0.0908301210723141,0.855044509819751,0.977364901040195,0.718009859310825,0.32081543639402,0.415117252885636,0.245290661284865,0.471841895646142,0.467404543145324,0.458177637732794,0.167763156892855,0.824167492358289,0.240441607942241,0.232243093198313,0.845988512848891,0.263251612401707,0.156359178057642,0.861681089646838,0.519530217131238,1
0.249180489654314,0.963760240056307,0.594524592050112,0.152290830059099,0.307219292350322,0.679028302153161,0.936178043236652,0.248195471452565,0.942176146004222,0.676423931106853,0.830493289148981,0.869247398857931,0.0379022994649703,0.429499140337291,0.0820619771403983,0.471954655975414,0.524587435259231,0.930485357508197,0.0816829633437707,0.381029659115649,0.72530832523721,1
0.18084245384346,0.486481985998111,0.788944518604731,0.967849795694648,0.973546159840645,0.557806676103886,0.757361182414633,0.380664704516465,0.896680556162148,0.192453926784164,0.0781027414151289,0.839369140149685,0.902247672474797,0.721711906084733,0.766731039074314,0.431347747750871,0.968680556451137,0.413056591000236,0.447902106920972,0.998060695282556,0.132584724946515,0
0.70822087681686,0.303550211883854,0.176351315262499,0.260118880315114,0.419102666213056,0.179055614944784,0.140378152776222,0.862623153066079,0.125785793542194,0.364606354420262,0.599029076810608,0.362811626681184,0.77783908307699,0.30394463767399,0.769095784507373,0.586026424207233,0.463112738919964,0.113272510051344,0.851657412392532,0.483437062711047,0.796484938471301,0
0.421281944214792,0.83878156041263,0.82756916019552,0.78262097296209,0.247680313360878,0.989692002674305,0.46795751592563,0.248195471452565,0.383818489618342,0.627222499106702,0.759834998362946,0.561386102214128,0.276143270986803,0.719643718028729,0.379190499020574,0.339375588231652,0.492410890947879,0.864838935013872,0.173703587793692,0.725048924324918,0.482257390495925,1
0.552851559092219,0.749817528839167,0.637107550629763,0.0165892112449902,0.198005751180893,0.151092818293381,0.563085027046746,0.24672474236656,0.84061631575693,0.943081517059662,0.770208078077586,0.803276412505781,0.183903608150619,0.130859373141897,0.375293988804503,0.566334944771399,0.139453811249467,0.617923454473792,0.257535532700133,0.307545719896188,0.77221070751431,1
