feature_0,feature_1,feature_2,feature_3,feature_4,target
-6.071732299967419,0.6128622327590663,-7.1768371869245335,8.339301164687315,2.705632352545725,1
-7.315235896464029,2.6129750037243227,-6.369990802984115,6.508203754026837,4.891597415742726,1
-0.37155167597022987,7.132690732933588,-3.7485735257050057,-1.926602999563398,5.75855180105919,4
4.973524249424058,7.627395045079604,-0.8540166933756858,7.455124992066047,9.102790434826074,3
8.523465880930859,6.142889439432538,11.600200957210697,4.3542525653049715,-2.3581851926765047,2
5.915943419882203,7.6913983269570965,-1.0054681206179634,8.84665428691908,9.760248891977753,3
7.597265158120294,7.870986181600588,1.070071995508242,10.756159524886794,8.877772870523128,3
6.04741489629569,-7.783106722559907,-4.09824761946325,-3.4491586833209844,6.003246313659451,0
4.392204712482202,-5.436580151862873,-4.8579513207240135,-4.236284576409387,6.105265302815294,0
4.742293635773174,-6.78215758201804,-3.2626124005892088,-4.587858862111341,3.5211475086645248,0
5.37307723260936,-6.164030749491297,-4.052551961269215,-4.496717894009141,4.7006078848200765,0
4.430066884645974,-5.233030997600057,-4.038023005260367,-3.080589902546739,5.492627164436117,0
-6.533422333378103,-8.576356403642968,-6.770413329028395,4.575468984087247,9.667916434725434,5
-4.884795974554273,-0.33101435376698474,-6.821204845249617,9.534824664403294,3.555388236849332,1
-6.827458529215859,-9.258965046023627,-6.000629849523464,3.7931061639885275,10.061903660629408,5
8.274466824445701,9.32891569894286,1.170191867857624,6.955338124547502,7.9621794886114134,3
9.091705143294764,8.933746519003348,7.058060572396708,4.531851358621372,-3.80503625538509,2
5.934790682147926,7.932284527662074,0.4410578437094793,8.20042940890823,9.615661621346879,3
8.09733627236124,5.857812779786423,9.62792456041744,3.704515709698141,-4.925163498694566,2
6.747595394159868,6.277832141671508,1.8847588794494345,8.801139094780426,8.609111990197775,3
-2.916216324530428,5.271287392440546,-3.8461835839105194,-3.351149162413125,7.50942726357882,4
4.2222141057222675,-5.739085013469378,-3.253893352832111,-4.258691661042908,5.804782775794292,0
-6.160122292033669,-7.5606180002771355,-8.053402046534996,4.539040241458329,9.46447473363646,5
6.773171287065946,7.075329958351923,-0.5636686420512146,9.679690094475202,8.580112163548657,3
-6.606202996822603,0.22774591864767824,-5.583651675027508,6.765534251106336,1.6768126732091049,1
-0.8891751242807138,5.554221304352699,-3.077212266457262,-2.8641526882000248,6.67521987768763,4
-7.037141113751484,-8.969189268417106,-9.261162767625335,2.8025370158629697,9.831968923526667,5
9.230892673417914,7.835670965669868,8.641772802876574,3.140947057789964,-5.645028840841124,2
-6.364790657527966,0.89897305980841,-8.013685201309901,6.128220927924747,5.106253952124623,1
-6.9245632580979,-8.898218264686445,-9.228377321662569,4.021255406636506,8.816173332296026,5
5.019203109072735,-7.640753104616816,-4.6379755571366905,-6.20487672526508,6.545550976226624,0
-6.028817954831835,-9.86223042525183,-7.2355208024036575,2.9661716669626776,9.092899306517705,5
5.837416268707697,-7.631291915345207,-5.0348090862234525,-4.538587543954746,4.624905833390429,0
4.008655691772253,-6.28195048548663,-4.909802235865119,-5.542375162506852,4.244799619074498,0
6.421247632624486,9.659765936826611,0.021143588109377817,7.620212358111933,7.649124375537175,3
-0.5037107323779177,4.473439589809496,-5.219759528586384,-1.8378977934744962,6.713659989604027,4
9.440872917959483,6.157797783468883,10.446728154053847,3.910448201484337,-2.754317825565498,2
-0.4854235234065606,4.955238901909301,-4.670704916397437,-1.9867196802421077,7.967911869828663,4
9.019753035225627,7.400544190375277,9.556260765866998,3.1591455387940233,-5.312571587573103,2
4.545048894404683,-6.222883773496617,-5.862414425100897,-4.507749685611129,4.581274052601684,0
-2.035654796689661,6.6246326580830965,-3.012555215452209,-0.9344425651316906,6.782121377660622,4
-7.618685136853164,-7.987647566633434,-9.25244166803618,4.70211151372509,9.675416302060842,5
-0.27251956491150175,5.2919464317434395,-4.154684254335808,-1.4653489338102772,6.9941037463555915,4
-7.677042202064713,-8.909100217784886,-10.770585556168076,4.019789444618118,9.297397267808625,5
4.620664860751884,-6.1010615865499185,-5.503973187510183,-4.25915306618196,2.94224632753093,0
-2.9807252522716445,5.085183365257193,-3.980550930005374,-1.405532053340416,4.421126130024216,4
6.010771553475304,-7.567108948772706,-2.719631203999819,-3.6617758811307497,2.9212246039078194,0
-6.027781931287237,-0.030294925984619026,-7.38532153440311,8.522620672895048,3.4398117903075676,1
5.020250145316018,8.160171332939676,0.9133303370523476,8.925825082862959,8.517385923270435,3
8.47522367270888,6.2585150763010935,11.213659118152226,2.843669099090368,-4.79328502618912,2
-9.700611726325192,-7.714922562769207,-8.900860990387674,4.201777154051057,7.948439765881581,5
7.201646758877521,8.37068541120081,9.132185045465889,4.666380289332789,-3.978279798677042,2
4.688701142594232,-7.496379492807401,-6.137518796073783,-6.851219934057356,3.564009272582007,0
-6.61247488067392,2.196920484750504,-9.384669424317488,8.271790048716047,3.4236971826780747,1
-6.337189777160892,0.2588459772028565,-7.8088903150727385,6.7612245646868105,4.941035269144548,1
-8.173698719553693,-7.875715561940197,-7.701895700250679,4.139668021316512,9.541639939246469,5
9.474161869665195,8.744827269484766,10.180615631042981,1.8295105715719573,-4.872976891641319,2
3.866433403898936,-8.550997585232478,-5.185297865549359,-4.586712354148391,4.330228396917558,0
9.574940847439766,7.12301197678485,8.286377471347254,4.5484715212140525,-3.576718104812108,2
5.341535528333711,-6.413826365810506,-2.559999695140267,-3.9463534557746893,5.159090432596891,0
5.444142868834809,-7.560073552516985,-4.339828000630555,-2.4687060850477627,5.704142406129554,0
-1.923828888876818,7.921117417857888,-2.792152067235356,-3.9741520444494585,4.031559969405888,4
9.514431421771164,7.028252251648194,11.549349543669257,3.3246278319627716,-4.960693960339643,2
-6.549850256088094,-8.532805280551267,-7.42972989002262,3.4471866573516845,8.912813565241754,5
8.143291000113264,6.410399292114346,10.323333406463764,4.683447777419943,-2.565885303965711,2
6.635612389689037,8.701973199143433,0.35364133604069925,8.39584806756296,9.748424598085817,3
10.93429921983876,7.848694860809467,10.02382080913916,3.4542878630471403,-4.746043296931992,2
5.864194796564511,8.836535825483692,0.18669821821776367,8.396432711759543,9.122475234503465,3
-7.403726594422833,-7.959543529955546,-6.350798869998261,3.0251366231737467,10.407237067239224,5
-6.597998734050865,0.6530480889895091,-8.509448681140332,6.7724212998972755,2.7191213798351663,1
