feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
-3.9151706886178044,4.79065347702581,0.8925491266468863,-4.389134216361687,-7.7457910181927545,-1.3155009744839123,-2.679759233290806,9.860182777720258,-7.337205518351362,7.177395416233899,5.766064787121932,2.858054324283911,-7.056064540874571,-6.480028492801805,-8.90052564709496,-7.456550201012659,-4.080219976913908,6.56686994373595,0.0941994196673532,1
8.72526158248588,4.637734573621662,-5.6415644120324195,8.335518282411304,4.774313052980699,-1.973033524881205,-9.217896285365672,1.841983373577423,4.054231738991583,6.073963113425874,-4.775122782879611,-8.249788148264193,-7.933361626028188,1.651305571224607,8.326201715140972,-2.859368321878142,-4.08631701188204,-6.194733237020025,5.548430018942902,2
8.912879067805605,5.317504205509373,-4.614999590183671,9.182165108529082,4.400040607649223,-4.911933862745883,-10.324135755490095,3.008754587367161,1.8674681386103438,6.530072969225708,-4.279577372393639,-9.214255105035765,-6.372519219867089,2.251763110570385,7.172704295983728,-1.671746780107837,-5.324783213519513,-6.331721656346537,7.637588084659722,2
8.28994451834038,8.614439457863291,5.923632279419536,8.893737251756555,4.946914416892937,5.868857625554866,3.6251872782628056,-2.778222557437414,7.213854142023052,-9.450953193513907,2.829506062415137,-4.015555430264988,-5.23472475624627,0.3235664603257191,8.439843857478742,-5.289521433442652,2.444629232399317,-5.508918443332682,3.913056647335288,3
8.629374367501475,10.003658319437697,5.235444546781811,7.2552130815581615,6.767706612749421,6.403957895660468,4.89033095658606,-4.146324006998392,9.111968150442223,-8.655067499520541,4.61995904993379,-2.42702210019813,-6.625901964628979,0.5791950613342589,7.629900686576689,-6.436668846394838,0.9343543282037815,-6.272485885149016,6.713926904395078,3
-5.361768339766535,-2.746958973563732,-4.835946404603177,-2.9130485117609717,-1.9936475904973412,-0.7845877914393866,5.296072748525434,-8.93435251851441,-9.921391625693463,8.976199122821457,6.90346742957967,4.543111582588916,3.626052697288499,7.443517324155195,-4.658913453824455,-7.492104986898408,6.9203407597349464,4.230855045002264,-6.203137162724836,4
-4.6868956631871885,-3.066306923596618,-4.35067638122837,-3.8104377206271116,-2.977690446838997,-0.9501205426301591,4.911640441530727,-7.327971631593415,-8.477078436515376,9.822507101288613,5.786433380305736,3.685550793333185,4.4907784991138655,9.179491295305386,-2.076867144527397,-7.455893938047505,7.087937952285232,5.159284609906279,-6.441810680973499,4
-3.893172423419837,4.113600373998017,2.86641741703321,-2.474048579249189,-6.8722277717628,-1.8381830915917263,-1.7918925581616383,8.566267496523476,-7.163273029492247,5.806311746506092,6.418179564386401,3.449429873776487,-5.217652868958782,-6.127245251428331,-11.606261745101742,-5.952849106462677,-5.438553861030276,5.995022788074116,-0.21389486297226992,1
7.867230628285643,0.21416935895047162,9.335129703774593,-5.972650455548096,2.1352336250193744,1.3941959756193187,7.845954935416719,-1.939702662636421,3.357743058331665,-7.427255688538279,-3.8166170357444416,-2.225848942706572,-3.8437826812608176,0.26969227224890235,-8.995529637015093,8.876694991385527,4.999456689157396,0.155501342290275,-2.411585477524401,5
-5.033534119443733,1.036148843228065,7.588488004960904,5.292946348997926,-1.3416315930442813,-1.3729661951761818,8.515571816391024,-6.916569081710564,-7.831117357467538,-1.6376386589962109,-6.0966302376675365,4.273095728774452,8.839211982652172,-4.53104115411657,2.84714662404349,-2.0500039644346373,9.327143856684652,-2.5004519825783436,-1.4751537855685308,0
8.517375474809526,1.229756725061485,7.715163566407046,-7.126308705590819,1.3916938719764145,1.288129714907197,9.670070428466476,-3.770414561955157,1.1326300156430413,-6.670038906940018,-3.5510369184926938,-3.318387216048724,-3.6352726340465047,-1.652895782850179,-6.324149760394718,7.92315244119456,3.9957805468121865,0.9029065091137336,-4.234353550542994,5
