feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,target
-2.9944634915674078,12.000436656670159,0.42974857709491265,-0.5091236310146797,0.38895161385791516,3.113325287939656,-1.8864440848651893,4.598139967028081,-2.093384861131858,-0.37767870608656523,-12.532106537864788,3.0863488817273304,0.3282639728465164,0.8948502106527494,0.5263381495557311,-3.3417605541682143,1.3749347822278941,0.09719479317928759,-0.4369849396378661,-4.271451027901531,-3.8939379368767386,1.0758831839801382,-0.7444777184086511,1.9384587716622828,4.263132666491964,0.3812010513268574,3.068793870423653,2.9899516018197554,0
-2.2706860372664224,10.301067589374492,-1.8538807200575138,2.8766226531870243,-0.6153962586822883,0.24368590602562057,-0.7751571795257199,-1.9429439454293398,0.07535628161729457,0.9396208734846825,1.947505721688239,0.714821431560231,-1.4329087349438254,2.224461706076901,-0.5317179424256994,2.5256932245108215,-0.6378996680746132,-3.338045914852209,-2.1647728133488884,-1.3381520870666797,-1.5989359740406188,1.0318295324697206,0.5173051428732794,-1.0685545567706478,-1.1406929450753795,-0.12863081225630194,-3.5591748607260856,0.4325056795837876,6
-5.1450183409923955,-9.576950763677878,-2.7089070435408154,-4.61241024726185,-0.823006462535081,1.0816817065512248,1.4526507744404715,1.4119462852755593,-0.18772434661950976,-1.505123029778256,5.675313135006419,-2.0828727229844874,0.7072699088142316,-1.6774335983274442,-2.0317509543785985,0.2572483821361422,0.47645968747877576,-0.2839130681119655,-0.564271800297427,1.8187109153308298,3.298570000214805,-2.149647823512569,-1.3952983639735215,-1.7914182800820346,-4.88047001524344,1.0324484224701738,2.6838046049087607,-4.185039430488181,1
2.5554090386155233,-1.8987098133298994,1.6060550838262901,0.2146336152544842,0.32498636656385105,-1.2627989431616429,0.32818001035221545,6.0944803974313135,3.328935589876008,-0.2567560218995862,0.9986793994751014,6.027017955611588,-1.5637402175081034,0.12632109335492392,1.2898302864926894,-1.4238313297667173,-1.7563479313075079,-5.566413774204028,-0.15629188646570324,-9.424300701509424,1.6362320608952294,-0.1745704560566077,1.3491691469577023,0.32946005071138385,-0.18132410985617797,0.819492005345316,7.865123720520646,1.4161935174928755,0
0.6325299952707248,15.541373936404536,-4.670008453960123,4.286633257609564,0.4175525289217858,1.2934233961716644,-2.811404175519389,-0.6633509298793931,-2.8564288207460793,0.3935567466092436,-2.6419873211992773,2.057107113023455,-2.363927488156049,5.400670600170302,-1.3720273656467914,-0.8323205447133655,-5.700082997277907,-3.8832563440614334,2.880257455801159,-3.0553661156728884,-3.8184746583346474,0.9154661729064995,1.167334177400055,0.7589651396774354,-0.5107830218181322,-2.1929997514833715,1.277428005334236,4.03226655376927,0
1.2601901570441685,2.049927666367146,-1.774032668163875,1.7818704550947642,0.5820353433396723,-1.9692767801187112,-3.262873524490506,1.790529257372349,6.066899627944356,-0.043073563975784525,-2.460268485261845,6.359274303225054,-1.249513297234349,4.698719855227826,0.25824227745972184,-3.484912356684675,4.645331682742796,1.208070795665955,0.3121621139640829,-4.292585028153621,0.16261356235221291,1.3255986379594957,-0.15848773391065762,-2.479425119306844,1.6855017563603738,2.028548425727912,12.452236455617452,0.8691117367788668,5
0.3004555445919521,-10.323251419614158,-4.384574772849039,-3.5411283393537776,0.1235111157365862,-2.425994317028635,-0.10444162065059626,1.0664402929843764,-4.412843917680564,0.6487659071154436,11.372086078560928,3.562641021646103,-1.4051669888295149,1.0178488641646466,-1.0411491296492235,-2.4361996348789043,-6.532030775001371,1.931689304980078,-1.6371608033231237,-8.741612959922684,1.0939653325283976,-0.9794365514906103,1.0263804767326457,1.0285736255886366,-1.7513815879626868,0.788988903218558,2.51029461163892,-1.3724772707673838,4
-2.083071167839665,-6.451780786658919,2.239037424298046,-2.4325300894452897,-0.27359050594160694,-1.3287355096153006,3.853244618805354,-3.8134671617757117,-2.3488408813476047,0.22868132768141172,4.641554955630452,-0.37649500838222894,0.9285268940931856,-3.162278602966765,-0.11472705578736324,3.0159949420421337,0.12947157508590634,0.030406050311804655,0.9462047800124651,5.250104567420322,3.8250298216819076,0.9526052519480831,-0.7265729343302085,5.575943351503673,0.07924515434368518,-0.0021269902597347225,-8.632449188882807,-1.7177876582993485,5
-1.1856520531806727,6.179273334028217,0.9123334768203124,2.9025036447054093,-1.112801582399154,-3.6472558006227267,-0.4397720033516388,-0.30818479911330177,-2.4102991920621135,2.1855675532081555,3.4981750028399663,-0.8565847295393239,0.9944800140170804,0.4393600972775973,1.660288856418925,-2.071644657334843,-1.3551415544197472,-0.5844502794898028,-1.8377665376691135,-6.776426833763245,-0.47631993087712354,-0.5760424595743039,-0.71043839526125,2.9990874271301817,1.672002687406855,0.6679110599447805,-1.6745822424291479,1.6388641926903653,3
-4.774640951172828,-4.815612208271984,-3.428599698395631,1.9179936317651864,-1.5712937972881211,-4.631890239436124,-2.069781005027809,-2.62063027331952,1.441116928713909,1.3420246669695548,9.172595445677317,6.172146755692827,0.12939989817849473,-1.633971134186607,-0.5561661180027442,-1.515074365693647,1.5725630883953596,2.1961005138964227,2.359358856689191,-4.186789292509578,5.48642629344634,-0.5909109460336357,-1.3016345089423658,-1.3883214135777022,1.3477052509168104,-1.8865794892403918,15.504221815725002,-0.14623735272621052,3
