feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,target
3.5565072820465313,-0.8942686384961348,14.090253109765456,-1.3558515503639748,2.096334243887606,0.2175310458705417,1.3265576994708037,-3.6843065612831776,-6.172615190693633,1.0017034725058849,4.409051182559285,-3.989951926944161,3.9901700907016195,-3.5829029040597264,-0.42238252141332866,-17.815393400436943,1.4576857554631613,-0.8122373077833009,6.3454616713376835,1.8510808877875347,-3.517727173345202,-2.092952902369213,-0.6117762175793333,-1.1920209093483047,-17.503566095733877,21.741943817806202,0.21353665035029246,0.2505113183018637,-0.9710783278874822,0.7088480985763885,2.7732368140994943,-3.239787321578574,-1.429747916721129,-0.8728288510472142,5.235542011066918,-4.970569087830222,6.9009230917485285,-2.3911036038089835,-0.7313638951277612,-4.550433775523421,1
-1.318725298810036,-0.12914994060505836,-9.210105803556646,-0.5943254181050805,-0.13366481294205146,0.11085563536854656,1.8461440039390462,-4.892365961487995,3.2072754431648804,1.1038815233037935,-3.3404178741949258,-3.094222830433278,-3.6980916808546342,-0.06349566723749689,-1.74224398748323,12.308302145069819,0.19599096537310712,-1.3097235557025368,4.931735692918467,-0.6453274934481577,2.4724844913290123,-1.6258891995867406,-0.7883038536574646,1.5930563352275526,-1.0930822778801197,-2.6517255920568896,0.2599088158436411,-1.2503173957543225,0.06412686351063179,2.817853041442536,0.1633723275536616,3.5127605425875097,6.008641520780351,-0.6278050650204758,0.23623677432558277,5.510875187433782,1.0319171485689809,-1.8476354120010305,-0.12624863590920266,1.8383523636245498,1
3.3674268874160025,0.951350387065386,0.7687419473228702,-3.716296675942931,0.8905930137775813,-0.035043992457752894,0.9011455453937551,2.311530561327535,-2.657102980245435,0.5888042485678338,-1.4865734654397686,-2.7852850832582554,12.585260028787507,-3.284708729108363,0.755801119508644,-5.642928754394372,2.7705929145526325,0.4994829988878642,-3.199976246884888,3.6452550753662902,-3.1385990562213415,2.094824223430694,-7.0132246682350265,-3.004491592825061,2.952180066913105,-4.414611307623424,-1.7944601492397658,0.1978637329462787,-2.1815576945042947,-0.07801300368636577,-3.989984520073757,4.6174226257193025,-4.80699897892491,1.438788769442135,0.43245930516830766,-3.804466537986958,9.794015330159478,-4.633678029868892,1.3544225187319574,6.593029828232116,3
-2.766238093738074,-1.145920879887986,-7.6103891021787895,4.958818599979197,-3.162809187257829,-1.0146710196238335,-4.806239121329857,2.114422857070731,0.8014102829068661,1.0387841813331469,4.402173037278557,-0.9648024943310123,0.3257896559317758,2.238792084174078,0.22134029973290437,6.964933392582622,-1.6248274990565315,-0.6571200061704595,-0.06680547681236826,-1.7294041839845107,-1.0976509543058126,-3.451828190804314,-0.5503075204959543,0.6247614850769331,12.281041011526588,-12.502434964877839,0.6629129817682906,-0.2658560679497357,-2.514842281804033,-2.0469812022396487,-2.768449887022045,1.2622998683822315,0.08487778739459761,1.3059302319623258,0.694612423737613,4.307405701146214,-1.255173589564702,6.471151192595303,-1.1584967787367149,4.88764872127655,1
-1.9152800162740506,1.3449410646663837,-5.92452998838631,0.9585412863514859,-1.0573213175781153,-1.494163588205909,3.5815948138710954,3.859229954269747,1.4723711217470634,0.5823301940365372,3.608562054376105,-0.2994279226011336,-5.947833932109502,0.493397463606436,-4.099171454703809,7.514585848006033,1.9358298269542333,-0.4673676075247883,-5.186811427383188,-0.29709806827109275,2.1244935482745704,3.2067364864035564,-0.9634407314568825,1.1878920622053957,6.76252040983483,2.526569921424625,-0.014316985421608974,-0.18050506161600796,-1.4839404238934009,0.7526563123062568,-1.3128660628827178,-2.4779199878583835,-0.4770906574624134,3.1607988317548306,2.5220746047521687,3.742351103261284,2.273420391432343,14.477792250602974,-0.7102953713036753,-2.7544776092741245,1
-3.0187566909603856,0.004525693494277978,10.53490671187131,3.1497084330299856,1.6773320858239558,-0.7045965575918826,3.1292213871598107,0.9695180357949864,0.3881159163645276,0.4100054558327064,5.192221876354713,0.5633333797275641,-3.5581640778572567,-0.9455451134877271,1.1247314175085212,-9.312909810449616,3.92827009593003,-1.2400965819450134,8.404977271136579,-3.8207708829285805,0.12694477355303668,-7.3228498393023305,1.9312646956213688,2.455135695626901,-15.42065968288401,22.79526717392985,4.931995185069251,-1.4437877764711187,-3.932954773618359,0.6702824052272651,6.209248124681146,-3.8499976130231293,3.347077231725566,1.448603165669056,8.773560097123067,-2.9382475296833754,9.059194776937678,9.16603354797038,0.6071407175952285,-2.8951821991097404,1
3.582405255794483,-1.4559911383132098,3.0222015532103668,2.6917570480820863,2.010566401336243,0.9453009136330062,-3.2167591907555244,1.148578888188338,0.5011087353228473,-1.2677938398371797,1.322550738527336,-1.7892644856331288,1.737338448365775,-1.3648232687445567,-2.1672483766653796,6.205633048497365,3.119290646346082,0.7168328719263317,1.0981505246880534,-5.745910940166743,5.6597136050773456,3.092769113313085,-1.8034569924485302,-8.741010529400365,-10.796433398675937,-6.0360546384132805,-3.5407824862616484,0.5015134169860599,-1.7313091428020295,-0.6221099974098996,-2.9527431501055017,0.4427256004188125,-4.6505070178107575,-0.5401767363474264,-4.796808129411495,-2.3419082332952166,-0.25208714004998245,-20.61106688486631,-0.3185338469548093,1.2071378488200297,2
-4.277788804352567,-1.4116842139323407,5.60512968871976,-0.9203100495759564,3.337178064641584,0.5433727037718425,-1.020875545767379,3.3088442140947594,2.974088576901946,0.22840136977838194,-0.8335020575773642,-1.4498680941199305,1.676192456109664,-1.7869892081957839,3.560920056008647,-1.5779878906533267,-0.5115542061949103,-1.2448324568968139,0.7003038620229487,1.9996524822467077,1.5126710031801114,-0.39340234226782345,-1.9973848890399184,-4.29557443325475,1.9644125970695938,-22.748576016494972,4.045510042825107,-0.3998036393224878,4.470874046960558,2.4342403974868394,4.34199258094904,4.065328740547104,2.317538032640239,0.5596385550468521,2.856660916789859,0.3417074607673585,-0.3324818992329033,5.528068191649948,1.5995286579824954,3.2575720474968666,4
7.513926866277745,1.4160297932926533,0.25389595778502216,-1.5609649826576089,2.558187419150816,-0.2518844599855444,3.9589350860028723,-4.400571494439587,2.8469955615253224,1.9999874591481281,-1.9292920167995682,-3.5202720434484704,-2.513889661506001,2.3050511452813764,3.324899550364952,-1.6889673870353503,3.7186459001928425,0.5831322372994984,4.666941634696981,-5.130031643626017,-1.5483970326654886,3.676211657003587,-0.8740879318180153,1.4903815906513307,-20.470603401183485,13.932599098353283,-1.0565423743222029,0.6285231722933552,1.6663628539794446,-1.6466142718426564,-0.8035115357302414,-3.041976090087271,-0.8391615770275016,0.8509536006533961,1.180850508129145,0.9653068227607711,4.599565064628104,-8.254690900742501,-0.5179944004600813,-2.403701659807131,3
-0.10586391453473976,-1.560141038309199,14.829182809634029,2.1244201109688774,2.0773243427724495,0.3604164001338852,-4.568824649734373,0.3214828489593291,-0.1206417192532232,0.62040144226474,1.421788627220439,-3.356215114551229,-4.304974136437388,-2.555774670982747,5.507800092861088,-9.27456560683684,-1.0391228665917822,-0.14914899235576998,3.68556933015595,-1.2583422477970876,-4.704960650043569,-1.8855449737084022,0.4702982231929125,2.6497822602670076,-7.532772906943187,9.514396442578105,-2.515783807357254,2.213912301279605,2.394848301428505,-5.173383066780399,-1.6756565175224134,-5.1398722016072345,-1.387770071812562,0.5312491125492662,3.705048152936632,3.7159356486852646,4.844360521576316,10.862131691002562,-1.4796669930048358,-3.5035116609691146,3
