feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
-1.5075096594022117,0.9286927423073514,-0.9903348371869195,0.29863417774597834,-0.9725225565266229,-3.61684670041204,0.23258991265422485,4.864050854863784,-3.6206301677015045,0.5879657925129571,-0.25441387831897466,-2.0518782838172545,-1.2123510965395776,0.3040171941164469,1.8529696053864069,-0.6202832824142095,1.1280914760727467,-2.238611481795146,-3.586076923164219,1
-1.7128978876113137,1.0176706840663328,0.3757535916331998,0.06792494606926903,0.682543844210511,-1.2653318798100766,0.12425728623204108,1.876845601117267,3.4324500501325637,2.4885972414568633,-1.2769408797217578,-0.7173082989135432,-0.9867460256529159,1.5095758032543005,0.43329189766317255,-0.04486451851680184,-3.7168627119407995,2.3709725467310347,0.21822870599792876,6
-3.047585251029891,-1.841714475266269,2.010811179355796,1.3315268694099762,-0.18937924630078506,-0.971661835848078,-0.27990260576901677,-2.3171061211988064,-2.6098924692068857,-5.123243784220528,-2.7260081079338763,-1.0237214027709296,-0.3886979786543811,0.23726033897805668,-2.5333106777892596,-0.8728070983824368,3.67841274124718,-0.4212584021238337,-0.4941522640963052,0
0.5595868318017762,1.430586276256654,-1.6388366780973291,-0.4354874213242071,2.9230246666285185,-0.32432042680994055,0.15844931876246393,-0.8626175946123826,-7.513573597366944,0.04922544139406537,-4.067349574811644,-0.20846119701861698,1.58241119487057,0.90551172709794,-0.42254837942768897,2.477405426177538,2.1588795790851414,-0.5869134036332668,0.012969396298047497,4
-0.7126173887402631,1.8449937979734603,-0.7828454555124927,0.019769081622620786,-1.0561855912430003,-2.3467621051004004,2.4804475376872785,-1.5006493009980053,1.183623647070593,2.211586896126132,-0.5415798325759895,1.4747391317204885,1.243664049417041,1.1762777481139521,-1.0311428899155801,-0.06214555350173623,-1.9084316830042094,-1.4863289425388764,2.121345157558328,2
-2.3183836384162495,0.4888023981182281,-1.2830444454240306,-1.0411991007672856,-0.4164783335397537,-1.9048998686962988,-0.4530309461427957,2.0059556764564013,-3.393067969035899,-2.88438630410754,-3.2312448669721974,0.8187954452090891,-2.9452626593167093,0.3587717066532697,-2.719868662088756,0.18737997378805604,-0.6260665360367241,-1.1003202530776077,-1.5252306476454738,5
-3.1705580814392063,-2.713952380447278,0.9623515367721933,0.4630399451842405,2.981740016204075,2.992764283046285,-1.2028491382067166,4.325116241221687,-0.3116185924497369,-3.699787754199461,-0.8047386223355915,1.4052842865097976,-6.035416199265434,-0.36891391545947383,-1.287892575118725,1.621879376347097,0.7141339119314294,3.5230695507772096,-2.7637443009423937,7
-0.2902475627403067,0.10440503153294545,-0.09429629421279906,-0.2234840740505073,3.4724867031250635,-2.960200515564626,-0.24794126897084576,0.9480999004219366,-3.8617042778132555,0.9448107706149991,-3.477291326126667,2.2024341655546174,-3.937916869149815,0.6467307641737955,2.3915229517607197,0.8966762239167957,-2.192566145779397,2.1637742827806785,2.1885768340458225,3
-0.1182228401297496,2.222467605286615,-1.3076960192234237,-1.7776323846182216,2.819616963027839,-1.6266631402079579,-0.19065720808134826,0.3273399689581362,2.8155538622401792,4.2237478297018995,-0.021350156075752524,-2.002804769534301,2.7798407290734657,0.5875593717730825,-1.6500896028876162,0.9910281609074418,1.8916527905725276,4.932723034619668,-1.5119212377795601,6
-0.4273049112536843,1.567699441776619,1.151329482743056,-0.14785050822188436,-1.2993055932149788,4.96624909674542,1.8619282046729877,1.08388202707406,4.161749613028333,0.7430581609509707,2.5804277067558603,-4.519350893140938,6.4771103664852046,-1.1614578461021723,0.0890531010432537,3.539633381537192,-1.5494065304828626,1.265530550144362,1.0517347110603952,0
