ParticleID_0,ParticleID_1,ParticleID_2,ParticleID_3,ParticleID_4,ParticleID_5,ParticleID_6,ParticleID_7,ParticleID_8,ParticleID_9,ParticleID_10,ParticleID_11,ParticleID_12,ParticleID_13,ParticleID_14,ParticleID_15,ParticleID_16,ParticleID_17,ParticleID_18,ParticleID_19,ParticleID_20,ParticleID_21,ParticleID_22,ParticleID_23,ParticleID_24,ParticleID_25,ParticleID_26,ParticleID_27,ParticleID_28,ParticleID_29,ParticleID_30,ParticleID_31,ParticleID_32,ParticleID_33,ParticleID_34,ParticleID_35,ParticleID_36,ParticleID_37,ParticleID_38,ParticleID_39,ParticleID_40,ParticleID_41,ParticleID_42,ParticleID_43,ParticleID_44,ParticleID_45,ParticleID_46,ParticleID_47,ParticleID_48,ParticleID_49,target
4.084309999999999,0.642501,1312.2,0.174797,0.0384615,0.0,1.56225,0.8987129999999999,3.61144,0.145741,4.56453,3.01788,-0.0725035,0.788838,4.11644,1942.96,0.69242,138.889,0.296923,0.7719229999999999,-2.9905,0.338462,463.94199999999995,1.50725,0.44193999999999994,0.0119367,515.026,1.36778,0.115895,-0.5266569999999999,7.28837,0.634262,3.4133,454.111,0.0373828,0.149174,0.366035,-0.8228790000000001,1.47203,0.20778200000000002,161.157,-17.2848,-0.39350999999999997,7.263439999999999,0.00461538,0.303446,-1.62402,2.18149,0.575006,0.23923699999999998,True
3.60736,0.44807299999999994,253.585,0.255617,0.00819672,0.139047,1.4036,0.854775,3.18393,0.24058800000000002,4.19384,325.817,0.754782,0.14060999999999998,2.2304,1523.36,1.02965,8.359210000000001,0.24282800000000002,0.9655239999999999,1.3096,0.376025,144.27100000000002,5.51705,0.47832299999999994,0.340063,14.5145,1.41821,0.16129300000000002,0.0165863,6.705989999999999,1.67305,0.42348199999999997,159.28799999999998,0.10379300000000001,0.39521300000000004,0.406301,-4.2079,1.27599,0.0844872,157.114,-17.1151,0.331096,2.73177,0.0,0.113783,0.498935,1.59955,0.173215,0.247042,True
4.73454,2.0059400000000003,112.758,0.268791,0.0056338,0.00232241,0.42142799999999997,0.804649,3.41289,0.1146,4.601369999999999,0.055603,0.364763,0.6999270000000001,2.2387,510.423,0.175171,26.2577,0.23943699999999998,1.25989,-0.39461799999999997,0.28732399999999997,49.6557,2.10233,0.43900500000000003,-0.468243,143.909,1.7227,0.111674,-0.248547,8.185880000000001,0.9780139999999999,1.8055400000000001,458.361,0.0269629,0.363482,-0.6351140000000001,-1.34996,0.975475,0.164825,137.537,-24.7607,1.39978,3.60647,0.0028169,0.276196,-0.141593,3.5923199999999995,1.3792200000000001,0.186884,False
5.19603,1.22746,223.09799999999998,0.21706,0.0342205,0.11855299999999999,1.73748,0.860065,3.66097,0.121467,5.08584,2.28345,0.6957260000000001,0.00265068,2.0092,902.1310000000001,0.34374299999999997,179.808,0.395437,0.588967,1.38323,0.368821,42.5078,4.33019,0.469142,1.40535,177.083,1.7953400000000002,0.23727399999999998,-1.31853,9.30332,0.7568010000000001,0.44912399999999997,475.87,0.09225660000000001,0.249798,-0.41856400000000005,-2.95926,1.00881,0.04006269999999999,122.37200000000001,-25.2865,1.671,3.3541,0.0,0.0955039,1.12935,2.8736099999999998,1.77272,0.335595,False
3.8615800000000005,2.22188,89.7708,0.256757,0.00288184,0.13633800000000001,0.678585,0.882743,3.3901199999999996,0.172544,4.20956,217.269,0.842083,0.188555,2.0352900000000003,616.693,0.283617,16.7961,0.230548,0.683573,0.23327399999999998,0.279539,31.0022,4.14383,0.439066,-0.9060379999999999,148.842,1.10469,0.301715,-1.52045,5.93671,0.735378,1.09615,479.306,0.13492300000000002,0.238762,2.62403,-2.3843400000000003,1.12425,0.0840515,88.5598,-37.828,3.77159,7.840610000000001,0.0,0.178031,0.142231,0.9977440000000001,0.00527189,0.199416,False
3.59246,0.585168,24.2566,0.22855999999999999,0.012482700000000001,0.41272200000000003,1.6986700000000001,0.918256,3.19886,0.19431199999999998,4.01574,118.469,0.894176,0.09037769999999999,2.99632,1483.18,0.9611350000000001,28.7061,0.237171,1.16038,1.3048,0.350902,151.81799999999998,3.92613,0.491021,0.17104,27.7972,1.31473,0.13691099999999998,0.259656,4.79904,1.24224,0.728695,432.789,0.127046,0.278996,0.996924,-3.23557,1.26855,0.0746165,147.444,19.4506,-0.0575808,4.281680000000001,0.0,0.139991,-0.138828,1.1235899999999999,0.518583,0.26150500000000004,True
6.07116,3.8611,31.2069,0.233194,0.00425532,0.114874,0.9344709999999999,0.740838,3.7244900000000003,0.13028299999999998,4.42664,72.8603,0.490453,0.762023,1.9513,394.163,0.101287,23.6952,0.306383,0.0535198,-1.7157,0.31914899999999996,11.3937,2.9870400000000004,0.43790500000000004,0.603599,67.7483,2.49284,0.270408,-0.884849,10.8036,0.101215,1.70462,456.499,0.0623183,0.186221,-0.244979,-1.84305,1.5950799999999998,0.0527619,120.311,-78.1321,0.8428389999999999,4.32972,0.0,0.281521,-0.19964200000000001,2.44959,4.36564,0.129821,False
3.82015,1.6813099999999999,108.257,0.25245500000000004,0.0020284,0.113725,0.910609,0.8631200000000001,3.3730800000000003,0.193055,4.21559,314.532,0.9119959999999999,0.201407,1.4850299999999999,562.825,0.35012,8.16228,0.23326599999999997,1.14673,0.143582,0.312373,32.8615,4.64555,0.481497,-0.44789799999999996,3.54737,1.40089,0.131888,-0.814543,6.56853,1.21674,0.427094,313.32099999999997,0.21187899999999998,0.459477,0.6926100000000001,-3.3367,0.8642989999999999,0.0522944,119.72200000000001,-33.8626,2.47353,5.0450800000000005,0.0,0.13681300000000002,0.156802,1.22411,0.167533,0.182516,False
3.1407700000000003,1.55114,2.14085,0.229352,0.00530504,0.23427699999999999,1.67783,0.8718889999999999,3.62016,0.307184,4.33586,238.172,0.538103,0.22335500000000003,1.7122099999999998,561.605,0.397908,5.9178,0.395225,1.59299,1.23048,0.32360700000000003,35.2867,5.98993,0.472135,0.7836270000000001,17.4523,1.17509,0.12173699999999998,-1.2337,4.68575,1.2365,0.42797700000000005,389.358,0.174054,0.462574,2.59457,-4.61076,0.7257060000000001,0.043481099999999995,81.103,-22.471,3.3164300000000004,4.15273,0.0,0.0828321,0.342114,0.626895,0.370195,0.25101999999999997,True
5.98325,1.7359799999999999,103.35799999999999,0.322376,0.0,0.159722,0.749434,0.737351,3.4628900000000002,0.18433,4.23334,225.158,0.783814,0.33194,1.95954,762.26,0.236183,45.0997,0.25454499999999997,0.631246,-0.760608,0.216162,81.1075,3.7040699999999998,0.330369,-1.5341200000000002,145.04,1.66071,0.159715,-0.709367,8.49654,1.0798,0.721735,378.509,0.043490100000000004,0.32409499999999997,-0.23351799999999998,-2.7238900000000004,1.2145700000000001,0.107998,152.196,-48.7726,0.40026100000000003,6.4638,0.0,0.22815300000000002,-0.317064,4.40041,1.47314,0.200736,False
