feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
-4.21522709118771,-3.411151614362823,-2.9302016170700567,-0.3625095999042076,-0.9891323120601149,0.46995014610459884,2.5206691461640434,0.3797100413196852,-0.8651666554852595,-0.887282531334472,0.9187920369014638,0.14526495291272268,7
-0.22643578718427337,0.3893099954834809,-0.03505674335138664,-0.5461129417980556,-0.9025998421185658,0.6864444181842122,-1.1156132311612292,0.721879874528283,0.19685312183615267,-0.49478035689355115,1.501487130374103,1.4988820600103678,3
-2.25057798424876,-3.7690725156397535,1.4441366307562835,-0.9337594843341326,-0.12347024880415147,-0.37155223848027413,-0.2698498567941787,2.276211165084649,-0.5445984836177522,-0.9808000531381416,2.5577258637098472,-2.4070532579749857,1
-1.2823444765112006,-1.4207746665723961,-0.39669682682542673,-1.8807185237087083,-0.8107680873178745,-0.7676162042337696,1.2384677677102207,0.43877679687557447,-1.3754908631988463,-0.1929103516095374,1.2477903524332083,-3.9591184100614374,2
-2.565107797640311,0.21887656022023738,-1.093692046581685,1.478150664838246,-0.5423019275193126,-1.530843401469776,-1.762618038249555,-2.56275117179853,0.8926272279210843,0.11389519205255694,4.4099978463212866,-0.9369611903872714,5
-6.167214549574115,-3.5129065145503535,-5.095409840643473,-4.616932968604006,0.16029766706325502,0.028516143460869347,-0.973338819070275,0.9292376091395167,-0.4648505677068526,-0.2300261058776758,6.354260406002638,0.04463523072557507,4
0.5761491333257847,1.3223324391536009,-0.9693180191809238,-2.822153296256317,-0.3341766283796639,-0.22699659520635268,1.484864631207083,1.1993106485183813,1.770964827592085,-0.09015538044863192,-0.4312882696559994,-0.24914034005023467,0
-3.766896454206938,-0.614903863119747,0.14135931555515913,0.5285138329637711,-0.5308498148852454,0.9860812457844101,-1.207167465205702,3.152182166465411,-0.16175936583503125,-0.3608198127038429,2.6572039112708423,-0.47499389260263936,6
1.2792018226906259,-2.6267613225805144,1.7422629762169093,0.28415746486924354,0.14343076813286545,-0.20386477193053273,-0.08944200815876435,0.5323054445769491,-0.41702829944365594,-0.8677421095268041,-0.07828141968475755,4.361426133645276,1
1.5351328862476403,1.951504347411609,-1.5868078516204005,-1.5448885801230605,0.4685511598884597,-1.6283625680451057,-0.14672044892762326,-0.3753566993980175,-0.8089315132293221,0.4373147772256788,-1.5454961475361735,1.07203721124464,2
-1.461458538542547,-2.806072621527002,-2.7475081904469953,-0.31533490630771976,-0.9009542730290679,-1.1596792635170758,2.5023627115719402,-3.6435063579606255,-0.8171913406141791,0.19563925538903826,-0.8943274111117758,-5.091760526857067,3
1.5787926578957536,3.5746689628213297,-0.9828422246687771,-0.6213074068356734,-1.6963967949001384,0.16001469541466393,-4.830376818820557,-1.5933760765210145,-0.15009944898338112,-0.28517811324320275,2.0595230090048275,-0.33190218674927996,0
-3.278266957699941,0.4566572592057947,0.14764407586187134,2.817533943097753,0.9453095649737496,-0.9197600207274216,1.1874338875759798,-2.5941417642862423,3.470805989959387,2.0283653308236387,3.541088909914072,-1.472992421220099,3
1.365702079988158,-2.955280129494108,1.7027194594478399,2.696719026891533,-0.07113557915359493,1.8801284246852,1.1388299491751654,2.4841454772151375,-1.3560308524903049,-3.555774869784385,-4.765202515841034,3.512950330729134,7
-2.02179132599176,4.619744831562621,-1.2649932030034963,-1.3924762337965064,1.6448258733215826,1.422024920289364,2.443609403999446,0.8312679607880695,-0.44918175032890106,0.611207718167692,4.245227836902445,1.8039200661491566,8
2.6520360944029067,-2.965644067535766,2.2202723513604985,-0.4816232138067855,0.3923166434521057,-0.22441433151408796,-2.0070368373986334,-0.23300586338035156,-0.3775098893243565,1.613082578510679,-2.6102346176775573,-1.0822514888189638,2
1.2875278475900929,0.3132454100305897,-0.6981315996186326,-1.1620491168049452,0.10287472723154624,-0.1710474155349757,-1.466602690308327,0.660903299574136,-1.5155034752125212,-1.2476686212339447,-1.109808595545907,0.14709404631538847,4
1.1650967122550688,-0.4027658187827916,0.1428855462159364,-0.8581073173292069,-0.32849815013485195,-1.0041490779326832,1.6805590427608017,0.1316332247798886,1.772023694707704,2.5167486701251507,-3.9702442596917913,-1.8729511387881126,0
1.198160152506744,-0.11388104216068706,1.9960329667987975,-2.5753324009576284,-0.7409836311473347,-0.5349205073568652,0.7102553297135155,3.26905187161765,0.5747008071970092,0.37889139180338605,0.2947324718733586,2.2147597313438667,3
4.065059465543592,1.2376325640297763,1.6485804464698095,-3.8308174739764973,0.7189911478535258,0.13328063964717946,0.909172998590038,0.4025793240761313,-0.7332317492058678,-1.4892090269089262,1.8322459961750375,3.2503270722550037,8
-1.2030643989892327,-3.2497758986319365,0.4342066893765322,1.2309695322384222,-0.10311240291762513,0.19519398233504587,-0.43636152105567105,0.34313213651176877,-1.5508956835582597,-4.167874436626837,1.9306869655615495,0.19779284290468313,6
1.2339190921848013,-1.9455664480797883,0.8855068196347207,-1.238810787529642,-1.183325525688004,0.41142809043508616,1.8954906647613678,-0.6258891105925858,0.8042651572855828,1.7993745441731017,-1.638791121902283,-0.7084414714640288,1
-2.178771538502862,-3.471969866208611,-1.794119809440616,-3.7101765091463887,0.22273260442480922,-0.6009477918942804,1.5830130530106115,0.08548848847230883,-3.1535481790558055,2.1458459233772302,1.5562030402736862,-1.8542981752065675,7
1.7493681345792647,2.178711846605338,1.2233952115766429,0.7954896280168873,0.6855919571151475,-0.33981927148776037,-2.1311470009472604,1.1549782684851524,2.105697867826109,-1.2483097423552978,-0.8910830587595839,0.652706732931644,4
-3.2777967083171795,0.19758676663020913,-1.1000315271987449,-0.8495735050733686,0.28605175878456296,0.6902353999271469,1.9575776253218864,-0.40512821694193,-2.142776990122079,-0.04798993442975008,3.914302390432271,-4.381045877543894,2
3.375938255168464,-0.3052128785213797,1.6175065460308817,0.06888438066147895,-0.6893250257787619,-0.9410317119659466,-0.6078134167259368,-2.1234370960549747,1.3405011248747982,-0.779553264518819,0.28180018365866133,3.084374538680624,5
-1.007164188870328,1.188414636742897,1.2389395611917098,1.2682798548640675,-0.7190121211784017,1.7273839218944222,3.12688527130758,0.4927789041944014,0.015366501998046012,3.6134023144719722,-1.0201813312577155,0.15923352530792112,1
0.18515706012392483,-0.6003614123496948,1.7893992108953825,3.2190389983221084,-1.8389520523607323,-0.4272383784932472,1.2498482492034122,1.066959840738071,-3.7858144525922337,-0.4497622657374418,-2.688261514660429,1.0233385585510453,6
2.85958462778825,1.2199142571385246,1.1034181742228402,-2.0605126909944858,-0.18881739622180332,0.4568956281066336,-1.0647466165014707,0.3024616551632464,1.54188244124837,1.1703506403522028,-0.5410409371412064,1.4954863491005002,3
0.9219020999653851,1.62633257950203,-1.2400039659560118,0.0908895385446471,0.7184293232378705,1.307513284814579,1.6579881826400684,-1.4900670438944297,0.09847552165941931,-3.7852216152490303,-0.2252392224950932,-2.906076733629907,3
0.39726830643512034,-3.012115113536152,2.8007919129085765,0.8006632100820924,-1.2009975432466924,-1.8024329466295517,-1.6050148041037753,2.6007355304956588,0.8889457289160878,-0.007321247888924853,-2.4736407281219677,-2.6615408251734136,1
-1.029678205251819,-2.028439336674475,-0.880180256077605,-1.0802016997498454,-0.45603170528575165,0.38126785067585844,1.2423993178009192,2.4881082648051915,-0.2704462470989013,-3.4458395246221354,-0.30979881160629974,0.9658193902269385,4
2.501885475043003,3.5619360407404757,-1.1072506228975687,-5.554405873343989,-0.6098427357289302,-1.0322148566790545,-1.3592791579566414,2.824345468046648,0.5371775975930034,3.032564464170411,-0.9433114098883792,3.7324275717229054,5
3.694640076583309,-1.0118990014021294,0.3037632908292318,-3.2963137422051383,0.6994082867942736,0.9324456248812573,0.38849363725517017,-2.905834481942619,3.9076159287028354,-2.497172822761366,2.7957534614985375,2.892316157917137,4
-1.649284477681707,-0.372981595334841,-1.2724082890060406,-0.04388263973681883,-0.21185804076534978,-1.0118531055511963,-0.6355254850135439,-0.08120970203586309,-0.9657785622292314,-1.3800826709023508,2.0864516926179353,0.11232388561020246,3
4.8428744905676435,-1.9600253702448445,5.037036155734109,0.15128781835329352,-0.8188845895385487,-1.4837473607186549,-1.49713914038395,-0.3799271856348667,2.0270889344268443,1.2781801950386436,-1.7328461474047712,1.1918189843861227,1
-5.3346346634941915,-1.2161599388084556,-2.4171616452705473,-1.0857852482728683,2.210934467077552,1.8123315829880138,-1.585739630062243,5.110937645549336,0.6715353641241553,0.13408042073558912,0.4739459053283741,-1.0143222703505006,4
-0.3418663001401041,0.8573608533077051,-1.0824450674529307,0.6547474763205459,0.24429217010553947,-1.8362034800026605,-0.3487932495209741,-1.9622932269398272,0.8222558273909337,0.0028533478768681952,1.253809085135495,0.8073726000076257,5
2.3387173925948757,0.0039728614723092415,1.49387307279967,1.693368183706605,2.4271152484541045,-2.3600201839483907,-2.4038047863620147,-1.6502239697590015,-4.936763791772994,0.947034248409969,-1.2603955111553349,0.13179705433189093,5
6.839414128730454,0.9909840676494,1.7046280553272923,-1.68264797697769,0.8973491053571616,0.5018094637176899,-3.9877324191441073,-1.4988699042386102,-0.37600984807164295,-1.6770951198442066,-2.5054972357567475,0.6735823784489613,7
7.45690732683513,-1.71996543298218,3.459335337202803,-0.31067676419761137,-1.3137166594259642,-1.3569151372303927,-0.41703181224415686,-1.79492925716099,-1.7281170323764838,-2.122490316710003,-3.8394486597176143,3.1095421594937998,7
-6.253476872345641,-2.5152090265510236,-1.4059815745552757,-0.1304398759086819,0.13358652835558382,0.00678705350078882,-2.020393303779711,2.1351376510438964,2.7268873895403742,-3.126334418169895,6.24347608738424,-4.148850336272291,4
