feature_0,feature_1,feature_2,feature_3,feature_4,target
0.8145945547994968,-0.41840498484658206,0.1792682936963745,-2.4558542585891048,-0.5401166651468684,0
0.9320696592851324,0.1590297592601887,1.2170288344773459,-0.403402615443523,0.14807281335943787,0
0.41537911401246075,0.266647632902624,-0.21976764745947702,-0.8030405736305128,1.2236887524575473,1
-0.7240543087393588,0.679280865379527,0.21393796901932027,0.6173451017944154,-0.6716207372596268,0
1.0142990461177173,0.5315868928520041,0.47300263500886414,-0.1757959146460925,-0.3004302324456098,0
0.006218256922280009,-0.6140724961127033,-1.3197887631578946,1.4439904282032858,1.8127653222665276,1
0.0029151607162124296,0.47694509872387003,-1.6251762346757261,-0.7769630109888438,-0.07557845747923223,1
0.4977839415295681,-0.18886980513352555,-0.39489505228820015,0.955218650084252,1.1371845450739566,1
0.5213154983431096,0.2081991758785743,-0.853193747109459,0.3158078322061746,-0.2706721161689313,1
-0.030847493782435613,-0.8175693412061867,0.9480667216275646,0.6695665358650927,-0.4072526061083152,0
0.4159887884958611,0.11717371175337707,2.1602731382247007,-0.6573173414849013,0.04642260106295958,1
0.37554977204822937,-0.7942737168072455,-0.3576097122927496,-0.40253836443335483,2.9591120911214857,0
0.028436078292421646,-0.38940863462316266,0.3795492837147694,-0.5578783837116954,-0.0941603773085585,1
-0.46810756499085104,0.10789112862022794,1.0647477213863936,0.3575833124988703,-0.6540069853795965,1
0.308575517586104,0.19678364919786273,-0.9390628999343947,0.5232757887411017,1.8311645382285908,1
-0.6843099128781873,-0.2537338122937132,0.9927085611192007,0.3265654357163784,0.7890877135984429,0
-0.879030084505487,-0.5375605917299207,-0.3929795965982915,-1.5046050279062972,-0.37225395508845754,0
0.7905018501272678,-0.6202143770138348,0.8377648362946511,0.5577515308446533,-0.7328812873922047,0
0.5634121591803682,0.006514264053211167,-0.3260490448354306,-1.9766316956072063,1.0593696104125163,1
-0.8723704157219409,-0.16780876605356532,-1.389702404597488,1.325284980787603,-0.17550845240885102,0
-0.24373710786153896,-0.5188798376298838,-0.42117312948844143,2.0084515049012253,-0.3732602594559309,1
0.8809103266523046,-0.5453595165608196,1.0642109416884977,0.2770617244565764,-1.009477241099624,0
0.4113162415247908,0.358916929480342,-1.4048364056115783,1.0981529340190037,-0.4257875830714062,1
0.4585857256922734,-0.070961438741432,-0.12218665616982666,0.6919269050961974,-2.6726753842197635,1
-0.07592399747755088,0.6819569721130831,0.1568417168774772,-0.49954182093454386,0.3233298761519191,1
-0.47087673864899715,0.3283713959909125,0.6727605639057159,-0.45809874196257155,-0.8208950624138265,1
0.6525322626738708,0.6155579689418325,-0.37021986039562166,-1.223815476921346,0.35035996413914133,0
-0.30978910818696925,-0.5255898289662898,0.06219268321526397,0.8906610347980846,0.24437598356972245,1
-0.3478376597851923,0.187603058366605,-0.8468673860719629,0.4636193739682862,0.3602048809172756,1
-1.1081538099584967,0.10024177846017382,-0.1875463367339715,-0.6644936368630061,-0.2874826387649019,0
-0.1890548555724574,-0.9359505050978035,0.6616083282944424,0.6693845703306001,-0.2672764567678931,0
1.1445775939255356,0.051944476499052504,-1.601473128880428,-1.2873413618405782,0.9556603777557091,0
-0.5236325452839473,0.18716784690193752,-0.9906661211815558,-0.41153832841930393,1.4720671274530752,1
1.038573113720174,0.025972093437593727,0.39007587864733295,-0.6283643155730668,2.176632292567782,0
-0.4923462683518841,0.7653729981454619,-0.6729068845123645,0.05633900685530637,-2.6994477344671,0
-0.3950293685793029,-0.12170586031210925,0.7480604517189838,-0.6936539164150939,0.8378963795943474,1
0.39338075955276425,-0.35043166994022684,0.32532155549356084,-0.47885736549815827,2.168234250333147,1
0.279466054949412,-0.4097680646945241,1.2551906717752932,-1.6470556110710588,1.1228557594451507,1
0.43173555039002304,0.040757599621347305,-0.7237057039807127,1.909899537280542,-0.24464398906472665,1
-0.2301680326667205,-0.542926440964898,-1.134253482197174,1.4388828372194327,-0.6466236072973411,1
-0.3757212803986847,-0.7375531734637657,-0.6649075527872159,-1.068913614049,0.8457124987665396,0
0.13219046367135276,-0.44649399441755866,-2.0270241008265875,0.263742252085335,-0.18350861243892616,1
0.48515986729950705,-0.11112726603202894,-0.025003167182598075,-0.511383734055931,0.5961264064735987,1
