feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
-0.6133509759578368,0.818092379955378,0.09611081435614273,2.075010415519719,-0.12439253312232766,1.5894287069160253,0.022908364880585223,0.9192490003365461,-0.9712890786410497,0.7470427002968875,0.7961553418555143,-0.6723670667100449,0.8499005476996201,0.4025968350819264,-0.008890870149684158,0.48253165215069516,0.7164189492628666,0.541746907285408,-1.4525208082523486,2.0878239078328487,0
-1.0601538555374217,0.10990305737958264,-0.37384145109836026,-0.30661353706206135,0.4003002607193564,2.141048262776586,1.0060676050647444,0.8132461574076552,1.9476952298827164,-0.6691541332832484,-0.20937945142772735,0.7700452499967828,1.7302647393105677,0.8110121608486088,0.5791612701262989,-1.8111086379315047,-0.3179685862558932,-0.9229600375617141,1.2005310647421523,-0.059949918279182425,0
0.39550284907961775,-0.32505712388856234,-0.42444781335709686,0.5919881765094275,-1.3072377880826531,-1.7264241638509472,0.44714873917812614,0.8143249626502772,-0.1682104968252235,1.357310726381837,-0.7104929144023391,0.8705490265368593,-0.24485141630408558,1.9533285896720882,1.1040579745016625,-0.1356984054901255,0.5602608258722563,0.19002166175812235,-0.41237418043398705,-0.33323618711841585,1
0.8109485316810213,-0.40055203303997683,0.6927741818899229,-1.0135007148480013,0.5504767383873029,0.5487174320363918,0.6661054309034309,0.9961210642992442,0.41500109948384306,-1.112038415641719,-1.929746861290306,-1.01642107878119,0.14931662875542068,-0.3475262261110558,0.25014043262309626,-0.7032775937579003,1.5585891796099496,1.0174169610351886,1.3009366885880764,-0.1228492297050898,1
0.9051285123661859,0.34350300521934285,-0.4803790567466822,-0.39843114239655286,0.8179046564934551,-0.11398749401043144,-0.4943178571433337,0.2455002813566126,0.784361750955683,0.137109878540274,-0.06309640503858649,-0.5344746172707359,-1.4290475210379052,2.906764381530764,-0.751572489024903,1.3658709498935078,1.7997223061980228,0.8155937945786521,0.38772285743834617,-0.2760221956752301,0
1.2036568617708943,-0.3347302119625172,0.7321789336167023,1.190282124479505,1.2919685746343548,0.9871755335569657,-0.12777500538349723,-0.19263933631902272,-0.18136222662928259,-0.7402680235693258,0.3639428914837078,-1.3901744565861496,-0.5733333663170924,2.1639566510853854,-1.1650170985695814,-0.9389709289257963,0.8946647777027704,-0.03625462394141936,0.9430230893732269,-0.2967055096298645,1
0.24423752052348105,-0.05605187828966733,1.2413234406280198,0.09424396803686926,1.3534129398525039,-1.6054156589105468,0.6718096526143822,-0.5999137488609547,1.0319268378711062,-0.09000941839896553,-0.9501839907668914,0.9674362822296015,-2.2055523542572986,-0.5980730258524968,-1.0638146180761652,1.115408733242025,-0.47150920513939276,0.38348387048932203,-0.46505886868108076,0.8921250220413596,1
1.534609214610435,-0.39254068289661304,1.5185895643626064,-0.08243036063398786,0.19813695836192027,0.5799817756290362,0.8734110714844183,0.8328133738757711,-0.31837069187829586,-0.23351527343815484,-0.8297811099876425,-0.5228472752113266,-2.244936537284591,1.326151119702752,1.3367322132075095,0.126412666784113,-0.10456597372445608,-0.5557725743831143,1.2052307423479236,-0.9135443841967248,1
0.027846115817511476,0.28823392079579657,-0.24177265103343581,-0.6333548925790891,0.19218098614452997,0.4711877295277988,0.2448329899237852,-1.6357224493702207,0.8002710720981651,-0.32764030010822476,0.8001040572057274,0.8382162407934082,-1.181093871156189,-0.1918076868547909,0.9022512947892878,-0.11691384900979007,-0.1728241686349753,0.13905408259421265,0.5226012396159883,1.611285865384298,1
1.5992405922550887,-0.4239011893970761,-0.3985709062336722,0.33448528370885,-0.5849304510046054,0.3816797191200615,0.3346108603352857,-0.4969209742968987,-0.38067148858481886,0.49806897893518326,1.1123074178783294,-3.25089166456715,-1.8220879479427239,0.7318365326491388,0.0699483675409992,-0.4266265491029817,-0.6159185584955554,-0.9775682273767535,0.34297006040703043,2.3981270208175185,1
0.4669318386917446,-0.259515883864037,-0.31509456269381947,-1.0803479460517946,-0.41452062946590107,-0.11639502162679914,0.05918529935221182,0.935472276178509,-0.18835557354727187,-0.41302930326167203,0.4500845498371763,-0.23939914111064237,-1.1082471706835926,0.3233817151756247,2.1579797340482028,0.47657751736220816,-0.5764262482290213,-0.750167000217729,-0.7705764704431447,0.1619094329990365,1
0.003378376766214914,0.48398267454137694,0.81570857046873,-0.5520627420121763,-1.5523023971960948,1.7105607877469888,0.5933321245493965,1.2750899613445115,0.6767255788036733,-1.8845033577367514,0.17910986346342564,-0.7212660605479373,-0.7058813622704323,0.5755744415809068,-0.6379011316499154,-1.7333362190522197,1.4501587989932714,-0.12594062147854945,-0.5852439672692695,-0.7095455994134628,1
0.9738995500410684,-0.6369093794706442,0.8205646229917387,0.1293460400424066,0.9926953137417069,0.3140885278745953,-1.0191594239903736,-0.5270211213143606,-1.044158539316929,1.3366575803633154,-0.06285042752246625,0.19418030654259946,1.2693151034039976,0.9780351304675916,0.1539925498578325,1.1196485284355127,-2.447727127654635,0.01100946715304589,-1.6066752650649223,-0.606028993556495,1
0.010047966362896291,0.31623266239865644,0.4031749417349544,1.101549178918389,-0.7532020315267037,0.5810040118262565,0.43598353777620064,-0.9703988677256058,1.1606987851420794,-0.9899903349595218,-2.0804427561223253,-1.8405193814784209,0.077988740146717,0.9938656668070144,0.16625773005438088,0.41840401366299873,-0.21777365819423353,-1.3020387418549462,0.9264882283873125,-1.059985164859058,1
