feature_0,feature_1,feature_2,feature_3,target
-4.465605797973715,9.07638874016198,-8.512252628919383,-3.2319899812340793,5
3.3224633219997246,5.947028393761806,-9.763955076852342,2.222351746650438,1
0.4764805115467843,-0.4037038233376067,-10.554278000237431,2.140348210174324,7
0.6325458063949878,-0.590201598930476,-9.24246269923456,0.6135830865425126,7
-9.908787460672404,-4.991601505380111,-2.537802063597969,3.132708931913509,3
-0.7247879722659738,2.8829626131640476,-5.832082656171736,-6.260481602966768,6
-7.12146836404976,-4.235822155731621,-3.647631635978394,3.021668676970453,3
4.968733319754076,0.5614747548179516,-7.9499821879297246,-7.900171340962892,0
3.3600720375643798,4.754816023582958,-8.904415391767847,0.19306734272723314,1
-3.1289742465136166,7.1965560131281165,-8.698267006621142,-5.7570542790891395,5
6.67490654412635,0.9558602674201399,-6.7656265528052275,-7.81887834333846,0
1.9558989313671422,-8.978084890074706,5.356146892322118,-4.837846682990212,2
0.3090990650083003,-0.32446860300804115,-10.134978914725002,-0.8452062975302492,7
-2.398689522574366,8.187989880457181,-6.629513668074396,-6.262824818173913,5
-0.027411019181651106,-0.21127294998119084,-8.795891164218773,-0.12903798888012938,7
6.233139523691454,2.3974321005900077,-6.791878803071315,-8.393029115338074,0
-0.25826815031937456,0.9881880963825942,-8.470522111937498,1.3395609794654606,7
-5.685062760057162,8.530303834122993,-5.797430592633687,-5.013767397262641,5
-0.6982988493242642,-1.3545065125435198,-11.815933632664375,-1.050508425319948,7
0.6749169469902307,3.918699531275485,-5.512775959973325,-5.892783274410684,6
3.974339065081489,-10.87140267808099,3.468446167549551,-5.569405749891784,2
0.4348458495423663,-2.0568403643259385,-9.1115920424153,2.158177168844717,7
2.9993303048519233,6.903260945612425,-7.2724817489801445,3.6763207708594323,1
-8.077664621883178,-5.313668520676615,-3.888062587598866,5.110598398338933,3
-9.353612308092687,-5.790497485652877,-3.3878073530157966,3.53798462653134,3
5.228703005092554,-7.848970456522746,4.394047978577584,-2.444455759531241,2
-4.379126603189827,8.460553849335035,-6.413973344685122,-3.393615186642075,5
1.1769852887488854,-1.2445027140179525,-7.735301512127594,0.5788110630495511,7
3.8398867962310264,5.826921030856234,-7.377196318310795,2.17766274925849,1
4.901132527893651,-6.895727452226079,3.40369091239618,-5.11314279733822,2
0.12461316948998591,3.8437176010784,-5.43294961469317,-6.653862503190357,6
5.099066491084914,0.4200076947603717,-6.390911291565184,-8.20468365440862,0
5.694596167564949,1.075308266182014,-6.1965018023777905,-8.596738051047986,0
-9.614293312666248,-7.698181293213753,5.568300378875185,8.014954766381905,4
-9.758447189702487,-4.021775784994458,-3.7563400779960623,1.874497551497319,3
4.1022054869555635,-9.506533885195562,6.543990470480984,-4.459465451254592,2
1.3161443121556013,2.5346778272780863,-3.774665680080064,-8.060298211535775,6
-0.6397482289770003,-1.665102112713686,-10.557399813166782,2.40418011645872,7
4.394945283526196,-9.668762480242302,4.825799740460917,-3.997988920462326,2
-8.568840360577296,-7.071733085615626,5.962953167807331,10.457794526401612,4
-0.8588562019609828,-0.9543204883984615,-8.953179963695566,0.028182299329450572,7
5.8317574748442915,2.534567208881864,-8.577959721221443,-7.323499941262968,0
-2.3834725513335284,9.480824880250502,-5.888677299949274,-5.296614231053932,5
3.119617403758105,-8.793435392210254,3.9548424603213412,-4.993050170064026,2
-3.571438907198164,8.86405996685168,-5.7648610059331675,-4.6356412941382965,5
5.3008279019102185,4.818690514849137,-9.34303725528802,3.112497100315328,1
-1.8926040071329067,7.041800116054713,-5.612689290916361,-3.6615538349855394,5
-9.457163117472879,-3.2244144536917445,-5.765390014247155,3.499211750619301,3
0.4371611487072591,-0.7291460982159641,-9.800240228350763,1.904784659840399,7
2.8259494964926355,-9.10148028655615,4.339727009469605,-3.6933042102226157,2
4.710617250036787,-7.7955595470444905,5.077066948119412,-3.587110930281143,2
-9.139139264028191,-2.8340750026758066,-4.154834051489149,2.6905219167313317,3
2.3647230005532234,-8.927006167959032,5.745919160027963,-3.863138570121695,2
3.516926374580506,-8.664480047449208,5.762573815545124,-6.091021447002979,2
1.6854190170719696,4.198962703160559,-5.192169339842489,-6.372125548955801,6
0.08635507905904183,5.917993515758932,-4.397613963040672,-5.8398696454636525,6
-0.13399779851700916,-0.25794909828869883,-9.029775946115558,-0.6654496939953751,7
-7.669227333536353,-4.421133889752367,-3.9170056256760972,4.0574376157600005,3
-3.7421139974360282,8.468312401935455,-5.856063892486108,-5.584213020623521,5
3.132879988343963,3.197324232100332,-4.66704359355613,-5.461994657883457,6
-8.464801949078591,-5.525923357824508,5.530987718682258,10.292693603973127,4
4.989025239576184,1.0737806608436373,-5.25756408752071,-7.609828829952001,0
3.2596232940770693,4.123216051769032,-5.871304262940111,-7.864586720514332,6
4.827418696311784,0.36606029232639625,-6.005206682566212,-7.329016789581388,0
-10.143849185539732,-3.5559632892261206,-4.900920997686671,1.9423827079183096,3
4.1056544672673425,1.1352874689293693,-8.101863976029142,-6.711135035568901,0
1.4210168882672423,4.773851673013367,-7.558560039910537,1.4837429330933745,1
5.826754602400373,0.5009189514302794,-7.550257592147189,-9.31886166460757,0
2.9728413384685357,-10.617296915001697,4.811510739745517,-4.592545307750055,2
4.841578569899799,1.156991119575829,-7.564304843917482,-7.154408223116234,0
-9.556005444388177,-6.071344691341814,6.017830003826258,10.130349697686942,4
-4.083705722656485,6.05661773717721,-5.8448294970641195,-3.2766432118006845,5
4.330670299698763,7.0424413748695605,-7.346908915542927,0.9594350247508175,1
-0.2110289738835509,0.3441318441342158,-11.465714211561945,0.4201393685289303,7
-7.695466793773999,-5.624550964587652,5.696846374796056,9.00902543087159,4
0.41895992411683114,-1.892608073597552,-8.890649605447017,0.6534172717250176,7
1.4640259482693043,4.357008495342388,-5.177952988111564,-6.865015557726117,6
5.038986597024913,5.412986185228302,-8.04254884351328,3.049326824871717,1
-0.8131456037119411,3.5135885421528004,-5.701081478230539,-6.208284747805926,6
4.4845900014214,-8.557488069541684,2.921554858012592,-4.416903784375108,2
1.1260375010880248,-0.7974539897332993,-9.172824818372861,0.7753389994637451,7
3.113743204139377,3.503715525462379,-7.653077964315042,1.4460579317681859,1
1.7942287561076173,-9.13942519785262,3.7912023276258235,-4.613876442953112,2
1.1952703526290174,4.5660152011186605,-5.275319796313612,-5.427929943874267,6
-3.403768396139735,7.030731355642202,-4.052382472375852,-3.423005676466244,5
-3.920913505890585,7.069448568624725,-7.403033000092169,-4.4499877131271734,5
-5.058598861561784,5.989679857400518,-7.064114708976969,-4.787232899975764,5
-0.8873086423170863,-0.9408166715220427,-9.395231786119727,-0.08443045790937936,7
4.312650717726516,0.255446579854933,-7.396431576645985,-9.582344179434067,0
-1.436014807514609,-2.3280994999636198,-10.461687711918522,0.9547929194869703,7
3.601798075695966,-9.193231582935448,3.7361738580912673,-3.8833968580065408,2
-11.769624665516753,-6.3792978815299115,7.83296809695733,8.807411110604336,4
3.35875252481478,-7.811692521267357,6.1551079188119395,-5.763498584718608,2
-9.681990805907418,-4.19035885211588,6.884627862832399,10.79156918515293,4
-10.94095124279602,-5.157395694639298,4.390009496300964,9.229529695750553,4
5.730455399939281,0.00015468509793425955,-8.330315331438799,-6.955453468029318,0
2.869818291445152,5.261702723292321,-7.853332575393982,1.3184697771241125,1
-9.736181453308484,-6.6316319687322185,6.19798357079129,9.609983222256206,4
3.1963787327879,-9.937868783653052,4.576347615123545,-4.645484695582024,2
-3.204710984373276,8.050789157694616,-5.469485572055259,-4.580280017224161,5
-8.613810793115672,-5.626461463053578,-3.954883815382854,4.184715415781269,3
4.070421584569493,0.24901353760224854,-7.002493565677021,-9.135311480170365,0
5.068367953369294,4.608388637561866,-9.305319113631576,1.2838087555379945,1
6.866185638323838,-0.11498000726153923,-6.646550247152113,-8.324212440145986,0
-9.034366370110687,-4.755279775573215,-5.556532636405756,2.767604720138496,3
-8.44863419561363,-5.015335445322393,5.62692462096777,9.015170331716885,4
4.720306546728476,0.2770217531805047,-7.274106786259089,-8.462903110642728,0
4.677791994368847,2.3154807164854243,-10.035355071401794,-8.345463745741664,0
3.9001877485761685,5.9795158869616625,-8.75101737232807,1.489622032840003,1
3.961366948731175,-11.911554261740381,4.541124907348312,-4.668644541495184,2
3.567224309620743,-9.079398606281764,4.866602783670001,-3.2509992009693356,2
5.111648060762347,-9.176195544515448,2.795150768463643,-6.257980489757076,2
6.385054076213238,-9.770144829199937,5.223309213490242,-3.45576439613583,2
-8.652454245805584,-5.269756962167053,5.509637565558699,6.984734284193614,4
-0.3248858170116964,3.547309270847055,-5.289585425679827,-6.246254000061946,6
3.6408174765624786,-7.787040531670747,6.380237855743422,-4.762321094941621,2
-8.793097312033504,-5.626004020320601,-5.355324436604422,2.8745487710656037,3
-8.539101423283563,-5.608795063155006,-4.022984185507907,2.6133502374234956,3
4.329305641313118,-8.96361370465115,4.896277072254621,-3.1620509311088174,2
-8.831737787840087,-5.31817602074705,-3.155693951042224,3.0377163288630773,3
3.679969173531486,-8.910221069417606,5.709550337183807,-5.756043494123647,2
2.67059037747603,-10.896240735681737,3.964559598765751,-4.747487598261158,2
-4.130019057622821,9.803743995356392,-7.882411874981438,-5.588215282319173,5
2.2359444795081638,3.3390057135182536,-5.881054318339836,-7.0904395270717115,6
4.553929837848436,-9.13023196816899,3.383288717776815,-4.643486862466983,2
-8.186813814743738,-7.594196819734909,4.2885744787518405,11.06338360225785,4
-4.677149878196966,7.493630921894614,-4.4096826463309595,-4.9617323922093775,5
-10.642506331342869,-4.141815869346758,6.342104308194032,7.785062154676259,4
-0.5029256534053541,4.747260951607961,-5.296440730320432,-7.775336718681509,6
-0.16728297511121343,1.3274572642676454,-9.974727827054336,1.1996820461204845,7
-2.0466012657979205,7.527343763914069,-5.83413134874548,-5.088636549740035,5
3.153720148709973,5.12720049775062,-5.962242242337752,-5.742615643865308,6
2.274730785751303,2.2728088019223778,-10.142353330222429,1.5710295407304755,1
-8.440127146587836,-6.121630524897865,7.07324395414111,10.131937791148301,4
-0.2687940142411937,-0.42084686736313537,-10.196971300007888,0.42248201736881624,7
1.4208593649412846,-0.15182099178538044,-9.099734375408051,-1.697943535196675,7
-9.977525861105109,-5.702688376700604,7.344566645509018,6.915103927083646,4
0.15204867556327176,0.5078328627721698,-10.297427224187501,-2.1240800027324016,7
4.6140040715146995,2.0444756258149495,-6.895379164466086,-7.004633911258997,0
3.6859587134067002,-9.695825326103478,4.542112020473276,-3.509647170900026,2
4.153269979225835,3.907384616238091,-8.030056149278847,2.270668428533928,1
6.444047583822451,2.8506116675332978,-6.881322221222228,-7.255797219780329,0
1.314117250263335,5.504931716972278,-5.919702982923106,-6.316207672571173,6
-8.246893444641183,-6.337530057512025,4.829943589771281,11.713395367797652,4
5.8833315165142555,-9.890352219913645,4.33878302695297,-5.078980992178981,2
0.05814141788550685,0.748366969141214,-9.715432304279936,0.28410187751211113,7
-8.52340988100572,-1.7320178636644603,-3.875798086389266,3.8622589503426994,3
-3.9142757802122112,8.48834940181971,-4.87194471320753,-5.792188032342474,5
0.5096884663610326,0.4096888868173686,-8.630303728551672,-0.6143855207320326,7
-7.600723828169569,-5.409747020094578,-3.417256352016175,3.140279573548014,3
-8.314927736298408,-6.475720997207951,4.655629481704234,9.29114360567679,4
-9.617039018783991,-4.628231599835636,7.264710330955699,9.268416387127775,4
-8.735958253737511,-4.996156012816933,-4.436218838976148,3.728350731929071,3
-0.30274594617956163,4.308153104234549,-7.539933192820056,-7.459126533034829,6
5.410498473564075,-7.949605122672224,4.980391677102341,-2.781087882781055,2
4.880670613596463,1.8952263729379446,-7.265139304278,-8.502809839351197,0
-8.996481540191406,-4.145581604453242,-2.079848167577773,0.8251393477242615,3
-9.010041619770703,-5.867700521167247,5.8670143035013,10.48361099489366,4
-0.18251246807287852,-0.7207939693266002,-10.89016324195878,0.7458446723815744,7
4.383346283570688,-8.618007476375121,4.63588942051007,-5.504266268360041,2
3.395476432605676,5.686233463398662,-7.854381418237803,2.605385516536678,1
-0.6159329490359449,-0.8366008081567912,-9.69360700060534,1.9837015218332792,7
2.121167932658672,5.4315594288379545,-7.567761260453216,1.6465930398179043,1
1.6774966382323497,-8.204702590122547,8.381089365457424,-5.477411892088055,2
-1.1670844945186476,0.6845611327023771,-10.142686072809745,-0.925546039266506,7
4.160608518466575,6.5952548407567155,-8.173252189950263,2.7196152842456596,1
-8.212661906616049,-5.114670598400614,7.820206301832827,9.482045305313262,4
-8.052561634575882,-3.282778158504743,-3.694015059409587,3.940347537683662,3
-3.4969638225985205,7.689850792967003,-6.007993350001113,-5.62649614313265,5
5.075248702934334,2.3565401442042684,-6.44073774660601,-6.977202609648738,0
5.624052733366233,1.5993657158486643,-7.34917266260134,-8.15435413185311,0
6.878307536146056,1.1706754548866494,-8.305347498988233,-9.013806076596836,0
-7.934847078182582,-5.0317214203466145,-4.293376136735512,3.721654389657964,3
-8.8657187037917,-5.441035197581856,-3.687064004756362,1.6876977328235243,3
0.08869110125688028,0.05893883536055344,-9.667858922213483,-1.0598334978651343,7
3.0439557243652806,-9.069947236552386,4.51587935069369,-4.711376617759937,2
-0.54411384869849,5.653160395542151,-6.024330745560721,-8.162367980877388,6
3.9818907106966517,-9.082465510490914,5.078408407693131,-5.56982729686826,2
-3.380672890699753,7.674124232795988,-7.1248527327246665,-5.56404303046512,5
3.9125785838970044,-9.753229494694835,2.586431139698218,-5.19224680233645,2
-8.127834086173266,-3.65429157484115,-5.48817738523234,4.725396454094616,3
-3.72425468117528,8.069262955060756,-5.796130571306756,-5.696624079193159,5
5.76384223364999,-0.3447996592059763,-7.063818937567414,-7.272414865348157,0
3.4522701410917698,-8.847471145091795,5.0496202584772565,-5.76140287476022,2
-7.670265015586168,-4.223733523490732,-1.6664836393190277,2.332558462802733,3
-0.2971097757621822,-0.38216429087530845,-9.961446370199853,0.28284654404705967,7
-4.18052235856978,7.948713754386754,-4.050213607175637,-4.982788808941599,5
-8.768104797586853,-5.311530773790062,-5.35041950733463,3.268579310610668,3
-5.879116235604193,7.449918053563845,-7.275597707359178,-4.689564540335548,5
1.5218829425615945,0.22684775285170622,-9.109096131817322,0.2860820478044177,7
-2.530220182176706,-1.343856004262153,-8.100255428592526,0.8318315038074825,7
5.130747322215278,5.087424531214523,-10.171773382003806,2.0970564693972547,1
-4.61167179815277,7.03894621971397,-7.600224070748741,-3.725905524037948,5
-8.281458733501749,-3.586772812578868,-2.4864609057778004,2.2975560684949308,3
6.022658264773126,0.5820719492348889,-6.234244940786512,-9.312558167154016,0
-0.14402916590667725,4.284176245219307,-5.48025290160019,-5.670577390694373,6
-8.642408225415636,-5.7217254217944875,4.594730237362144,8.559588222911065,4
2.539967617369802,-11.367689973773933,3.898586227518652,-4.062559868199612,2
-3.3005896690095122,8.39994623658675,-7.997494756911496,-6.085288777247564,5
-9.051711977380599,-3.8153511101025392,-2.6114589574817435,1.148989194084733,3
4.998680549235289,0.16938333160595853,-5.409624701725686,-5.9669769985268255,0
3.2576413354382745,5.467213356869014,-7.4493827503609555,2.3439390572092647,1
-1.250282054822974,-1.5528232640801578,-11.14653484638859,-1.4155356192795057,7
1.9582321107759235,4.835417235991348,-8.848845270853992,2.156222099047061,1
0.9352039032277513,0.32512771131327345,-11.051807413904797,-1.066135688965974,7
-3.931292508057483,7.013696467964121,-5.621072629386927,-3.921039775717053,5
-1.7609319172430904,0.020229985350379343,-9.600407221282088,-1.402596445894314,7
-4.912548079476271,8.599836962351846,-6.884167290696795,-4.926497135008874,5
-9.484418381806682,-3.815163722086335,6.36036340660458,9.083224620067066,4
-1.353450628328571,-1.132602294457318,-8.822443871365532,-1.3965077935947054,7
-8.264924892715149,-4.1800813781852755,-3.9118594763072116,4.295160921222772,3
-4.40780695777095,7.323188247757912,-5.831739127227462,-5.2758954821040005,5
-2.1452714409134734,-0.7652398713866793,-9.382983149983692,0.7903326807177188,7
-9.72040457157707,-3.495273915064256,-4.964341094463821,2.2610356509408107,3
-8.313912591978568,-4.071496114559749,-2.2837793242894175,3.64444485024625,3
1.1602536779763595,0.6799247370708332,-10.591415282641748,0.4388041918976852,7
2.3122017931813317,5.344895682915591,-7.40901904603957,1.2738553030314983,1
-9.578320499322702,-5.492079135797477,-4.492545077882622,3.3297186261551714,3
-0.35417001375047197,4.928719667232862,-4.548207684700883,-7.859877506422096,6
5.308368779005175,-8.910464781065516,5.642255681919631,-5.667671479210626,2
1.455484588648861,3.8730194807430167,-6.280578305811387,-7.370720933909206,6
5.450183466723338,1.4197125825930201,-6.732798317251749,-7.941077274771775,0
3.5453800983675237,5.60702313267729,-8.265654704165632,1.829084386879539,1
0.6644303103068467,-2.321602616155446,-8.9065830859154,-0.0913639798292197,7
3.7944344973538824,-9.077418803075995,3.9818451117742932,-5.342244783754673,2
5.628178720422934,1.9984215811619077,-7.0187089412129,-8.485259853482944,0
3.5082287357731623,-10.929311131318842,4.137963355370944,-2.8018549813097557,2
-10.619458932412591,-6.516371024301124,-2.3044276898687,2.830378197199524,3
4.997200420433685,0.9612831898544798,-7.2228549652158,-6.517242912259569,0
5.963051628019748,1.0617710914259693,-8.36814386916959,-7.311480512322887,0
5.890533774750765,0.47090364088620446,-6.9615244608247835,-7.28026531630262,0
-4.011467833169041,7.0916901535077645,-7.0664737922701075,-2.8232271043490673,5
3.688960271720383,-11.424853574342997,4.401372634842165,-5.422496998843742,2
-0.7888680698880495,-1.0917839502599684,-7.831570341031736,-1.2756841146618572,7
-0.5861823111469728,4.483951242524205,-7.376473054336449,-7.667187690340795,6
-3.4264955337486116,7.91858649974713,-4.767782825052591,-3.361008156569089,5
4.947902494347995,-8.84023825033902,5.3663211665210815,-3.3406974944040515,2
-7.82150627575691,-6.422943484108022,4.719947723352343,10.627507692370001,4
4.515721408091303,-8.619109766852903,6.316517095668964,-4.668764225575358,2
5.174107461242841,1.4141273227604665,-6.830223499193579,-7.731024580061918,0
-10.281873153805524,-5.030075844799853,-2.83654151032584,2.8769196698960298,3
-4.51453049068593,7.257000912765111,-5.457575786718017,-5.095299689766994,5
1.4221187505031792,4.427137979014328,-6.380594049973257,-7.117250892699959,6
3.711847406369607,7.633059565887532,-7.2791757315445915,2.3423735991046954,1
3.6853583114836956,-10.10431824703069,4.41204669526644,-6.002834597793349,2
4.133482179849655,-8.845806159546648,5.1753585800946516,-3.9744686950520243,2
3.3372187116716066,-12.317916026288097,4.491013483434942,-5.993746213986408,2
-8.136054678357873,-2.7693342478701566,-2.832153951579461,2.1270527704031545,3
-8.899852656468541,-6.19563170103384,-6.200825029373497,2.028816250927391,3
-0.019070179871294807,-0.2873649564166578,-7.064001995023739,-1.166903839402201,7
-9.145159015656901,-4.80719619862477,-2.4338873237198486,2.3493285281740945,3
-1.5464178664115136,-1.8463368033285024,-7.934100151709906,0.5419383900311409,7
0.8762927560443329,1.123510049340792,-5.221485046106543,-6.644875085632854,6
-9.05876868366531,-5.707145201926337,5.942049974958937,10.545515071147546,4
-10.745141265488003,-6.59897556135938,5.408411735355263,9.676959459936896,4
4.651637643157432,1.460204428779228,-7.518424429559412,-9.324433448388103,0
-3.758417283168003,7.74106221296939,-7.765050988412963,-4.13651436030389,5
2.491355476363431,5.297918659968938,-5.728410476784505,1.9249165594147373,1
4.2951611402997525,-8.598893681898293,4.648869909508851,-4.118142457241004,2
5.344921893323856,0.7187460290003442,-6.2366336933443876,-6.8154084006749045,0
2.2440814046241453,8.000905978648856,-7.297753351617668,2.0434147403536147,1
-3.956038769274946,7.016824307517743,-4.785844666791072,-4.32798183548055,5
-0.5691285815298737,3.309689415770581,-5.008298372097331,-6.792983951583841,6
-8.442417813617018,-4.427384193464046,-3.063642684301244,2.111299071349419,3
-4.183071680326219,8.885234449123217,-7.2744167253133565,-3.580383983258197,5
-7.54809575841119,-6.348699298192554,5.682394787764771,8.212119119836114,4
-1.2108570385985697,-1.1999879620407001,-8.991128953761727,-0.5941553273530175,7
5.299101480863542,5.433862843559207,-8.852526419257384,0.6445111774285639,1
-9.274527205004235,-2.9847551834709956,-2.659057498883161,4.629262351725887,3
-4.73850996320501,8.467131691717766,-6.92409855103842,-3.44772097288485,5
-9.174883078243047,-3.8808351628729505,-5.149622480827098,2.0221915843239,3
4.498582143325802,-8.337521105400493,5.8878250950924835,-5.213428071984136,2
-4.0024439009016195,9.337455763813207,-6.8312483189882585,-4.5708921065830825,5
4.989289707874479,-9.592620465750151,3.8695304879906836,-6.754922800916411,2
1.461157047703027,2.785350880635578,-6.802972993129001,-6.131818524034202,6
1.5751357554664311,3.3186112347101635,-6.051906140665327,-7.2683306149513776,6
1.9734535076465904,3.592277247377623,-3.8261223733566414,-6.452700725998158,6
1.2698056492528327,4.172947175235441,-7.270348773112241,-7.0984631781218255,6
-3.811750161488047,7.845827178441499,-7.281145248477184,-3.8164495423468066,5
-4.980516088634886,9.641951743912617,-5.92167405559068,-5.788682590433918,5
2.537850015388675,5.537961151525535,-9.46568304008776,1.1624601806599815,1
4.586120770210268,-10.926609438760678,5.068532048553048,-3.7917855218597776,2
1.2502325957630263,3.627932373750335,-6.144877937258493,-6.2413156754029995,6
4.262588716039555,0.7892234272145191,-7.36231018812811,-7.374088128570296,0
3.5855696341805294,6.104493899954288,-7.841290198399354,3.037754951447254,1
-1.0019629869529636,4.0368899199365575,-4.41105634792579,-8.763318438097011,6
3.1894265099851924,4.775143837875753,-7.441305017237722,1.6689174015244572,1
-3.663096792160559,8.48902398709828,-5.01667907533487,-4.148400210583516,5
3.556935476076035,-9.287902002655205,5.115191340462541,-6.286721704712651,2
6.737493537319621,0.6280322144744276,-5.323545651269709,-7.595369537445062,0
-3.4092894738701904,8.37572271872908,-6.62382417799378,-5.62151819785707,5
-7.755573820802662,-5.203037801615335,6.778928324400061,8.039447804314465,4
4.378062338453288,0.9972338524771902,-5.755420742570892,-7.450416132566346,0
-10.10028547119928,-4.51966053648673,-2.412658199895427,4.074312473134168,3
4.096444459956986,-9.270973804449127,4.971951889974836,-5.019869751728937,2
3.8378363896276277,4.805162136324214,-8.614531377466275,2.094470474044384,1
2.50829202653676,4.270300330997154,-5.087434295136161,-8.313714833404626,6
5.948550976108423,0.8425235596242042,-6.603982832663534,-5.809640643227681,0
2.060684718182511,0.10897338554433311,-9.229914583846307,1.0963695932744089,7
1.7829777269369829,4.315304582634543,-5.168477008518129,-7.249202361028978,6
1.9552246758037763,5.102455102976835,-4.322790289445939,-6.601092868462509,6
-3.5996989043676146,8.714859439605325,-5.8243261748442,-5.859422257476071,5
-11.445076124088239,-4.829241011408901,-4.63587123287777,2.601853758326675,3
-4.877479809933715,8.854131598419341,-6.313969117379195,-3.305113084062822,5
5.778684179754467,-9.11036500289745,6.031276742852608,-4.8593933806017935,2
-8.65192225390006,-4.6341929318965,-3.5134640659967125,0.16334043414929855,3
1.9351905997029248,5.774420076349646,-5.3992645207008705,-7.867542110794303,6
-9.204618099953473,-4.6103488034762075,-3.195267995913738,4.651639472936761,3
-10.273898880080594,-5.9688404468259595,6.901695080191137,10.012522332351638,4
-0.6334343284844238,-1.5786097332826168,-9.539717518074875,1.302273269515354,7
1.653525615568367,4.5339024070528655,-6.8043175485958844,-6.642774256877669,6
4.831837771702804,0.00016069514263772344,-7.387690286462484,-5.439027643248211,0
3.5177078908605073,4.793769669996497,-9.06227404801436,1.2360440910118085,1
0.5537189828040687,-0.9285218181902,-8.38984575634408,2.2587386001140026,7
-6.667248745377391,-4.225202911688807,-4.874671498443478,3.7666246755660744,3
4.960363392799989,6.380710824963961,-7.446050386620384,0.5922504669997051,1
1.9622453556131436,4.918240705955056,-8.03525768144175,0.24293644803086778,1
