feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
0.9510956334316507,1.4071045055030562,-3.715031551605503,-1.7797185502460189,0.9611940974328079,1.705922987939535,-1.2935075971189063,4
0.7600327147010484,-2.84928659119934,1.4986071502706422,-0.9072216685662831,-1.064229853951706,-1.9523449256044023,0.7270240457180464,3
1.540197391710931,-1.8012050608460834,-1.508059445593884,-1.332496427590312,-1.2252617971206328,-1.4459071410832003,-0.754984933938787,0
-0.19296496830911014,-1.517947293358888,3.2827995860713237,0.9412473749657309,2.4691370696402983,1.716839833118424,-0.2546977748228778,1
2.209136972984053,-2.100201181275139,2.1526234094885144,3.194874874508804,-3.1260873287870736,-1.709178073194274,1.3591129065876988,2
3.0235353472597604,-0.3219203283583565,-4.8212843222414445,-0.4928109445155622,-0.42572567300393716,-0.8067513304416722,-3.3195996929703266,0
0.11320927771306,-1.1102394808177671,2.1811957651807576,-0.5107028254461039,1.3012924066757872,1.622833463138452,1.23949404305116,2
0.5185306303405398,1.8859392530275145,-3.5062145737468384,-1.2283133836458966,-1.5418282424343097,-0.3295444469865722,0.36011161775871803,0
-0.04968552088772116,-0.9979607085614357,0.3638540911480528,-0.5461949268179274,0.30572063408733974,-1.0738434441856122,-0.4939668793948925,2
-0.9825319867357871,0.6479377713692358,-1.7412027711466624,-0.8741800335995504,-0.7629838872823888,1.8218365687496105,-1.072611462485404,4
-0.823903055239195,-1.6443994556502566,1.4090331011748904,0.25365703980254706,-1.4750867695974064,-0.2278618750143128,-0.17006196046554423,0
2.472909147526708,-0.8236181636819782,-1.0070491981320975,1.2413873100033803,-0.01334087182115884,0.46149936683225984,-1.2803638653157905,1
0.06332640630210973,0.20947753049863604,-1.1491579268560717,-1.0747275497099402,-0.9719149031547396,0.6398521087895657,0.46628394322552813,0
1.8712768675856808,-2.963672746029756,4.923713783758059,1.6865022570046446,4.226141644719892,0.9022635937301344,0.1283300681863091,1
