feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.12093897903617246,-0.47155922281413926,-0.14286584416236317,0.143149799873411,-1.7325672788202682,-0.7378857871051309,0.5522054251836794,0.12342954708897869,-1.4113622200629978,0.8657987313873907,1
-0.44472689968638335,0.2189480976769993,-0.8297885079691758,0.27938755356591966,-1.3460264500086805,-0.972895931200364,0.18970969668511137,-0.5095128315841461,0.08453328545958544,0.5029913288585923,1
-0.8387259392722206,-0.7451345138334422,0.9396307990815833,0.2883651308529593,1.534346504863905,-0.6608775378072929,0.7824022079601224,0.2517376836640555,0.028383171868308032,0.6522276695743195,0
0.8554962959897067,-0.4971411312983212,0.17578797203913488,0.47016779782149937,-0.47969756518796364,0.339769071953269,-0.3891716335824155,-1.776277661337996,-0.9607574942836815,1.17013662305459,0
0.4147224430721508,0.9002631979578564,-1.746757200866801,-0.8571707332481961,-1.0026093020122409,-1.2364448255765068,0.7531348066507834,1.8156064657690794,-0.5372825595460045,2.989083500385039,0
0.8925550476764039,0.23597650739407278,-1.3767342456877876,0.17768864522974004,0.7323143738998066,-0.9392088192204722,-0.4549721519608368,-0.6988498455469047,-0.05422612929346665,0.5123606995319064,0
-0.3114795984424471,0.6354536980536756,0.936526747150571,1.012084918732153,0.5167008483223763,0.089509421291341,-0.7264678610628885,-0.583596618697138,0.9776790115053297,0.5458882141457302,1
1.0956305536918762,-0.07835102657717467,0.20200136574336858,-0.41443391127536167,0.2203660233576367,-1.8096280711990267,-0.19146831506516496,0.1220872265558685,-0.4035707839264728,-1.7390273637221145,0
0.8622411120133696,-0.7256257220661042,-1.1039061006328625,-0.22770724784674246,-0.8781694321237149,-0.47679072566078234,-0.4949590133417377,0.04561432028914488,1.8895249730272725,-0.8897588944261338,0
-0.08915683484052433,0.47110464968227983,-0.566108972889481,0.9632560574830962,-0.4638167610297191,0.6812618881331862,1.2541563698871434,-0.6949341267737755,-0.2765949538023489,-0.8241599844765318,1
0.5323390907212978,0.09806899754400625,-0.3316594554986426,1.0916605104612374,1.3618879069237,0.1415883651308966,2.7459874100376074,0.2076211638684091,0.5535714289209395,0.2156069092149445,1
0.877265654313221,-0.5522004291403807,1.0009905188247283,-0.5655072970878233,-1.031921262775124,1.0849456494056318,1.6353121839803182,-1.8433501496613056,-0.7828357553740283,-0.8131477307735362,0
-0.2871272665274269,-0.4016958183103066,-0.04065182178088119,-0.0027478497232556235,1.539966825310724,-1.0379967759379005,1.2684263479774456,0.2004677125477774,-1.4771778672831146,-1.624810145012218,1
0.5098632673081478,0.08074839704066566,1.6677624822886203,-1.1273667640529608,0.4022025729323231,0.1542010750155547,0.8098699951566106,0.7017133009717045,0.09538203385163847,0.4355851820859946,1
-0.5350940554860857,0.7724663555941421,0.7047250989104915,1.614307674308825,-0.35442740093383623,1.1168584153178627,-0.40554699385529613,-0.29464140415411616,-0.4390036971913086,-0.12716285926528223,0
-0.20690434448043232,-0.5025343883820411,0.0029660876518886265,0.8950825129924601,-0.2297418851741398,-0.8114738147752295,-2.067993332298339,-0.06340104034171146,0.939677590972333,-0.1352551652218171,1
-0.460255852233115,0.2650051755033437,1.2262921625285859,0.2982871088011441,-0.9303576630494156,-0.10504991457664387,0.5038421703978988,-1.006562048166857,1.5192836080052396,0.5111282332195947,1
0.9702551867490323,0.565361054316677,-1.0437962992085643,-0.7662241878404363,-0.38820859139251906,-2.7577233525270355,-1.0479737495225347,0.8357677777349225,-0.5148449933361241,-0.11344203699262538,0
-0.5010014736960676,-0.01968311500162484,0.05610960814344725,0.7357449274050532,2.181051386658753,0.3794342709621793,-2.6792716619823294,-0.09158771857154432,-0.2956807521439537,-0.17027777421673368,1
-0.28874590149130286,-0.09472057258487167,-1.0401370291325598,1.2500731301307073,1.0695794256159599,0.36708385446337366,-0.9259668346183344,-0.10596506610119967,0.8772981772095697,0.7967813329000958,1
-0.7121494590142883,0.8288350198378294,1.462805187629426,-0.26297818152629654,1.2296011044158919,-1.2214461776682315,-0.6920222495335119,-0.6552986422334094,-1.7381999726249633,1.2423066113052774,0
-1.0377347874543712,-0.3965616654684794,0.29800284415890693,1.7377906561773133,-0.21803830443932362,-0.028309822327451422,-1.0335248981459388,-1.1376061517583635,0.777254790143695,-0.3727608721763891,0
-0.49896999933495256,-0.8082492128534915,3.556991469274113,-0.19244732425411268,0.747788520788876,-0.1659703116316734,-0.5038163085548734,0.7285777934990384,-0.28899800986743496,1.2867107792369379,0
-0.24114836456144528,0.4701860467923781,0.14215795615250273,1.0889974619225524,0.39666373465135807,0.12019396901599991,-0.310893368301821,0.8857623842524865,-0.5918081639832592,-0.7213160628777159,1
0.41226392909632964,0.3402548631042968,-0.35784254835940676,0.35401515449554805,-0.5564988092098634,-1.6893952250899316,-0.04545736661557773,0.9998760104148912,0.37991664520415824,0.7251161559238348,1
