feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,target
2.0858225779819337,-0.13229072894213467,-4.652733217226319,0.15250860895159535,0.5061563775538838,-5.3346913617510605,-3.140017492901963,0.4891015099194575,0.02153684002464229,0.8303393178269082,3.653725829758201,-0.47940364502086064,1.3210739465101475,0.9304956826137201,7.550792201780098,0.0073914172021343205,4.619402251065731,-2.9823967655879704,0.1262267324963624,-2.090557339116588,-1.775832051560584,0.4914343043418357,2
1.61600145602642,-1.006643879248676,1.5415031886625459,-1.1980158620949688,5.327230345806667,0.3430091734134524,-1.667914194628816,1.3196653785424504,-1.4054101487442845,2.330641909831977,2.5101144595162843,-0.665504386615969,-0.731380910153259,0.1119406640636409,3.741891467217898,-1.9769460560471313,-1.11322162411962,-0.008135236809740598,-5.789687701138181,-2.061231717781297,-3.6023723647114654,1.8183850999837907,2
-0.515906595797775,-0.5542841278645343,3.0235375021950213,1.3911715585861497,3.3068704925847925,1.7228344739586277,4.209866654205387,0.15838704417206215,4.087035189124148,4.808610957836987,1.9517312409342646,0.33274767746853817,-0.8195920227050598,-0.5125955433006879,1.2017986060932728,-2.810735843947063,-0.7492741219513221,2.3561751905582,2.4387646289559024,-9.329548168897897,-5.2652977018720675,0.4679791386501735,6
-1.7743310408840842,-2.729599834871671,1.9659359914712868,-0.7523305511684856,2.4578823835794794,2.0715138684065306,3.261383103272666,-0.4591283415562083,-1.1188348763137594,-4.263865229724619,0.1281507558086319,0.9475634241416542,1.1721418122251241,2.4381287344333393,-11.494224814342711,-0.6672354559558744,0.8870039947593795,-3.9855171098167212,-2.3681681972820012,-9.260144857568452,1.4763012153565174,1.882691880234848,1
-3.993320461271473,-1.4506228584508438,4.066258658526168,0.15586619671782176,-0.1367600633660121,5.60892625614896,-0.4521781462271295,-0.6595528048470639,2.318350179791073,0.4927180095394722,4.130822143823633,0.36238750120636526,-0.18413730598784858,0.3090329008218813,-5.467203097077512,0.29161311498201503,-5.028150347247429,-2.468495822646102,-1.542979453787917,-1.9060321733181096,1.0718246158936955,1.263386039372516,6
5.739675788896275,5.042412628610898,-3.781012742276347,-0.46100008104704515,-0.20040779970859413,-0.47964959678342334,-1.2279952989942655,-0.7742875490390829,6.3133052767013735,1.759897598804064,3.5586575213391165,0.5874146297229469,-0.03364995542891034,-2.4055315696666706,16.744047010593988,2.594525801968408,-9.398613417166503,-0.035751679533396974,1.9873735287649388,11.885007236743206,0.6007540825305295,-0.27894739782770567,2
-1.1229003936961042,-2.448449112649151,-2.187226270125559,-1.2679793873477685,-2.016691738241793,-0.43384934054149094,1.5844989742913735,1.6232806671820224,0.3101494405824532,-2.863909376340633,-2.242968110333093,-0.6571678729447816,-0.631001239274453,-0.5567692943372289,-11.333670564269799,-3.313641436953629,6.92194080803416,-2.475182011399763,-1.7858815539468882,-2.178299682520467,1.87587067817027,-0.5525387497902964,1
0.7805125190194886,-5.716592782819054,-1.0152352560274434,2.924477472384049,0.34288068591104115,2.6063246494729504,-1.4821002727376005,0.7220142560175884,-1.8669276914929465,5.348521337250256,-7.309088975689481,1.1582084612249761,-0.3542524965749711,-2.708314986314902,-5.147622257428994,-0.038265337021056944,10.08903645169932,0.16985820737787627,-0.375115309646194,4.647989343918277,-1.2940105314633217,0.8981191637345692,4
1.6868653955104636,2.898552058542675,1.9608761973120292,-3.4610365728878865,-0.5396758933315885,1.0379534652481643,4.2024118931151735,1.4586060232184865,1.3270676915642157,-5.936840537725363,-2.8834744882951293,-1.6499324986997366,-0.4126785798317872,4.612784238263055,-10.555177935286974,-0.36938977062119616,-3.0458814384228603,-2.0982648941442807,-4.377165181900199,4.335013199607991,1.6229967349828514,-1.0187729406923791,5
1.4737454181494518,2.4046275280858724,-0.6912602905710838,-0.9067052438981755,1.1214616413318221,-0.2594980934529605,0.00859681913269883,0.7603979586067987,-0.17883551045758617,-0.08118569750982807,-1.632553038248858,0.6869925511707751,0.8844726914415617,1.4612487362374376,1.0687430155424633,-1.7754149026563972,-1.202373104988605,1.0761396908687721,-1.1309913706551349,3.2849448452589756,0.5761691209076074,-1.8097789538705074,4
-1.921899722867635,-2.129547014030265,-0.7670918418237578,-2.4791362839398245,-0.6333636518904657,1.3756654180420989,4.332546096135198,2.0855311897285214,0.24107215553271055,-0.18323906917526878,-0.6787391605670097,-0.9468906769129645,0.7332979260070293,-1.4890509341096867,-3.7748125028386585,3.959407809439398,-2.2692507680982192,-0.4384174717316297,-1.6351432741493266,0.5144114674000901,4.8489183730192345,-2.0540055705224827,5
