feature_0,feature_1,feature_2,feature_3,feature_4,target
1.8229658749198128,0.9506472672164996,-1.5728919964290022,0.348186016515343,-0.6184855702404232,1
-2.2524115470642982,0.5691837931734954,2.5795667430946043,-0.8375206544687793,-0.2140771767133271,1
2.874495455940209,0.7567312317542956,0.2623948019017006,0.9381787752938546,-1.4447091274186015,0
-1.2078869530830478,-0.8766335627802677,1.9937944742854157,0.7833649832779603,-0.15406454336328865,0
1.3735883727730973,0.38516322147814663,0.9324973287115522,0.5755298445263406,2.405001628497944,0
-0.3635155371206129,1.1892464080546037,-2.224425035364865,-1.2943623834402411,-0.7420883341448523,0
0.7344837019595842,0.26205792983568005,1.0110105249022856,2.302579232905552,1.866786105218521,0
-0.8192234136093417,0.9653573467367329,-1.6480883650087925,-1.6811241870126636,-2.688218061146146,1
2.1263515855456245,0.3743669274643335,1.4879529612144764,3.441033298380336,-2.311235741871031,1
-1.1286588756310079,-0.22551359160430404,0.26001171420530744,-2.307010461329845,-1.1405361238344764,1
0.7058211079805812,2.337512109768266,-2.285551503897495,0.3042550903759256,0.9480709032711868,1
1.2840707368087838,-0.6235136570515943,-0.14795853132450387,1.6388716583953957,0.7910390321206416,1
-3.038055479084819,-0.5921553803370471,0.43672516155515595,-0.18573272652784512,-0.5773125621080463,1
1.5310250918500459,-0.36313500559188183,-0.09451388241096204,1.587683720701078,0.44432230957655616,1
1.9268422088343093,1.758850807648816,-0.6704237852894683,1.5347055950394897,-0.5115773547011003,0
-0.2641144560509735,0.3641828488277603,0.13851566191367914,-1.044866374576352,-0.3576107293957827,1
1.739438148661333,-0.5261710599842002,-0.11108392239855092,1.7944116434365867,-0.28585520805902476,1
-1.5758681625109665,-0.013370299947401975,1.078972390270013,-1.6524680817617323,-0.49921352397641366,1
-1.2614764815272845,0.3555140629402717,-0.04536567022269544,1.603880913427922,0.20323047960941307,0
-0.17312267147341187,0.5532307129552457,1.2048941305939527,0.4029534958800143,1.2218666656479606,1
0.4258774393137176,-0.0017039618044365598,-2.203112491026329,-0.5927474891104871,0.5696435540758323,1
-0.4887236135715055,-2.247199251836038,1.056821000422028,-0.1193144517045609,-1.5107519581336164,1
-0.766331661446231,-0.09325928055299673,0.2826975441951243,2.6766549177095333,1.2071076021552303,0
-0.93055712207268,-0.2818183444372466,-2.449254550484148,-2.3697939903970715,-1.4923148902717707,0
-0.3883166269348932,0.4894002707788749,-2.6194540289160293,-0.3138632271793145,0.2951504299289148,1
-0.9687943323963264,0.30522255395173026,-0.4133995614371111,-0.5604716405197255,0.51637766082324,1
0.2826662326932683,-0.3785144621697864,1.890954649959449,0.559371984032749,0.14927873230165215,0
-1.61250063071448,-0.5625920369021535,1.592532679133863,-1.0100762364002378,-1.1957554692347543,1
-0.2929835559702185,0.22614872755472748,-0.33920318629664603,1.1215564093944876,1.8305955030596153,0
-1.563878306136035,-0.343792911833627,1.5453701246205496,1.4047511025119306,0.5436674715312448,0
-0.9743999932236103,0.37646245740884743,-0.1801704695587356,-0.42241196038675954,-0.7368020364169187,1
0.5741877253851881,0.5902679203495493,-1.6894504623131428,0.5905229099551608,1.1688866945915406,1
-3.229545222606554,-0.19113422975049446,0.09430174187611007,-1.5901978939931252,0.6999992860888677,1
1.5199227542072222,-0.08028663572484632,0.6249636566666097,1.8544741859617142,-0.10897363392994185,1
-0.9566563350964874,0.774406294439942,-0.21437726135537893,2.131420190597116,-0.24121774232598342,0
-1.6700790825818022,-0.7394770596856716,1.507612233735256,-1.4074175081403322,0.9707932260353114,1
0.9368715511459894,-1.4735710092353937,1.210289213471528,1.7652643906626007,0.2714985078184656,0
-0.6579509261756906,-0.2600010190336296,-1.4211038227751875,-1.2039361697311137,-1.1105877876332007,1
-0.7639137294951359,0.12748853733253018,-2.0782274594959214,-2.0028913702643503,-0.33049461280590514,0
0.02857675978212504,1.01714100335711,-1.1918263833232812,-0.6178902852162435,1.126225867088676,0
0.5923565726769906,-0.21811742145332463,1.655115293562337,1.23978271822067,-0.17823338414655873,0
-2.1264049423384086,0.5163468680708944,0.47638573150599717,0.1825307966655778,0.2560446409303292,1
-2.694437252777068,-0.5127176600566354,-0.24780305041653228,2.6917476918635104,1.092538943170184,0
2.2567323183099544,-0.27352705581124737,-3.7315734763885153,-0.5292974987071204,0.1502033395090284,1
0.05173238569029304,1.4003692564110328,-1.2083605865338263,-1.8104448419732562,-1.0803279791585314,0
-1.5120664409179678,-0.9656409191637879,-0.3529024770761171,2.372356481714466,0.48528982252385017,0
0.02628704128838666,-0.35094813746579645,0.8385151511009687,1.3142927313719328,0.49230835940194195,0
1.616057504983395,-0.012057454040803786,-0.07899995692395878,-0.04518591404300665,-1.807737080439487,0
