feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,target
-0.09081593957032941,-5.331522855105494,0.5742266323458988,-0.20899023032178865,-2.367339357746864,3.383926767279069,-0.4726105810112107,-10.015479601088034,6.372980227292827,-6.373223581316486,3.4674186319217832,4.012729381507913,-4.717260222061843,-0.14547222201838572,1.4777437616103861,0.9752276001091537,1.1857685404525884,-9.582123031560666,8.012811731690121,-4.576693614753633,-0.864557743281924,0.816148798941256,1.9154175108641236,-2.763887049130441,3.509298026153229,8.805569011756123,2.259990524412658,-6.317958187135296,-2.126570501434426,-1.509367972006755,0.9300361737665915,-3.199877274328066,1.4192833931646704,1.870625691124229,0.1510715653225839,-15.041449463878163,-0.6610875682636921,-1.966557284393921,4.3109194475798445,2.529904571819668,3.849674785162234,0.027339978305162743,17.391331837975958,0.5157616929290789,7
1.1485884089049812,5.41448248067983,1.9951255056756292,-2.277146115683333,-2.417891646179144,-2.945361043962996,-2.6829959489886193,-0.6734578240304587,-0.6938354303073437,1.6543848131871837,-1.104023994379743,-1.6659837430916027,2.269870519220713,-0.2688257156903806,-0.7313510357849976,1.4324330357576842,1.4181275098236348,0.5237772432545609,-2.9529790775006974,-1.6681633094214727,-0.5367570031949357,6.2908243468557945,3.3512648686797406,1.4197654112968077,-2.371279775175594,5.953315945034283,-0.02156780979069628,0.4150692750247784,-0.5803390825237538,-0.2145131484709271,1.3315701865407108,-2.636310881594194,-1.5824260662910548,3.23016737240785,-1.1419949973701364,10.39585689416144,-1.1674836110770248,-3.57117784932209,-0.620000268367525,0.253942520746955,5.012050561077402,-2.07985406333988,6.112930364023586,0.7812369294170551,6
-0.3977236376409316,-2.530873223968129,3.115177454698036,4.119159753292245,-3.3590013971469945,2.8290827610564393,-0.8459006839550374,-5.549351983338593,-6.041860540984154,2.22840140625788,-3.213509383891424,3.7120795862432323,3.082702614935575,1.7728840848200766,-3.522656151205171,1.4623466917375934,0.1524844156193128,2.89094919109297,-3.8966983944944693,2.7814722051307634,-0.5750068284470764,7.98761887469935,-0.8695336454642542,-0.6028152481501421,3.1539265627652684,3.20911049172647,1.865136069890898,6.479590410577128,-0.5482764132537683,-0.985312268181042,-2.007019299701645,1.8769733326037743,0.3967426451327397,1.8971239859058922,1.0935167334306144,14.513972773529517,1.8682191490061568,-3.690276401417123,-4.433626970722734,-3.304313575564832,-0.30145818065574337,0.23207733809154632,12.483852183362151,-1.2031280476068695,7
0.2930231183856473,-2.192588916484544,0.11706234533610682,2.2402597403826263,-0.03872676707647127,3.656128173540854,1.3715418017101715,-9.889793358218842,4.115899701999165,-1.1909545668191783,0.5194264438554572,7.035753248322276,-3.172264583484653,1.1236831904219522,2.564414179789527,-0.10669471550205449,5.292537880386519,2.3004214656847584,-10.283479504043445,1.6952327935096534,-0.258137216586395,-14.806875313220955,6.494035219226362,-1.0456970346750145,2.999480766851125,-3.3926184970804796,-0.12205030890780888,-4.527591983533688,-6.1273378565088,0.2062928341153197,-0.6867471184911509,-0.44548899283841303,-0.08062975878689697,-0.459072703604672,-0.2414926101884333,-5.646558223034535,0.8094831570253054,0.4744519848830224,0.3769580151152796,4.057030291889072,3.4759177381716793,0.3147657541747949,18.309621363845295,-1.6525359116389207,3
0.773907876518004,-4.615275915584838,0.39719178293814394,-4.92964332771305,2.525476382596197,1.1799387098313994,-3.9138324523521764,-2.5588595139183723,-10.22931795460817,1.971818842285776,-0.1420472291056838,1.945257253546013,0.9428596354408576,3.5494387366078253,-2.1756978078790454,0.7563870124331408,-1.2831682869279148,-0.5338105837336193,10.182118164310566,-0.4124479757684827,0.48606261447546806,11.896174196909753,0.6346044102600215,-0.34102099716735856,4.520945944074496,1.7063152069595833,2.1065937912392085,1.9996804025584742,1.7121462763424962,-0.26790074244126655,1.9011003081363258,0.9393232582454636,0.6764697259487403,0.35130788248799605,0.07040202023773436,1.4723164225488405,1.4730390232958075,2.4218542306170674,-0.2889396107779907,0.027039789325078667,2.423662562608298,0.19407310275253045,5.6947757071679135,0.8160050944633477,3
-0.5494718475186636,-1.7326580060188919,-1.8992774378841801,5.426556269409361,-1.7929485983354336,1.0980271788934521,-1.7820604741808626,0.28532468765269664,-3.243360373857989,-1.9188502369952634,-0.9905651317079741,-1.9176366525524406,2.016421151142643,3.76471776975107,0.9141686729127984,0.6283267647016656,-2.334154552773223,-3.842224636597538,5.973833773260554,2.1563688035348365,-0.46476126778528193,4.629491789330825,-0.34069099595952523,3.1603890888796866,2.3225867163375598,-1.0796457162356723,2.5444864743200384,0.7045239436712347,2.242747342085942,0.479944207199784,-1.8741753956930014,-0.635044794314902,0.1330688393203014,-0.7789051213414458,0.022186858125142737,11.909037564583658,-2.3030867764403355,-1.696768599331743,4.129193609131458,-3.3219887660610494,0.4497358137368215,-0.8184765696900754,15.70906794925774,1.087116896246425,5
-0.3749983590392799,4.500624562832238,0.5075632265815706,0.9685390373422533,2.462570200769717,-0.13951895748105336,0.6978809485651891,4.572818233234163,-4.390943356236725,-1.1529522083382453,-1.0048863810419935,1.6770625240529862,-0.1320001840014906,3.710648999580825,-4.797750774853618,-1.994902165338537,-3.6277958387204503,-2.2594685267910357,-3.3360539574014747,2.7327210169257015,-0.23942022804341734,-0.12089534355864906,0.6982259125197386,-5.491505422806034,1.3412103739350911,5.182842217977933,0.6690568861190707,3.996966174286027,5.159392169010359,-1.0891659255181856,-0.5665572758858526,-0.41851492150211933,-0.07992666279930075,-4.181143539966085,0.37815433734243503,11.320509661806984,0.17810175307022713,0.7637748269958868,-4.604889621886565,2.03947556305812,1.235518188960762,0.7612793306569734,-15.190180045566965,1.4015266621447426,6
0.10802473449383118,-2.4715674289328406,1.685060745451963,-4.4018332743286575,4.604157284314432,1.467272652288767,7.604946390261319,-12.934877518877794,10.561975569943117,-2.8219409609364066,5.660501924379557,0.5745940800894771,3.1439620780318327,-2.448336503954021,-3.6638258446803285,-1.2886874734673852,-6.438364797220478,-0.20252833634307998,0.9400846475794186,-0.8416066196664325,0.19312483713370504,10.611534399307216,-3.685207556577378,1.2504258974965436,-1.2685170318541394,-0.20872813662614587,-0.9634976897375951,1.2593696198978734,4.2003754078841,2.0414518746906283,-0.24695806516009436,-2.8469285586436426,-1.7178780167607695,0.943921107409333,-1.600971305322468,-15.667826060968517,-0.7827278664211117,-1.2811938159196343,-1.5071783192849784,0.13781418831748304,-3.0902059292091995,-0.34719702561447496,-10.85816854673584,-3.8012720068909878,3
0.23629640012974024,4.543206211830045,0.3955791244325213,-7.279117014204667,-2.370241747780121,-5.546669597765645,-0.5364614315027407,12.26377947462239,-12.15216456539312,3.686513370461263,0.3641693572355472,-4.2465500900118665,-1.0070610040679626,-1.224642775590516,1.0756037716888487,-0.7108750778063198,-3.650269276572626,-0.6202246637394728,4.2098767174717056,3.5584680640740656,-0.8605277628808392,15.424160574844151,-5.722727940421423,-0.22230931802473253,3.1320723387312244,1.1815682676649073,-1.0413191507652653,6.581524442634712,-1.5759253052577635,-0.14331186380282335,0.9202291093753577,4.719762687079428,1.330469201121022,3.8688221762847705,-0.06530986227086111,-7.0786958151847665,6.080538846392534,2.1569197913615996,-4.793794269979259,0.0167961517910441,3.199420127900262,0.35013757929942757,-29.315909597872643,3.5672969093686797,3
-0.859234639772838,-1.1109302344286243,-1.040074209821804,2.9944308031811926,-0.8446441189920177,-0.016009363049444447,-4.91638198352639,3.9155643835804623,11.768987404923461,-1.346341189497878,2.6203595359041714,1.5156037087037004,1.7375122218743015,6.482185968702616,1.8107355329642183,-1.143278591956588,-4.532991291337604,6.481786645392682,5.670899481907663,0.9525246621712092,-1.7995766327759624,-11.400286891221052,0.5409443837585373,-1.7309593940944752,-3.8314524607931784,-1.8238205915812302,5.863921717068864,-6.80075704050319,2.2977686353515416,0.902428643090506,0.6094185727385422,-1.183002816186828,0.28216046682120804,-0.3868379270006044,1.4824564491080996,14.839518263663013,-1.9106588030879297,-0.6624099226961517,0.4561773198769026,5.204004898422668,-0.7465244532933534,-0.3255237803566116,9.494664414101619,-2.4957444478735944,4
-0.007034464252317832,1.246242607754653,10.525819735238263,2.5837446704591756,-6.374734849574462,1.3356523967552179,0.2817109496109478,3.9895868785644253,-4.683407606983333,-8.827879483046765,-0.7789060071596484,-4.106759623427859,-0.4369506442140536,-3.03419088711959,-3.1451812915043487,0.3265817136404228,-3.2327716921186056,2.585536175242295,-5.726799969574674,1.4407169705157137,0.7518031890770074,2.8235084776578,1.5346287868201958,5.992742365081101,-2.219419438416579,3.120200284528618,6.0936869144168755,-0.04824232853171628,0.4347456306307951,-0.8671481494967618,-0.8767125131515625,3.6272675897759816,-0.15583639299192545,-7.568537837412601,-0.40536910333099047,9.622068203400564,-5.746217908031307,-2.3008567638535133,-0.8373433464524846,-2.6029892689068466,1.8133522419787829,-0.10817702187135231,14.896796827840639,-1.209971325555446,5
