feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
-6.1130119589037895,-8.812479239772165,4.537912926786139,-8.283962417205874,-6.671218153784487,-6.7471920675857024,1.1047020929650737,4.493676745163297,5.338908873082222,1.8542059568502203,-3.4754393537365122,-3.560056227131966,-8.864432235117123,7.8988352942043125,3.406500087253349,-0.10526329871474771,-0.8678690087081888,2
-5.797101056474593,-8.4650499992075,2.5723692806073926,-10.848073142959244,-7.222314829499451,-7.286828284828311,1.7528545555268118,5.637620087276596,7.792607458850377,5.095835749218956,-4.094036998186762,-3.8972484388378077,-8.17744754676126,8.955670107420497,2.800192020173703,1.3574281070287757,-1.390008898379627,2
-1.3226643008033787,0.980741598553979,1.5691240673406588,-10.439660366196575,8.631428826206122,-2.600866311670208,-8.56069000333505,-5.622727723668651,5.0695831930337905,-10.361829615611297,-9.43437079019985,-6.041837318872238,0.49136220790761354,1.2639844096559052,0.4927504645843175,9.047642484959905,-3.6514589002815834,1
-0.794434844695459,-3.6816596957527525,0.9548530738788317,-2.7058296490376748,-1.676852195890527,-10.81008252690708,6.661531872542323,3.8448172158151444,6.416972324525894,7.841882698431625,4.92240539503029,-5.870886387752545,1.3800882458369896,6.008596943334954,-2.2768586783292584,-1.315994980510352,-2.3301460814672748,0
-2.2747703407307793,-0.15594175780053576,1.6209823546506947,-7.985643502318974,8.903935275766447,-1.8025453290899454,-7.362243402807625,-4.630338538262801,6.051106332671454,-8.052216428499392,-10.675171885708368,-7.558826548092688,-0.1201786605281755,2.302744485648349,0.4514734221627228,9.115035489813613,-4.957063225055418,1
2.1882447770448827,-2.7624468787103593,4.241056120196783,-5.030289450672665,-0.605915926760953,-10.315054826433126,9.614117627997464,3.847624554982317,8.403813840342835,6.524125212087738,4.631195614017333,-5.916578660544883,2.3903485442522463,4.353893094685919,-3.02816741550671,0.662110024684263,-3.0835924947417928,0
-2.341897123329757,0.4536004059219656,1.748821429850445,-9.899919806547388,6.9236611941959065,-3.016609052130766,-9.433464719653909,-2.8813638807054174,4.013735739512626,-8.521749639869864,-9.560849547027585,-8.262284770637716,-1.1587115162278663,1.9411700306038329,1.5969403322172155,8.587817025132347,-3.842117359113521,1
1.468145617408489,-3.082837743432599,2.7171716273975735,-5.018454626905059,-0.214588056917572,-9.616932613087222,6.870601135833939,4.196141319289207,6.955389254783615,7.141302881393837,4.587995333508611,-5.878891081707762,2.815645841218551,4.276591862211765,-3.025236983049347,-2.3679057758207542,-3.7499748462043967,0
-3.6188672643727076,1.4124404216669684,1.2518953787349405,-9.911096297443102,9.405458593677658,-3.123033478749372,-6.772921840704132,-3.2969848014650696,3.839736523359587,-8.404859690048635,-9.931927670535513,-7.309794074596307,-0.5196555111265319,2.035098703284091,1.2554687868436196,9.025850912140454,-5.1349239924126735,1
-3.1112452414944514,0.36721435254530577,0.4120477349005581,-8.731695660911704,9.652390758296276,-1.89300882263749,-9.189511536689304,-3.903671843917254,4.830033549807785,-9.212076423412093,-10.380952242634763,-8.053562106807313,-1.4157697658038733,2.994566286584334,3.2631332774003763,9.311916552686895,-3.0986449748344422,1
-3.5075732122805454,-0.7555404450614269,1.409717403653067,-9.380316051538651,9.173761205106414,-3.062876117049764,-9.626555949916098,-4.358143850212931,3.235551119759019,-8.018305568142232,-10.393487439912064,-7.061930830765538,0.5620867485844271,1.6686428143673704,-0.749264062476652,8.900886261620458,-4.337913363898698,1
0.1050499738374985,-3.835355569627051,3.637035784650635,-3.214884730363526,-2.3923615400282836,-11.65041726923253,8.296656033699428,3.167483538693619,6.548620098398498,6.266775481751373,4.7269609658664296,-5.478324133743091,2.615802381220584,3.7034533001915486,-4.684193730989259,-0.2606026867732771,-2.8140651107345405,0
1.7540463625824472,-4.133301982045613,3.073464199003103,-3.58302781456447,-3.8518187681226914,-9.012109671299958,8.001544359674764,3.7514434107066528,7.780942450496535,7.701688453475851,5.504618550465563,-5.133069097785049,1.1990343194813933,5.4235710278340905,-3.6843338516350546,0.3212257098452881,-1.3346840806959732,0
-2.361056650713275,0.4598253398104246,-0.8416341730642172,-10.710879735359017,10.339181405307572,-2.593493754399708,-8.527549958969077,-4.825465346863508,5.679993423652395,-7.824863391514379,-9.632559917979412,-6.441959305186006,-0.8747974290596372,3.1931346793613837,0.1142181257555932,9.572888344592105,-5.121622772929613,1
0.20440282892308106,-3.470140048430618,2.4090285634793775,-3.8274424736939103,-1.3007931120161933,-11.901222686540537,7.595816517825351,4.636449804312331,7.878495074755579,7.26732534191878,3.9986687857481833,-6.60503693174583,2.557347686617144,4.800410538035344,-2.907118784375047,-0.24057838001693693,-3.6807613564230564,0
-6.707714389902057,-7.63480096427654,1.4934792711091323,-9.5910129214197,-4.828559616083668,-7.047145224614082,3.532902990007211,4.870405456414285,6.574726406146078,3.392320527917302,-4.531773948551486,-4.783462324808723,-10.37497828026815,7.7709286186047954,1.2498811508159746,1.5759115091164633,-0.882173142593612,2
-1.9233984336890055,-0.67609098342006,0.48318964899199424,-9.492641413532217,8.109199198478578,-1.9927250295885983,-9.090871754588782,-5.334303703799724,5.946250705095649,-7.028622352100756,-10.21780331284821,-5.885947977507294,1.4700834766913433,2.6870819900705625,0.9766280631909843,10.380670130485122,-5.470731162054208,1
-3.566687587542547,0.6022409316456481,1.6558704068164956,-9.936848379239061,10.972280550851902,-2.661752986687748,-9.325444001342023,-3.21940897638179,6.165085767822085,-7.535155047432417,-8.890874695658285,-7.56357104939656,-0.7507939747828634,4.1068830255529525,0.2007760007773604,9.832126176220038,-5.58447672699885,1
-0.404502948567953,-2.6425118613939347,2.8926841624542434,-3.8666605792969873,-2.1632975473468674,-12.052295995192623,8.37419983235181,4.4292272532144885,7.239169514849506,7.132376314670619,5.860684517220692,-5.610099333093899,2.48283576545834,5.147261688487759,-2.474838556353484,0.6988974483745852,-3.029403180882704,0
0.33603498148346606,-2.3172284225730233,4.893674336850166,-3.1534045442743444,-1.5879245545060807,-9.642993402215913,5.87062200342704,4.694836806295953,7.173495796151409,6.314930823477559,6.3422975017412435,-6.075694655939331,1.7380240592885876,5.826688786633034,-1.7258847185719093,-1.3860465291288222,-1.7232795057077863,0
-4.831798984756992,-9.467950461531103,3.4346725208064255,-6.984517720681437,-6.944285934739989,-8.101716902437404,1.0802451365482142,6.165544221865195,7.106428192989711,4.522245738323234,-5.012273134244852,-2.9965880367091957,-8.234014189955603,7.2520243834607445,2.526848082874004,2.942441878374858,0.10275117751271301,2
0.2914906749861262,-2.5079509655570114,1.320676219998077,-3.970281091834856,-2.506113052310354,-10.101615255234286,6.2150724048241495,6.4535196984558025,9.646819900871455,6.773129459020246,3.7395113564544915,-5.2980086388752,1.0298712117883184,4.5618553131664035,-3.652780439129446,-0.34137471185051843,-3.99085176001082,0
-4.713987423667906,-8.190841747206528,1.6016273736625521,-8.80616375857764,-7.558416704807656,-6.320714643408486,1.4811550146314882,6.766989735756944,9.142013541640868,3.0415075752099945,-2.217387680544471,-4.468699005094866,-10.223427742162851,7.411228661544747,2.9575726903247546,1.4358394401612387,-1.1381224265685081,2
-7.311912816432168,-6.106377500687315,3.14028111239706,-7.706014686365774,-5.678498954666905,-6.8395162551044715,1.7823015610495396,5.09406064762839,6.862444189240116,3.2637000180801348,-6.165967983936145,-3.7305491751618303,-9.996531284523499,8.62205240500135,2.047456583193118,-0.29373769155148555,-2.6760111027710227,2
-5.746344986597567,-6.463302769999027,1.748049380196366,-8.27290279732549,-5.320508801681029,-6.107141852523612,2.124035747275592,4.736424281947025,7.292041993540394,2.5536651132494157,-6.122037042497124,-4.445483086975597,-7.27810131617143,8.702406271907387,1.78997722421244,0.35560531664660566,-2.3679290355277365,2
-8.102708057276969,-6.8029399176686525,1.352227205905338,-8.295966072247877,-6.636108547039471,-6.560603321220354,2.54971875361582,5.166934234672839,6.435461050652955,4.089346472916608,-4.387816139584167,-5.709334668049603,-10.19439175479685,6.779372799222573,2.3354858497772235,1.2500438512607253,-2.2161513317285624,2
-2.9279325680279147,-1.6333725143118067,1.1771571133833068,-11.349364984519076,9.482635834874323,-2.5932971468745,-8.809523791150117,-6.136214221374985,6.430571091281884,-8.278073264913607,-9.035988691083329,-7.659149151467659,0.8562184558849403,1.3114415982371392,1.505523699985761,9.447231193857336,-5.145064914684722,1
-3.4853049857604788,1.6411938750894453,1.6462019695487404,-9.49370140156753,10.187957136106352,-2.4153942267850166,-10.541639277944215,-4.671824791386778,5.326938289894058,-9.464796403893054,-11.735325251203463,-5.424701464042529,-0.5066185760550601,3.3486166487613533,1.3604546038243823,8.65184674594586,-3.5754554754594583,1
-5.596894453664126,-7.425053374885153,1.3283800475727987,-7.771356763602052,-5.017943886256182,-6.2237221313932345,0.7825488164289152,7.154391377119828,7.745760290356785,2.723477472305353,-5.8035760335517885,-5.791572796124261,-8.81874009674795,8.388813582862674,2.3594239217707957,2.3955449798326343,-2.9538907073709693,2
-3.038210933302056,-0.529080566808612,2.7311181819756976,-10.301131981374237,10.654162601143756,-2.5984651471708977,-9.640905548361273,-4.272122369313572,4.888360410292626,-9.671469078069785,-9.511048984590511,-6.188442949406587,-0.5873134994919722,2.4914063767337296,-0.9211506336011677,9.923856917906598,-3.7497653772831754,1
1.1784147393627198,-3.4134727241982383,2.801495012228274,-4.662535251104535,-3.6483734909763768,-7.871264034300021,8.444150878613277,3.7895750104430537,9.308500973541898,7.383029582539286,6.187608631154034,-5.180885014375075,1.4058415313195107,5.0095548239439855,-1.837921580296607,-0.9596649174447913,-0.9332936497553104,0
