feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
0.712153679706404,-0.5228748374511997,0.2808355810055079,0.13389123637057998,-1.6730995409306564,0.6902367989925731,0.15289414369907187,1.93076235885664,-0.4525216699797007,-0.975223804261522,-0.2706857251885137,-0.8676618272758482,-0.04313366772782753,0.17454402568703326,1.7285239245632673,-0.6583351103465832,-1.27549838630021,2.052739122405562,0.4189134932443011,1
1.1234571698677098,-0.49736266852645583,-0.5097253530893877,-0.4894280859004322,-0.009720239807692087,-1.1318336718297166,-0.8870721374948011,0.47439238086372537,-1.3182653323229756,-0.3682367283216023,-0.8826613409824451,-0.04036356757160565,0.2400986668406307,-1.0108661931115484,-0.48243505886965676,1.3635578843695328,1.0073799404717487,-1.0086686328665773,-1.0793725647055863,1
1.0789328576928567,-0.5691835642820082,0.13342374303812285,0.4575744770568315,0.29522681130364087,-1.3368738723833842,-1.186086513146807,-0.4392642368519782,0.005275972602167333,-1.3811402878217796,-1.517527485707613,0.9511101950694438,0.3959468490606083,-0.8331217094772904,-0.19938806088002084,-0.8327275080098662,-0.08420190282466228,0.29743001192937457,1.2027214024559143,1
0.15848762911771777,0.03450779972689147,-1.444553234861749,-0.2850725825007592,0.6582192303696696,-0.5326583692841248,0.2779582625742895,-0.05266535873000886,-0.021792143233172245,0.271658342093692,0.6225102450462088,-1.7875432434477159,-1.7552506521802762,-0.3461746971367366,0.6178973031039768,-0.9279071749054612,1.0306343486604246,-1.43534656844397,0.0024563952267290614,1
1.0791830419408817,0.16017510173859165,0.19845655509048146,-0.27692434953488787,0.32867364064927806,-1.9556581646850233,-2.128662947512044,-0.5622413201149241,0.5946147509954235,0.33516340864396554,-0.9820525828071046,1.0210108971051064,0.5865723804768667,-0.23207795037663442,-0.5016138548470368,-0.1476325070728606,-1.1292391111274631,-0.39546552338603,0.15254632078004232,0
0.951632257549471,-0.4689240904166266,-1.0814925692257356,0.05626708835647865,-0.3927422014534723,-0.7501695227899821,-0.370197387264833,2.056278837541678,0.8958331883608328,-0.35504579512587475,-0.7411658814708716,-2.1734886467922543,1.0808288145133893,0.3062016204057955,0.0347284431530723,0.5879791521356952,-0.7974395339899011,0.16616739071392214,-1.7662950360415253,1
0.004141980832269528,0.31659922844581956,0.6774920341472004,-0.8861277698861337,2.165783005955194,-0.5503267119841072,0.660835399818218,1.4564785036201182,0.6157274672814619,-0.27650933215423446,-0.9895503356906196,-1.0977270116753934,-0.4024779012047244,0.293532138828682,0.8126447136273578,-0.661485185015896,0.3147852128602916,-1.3166968176894098,-0.15782586911286797,1
1.248550918557859,-0.43146514721086726,-0.5953475621961042,-0.3965137915382682,1.3172063558826441,0.2894877013961488,-0.31352082492749883,1.1437939751087005,2.55968785682156,0.14654466708309904,0.7635113964557859,0.09670477239253673,-1.0491980630902369,1.43166429098126,1.0604088225269617,-0.10899191134628945,0.6925717757115284,0.9829439795238184,-0.5261646715691347,1
0.110180460084424,1.163513773345147,-1.276365997401065,1.5256998426895634,-0.4959120313058457,-0.6187434480674503,0.7558724907863338,-0.3204070350217712,-1.3164874841169822,0.8226335550648427,-0.010416119078879927,-2.0459950588582103,-0.1852488222486152,-0.13833294446121278,0.826656521040577,0.7976471149333011,-0.033888638356493445,0.20803245999780426,-0.7193267058149602,0
2.123079553511248,0.06329406268569834,-1.1819509719174923,1.359485764624435,0.972819288123948,0.3511116732212286,-0.7288763494549266,-0.03872168107222885,-0.12111364302907703,0.2873118399008768,0.1258602242777545,0.9642964139997544,0.21974080150640563,0.3319813213294943,-1.9678575764112296,-0.30660189708279356,0.6780192173427538,0.6917319533851676,-0.6482005322753668,1
-0.7998184801382217,0.5882135132092078,1.000594765246346,-0.5594352027048826,-0.6064874854084079,0.2022807958698241,-0.8247946430168751,0.33632364487708294,-1.806803958093343,-2.954680150351072,-0.09950368014096013,-0.6227241881610025,0.1510326155126532,0.1843752537447773,0.3882465777114746,-1.7330071678318015,-1.538342270990688,0.005723703123643944,-0.4057037958166605,0
0.9410619167913998,0.3599489587282741,-1.643394193685083,0.8513162427282283,0.6163820014564851,1.1123688194870547,0.7170241113554785,0.6111216103973417,-1.0926362668063534,-1.1381266375945158,0.9676497998265248,-0.02787709630357723,-2.293954170758467,1.0884124770063046,-1.567870502864151,3.057824374726254,0.3981369560510459,-0.029500514127757074,0.7623292724186724,0
-0.4864823793191951,0.6657680600580288,0.844348420091829,-1.5609102396870176,0.01972913393250262,0.5785215445037634,-0.546246829634381,-1.2647269293511696,1.6787508493365477,1.6066517885314666,0.12089315397459728,-0.40393013960819707,-1.604972609894593,-0.05624337614025975,0.08568341635935928,0.4781413772915427,-0.4715546581117846,0.8416491964001932,-0.5327516077023879,0
0.5148332990937987,0.965106335941364,-0.6789654732345304,-2.7437895456675006,1.785947596365655,-0.3265892069407662,-1.8281932896613324,1.300641793483155,0.8669787622454234,1.1301228728020414,1.2780011780986587,0.6814007544324716,-1.5093647721498427,1.2724159657738874,-0.15572565411836606,0.41172821430169115,0.3122387465607211,-1.6598321336868969,-1.1939906071902182,0
1.1421086234182605,-0.3408932885061374,0.5973259128882936,-1.7760459002799382,0.4758027883175703,0.625386599977619,-1.396480177377081,-2.3708964887454007,0.4173506996711668,-2.61422340975239,-1.0611169237822422,0.9211759636829713,0.4206941855777353,-0.44447378142632077,-0.18829901902981191,-0.3741815516463575,-0.2644414556684493,0.6377724032872767,-0.39533286586882277,1
-0.9807233298087685,0.5903900003734625,-0.9088213274453687,0.42045540812334287,-0.03567531960763663,-1.216551354562395,-0.04556042384325175,-1.0978353869167654,0.9045071557418023,0.8756632445811178,-0.2860877656984706,0.004848503959977702,1.3696020722070679,-0.16120041362994497,1.26136082340728,-0.4239402392152264,1.5575572443325958,0.44697037168915665,-1.2887052070713214,0
-0.04274627707262658,0.49578707646719095,2.332671390389245,-0.901766819809654,1.3912313317874008,0.3213209853558738,1.2716756513154361,0.8963702423626116,-0.7917287487599877,0.13469624006843023,-0.8787105084726504,-0.831095102426033,-1.4184783440295583,-0.09100557829444195,-0.4290656766434631,0.1939970463701915,1.0136819259759748,-0.6482835822826672,-1.285894801897477,1
0.6547106106774079,0.6068901597167333,0.43148542732550305,0.6784216340318474,-0.31523556774041844,-2.24807533127649,0.9847881630698347,0.09494748612964239,-0.7218370419075941,0.8232516142164068,0.722366580536112,-0.29589161880207715,0.9539098970865227,-1.7332577974642225,-0.7350824635231253,0.7217686060386196,-0.07032696662362115,0.15559411193425912,0.49097923607001553,0
