lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_2_pt,jet_2_eta,jet_2_phi,jet_3_pt,jet_3_eta,jet_3_phi,jet_4_pt,jet_4_eta,jet_4_phi,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,target
0.9542093873023988,0.1460411697626114,1.5984171628952026,0.7180306315422057,-1.0200105905532837,1.0001676082611086,-0.1495501548051834,-0.6202904582023621,0.9688273668289183,0.40900859236717213,1.2721242904663086,1.0700608491897583,-0.4476694762706757,0.2234638780355453,0.959754407405853,1.2829198837280271,0.7356519699096677,0.9427697062492368,1.1002665758132935,0.9869032502174376,0.8881148099899292,0.9154757261276244,1.0264092683792114,0.9100879430770874,0
0.3237431049346924,-0.655535101890564,-1.0239628553390503,1.6301846504211426,0.9235747456550598,0.6440902948379517,0.2663463950157165,-0.22446425259113312,0.8504781723022463,-0.9159451127052308,-1.6191993951797483,1.3468400239944458,0.25959375500679016,-0.7701724767684937,1.0481112003326416,-0.10622925311326979,0.6790509819984436,0.7912105321884155,0.8724497556686401,0.989379346370697,0.7742534279823302,0.8286133408546446,0.8382211327552795,0.81583833694458,1
0.3266712427139282,-1.6733325719833372,1.4852255582809446,2.1591050624847408,-0.8230724930763245,0.8764062523841859,-2.777620553970337,0.11214469373226164,0.6536909341812133,-1.2792388200759888,1.7404005527496336,0.8963713049888612,-1.2304834127426147,1.0550121068954468,1.2601188421249387,-0.4285317957401276,0.9770386815071106,0.6800636649131775,0.7559146285057069,1.01637065410614,1.0902642011642456,0.4922505021095277,0.8742198944091795,0.7705641388893126,0
0.5406088829040527,-0.12861803174018863,-1.0145301818847656,1.0087156295776367,1.2717907428741455,2.6183176040649414,0.7347251176834106,-0.21836557984352112,3.7282543182373047,0.0272587351500988,1.537887692451477,1.658919095993042,-0.33570888638496393,-0.5111082792282104,0.9132636189460754,0.18525889515876767,0.291722297668457,2.3987250328063965,1.3984607458114624,0.9884164333343503,0.6398696899414062,0.8202068209648131,1.5295413732528687,1.3260079622268675,0
0.5953285694122314,0.7576935291290284,-1.1038628816604614,2.220470666885376,-1.1668207645416258,0.6539838910102844,-0.759531795978546,-1.098162055015564,1.6640665531158447,-0.4691132009029388,0.9819483160972596,0.9060304760932922,-1.5973136425018313,0.3388488292694092,1.4421873092651365,-0.750001609325409,0.24178022146224976,0.5657469034194945,1.039194107055664,0.9917055964469907,0.7192693948745728,0.8733007311820982,1.1920071840286257,1.6195148229599001,1
1.4108170270919802,0.11000431329011916,-0.4469043016433716,0.8021662831306458,1.6663498878479004,0.921751856803894,1.13675856590271,-0.33090376853942877,0.6492843627929688,-0.2456972599029541,0.9714065194129944,1.923756122589112,-0.3584651052951813,-1.5917353630065918,1.8725311756134035,1.0155836343765259,0.6191204190254211,0.8435345888137818,1.1264396905899048,1.3924510478973389,1.4172327518463135,2.438727140426636,1.3636013269424438,1.065670371055603,1
0.42476409673690807,1.6965994834899902,-0.2604708969593048,2.5215957164764404,-0.2947293221950531,1.2459497451782227,1.1397292613983154,1.135521650314331,1.533252835273743,-0.22821253538131714,-0.2532055377960205,1.5495071411132812,0.2259145677089691,1.6347105503082275,2.2697715759277344,0.9014868736267088,1.7272797822952268,3.551779747009278,2.2353322505950928,0.9929166436195372,1.382176637649536,0.6265324354171753,1.477718949317932,1.3887681961059568,1
0.8412927985191346,-0.8970794081687926,-0.9601537585258484,1.0053106546401975,-1.5851619243621826,1.164144515991211,1.8249684572219849,-0.5243807435035706,1.0254839658737183,-0.6536741852760315,1.1778031587600706,1.9116382598876955,-0.6734111309051514,0.4154023230075836,1.4309906959533694,-1.177240014076233,0.9370850324630736,0.9298385977745056,1.075028419494629,0.9863284826278687,0.8915880918502807,0.944953918457031,0.903092086315155,0.8406857848167419,0
0.7539975047111511,-1.9285123348236084,1.02968430519104,1.0791367292404177,1.4376929998397825,1.7838672399520872,-0.759531795978546,0.8034507036209106,1.225670576095581,-1.5220822095870974,-0.6443633437156677,2.047744750976563,-2.0906682014465328,-0.7790482640266418,1.4417005777359007,-1.1472584009170532,-1.114530324935913,0.953323245048523,0.7828891277313231,1.0003399848937986,0.9682573080062866,1.7566040754318235,1.645217418670654,1.3469802141189575,1
0.8961955308914183,-0.6438475251197815,-1.6287615299224851,0.3468504250049591,0.0997592881321907,0.6404260993003845,0.9436636567115784,-0.20672369003295898,0.9099045395851136,0.869439661502838,1.264911413192749,1.019481897354126,0.8958576321601868,-0.8850026726722716,0.7645418643951416,-0.052928555756807334,1.245061278343201,0.8343824744224548,0.8738132715225219,0.9877483248710632,0.8096628785133363,0.37523835897445684,0.7322355508804321,0.7079995870590209,1
0.2961087226867676,-1.3304954767227173,-0.186119481921196,1.9101718664169312,-1.4547133445739748,1.15113627910614,0.7753245830535886,0.337221086025238,0.42945683002471924,-0.337006390094757,0.8010737299919128,0.6144990921020508,-0.526861071586609,-1.317696213722229,0.8991459608078003,0.1877573579549789,-0.7327508330345155,0.7487249970436096,1.1156431436538696,0.988552749156952,1.0442452430725095,0.9356229305267334,1.6400896310806274,1.2164525985717771,0
