feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,target
5.283059195292263,-3.595529404806105,-2.890608436461079,-1.2505246882829337,3.113105394957932,1.4302263805891648,0.41177606041192916,-0.707318708705857,1.5108269366165352,3.6393257119609292,0.1318164160523947,-1.0175636736199971,0.9189316778515982,-5.4198251985917985,5.029230658812258,1.0677224723241259,1.1799270879952406,-1.0295614201948937,2.979572990812564,-0.3848169536937157,3.0885566506076287,-5.3990639154264635,5.20510088065973,2.7484939049896076,2.378654295832742,2.3464399483620695,1.5746851827840456,-1.3612379290746506,-1.6910385071581127,2
-5.10358031644904,-1.4741389241231149,-2.8214961254369126,0.8277313318509559,2.872185540058175,-1.6941873638959986,3.492566827535696,-2.450828707394069,1.2736657640933053,-4.6067359477088035,4.18872761205688,4.255241009404766,0.9704201632160047,15.531080714410212,-2.101433274303525,-3.2984376073325965,1.0928381552890767,0.15348323117261475,4.681858306650366,0.2155732378813993,0.4118277266887347,-1.2858257364034356,0.8836528606305651,-5.249404268851976,4.040140231082921,2.8671953819909786,0.08902272708950608,15.346265115691828,-4.078067423897168,1
7.5112379277697485,6.519731220927282,0.32393222386374454,0.8728819881874393,-4.597214697107683,0.2606256750934306,-0.13313650011562816,-2.1632478578174745,2.0491203032615557,-5.119787090899859,-1.4693576701262518,0.9704814034400894,0.36149855417157906,8.21960969721543,-2.2989231988239442,-6.265731759980039,-0.37775049028902286,0.18308116135959307,6.354955431435241,-0.3676790615414381,-5.530342521028475,-2.934475916307398,-3.7037910386244906,-1.7629475813214164,-3.478051284135015,-0.9652560458076571,-0.042599251786051395,15.133385725496638,4.144351518691803,2
-1.2064199554000221,-1.852407781822217,3.221659548591922,0.6472570708775115,-0.12294474434274827,-0.45910091404398723,2.2827382468018014,-2.9792161245387607,2.6134457261574715,8.569286139807252,-0.17314027884804717,0.10437505643520295,-0.6416108360551419,1.3015106800989642,-0.006047675201191094,0.20069918882137094,0.3818918083993308,-1.3683959041806264,0.4262380409025758,0.9617688585319989,-1.2305642755958526,1.0211058014996537,-1.7315222691368901,2.6560926862152803,1.6364142927715783,-2.578909411440385,0.036516274798521535,-4.17533724704582,-1.5446707980885883,2
-2.586194425816605,-1.3100178264525297,0.9240967774535058,0.8086447940406958,0.8191435501340055,0.062370892603206524,2.243581421765403,3.446535766748559,1.9936067096374295,-1.5990385285977937,3.34816671580172,2.939379582395906,0.252703439886416,0.8979988769393645,-0.7729957413749409,0.12406892627422494,-1.6932699766267931,-1.8050668221328525,0.9568863504778471,-2.0626171680584986,-3.715369377591902,1.0192214596155194,-3.1446557236250063,-1.0074345754971719,-0.24859267339034585,1.6477864528244472,1.1646285009437307,1.6226856119620034,-0.7809105994514588,1
-1.3296911900720976,2.437877319353806,1.6763654925306337,-2.502918716873359,2.495444907651307,-1.6428634145142211,1.908878512548501,1.2882350441498924,1.7063390800123228,2.5120624094439203,0.4976696262990834,-1.3030390778619987,-1.4807165030993683,5.38503618849613,-5.253580723849599,-1.1483971224146081,-3.7026546908765687,-0.7959850459506703,-0.9227622621298619,0.9895858280904698,5.037715484125263,1.147071058602405,-2.2926115976485755,0.15744286236888072,0.7605837860168965,5.066986787796171,0.5225917977405529,4.174041031198739,4.240689693895114,2
-0.5921850153010415,0.7506686014854141,-3.0301494863141034,-0.684593302531819,4.230811016059006,-0.1699981271039051,-0.8898960603826749,-0.13368324168047319,-4.043524030869766,-12.295329602717517,-3.548076740967865,5.593986080546671,-1.406272291785825,-4.970250848699251,-1.317551098218639,-1.6556459955555014,-4.156884072820077,3.015707042591766,2.093752494978319,-0.3535571235045968,-0.28785360678246286,0.8219728701750011,-1.6759699214004922,-1.135543244052064,-2.0236977594327703,1.9012269529364232,-1.5438455510937792,2.061588517608526,1.1402046884347832,2
0.17678478882963944,6.735643322878689,1.3629061618993235,3.015579497942415,-0.8550736902818481,-0.4102923354054451,2.519478147588046,-2.048968616660881,0.20747947691842517,-5.611698364542623,2.399811854887483,1.731769300112795,-0.2727071523367578,5.1566437703584995,-0.5784737770093793,-3.872439636163823,-2.4312631014999493,3.607048685866703,-1.064335205518192,-0.22274230851889262,-3.622901882775404,-2.6634575733133374,-7.61635440920828,-3.303496251359462,1.3000329051380897,-2.0016996041503416,-0.9125898852009602,14.814118854470308,-1.3193017765724675,2
-1.4698710716930559,-1.0280764527066313,-2.741981907447938,1.010099848741771,1.6505635045320726,-0.8999882713937879,-3.1937706033749853,-1.6375230390739626,-1.429870018374079,-4.735767315845801,0.2945889686726767,5.2306527512755165,-1.5609187072972006,0.1416606919293959,-0.24455762945191084,-4.414096734411857,4.278014017482838,-2.97351418910951,1.732399352362941,-0.25022620716433086,-1.481331476531676,0.4280096658723116,-2.6958455768879355,0.05178501162020743,2.579310204317384,-1.4831019496155244,2.6534797518691247,-5.892542873976967,-1.9115123750126286,1
1.8801659470531438,-3.1325458948730205,-2.357853561628832,0.11537862760048785,4.0530270120467655,2.527582803931464,2.333976013596117,3.32538626083441,-2.677748048398774,0.7670900357687254,2.1444728251145504,2.3996084817059224,1.186053968365717,-9.58633908905897,2.388782141669208,0.3547257666549668,-0.39876684090525805,0.6465915830085089,0.5445711917319707,0.62810714026364,1.2081051620457393,-0.816972350579547,-4.804412047025588,1.0903587134426962,2.3708936765176336,0.8084878951005359,-0.9455710763398558,-1.5676549712536962,1.945215356252441,2
-2.7676847321854474,4.835359764597881,0.0721609721290295,1.3849909180367423,-2.3684431472123424,1.250106076604764,-2.404187191405153,-5.173280122390086,-0.24700189903915382,-3.366849653556714,-0.40322392903689785,2.115993378716957,-1.376208151994126,9.153719442186556,-2.836508557687027,-0.5898250760118907,0.5578024829356727,-1.3715519492608186,-2.295239449286417,0.004504869808043,0.2324964537797316,5.324676076959533,-1.3964132744326672,-1.5243783634781825,1.5336756125573396,-3.837981519357915,-0.3564936341082842,-2.664879499041316,1.2794236267716514,0
1.0412754626817176,-2.137624338153181,2.7215711613331264,-1.0609048649960853,-2.2749656026248646,-0.07896364778670772,1.3946407680513948,-0.5939875609918097,-2.058960917824967,7.676916010279138,-1.4283497762588622,0.09067429301292029,-0.18671688578668955,-2.3841264643688866,-0.8160483939878296,6.070674738122252,4.2071287026084,-3.372106035493096,1.6085811610365024,-0.0705488874890573,-1.7511219222709609,-4.870897049565265,4.32485571305817,-3.4660897807131335,0.19344707356002977,-0.28906712746933483,-1.9016955782187364,6.239584888957616,0.27682666191850025,1
-1.3248590414353099,-4.407251715893331,1.9830188860894382,-0.1699774574662851,4.478191184033333,-1.1442742769173078,2.186545846483831,4.171798233760959,-3.4019153043151324,-6.2361485102879985,-1.5742377455238956,1.4124633083007399,1.7412966567854475,-11.869696087243451,-4.945980507654377,-2.8618587632982093,3.939527568313403,-3.218391080951145,-5.130196960561006,1.4031787116028496,-5.111485852069063,0.11571914628974178,0.15326187044641149,2.0852958844182816,2.600584842503005,0.5843126236645837,-1.7270070817143734,-14.655593671366955,-9.404369189084745,0
-1.1068776203609123,-4.360835382257879,2.7267619896153747,-1.0619735185343564,2.059220194499817,-1.661149182732937,-0.8021154496088736,2.6842190791477964,1.328341608798743,-19.996624434626867,-1.2979984452359274,5.490019301516193,-1.3080839883203768,2.5023549851209634,3.1315206654386936,-3.361017952632901,-3.984632841109774,1.559931197543824,-4.331734424976922,0.14075863246022335,-0.772628887360522,-0.7568561951932928,2.750660462978092,-3.0781315855162332,0.03825083367749271,-2.1870656639729362,-0.3797985786868596,-13.638912866402235,-7.802908676747852,0
-0.9099721959646421,-0.8504820095224113,-0.2605635361840437,-1.0983404927186655,4.50086561800339,-0.5133713789217816,-1.427354887925306,1.0327600593887285,-2.289324599854962,-4.45885524481474,2.2758501674290357,-1.2754622107222784,-1.6607394538066882,5.584761459695211,-3.2122838479183753,1.2432566110351972,3.022566900755031,-0.3922910817120693,-1.095373664916914,-1.2163159203494018,-1.015642889253042,-1.0666131928325924,4.67324051020959,-5.1579747723499,-4.114725830713056,0.17433861092519554,0.7298468123266987,6.018659319069033,-10.824838713489985,1
2.1020295813755387,-0.40115464642503507,-0.5343860685304798,1.8242399169182124,0.9683155876760463,-0.8883663863810137,-1.0485018182456929,0.5624246664934789,0.16697239343073178,-4.345670701552762,0.3294216542971997,0.8888910290373493,-0.15571280998217976,3.0292709776651954,0.4977990153855758,-0.7165573476983963,-1.129187953129204,0.1368684801655089,-0.22799635852087663,-0.6205466090668371,2.434291438170995,0.5342257260914363,0.4426070662041982,-1.2578753132212872,0.3311368986440453,-0.31672723985019946,-2.0922107203109057,-2.3435753400258115,1.0400593843464065,0
