feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
-0.33034517921007317,0.4382907098818135,-0.7310970704640665,-1.1359637281934634,1.6830077329514053,0.5440769812052907,0.3148890126805358,0.014758054797263725,-0.6159458335967233,0.9366608155788868,-0.056707811197742874,-1.4986861807679637,0.24549555444679583,-0.06191373311401034,-0.6444649105669664,-2.3807103189851113,0.058510193999463264,0.5175781409660019,0.9450883733425243,1
-0.11486330540921777,1.0765628652031487,-0.7016003017013357,0.22883614394351864,0.17570052130372177,0.5038585495145587,-2.1640461160357334,-0.8249339771676022,0.7727714507567502,-0.3853983248657611,-1.4774839120152041,0.3616593005538592,-0.2098700751662625,0.1633472560220078,-0.8124070990351792,-0.02799329737702722,-1.081385059736694,0.8533841431560457,1.1338320444927439,0
-0.1580189168188154,0.3757454405690978,1.1192380495856311,0.36342423635024884,-2.3590843062074205,-0.06100060677966024,-0.7036843032175062,-0.36946831212781633,-0.13478606454120584,-0.08130264329439596,0.5744128434260197,0.04269594265772112,0.14115705194203942,0.3743863426122029,0.3631742591099282,0.1819121524466568,0.8232401504343451,0.25440767756779287,-1.9869270415281517,1
-0.6730884497719474,-0.6852639253430713,0.0024533372702848894,0.6038620360830732,-0.37667058245919777,-0.6954888179525212,-1.197138155074975,-0.6485550877262548,-1.532666952842659,-2.2436101999920126,-1.097573925930586,1.4931392464717328,-1.3136134697711972,-0.9467003149673385,-2.1103356881434254,0.6075804251310372,0.9803212186328791,-0.16066519154645154,-0.19847127705976814,0
0.2932321571234036,-0.12820463907370905,0.3306552686425896,0.026023323350515867,-0.9713330992685602,-1.1254800404824679,-1.6134443831839855,-0.06558004605460906,-1.6743114220962034,-0.5746281275993581,0.2140405260564698,0.8280439457549283,1.3612950731916396,0.34421026912003866,-0.7747637979119553,-0.9714853353933399,0.8261718323359106,0.46220831498069287,-0.4132237639616832,1
0.8113591282551362,0.3773350604780626,-0.486965912273197,-0.1103596163736178,1.201691780117462,1.0938058540761193,-0.08771475382591917,-0.3647647357915168,-0.18035013153235355,1.3693373669755136,-0.08150175731056257,0.1809531097008166,0.2412249929702974,0.08382449302233588,0.12173499819220131,-0.7982510042531453,0.08201132192474193,0.6574937558789433,0.6035976650658189,0
0.6417465754499286,0.7237570466344008,-0.29890856062470517,0.2586795951186412,-0.5454060341015249,-1.528073702450814,-0.1487358593655285,1.3330146005183858,-1.2477372879833422,-0.18190310203979346,0.11830665887329302,-0.18378114133710668,-0.4484830013007469,0.6326892959558041,-0.3977213288900142,1.3414934208034297,1.4478701151994147,-0.6697391102003039,0.27323587809920136,0
-1.1940176622707925,0.054259917131536405,-0.17550172075189588,0.5760576521170836,0.6449171475380643,-1.0548428486652488,1.825679920160476,0.3575645760758026,-0.5601748731979326,-2.0361339292344702,-1.8941214549302963,-0.391288675436644,-0.8060396402599411,0.46630815723840907,0.37019137080572345,-0.8035925260023339,-1.9906620332884026,1.2659012364679307,-1.6121511541025575,0
0.17221368799852219,0.4445120808896069,1.5304129228976222,-0.9813636182140547,1.7981242708739784,-0.4361234506305515,-0.05199600857085088,-0.32038819987465883,-0.3130503384132634,-0.714729647057429,0.025369891932737407,-0.04498555417295013,-0.4583650614124649,0.3918501032699685,-1.059513779669295,-0.9125335063387627,-0.4166075791945782,-1.272567746562952,-2.0447977602497027,1
0.8102058347990446,-0.3053317271304386,0.4314600079176343,0.14898693043955652,-1.1521132212905525,-0.4720085255308772,-1.3286988238102153,0.5250979490120677,0.8672576690467869,0.5311383704756317,0.0399673023650829,-1.3999631563609176,1.16454288490035,-0.4284707430574985,-1.122206373633309,-0.31462814526497707,-0.19602041701037348,0.4544361355507166,0.013168730758914277,0
