feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
-4.118781044866399,-1.494279498473196,0.7825119955671046,-1.4169739918315392,-3.928235320453221,2.7677303259116406,2.7175716704507096,3.9182880343329405,-0.19345330469022004,-0.09468871242501109,-0.6796583663638633,4.914594099099355,-1.4293741665373592,1
0.7502923914823747,1.3456215575149986,-1.1685641347646465,0.21547147581341614,-0.7649224605541494,0.29681263199395025,0.9744042055810955,3.384111649742462,0.7509694276461958,0.1496094708868765,0.20814879451865015,6.318624117662018,-0.17373927484610174,2
0.07996879666382317,-1.256010188502481,2.2312664567082043,0.40498399101941757,-0.16253259529471964,-1.6017823624969396,2.6729882864785504,1.425600315218344,-3.4047812275860028,2.9435432995319513,-1.3581609139082436,-2.1686736180194623,0.15067521617064483,0
1.1546621522197649,0.6908202440966679,-1.698429583102433,1.7038553407310615,1.0072728971030434,-0.09779845023978062,-3.0574028607074606,2.3187826530085367,-0.3193619758515185,-1.773109135112545,-0.33233402359903147,-1.7809079549413935,1.8046774511587582,2
-2.487276192921557,0.5311317998440391,0.025302062050634788,-1.3205797854601324,0.20171771596603616,-0.25436974365717147,1.1913437242264278,1.307101626825659,1.372099539885904,-3.1124410631677213,-0.12153316805989545,0.4542196115114354,-0.1574248154628184,1
0.07026435797955022,0.2834448494466512,0.9639808004605511,-0.010354538374233448,-2.7523912219225237,-0.2821101894104211,-1.0584515805377572,-2.3096501977216235,-0.6258721969111477,2.1558756617886456,1.789689400068477,-1.1882931272683948,0.3756043708143143,0
3.2139908717313244,-2.3732224371956305,2.4662284788925457,-1.4697382197835163,0.4886591442296917,-0.1732805245014193,0.5241184496442037,-0.5726234941053294,-3.1046209781879677,4.124955286958736,1.125856800041888,-2.184898489215979,1.0852037151924887,0
-1.3211194921262268,0.9721531468206392,1.5330641128117524,-0.5040602718726247,0.6139080444437066,-1.3258168131288115,-0.8354527810369679,2.2638317448521645,2.7523985051994355,-7.492320037569099,2.509368091542578,0.0929861648746737,0.7985238371066277,2
0.13211029163655064,1.0248776305370022,0.44451763592234017,-0.39244767302533873,0.20509392133326676,-1.5502374707885367,-2.0409121362102827,3.126033009025114,0.8314974960454549,-5.146612834196098,-0.8111892820578528,-0.9810842441010186,-0.9676682456988915,2
1.801398821175421,-0.5749892729644109,1.7579076503799578,0.17651533389308324,0.19026485525432468,0.11584285847111986,0.7433060828943221,2.052427883414524,2.714276295540701,-2.104861414933942,2.105822003575358,-0.14383656041032622,3.359850761419368,2
0.30247671523117514,-0.17203423127468415,2.2880385979976854,0.3530955885016634,0.632857181446334,1.165208723078081,0.6055639581061669,2.4286179679980986,0.3186827711830488,-2.666416625422076,-1.6788648146747815,0.7613226604451573,0.42400943130553237,1
0.363964164167054,0.702272101102958,0.7524140939739459,-1.1303187986042638,1.7632768356275095,1.6462665828973033,-1.1229214175314253,-1.4830361403506318,2.8229980871102773,-4.01450801409109,0.8518255567768749,0.23582462339802124,-0.15765401396316037,2
-1.4552508101411346,1.2799470586944752,0.6026205821670502,-0.17198810007139242,-0.255091722749357,-2.450643620251821,-2.693906887756978,0.2975376008263566,-0.24808666243508704,-4.92057014002272,1.0048388227035072,-1.1222818613353027,-0.9191594418758083,2
0.38429894781835316,1.244480558898039,0.28199092604616727,-0.4439330357255675,2.2106468819541036,1.2933431905831703,1.940968285685598,0.509072347901571,-0.9505324346279422,0.9208828841386311,-0.7736698073306936,1.74941839491858,-0.5541623127518294,0
-0.20606106574516447,0.0838906505003319,-1.3387643451552824,-0.0364468285258443,-0.801834442992388,-0.3778799629935983,-1.955416327511874,-0.9720108387650672,0.2674434279476222,0.3443539445472288,0.361876000327931,-0.8004047393738265,3.335703076101714,2
-4.2203757047465675,0.36961121870574554,0.6903227691341627,-1.5413633083978653,-0.7367257322800427,-0.0659378133440578,-0.7610820652225054,1.3969945936195738,1.8655190286452665,-6.464155996380103,-1.235106730626077,-0.6034023747273345,0.817770142531083,1
-2.3077384365799265,1.4648041760567516,-4.208276021357401,-0.6303254374799824,-0.8281939537227725,1.0190804628113206,-1.227613137254238,1.0273620685771985,-3.120091678350973,2.685761131711063,1.5591541544466605,2.75811617245198,-2.9916491963003535,0
1.5144719080592375,-0.9582895659709039,4.051386003345895,-0.27562840668958855,-1.645046708602852,-1.5597885331590682,0.736098467130549,2.435350362155414,-3.1385158317058313,1.1752053657344215,-0.024849678097855606,-3.0005074144257278,-1.0390370894213143,0
0.9893788744006631,-1.6164948964886598,1.2451661586478604,0.08005537432107636,-1.0601540136093788,2.0657646148686153,-2.2063300728618334,-0.7485532154511978,-0.020184697698575782,-0.5541009332465384,0.6939834508319376,-1.022122653080468,-1.6264923484303058,1
2.6828131375669275,1.294846557303638,0.9581764101192277,-0.15088804483651777,0.20210152905157286,2.814541315613915,3.1477097023848257,0.30733676843203694,3.5591179975673075,2.217272149240488,0.06186607055855037,1.169376615301982,1.2175849520865765,2
-0.7062489152104121,0.14332065760442983,1.9484830310893941,-2.031730715358095,0.09806004580191996,-1.2072635246840222,2.3005738217870713,0.4945462956433262,1.6368186824186344,-1.7020435103535545,-0.0934455008050957,-2.859260768877643,-0.07588946943785801,0
-1.486363449988648,0.7012462473651931,2.1289517100827497,0.5761004702969668,-1.8185228498036823,3.2344301661014576,3.1130445739595873,-0.19336590967793232,1.492016390854801,1.1589835578340124,0.34381837311197977,3.2628446887508984,1.9837500309369125,1
0.31458451935162923,-1.1039060240430159,0.0758573107060273,0.020672472317879824,2.558354606531469,-1.6849578947504384,1.673401479230851,0.9286080029802695,0.5156205644283673,-1.8766839778020086,-1.4259548625082574,-0.6990785801814287,-2.604952480165807,0
1.0744507641670433,1.8687052513051636,0.5448309561473399,0.1102556361968729,0.1272972003625763,0.6117657965711589,2.428453262951983,-0.8062406176946137,1.1915675008261055,2.5780089847061003,0.3521862863837969,0.4642020998638057,2.195214426887349,0
1.292311078458503,-0.9265888713981301,0.8879417044041167,1.2890400233320405,0.9411638371735156,0.37629679364500435,1.3173046518796823,0.4058425930149211,-0.056998577840495335,0.6677860757035802,-0.351197572422543,1.440753041465062,-0.23820652259903685,1
1.7075704478096636,0.672765074075999,-1.3860501382747084,-0.6215995848382123,-0.23193152161174546,0.5332362820666401,0.9921324394745863,-0.10134732603335328,-2.1287264544288225,5.431449631463979,2.1095952840398073,2.5108856943987767,-0.38029214774894426,1
-0.9782116776198486,-0.6543785303425672,2.105194719274305,-0.5647101626567079,-3.271969121204345,0.23103880655496545,-2.479959456938694,-2.6568278070583906,-2.1482897157010434,0.9704213415638685,-0.05046438309582725,1.7642610753710566,3.5458088508449936,2
0.1280797497571049,0.8282278445051815,-0.9255649092461434,-0.3199783595586796,-0.11050671586273442,-1.9175296574114467,-0.5006923872373702,-2.895467172348422,1.7288212176761828,-0.3665290613611347,2.0399446224312743,-1.842323114053029,-2.882471830816535,1
0.8626016806329633,0.42389886691393114,1.3007995869052775,-0.20874327487137853,2.788171511093062,0.8364045533077471,2.2064079881630003,0.4673395374928989,1.4883775402514994,-1.520774231074205,-0.7185941072231967,-4.398905670951539,-3.7234206415615665,2
1.3741107265593442,-0.4788244033046956,-1.3402478849991317,-0.8538878633697755,2.7070012200215996,0.3517140442192739,-1.001322220064714,0.17926753064386136,-1.3814507399581184,0.14302413826413218,-0.3791594395942719,1.300987979021725,-0.40895085114706564,0
2.78310622571525,0.09932545662350303,2.2694324907110337,0.2927946808534993,-1.2817463926817045,1.7602485780800674,1.2779777427266845,1.2752656184642892,-0.23604492343889216,3.283899842688479,-0.3728728361121858,0.6950097574206893,3.205988949585004,2
