feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,target
-3.808872747713966,-2.9691466701624085,4.604787969565636,6.968435586807052,7.590489787090266,-2.397218427092251,-10.738035954605978,-6.250491341875664,1.2465256274956502,2.85739421401888,-6.191807557681775,3.299161151266504,-6.977156717866021,4.471869595827208,-7.299842871366936,3.392912883507381,-4.052879117867231,0.7155253214938642,-8.181670945798842,7.6173067206490455,3.1488525418218587,-1.7749161373920805,9.48690445945528,2
0.12351093406918906,-8.282025954491933,6.4484057299971465,1.507724966005883,-4.0468273222995865,9.346897112070405,-8.557475922112209,-8.502551969499986,4.160883980781945,0.6816018702656764,-5.6312237977754425,-2.7576875848925955,5.349778128841583,9.359553513957291,5.610827718637475,1.0850918333861659,-6.857856502732331,7.804382356399606,5.859406096227385,5.7549946990988134,7.2693288563895635,7.188744932438851,0.38129172843405434,6
0.9731876309067687,-6.748893463025768,10.313167981690171,-0.16264141369258622,-5.229272770364314,7.127175109797549,-6.755192588080866,-8.41252837343313,3.402617113322493,0.3449338785094926,-7.137314684365217,-3.0631032228875172,7.779766151747455,9.264762103111327,4.667971220240049,2.290572223575177,-7.646240966198251,7.7474464130884515,3.4374706736415317,6.962564374642595,9.349706866156927,6.769491838606563,-0.9472515523135765,6
-1.6243734224157953,-4.872585665189179,2.8566360450891564,0.9023857393423352,6.233253844664814,6.926012534531669,9.708521360659185,8.307174241130896,1.7313789847498242,-2.9569063462412135,-8.744959297786227,-1.0328595197732091,-8.131864050612215,4.2643242499610565,-8.545974229555695,-7.5936331758798525,3.1924321949659267,6.136067069777058,2.209452042770626,6.6936898786683035,-7.56276072436649,-8.485883100015615,-3.1309115924869206,3
-3.4050210274760486,-2.1631645295377324,5.025219669778159,5.99784334643067,-1.2934987716834763,5.669085408526129,2.854511459122009,1.7065265291592837,4.307843043779473,6.326117996330246,-6.751228119874973,-10.677007053933739,-10.731481586325955,-9.934413104247048,0.08456394101094855,-7.13740702654527,1.1028112652106217,4.281810949882545,0.868710311078031,1.5899232658012075,1.8244096402223928,-5.8714627618479,-9.041606298496825,1
-2.967580314197545,-2.0561768137087997,3.685074581132364,0.4548888536415612,7.058150846261142,6.131105971026962,9.949221623252138,8.557236790299298,1.8583650939187362,-2.851603105429954,-9.36620558765505,-1.5739807676825024,-7.518768588618201,5.8031695782447,-6.9789440335825965,-10.630718085840622,4.12114044239388,4.946825903379423,3.691999060137567,5.522789992234454,-7.544618756085361,-8.262394197179669,-2.661327177223676,3
-2.0893450877916866,-1.2581002604018077,4.3542339492658035,0.968329533654408,7.2605432911357255,4.5729134695862514,8.847770151356475,8.26640839131994,2.474414458591623,-1.746082497297216,-9.457409641273731,-0.002267601533091579,-6.898305551154373,5.393810954141982,-7.652462216252229,-8.379690188446054,7.112410255718485,4.7795916453755645,4.72250443739748,6.318940964175202,-6.925246294640114,-10.684831445747193,-2.8317882623709663,3
0.4576980788364515,-7.841205875988874,7.897420096752764,-0.8111980614860619,-4.782552364619799,5.8056637265005495,-8.63919413553416,-7.715798463949832,2.945587346630654,0.49587556111525677,-5.96195983469067,-3.5117707133964107,6.6967578382053485,11.226984397215917,4.3974531024555725,3.3981517260546585,-7.653295269027456,8.65017662442925,4.589623945411366,4.987473777264517,7.88564936786251,8.230572700241193,2.0032512868857193,6
4.286002233700021,2.367467518974621,-7.46392934213347,-5.287790939305552,-7.363258277275904,9.113718873827837,-5.285347855204716,2.916154928530138,-7.1142591640682635,3.640119952395386,4.065595806445895,7.078374298939678,-8.92713449728262,-8.470400205579786,-1.9582964870567074,-7.485937177527352,-4.950365293063173,-7.4564689723161015,7.725700787373531,1.904246861253466,-5.262493895659469,-8.790406319795363,4.883365018905587,4
5.852284208718425,1.737659576037038,-7.461313193709823,-6.329730761223064,-9.107791254504269,9.932022452428814,-3.1605817671211773,1.9246806560666685,-9.607664929133671,4.463726448365117,2.870004064761318,5.048663932158439,-9.101239219872332,-3.459457570666454,-0.4457610326828956,-6.27051117747614,-6.684860524379819,-8.513428094464443,6.840305386074515,2.274810171633903,-7.960992097357569,-11.211950914876683,5.97025527485167,4
